"","age1.I","age2_no_comorbid.I","age2_comorbid.I","age3_no_comorbid.I","age3_comorbid.I"
"1",35.6307128996178,42.3109940623822,37.7845342134751,36.5061159515613,37.6642227752231
"2",0,0,0,0,0
"3",38.9637120257414,36.8994425289173,33.9308236835699,36.403136976925,37.9231589027199
"4",36.5990266290469,36.3167250725146,37.1701086125498,34.9879816487093,34.7588038225646
"5",42.8742284328756,37.4009796499765,41.5095468368182,46.056813967648,38.3605364936581
"6",43.0255449836186,40.8288494143959,38.2932685228597,38.5566045746215,37.0514721078606
"7",37.5513657155586,37.4750134537752,42.7257741416545,37.3813587266929,43.3896592046416
"8",0,0,0,0,0
"9",35.5515126283375,38.6213897189721,28.2684008473432,35.7054933801343,38.9810157724619
"10",38.9272412492678,47.751319668877,40.9504778574935,45.1251288291619,40.7848399245357
"11",0,0,0,0,0
"12",28.8972318305122,38.0061183231041,32.2348202437749,33.3686588130674,29.3076184245614
"13",41.9295321580432,47.4538532498366,39.8740391703164,43.1415656044452,41.4799558024374
"14",46.508240364961,47.0819608544366,43.6650703531744,46.8126734651397,47.6025096405034
"15",40.6811536131496,40.9410823431199,41.1816717295715,34.2423363619796,31.6432294512357
"16",33.2893518746277,35.8057455595597,35.1978915041242,36.4616387316068,31.4518968787266
"17",37.6431161081726,42.9279971554101,43.8649108614083,44.9100991000014,38.6863328838265
"18",41.0695025300918,48.3845153929825,41.1810186477947,47.7012912843685,39.0621058079986
"19",32.0407571634584,37.3666663191083,42.9082105222494,40.4449757945419,36.2604850767999
"20",0,0,0,0,0
"21",49.4669730814816,56.1804415370235,52.8991655668934,54.7931807508183,48.6340229591048
"22",40.9324295388302,45.2932350475646,34.8050603362763,49.7928501931293,40.4698812233516
"23",49.9168020247541,46.3398906087707,49.6452462901389,58.7920423099369,42.1641030085242
"24",50.0460399245342,53.5030195740576,44.9067510249991,45.5720819287972,48.3161268917947
"25",0,0,0,0,0
"26",0,0,0,0,0
"27",46.2998308003808,47.7399101911462,46.6882730605439,49.6324187042262,44.1630969707833
"28",42.7312014803652,49.4360197092063,49.0078112623829,40.1402714513502,42.4361273730158
"29",49.6297852321604,51.0387592079389,54.1453973676518,50.3302658195956,48.2471796902558
"30",48.5749691390108,54.6196696813202,51.1347017809883,49.5557691391086,42.3678135367254
"31",42.7176489529192,41.3451438624731,39.194569674251,43.9976462923892,36.5636689805364
"32",54.4947678357922,61.3455495434203,52.2272635444261,66.1745932463987,57.6307073132754
"33",39.4247937315036,38.6423116371421,36.5759672683985,38.2558321205935,36.1273025916736
"34",34.7975647741513,35.3028871119054,30.8472483535092,33.4224023454632,31.7353028404977
"35",45.9480907538579,48.4627427604385,45.0860885261805,43.752399652718,38.6509625425166
"36",37.1937884219358,40.4773394788594,36.5012631015159,36.8259397934948,39.8351124023023
"37",54.4215672159475,53.5638348597793,54.0223323563461,72.6078543486207,55.854047657573
"38",36.7423103753696,38.58726310366,35.3714825250057,35.4724599558605,30.939026782664
"39",43.6907641270966,45.2279540524763,49.565093373282,50.977129853764,50.1553440785185
"40",42.5700464652675,38.8879855356204,40.5041863401292,47.580361862035,41.6723688995666
"41",39.2764988226721,37.0011814593537,36.2523383105081,34.7250767857509,33.901788506665
"42",45.4862036031808,48.0211387095564,45.241661920771,46.52821673087,48.9669639612044
"43",29.7864216608437,35.4729174642212,35.8312895450227,32.9700913082022,38.634217943304
"44",0,0,0,0,0
"45",37.7652685382241,35.1780870885811,35.3316503707027,33.5822888240019,36.2587195532808
"46",37.953954687773,41.0317503672193,33.5406004679035,40.5379318002271,40.2529654272788
"47",40.4878433489955,40.4987247053687,40.7113149507936,43.1830134478519,39.7036976709224
"48",0,0,0,0,0
"49",43.0726614850233,51.2339380394954,44.3829253653674,42.9466285765482,43.3734139604362
"50",34.3463229439871,36.1879598113903,38.2225249496749,48.5704336863804,34.8701738626624
"51",0,0,0,0,0
"52",42.413070290163,45.2647886357092,39.0758255024168,43.9244453982461,44.2608664118955
"53",36.1525312515766,41.7094329592255,35.133913960829,40.2089747650503,42.7033479281791
"54",0,0,0,0,0
"55",47.6557726236686,40.463637075276,45.7950133751565,50.4008355230714,42.2370754265591
"56",34.2609377057922,38.6635494396547,30.1222183218163,33.9628880574616,36.8421860549641
"57",40.8017903554904,40.5448602442155,43.0615474956249,42.7734641492786,38.1570422391565
"58",33.455190917166,40.8039249275551,33.6222686592548,38.4019309496788,34.7746903738543
"59",39.7452157662171,38.3191124606134,40.1698776931962,44.7100518211057,39.5460876913044
"60",36.0324785491606,32.0494723532431,37.6978287785245,37.8606301712129,31.6722816391346
"61",38.9185590305874,43.9104140006121,36.8988273076791,43.3407980832296,41.0960638905753
"62",33.9668845139554,36.9897803755298,38.6030310722439,40.1976452781733,34.8045074812873
"63",66.4376295378686,71.2414106641647,70.9682658647109,66.2166123664405,61.6547795718896
"64",40.1410526674014,40.3927599282897,38.4174463607404,41.8031383036596,38.1067874200831
"65",0,0,0,0,0
"66",35.9945914229169,39.8337983704523,40.9108038553919,43.3136231317724,31.1802184048141
"67",43.6426922756175,46.3658177974747,52.4839331950355,51.43164261279,43.6377490434107
"68",54.6009561485909,52.156810938635,52.3952149903424,57.6534110333885,48.929266076453
"69",42.8338600639767,44.5981682297996,43.379692805097,40.048771192136,42.5126012759543
"70",39.1287741537135,40.9724699987461,39.4695707634511,40.6335244757952,40.6333648108741
"71",32.9273831038112,41.0806822115248,32.0764911732305,48.4383101093451,35.4784982168367
"72",39.4071922724226,44.4446475099685,47.3205692632571,39.0254322919763,50.2174737004769
"73",39.6878214338983,40.9028389638736,40.6078381698949,36.6960971775829,41.4885734195773
"74",47.4507446975962,50.7855641715133,43.2852884969656,50.4044448421362,44.1354168976096
"75",34.3221939228445,37.1490711057979,33.9154636370055,27.0103338666883,34.9977375757199
"76",40.7228696687345,45.4986594590319,43.2262154686314,43.0751949096077,49.8898392848759
"77",0,0,0,0,0
"78",0,0,0,0,0
"79",41.1409144608309,45.625067993629,35.7678320752645,44.6249937758664,45.5287146060126
"80",42.8716649669044,45.9904936496068,46.7196465715657,47.8358535229697,49.1116533280286
"81",36.0421166520141,44.7584003533026,36.0421166520141,43.035538040657,37.7564251824912
"82",47.1676689494701,52.1334897922988,53.3427337379477,45.9098821745233,46.9831612288025
"83",0,0,0,0,0
"84",38.4064608597383,40.437500851674,44.7590860453747,45.2429864719252,41.4965889823225
"85",0,0,0,0,0
"86",44.6694884825028,43.3111545505015,37.4540655176659,42.0696897128002,40.4581315764715
"87",40.7194736570188,40.0394779330527,42.5345448550609,41.9836216263003,41.5396560481165
"88",40.7087340974362,41.8941987993648,41.2383846789839,36.6480064982781,35.5424143215582
"89",33.9399905922428,34.0495591190369,34.5313811696402,29.1337141842123,31.91500153016
"90",41.6032854712729,43.4480201516247,40.2596919354186,41.8697668034141,42.0296726381018
"91",37.2390062404859,39.0412672527508,36.8684378815553,30.3808155208419,35.8180447838351
"92",0,0,0,0,0
"93",39.301876531784,38.3384706625501,40.1944486689323,39.2753838584331,36.5986055996773
"94",40.0305277736435,47.8837045412032,37.8335397827533,35.0449624896164,37.1442078328005
"95",42.1473567458853,49.9566681499968,48.0307217312749,45.6307184312611,53.5290977163541
"96",33.9801124844909,36.7499354756818,32.0669115615145,30.8794703594413,40.230689674699
"97",34.2999058675709,33.8612255176448,34.4288411056008,31.7439261368117,25.6043412226784
"98",36.6521344900998,40.4553894609538,37.5695534233269,30.3550540440108,31.593100828114
"99",0,0,0,0,0
"100",0,0,0,0,0
"101",46.5459150295528,52.5924517124552,46.350650441046,46.2959871901972,45.2419783950653
"102",41.8466367014861,49.1929752423408,50.5887022189007,43.0724669745938,40.6005173215575
"103",34.0985896607711,35.6669520852044,33.5523468387766,39.3379302962232,35.4778899112939
"104",56.5648357041002,53.6130501942526,55.1286233539404,46.6700236873681,54.4976393300278
"105",41.7852559592967,49.1333236758497,41.1362386770735,37.9847016018199,46.0227038777263
"106",43.047446597597,43.1008554411921,42.0633490604978,46.52281588009,43.2153238382349
"107",33.5751915835668,37.4098456173902,32.4753259817035,27.3742006188501,31.830328377378
"108",46.0489450254431,45.7609721143032,41.5415804400053,46.8489179475708,40.1845502321472
"109",0,0,0,0,0
"110",48.0970141002747,53.8115261318508,48.2289781860579,54.4920169878427,55.0629133583489
"111",67.4262097604448,65.4943029232009,66.7130310916145,64.7998366340964,65.006415782154
"112",45.2336004119421,36.5484499480488,34.0596823075055,44.709724589834,41.4329244823688
"113",0,0,0,0,0
"114",44.5399881641175,47.4785494158285,44.4015775451217,50.6890371870062,44.1125624047936
"115",38.3282780354212,37.933972632497,36.9716823371351,39.5122420622642,32.8672090477446
