"","age1.P","age2_no_comorbid.P","age2_comorbid.P","age3_no_comorbid.P","age3_comorbid.P"
"1",103,92,18,5,11
"2",106,106,14,7,8
"3",99,107,17,7,12
"4",92,104,15,6,17
"5",89,103,17,10,9
"6",0,1,0,0,0
"7",92,95,19,10,10
"8",87,96,16,8,8
"9",104,100,15,5,8
"10",91,86,22,5,9
"11",84,98,17,5,8
"12",122,112,21,7,12
"13",99,113,15,6,9
"14",98,104,15,6,9
"15",115,123,17,9,12
"16",1,2,0,0,0
"17",0,1,0,0,0
"18",105,108,21,7,9
"19",90,83,17,6,8
"20",0,1,0,0,0
"21",1,1,0,0,0
"22",98,107,20,6,8
"23",112,114,22,6,9
"24",111,104,20,5,13
"25",90,119,16,6,9
"26",107,103,14,6,14
"27",101,101,17,10,10
"28",120,103,15,6,10
"29",0,1,0,0,0
"30",0,1,0,0,0
"31",117,125,16,6,14
"32",110,118,20,4,8
"33",104,113,15,6,11
"34",1,1,0,0,0
"35",86,97,15,6,9
"36",0,1,0,0,0
"37",92,110,18,6,9
"38",102,109,19,6,11
"39",1,1,0,0,0
"40",98,95,22,7,7
"41",115,110,17,9,15
"42",101,106,16,5,10
"43",108,96,18,5,11
"44",108,100,16,8,8
"45",113,116,19,7,12
"46",87,95,16,6,8
"47",99,98,18,5,12
"48",90,91,15,4,9
"49",94,107,17,4,9
"50",0,1,0,0,0
"51",128,125,15,7,16
"52",82,90,10,6,8
"53",99,123,17,6,11
"54",112,115,24,7,15
"55",110,112,18,10,9
"56",101,102,17,7,12
"57",88,98,15,11,13
"58",0,1,0,0,0
"59",94,103,16,5,7
"60",111,107,15,5,11
"61",102,95,20,6,9
"62",0,1,0,0,0
"63",120,89,14,4,11
"64",102,110,17,6,11
"65",0,1,0,0,0
"66",100,110,23,5,16
"67",95,96,15,8,9
"68",0,1,0,0,0
"69",95,97,23,7,10
"70",0,1,0,0,0
"71",98,94,14,5,10
"72",95,89,14,4,9
"73",0,1,0,0,0
"74",92,112,19,7,11
"75",119,103,17,9,8
"76",1,1,0,0,0
"77",0,1,0,0,0
"78",93,88,14,6,9
"79",91,104,13,7,8
"80",0,1,0,0,0
"81",0,1,0,0,0
"82",106,112,16,7,9
"83",97,95,16,6,12
"84",1,1,0,0,0
"85",96,112,19,6,11
"86",112,108,21,6,8
"87",0,1,0,0,0
"88",103,107,22,6,12
"89",0,1,0,0,0
"90",0,1,0,0,0
"91",0,1,0,0,0
"92",0,1,0,0,0
"93",95,115,23,7,9
"94",0,1,0,0,0
"95",1,1,0,0,0
"96",112,89,19,5,11
"97",0,1,0,0,0
"98",89,80,15,10,10
"99",0,1,1,0,0
"100",0,1,0,0,0
