"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",42,45,11,2,4
"2",45,47,2,4,5
"3",51,52,5,2,5
"4",48,42,6,5,2
"5",34,44,8,3,6
"6",0,1,0,0,0
"7",39,38,7,3,2
"8",44,48,5,7,5
"9",30,38,9,3,3
"10",36,42,6,2,5
"11",38,36,7,1,3
"12",58,53,10,4,6
"13",37,48,10,3,3
"14",42,44,5,3,5
"15",44,61,6,4,4
"16",0,1,0,0,0
"17",0,0,0,0,0
"18",44,54,11,2,5
"19",32,40,6,1,3
"20",0,0,0,0,0
"21",0,0,0,0,0
"22",32,49,10,3,7
"23",54,42,10,3,3
"24",37,32,10,2,4
"25",36,41,5,2,3
"26",40,49,6,1,5
"27",45,35,10,3,2
"28",45,52,8,6,2
"29",0,0,0,0,0
"30",0,0,0,0,0
"31",46,45,9,3,4
"32",41,35,10,4,5
"33",37,47,7,4,6
"34",0,0,0,0,0
"35",43,41,6,2,5
"36",0,0,0,0,0
"37",47,46,10,1,4
"38",37,49,10,3,3
"39",1,0,0,0,0
"40",42,39,8,2,4
"41",43,46,7,1,3
"42",49,49,9,3,5
"43",30,46,5,5,9
"44",39,42,4,4,6
"45",42,42,12,5,7
"46",51,48,6,2,6
"47",45,38,9,4,6
"48",46,43,5,3,2
"49",41,42,6,4,5
"50",0,0,0,0,0
"51",53,39,10,5,6
"52",41,39,5,6,4
"53",49,42,6,2,5
"54",38,56,9,3,4
"55",43,55,5,4,4
"56",44,47,7,3,4
"57",42,40,8,2,4
"58",0,0,0,0,0
"59",41,36,7,2,2
"60",37,52,8,2,2
"61",35,40,13,2,5
"62",0,0,0,0,0
"63",43,45,6,3,5
"64",51,52,12,4,4
"65",0,0,0,0,0
"66",41,42,12,2,3
"67",36,43,5,4,3
"68",0,0,0,0,0
"69",42,44,6,2,4
"70",0,0,0,0,0
"71",51,47,7,3,7
"72",43,29,6,1,4
"73",0,0,0,0,0
"74",43,44,7,3,5
"75",46,44,11,3,5
"76",0,0,0,0,0
"77",0,0,0,0,0
"78",46,41,6,1,6
"79",38,43,6,3,3
"80",0,0,0,0,0
"81",0,1,0,0,0
"82",53,47,10,3,3
"83",43,49,9,2,5
"84",0,0,0,0,0
"85",44,46,11,3,6
"86",45,51,5,1,7
"87",0,0,0,0,0
"88",33,37,6,1,4
"89",0,0,0,0,0
"90",0,0,0,0,0
"91",0,0,0,0,0
"92",0,0,0,0,0
"93",45,40,5,3,4
"94",0,0,0,0,0
"95",1,0,0,0,0
"96",38,31,8,2,4
"97",0,0,0,0,0
"98",39,43,5,1,5
"99",0,0,0,0,0
"100",0,0,0,0,0
"101",36,41,7,3,2
"102",43,41,8,4,4
"103",39,44,11,2,3
"104",38,32,6,3,3
"105",44,49,7,5,8
"106",44,46,7,2,5
"107",0,0,0,0,0
"108",54,46,9,5,3
"109",46,42,10,5,3
"110",38,45,8,3,5
"111",41,40,7,1,5
"112",50,50,9,1,4
"113",48,49,10,4,7
"114",0,0,0,0,0
"115",48,44,8,3,6
"116",0,0,0,0,0
"117",51,45,9,2,5
"118",0,0,0,0,0
"119",0,0,0,0,0
"120",52,44,9,1,1
"121",0,0,0,0,0
"122",49,48,6,5,2
"123",47,50,8,3,4
"124",38,45,8,3,3
"125",0,0,0,0,0
"126",41,50,12,2,4
"127",40,38,4,3,2
"128",45,52,9,4,4
"129",48,44,8,3,4
"130",0,0,0,0,0
"131",0,1,0,0,0
"132",41,46,7,2,3
"133",40,50,9,3,6
"134",40,39,6,3,6
"135",41,42,8,3,3
"136",0,0,0,0,0
"137",0,0,0,0,0
"138",61,45,11,3,3
"139",38,37,8,4,4
"140",34,56,7,3,2
"141",43,49,7,4,3
"142",51,42,6,3,4
"143",34,54,5,3,10
"144",45,42,9,2,3
"145",0,0,0,0,0
"146",0,1,0,0,0
"147",42,40,8,3,3
"148",45,37,5,4,4
"149",0,1,0,0,0
"150",39,46,9,2,2
"151",47,46,10,3,4
"152",32,35,8,4,2
"153",34,39,8,3,5
"154",44,47,12,1,7
"155",43,37,9,3,5
"156",40,52,4,2,5
"157",0,0,0,0,0
"158",0,0,0,0,0
"159",44,45,5,3,4
"160",0,0,0,0,0
"161",43,41,8,3,5
"162",50,38,7,3,3
"163",39,39,9,4,4
"164",45,54,8,3,5
"165",56,49,4,3,4
"166",0,0,0,0,0
"167",47,42,4,3,3
"168",34,53,10,3,3
"169",34,39,4,2,3
"170",43,40,10,2,4
"171",47,50,8,4,4
"172",53,51,7,2,4
"173",50,40,4,5,6
"174",49,44,10,4,4
"175",0,0,0,0,0
"176",41,51,9,2,3
"177",0,0,0,0,0
"178",0,0,0,0,0
"179",46,36,6,2,5
"180",51,54,6,2,6
"181",45,37,5,1,2
"182",52,34,5,4,5
"183",50,47,10,5,4
"184",59,51,9,4,5
"185",47,41,7,3,6
"186",43,43,4,2,4
"187",43,38,9,2,4
"188",40,39,7,4,6
"189",45,43,7,2,4
"190",1,1,0,0,0
"191",0,0,0,0,0
"192",0,0,0,0,0
"193",37,36,6,4,5
"194",32,41,5,3,8
"195",37,51,8,3,2
"196",0,1,0,0,0
"197",44,48,5,1,2
"198",0,0,0,0,0
"199",0,1,0,0,0
"200",0,0,0,0,0
"201",48,50,11,3,3
"202",36,44,10,3,2
"203",37,44,8,5,4
"204",49,48,4,4,4
"205",40,56,7,4,2
"206",47,44,6,5,4
"207",1,0,0,0,0
"208",44,49,7,4,4
"209",0,0,0,0,0
"210",43,45,5,3,7
"211",0,0,0,0,0
"212",0,0,0,0,0
"213",0,0,0,0,0
"214",0,0,0,0,0
"215",42,55,9,5,4
"216",45,45,8,5,3
"217",38,47,11,2,2
"218",44,38,8,4,3
"219",0,0,0,0,0
"220",38,43,8,6,4
"221",42,43,8,5,6
"222",0,1,0,0,0
"223",54,48,9,2,3
"224",45,49,4,3,7
"225",43,49,6,3,7
