"","age1.D","age2_no_comorbid.D","age2_comorbid.D","age3_no_comorbid.D","age3_comorbid.D"
"1",70,85,35,18,45
"2",67,96,43,10,35
"3",59,82,28,7,38
"4",58,81,42,5,40
"5",70,89,32,11,37
"6",0,0,0,0,0
"7",85,100,31,9,42
"8",68,112,42,5,39
"9",72,90,36,10,42
"10",63,83,35,8,29
"11",72,96,40,6,40
"12",73,87,37,10,42
"13",76,82,33,10,33
"14",93,93,46,10,43
"15",75,80,35,6,41
"16",0,0,0,0,0
"17",0,0,0,0,0
"18",69,99,41,10,39
"19",82,98,32,17,39
"20",0,0,0,0,0
"21",0,1,0,0,0
"22",82,89,35,10,32
"23",64,97,35,10,50
"24",81,98,41,12,36
"25",85,80,33,9,42
"26",70,87,39,11,36
"27",66,101,42,12,36
"28",57,116,28,9,42
"29",0,0,0,0,0
"30",0,0,0,0,0
"31",80,82,41,8,39
"32",59,88,32,9,42
"33",71,86,43,7,31
"34",0,1,0,0,0
"35",69,78,33,11,31
"36",0,0,0,0,0
"37",72,78,38,8,43
"38",68,91,36,16,39
"39",0,0,0,0,0
"40",65,97,43,10,40
"41",86,95,44,8,42
"42",67,100,36,8,41
"43",73,85,37,4,39
"44",66,80,37,12,39
"45",76,88,32,13,37
"46",75,78,34,10,32
"47",65,83,37,9,41
"48",80,83,36,10,35
"49",68,96,43,11,35
"50",0,0,0,0,0
"51",52,95,38,9,29
"52",67,87,31,13,36
"53",63,88,41,11,41
"54",80,80,40,13,30
"55",51,93,33,12,42
"56",66,90,36,8,41
"57",79,82,42,7,38
"58",0,0,0,0,0
"59",65,89,40,7,38
"60",65,86,47,14,35
"61",72,89,32,12,38
"62",0,0,0,0,0
"63",81,83,27,12,37
"64",62,83,39,12,40
"65",0,0,0,0,0
"66",70,107,37,9,47
"67",62,87,35,8,39
"68",0,0,0,0,0
"69",73,91,35,9,36
"70",0,1,0,0,0
"71",68,86,46,7,37
"72",66,81,34,12,36
"73",0,0,0,0,0
"74",57,83,41,7,31
"75",56,92,27,11,41
"76",0,0,0,0,0
"77",0,0,0,0,0
"78",65,82,35,9,35
"79",69,87,47,15,40
"80",0,0,0,0,0
"81",0,0,0,0,0
"82",71,104,27,7,34
"83",56,90,36,9,41
"84",0,1,0,0,0
"85",68,92,36,10,37
"86",73,98,29,7,40
"87",0,0,0,0,0
"88",60,102,38,13,46
"89",0,0,0,0,0
"90",0,0,0,0,0
"91",0,0,0,0,0
"92",0,0,0,0,0
"93",53,108,35,10,42
"94",0,1,0,0,0
"95",0,0,0,0,0
"96",63,96,33,9,38
"97",0,0,0,0,0
"98",72,71,47,12,40
"99",0,1,0,0,0
"100",0,1,0,0,0
"101",62,96,44,9,42
"102",70,86,37,8,44
"103",73,97,32,11,46
"104",80,85,32,6,41
"105",72,76,36,9,37
"106",66,90,40,8,30
"107",0,0,0,0,0
"108",73,92,39,8,44
"109",59,100,31,9,43
"110",67,84,28,7,28
"111",71,94,25,14,42
"112",82,98,30,13,43
"113",75,86,33,8,42
"114",0,0,0,0,0
"115",88,98,42,11,43
"116",0,0,0,0,0
"117",70,88,35,11,42
"118",0,0,0,0,0
"119",0,0,0,0,0
"120",71,87,37,5,41
"121",0,0,0,0,0
"122",71,81,38,5,46
"123",80,86,41,11,32
"124",69,87,30,9,48
"125",0,0,0,0,0
"126",59,89,37,12,34
"127",75,87,35,9,45
"128",56,89,25,8,41
"129",82,88,30,11,34
"130",0,0,0,0,0
"131",0,0,0,0,0
"132",66,95,43,8,34
"133",61,85,38,10,37
"134",68,80,30,9,38
"135",61,86,32,11,44
"136",1,1,0,0,0
"137",0,0,0,0,0
"138",70,99,31,11,41
"139",75,83,36,4,34
"140",74,82,42,13,35
"141",87,88,41,7,50
"142",71,82,41,11,38
"143",79,88,36,14,33
"144",78,84,34,8,34
"145",0,0,0,0,0
"146",1,0,0,0,0
"147",57,78,28,10,31
"148",68,92,45,6,34
"149",0,0,0,0,0
"150",62,96,37,6,41
"151",66,84,38,5,30
"152",77,93,41,15,40
"153",68,96,35,4,38
"154",75,105,46,9,37
"155",81,101,36,12,40
"156",77,66,39,11,37
"157",0,0,0,0,0
"158",0,0,0,0,0
"159",58,82,34,8,38
"160",0,0,0,0,0
"161",80,100,39,8,30
"162",78,107,34,9,33
"163",78,112,38,6,45
"164",71,86,36,10,35
"165",72,91,42,12,28
"166",0,0,0,0,0
"167",46,77,37,7,35
"168",70,115,33,8,39
"169",57,82,38,10,38
"170",75,89,37,13,39
"171",67,90,39,12,42
"172",77,86,35,7,43
"173",69,77,34,4,46
"174",77,90,34,14,39
"175",0,0,0,0,0
"176",70,94,36,9,45
"177",0,0,0,0,0
"178",0,0,0,0,0
"179",78,94,40,15,43
"180",63,87,38,8,34
"181",76,98,43,12,35
"182",79,96,37,7,41
"183",59,89,37,12,41
"184",70,80,36,5,40
"185",65,83,42,10,30
"186",79,84,34,15,40
"187",65,82,39,13,37
"188",74,101,40,8,42
"189",70,87,26,8,38
"190",0,0,0,0,0
"191",0,0,0,0,0
"192",0,0,0,0,0
"193",79,88,37,8,31
"194",71,100,37,14,34
"195",76,95,31,9,44
"196",0,0,0,0,0
"197",60,79,46,14,34
"198",0,0,0,0,0
"199",0,1,0,0,0
"200",0,0,0,0,0
"201",77,74,37,9,44
"202",87,93,30,8,41
"203",71,105,33,6,43
"204",74,87,49,8,43
"205",71,73,24,7,38
"206",89,107,42,6,39
"207",0,1,0,0,0
"208",65,85,40,13,35
"209",0,0,0,0,0
"210",73,95,37,9,34
"211",0,0,0,0,0
"212",0,0,0,0,0
"213",0,0,0,0,0
"214",0,0,0,0,0
