"","age1_orange.I","age1_green.I","age2_no_comorbid_orange.I","age2_no_comorbid_green.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1",163,15,150,16,24,10,10
"2",201,24,186,25,22,8,15
"3",154,15,173,17,27,7,10
"4",192,15,187,16,27,6,11
"5",190,18,193,27,26,9,19
"6",166,0,168,2,0,0,0
"7",143,0,148,0,0,0,0
"8",166,12,172,16,20,9,8
"9",174,17,169,21,18,9,13
"10",161,10,186,11,16,4,9
"11",167,12,171,15,21,5,15
"12",154,14,168,15,14,6,11
"13",169,12,164,12,23,5,8
"14",1,0,1,0,0,0,0
"15",163,18,157,15,16,5,8
"16",151,10,183,15,30,10,10
"17",4,0,2,0,0,0,0
"18",152,0,171,0,0,0,0
"19",162,22,155,19,23,7,12
"20",180,8,170,12,18,5,9
"21",175,10,183,13,18,3,10
"22",165,13,163,25,18,6,12
"23",1,0,1,0,0,0,0
"24",163,20,166,20,24,7,13
"25",162,13,165,19,18,9,10
"26",184,10,177,16,20,4,7
"27",195,19,200,23,26,12,9
"28",167,13,157,15,17,7,12
"29",0,0,1,0,0,0,0
"30",174,15,175,17,29,4,15
"31",169,8,164,10,14,7,9
"32",148,17,157,16,23,6,10
"33",0,0,1,0,0,0,0
"34",175,1,180,1,0,0,0
"35",0,0,1,0,0,0,0
"36",171,11,194,11,22,6,9
"37",188,14,165,22,22,7,9
"38",173,15,178,20,25,6,11
"39",159,17,169,20,21,7,10
"40",2,0,0,0,0,0,0
"41",179,19,164,19,20,8,9
"42",185,10,183,14,20,8,10
"43",0,0,1,0,0,0,0
"44",0,0,1,0,0,0,0
"45",177,0,194,1,1,0,0
"46",176,12,187,14,21,8,15
"47",165,11,167,11,17,5,9
"48",174,15,170,16,26,6,9
"49",173,15,183,14,21,7,8
"50",189,17,173,18,18,9,8
"51",0,0,1,0,0,0,0
"52",0,0,1,0,0,0,0
"53",0,0,1,0,0,0,0
"54",0,0,1,0,0,0,0
"55",177,15,173,15,19,6,12
"56",1,0,3,0,0,0,0
"57",172,0,175,0,0,0,0
"58",175,11,167,19,24,8,10
"59",0,0,1,0,0,0,0
"60",178,12,173,18,19,7,11
"61",1,0,2,0,0,0,0
"62",0,0,1,0,0,0,0
"63",188,12,179,17,19,5,11
"64",169,6,167,10,13,7,6
"65",0,0,1,0,0,0,0
"66",158,0,150,0,1,0,0
"67",0,0,1,0,0,0,0
"68",163,0,163,0,0,0,0
"69",167,19,162,20,26,8,13
"70",1,0,1,0,0,0,0
"71",191,16,194,16,19,6,11
"72",0,0,1,0,0,0,0
"73",0,0,1,0,0,0,0
"74",177,14,208,20,19,6,10
"75",184,17,162,18,23,9,19
"76",151,12,160,13,17,6,9
"77",137,12,158,18,21,5,13
"78",0,0,2,0,0,0,0
"79",160,0,163,0,0,0,0
"80",0,0,1,0,0,0,0
"81",182,15,185,18,19,6,11
"82",1,0,1,0,0,0,0
"83",170,12,197,10,10,4,8
"84",175,0,168,0,0,0,0
"85",0,0,1,0,0,0,0
"86",151,13,165,21,25,8,16
"87",164,18,148,19,22,9,17
"88",166,11,165,16,23,7,10
"89",172,17,178,19,26,8,10
"90",150,0,162,0,0,0,0
"91",159,15,141,20,26,7,13
"92",0,0,1,0,0,0,0
"93",170,10,171,21,18,9,8
"94",176,13,162,14,18,9,7
"95",199,12,187,16,20,8,9
"96",164,15,170,20,24,9,16
"97",169,14,151,20,27,8,12
"98",0,0,1,0,0,0,0
"99",166,8,175,13,11,4,5
