"","age1_orange.E","age1_green.E","age2_no_comorbid_orange.E","age2_no_comorbid_green.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1",39,71,41,74,74,76,76
"2",50,94,54,98,98,101,101
"3",54,98,57,103,103,106,106
"4",54,101,57,105,105,108,108
"5",33,59,35,61,61,63,63
"6",52,100,55,105,105,107,107
"7",44,80,46,84,84,86,86
"8",45,83,48,87,87,90,90
"9",65,125,68,130,130,133,133
"10",37,67,39,70,70,72,72
"11",44,79,46,83,83,85,85
"12",39,70,41,73,73,75,75
"13",55,103,58,107,107,110,110
"14",54,106,57,111,111,113,113
"15",43,80,46,84,84,86,86
"16",45,83,48,87,87,89,89
"17",58,107,61,112,112,115,115
"18",45,83,48,87,87,90,90
"19",37,67,39,70,70,73,73
"20",38,68,40,71,71,73,73
"21",41,75,43,78,78,80,80
"22",50,93,53,97,97,100,100
"23",45,85,48,89,89,91,91
"24",49,93,52,97,97,99,99
"25",54,101,58,105,105,108,108
"26",74,153,78,159,159,162,162
"27",36,65,39,68,68,70,70
"28",61,112,64,117,117,120,120
"29",56,103,59,108,108,111,111
"30",49,91,52,95,95,97,97
"31",41,74,44,77,77,80,80
"32",75,145,79,151,151,155,155
"33",28,51,30,53,53,55,55
"34",38,69,40,72,72,74,74
"35",51,97,54,101,101,104,104
"36",64,120,68,125,125,128,128
"37",60,118,63,123,123,126,126
"38",44,82,47,86,86,89,89
"39",62,122,66,127,127,130,130
"40",44,79,47,82,82,85,85
"41",52,95,56,99,99,102,102
"42",45,87,48,91,91,93,93
"43",36,66,38,68,68,71,71
"44",46,85,48,89,89,91,91
"45",38,68,40,72,72,74,74
"46",36,64,38,67,67,69,69
"47",42,79,44,82,82,84,84
"48",54,101,57,106,106,109,109
"49",56,104,59,108,108,111,111
"50",68,135,72,140,140,144,144
"51",42,76,45,80,80,82,82
"52",56,102,60,106,106,110,110
"53",44,79,47,83,83,85,85
"54",56,105,59,109,109,112,112
"55",39,72,42,75,75,77,77
"56",55,101,58,105,105,108,108
"57",51,94,54,98,98,101,101
"58",30,55,32,58,58,59,59
"59",49,89,52,93,93,95,95
"60",49,93,52,97,97,100,100
"61",64,122,68,127,127,131,131
"62",44,80,47,83,83,86,86
"63",57,109,60,113,113,116,116
"64",47,87,49,91,91,93,93
"65",73,142,77,148,148,151,151
"66",46,88,49,91,91,94,94
"67",36,64,38,67,67,69,69
"68",35,63,37,66,66,68,68
"69",34,62,36,64,64,66,66
"70",55,100,58,104,104,107,107
"71",44,81,47,85,85,87,87
"72",56,105,60,109,109,113,113
"73",50,93,53,97,97,100,100
"74",35,62,37,65,65,67,67
"75",65,126,69,131,131,134,134
"76",52,93,55,97,97,100,100
"77",37,66,39,69,69,71,71
"78",47,87,50,91,91,93,93
"79",63,124,67,129,129,132,132
"80",40,72,42,75,75,78,78
"81",39,70,41,73,73,75,75
"82",33,60,35,63,63,65,65
"83",49,95,52,99,99,101,101
"84",41,73,43,77,77,79,79
"85",43,77,46,81,81,83,83
"86",52,100,55,104,104,107,107
"87",50,93,53,97,97,100,100
"88",55,104,59,109,109,112,112
"89",64,130,68,135,135,138,138
"90",76,154,80,159,159,163,163
"91",34,63,36,65,65,67,67
"92",46,84,49,88,88,91,91
"93",33,58,35,61,61,63,63
"94",71,138,75,144,144,147,147
"95",54,98,57,102,102,105,105
"96",39,71,41,74,74,77,77
"97",42,77,45,80,80,83,83
"98",53,99,56,104,104,107,107
"99",48,93,51,97,97,99,99
"100",50,93,53,97,97,100,100
"101",35,62,37,65,65,67,67
"102",57,106,60,111,111,114,114
"103",40,77,43,80,80,82,82
"104",74,159,78,164,164,167,167
"105",37,66,40,69,69,71,71
"106",46,84,48,88,88,90,90
"107",57,111,60,115,115,118,118
"108",53,99,56,103,103,106,106
"109",35,64,38,67,67,69,69
"110",97,192,102,199,199,204,204
"111",39,72,41,75,75,78,78
"112",41,73,43,76,76,79,79
"113",25,45,26,47,47,48,48
"114",46,84,49,88,88,91,91
"115",28,48,29,51,51,52,52
"116",58,107,61,112,112,115,115
"117",44,80,46,83,83,86,86
"118",36,65,38,68,68,70,70
"119",52,97,55,101,101,104,104
"120",27,49,29,51,51,53,53
"121",66,127,70,132,132,136,136
"122",39,73,42,76,76,79,79
"123",44,80,47,83,83,86,86
"124",42,76,44,80,80,82,82
"125",61,121,64,126,126,129,129
"126",73,143,77,149,149,153,153
"127",32,58,34,61,61,63,63
"128",55,105,58,110,110,113,113
"129",41,75,44,79,79,81,81
"130",48,90,50,94,94,97,97
"131",46,87,49,91,91,93,93
"132",61,115,64,120,120,123,123
"133",33,61,35,64,64,66,66
"134",77,146,82,153,153,157,157
"135",36,67,39,70,70,72,72
"136",73,156,77,162,162,165,165
"137",53,103,56,107,107,110,110
"138",42,80,44,83,83,86,86
"139",49,92,52,96,96,99,99
"140",64,122,67,127,127,131,131
"141",36,63,38,66,66,68,68
"142",58,113,62,118,118,121,121
"143",49,98,52,103,103,105,105
"144",34,62,36,65,65,67,67
"145",42,79,45,82,82,85,85
"146",37,66,39,69,69,71,71
"147",52,92,55,97,97,99,99
"148",56,105,60,109,109,112,112
"149",48,85,51,89,89,92,92
"150",62,118,66,123,123,126,126
"151",50,91,53,96,96,98,98
"152",63,122,67,127,127,130,130
"153",36,65,38,68,68,70,70
"154",45,80,48,84,84,86,86
"155",27,50,29,52,52,54,54
"156",62,118,66,123,123,127,127
"157",46,83,49,87,87,90,90
"158",46,85,48,89,89,91,91
"159",34,62,37,65,65,67,67
"160",66,130,70,135,135,139,139
"161",45,80,48,84,84,87,87
"162",67,128,70,133,133,137,137
"163",46,86,48,90,90,92,92
"164",68,131,72,136,136,140,140
"165",51,96,54,100,100,102,102
"166",47,88,50,92,92,95,95
"167",42,79,45,82,82,85,85
"168",52,99,55,103,103,106,106
"169",41,74,44,78,78,80,80
"170",42,77,45,80,80,83,83
"171",53,101,57,105,105,108,108
"172",45,82,48,85,85,88,88
"173",37,68,40,71,71,73,73
"174",40,73,42,76,76,78,78
"175",35,63,38,66,66,68,68
"176",44,77,47,81,81,84,84
"177",46,86,49,89,89,92,92
"178",57,106,60,111,111,114,114
"179",45,82,48,85,85,88,88
"180",53,100,56,105,105,108,108
"181",106,235,111,242,242,246,246
"182",43,78,46,82,82,84,84
"183",42,76,45,80,80,82,82
