"","age1_orange.D","age1_green.D","age2_no_comorbid_orange.D","age2_no_comorbid_green.D","age2_comorbid_green.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",56,4,56,4,31,7,34
"2",52,3,70,5,37,9,34
"3",56,3,69,11,33,9,39
"4",52,3,65,11,28,14,45
"5",58,5,78,11,42,3,40
"6",45,4,67,5,27,8,44
"7",58,5,62,9,31,7,36
"8",63,1,62,7,31,10,34
"9",56,3,61,8,28,11,40
"10",55,2,69,6,32,11,45
"11",51,5,80,10,35,6,26
"12",51,4,71,10,37,6,46
"13",0,0,0,0,0,0,0
"14",61,2,63,9,27,7,25
"15",42,2,62,7,33,10,45
"16",74,8,62,6,27,8,41
"17",0,0,0,0,0,0,0
"18",52,9,62,6,30,6,40
"19",0,0,0,0,0,0,0
"20",59,0,67,8,30,13,38
"21",54,5,62,11,31,7,39
"22",55,5,68,8,39,7,31
"23",52,5,66,8,25,7,30
"24",0,0,0,0,0,0,0
"25",0,0,0,0,0,0,0
"26",60,3,65,7,29,6,35
"27",65,2,71,2,32,9,32
"28",42,7,65,9,29,8,37
"29",58,2,62,8,30,7,35
"30",53,9,66,6,29,8,36
"31",50,4,64,3,19,9,39
"32",42,8,75,6,22,5,28
"33",55,4,70,5,26,10,24
"34",52,3,47,8,33,10,34
"35",49,6,63,5,19,6,29
"36",52,4,72,9,27,13,30
"37",0,0,0,0,0,0,0
"38",50,5,62,11,35,6,43
"39",43,7,70,9,23,13,47
"40",0,0,0,0,0,0,0
"41",43,5,67,5,28,6,36
"42",0,0,0,0,0,0,0
"43",51,4,65,3,29,7,36
"44",55,6,64,4,32,10,37
"45",0,0,0,0,0,0,0
"46",53,4,60,3,43,13,27
"47",46,6,84,8,31,8,35
"48",0,0,0,0,0,0,0
"49",38,5,68,10,29,14,34
"50",0,0,0,0,0,0,0
"51",0,0,0,0,0,0,0
"52",44,5,64,6,25,7,26
"53",0,0,0,0,0,0,0
"54",57,4,71,6,43,7,30
"55",59,7,67,7,35,4,32
"56",52,2,60,8,24,9,33
"57",57,9,63,7,34,11,34
"58",69,6,60,6,26,6,34
"59",52,4,57,7,34,4,28
"60",55,5,63,9,34,5,38
"61",45,7,43,6,34,4,39
"62",0,0,0,0,0,0,0
"63",0,0,0,0,0,0,0
"64",43,5,71,5,38,6,34
"65",0,0,0,0,0,0,0
"66",54,6,81,6,21,8,34
"67",47,4,64,10,25,8,33
"68",52,3,79,6,24,11,39
"69",0,0,0,0,0,0,0
"70",61,3,63,7,29,9,39
"71",0,0,0,0,0,0,0
"72",49,4,68,5,30,6,34
"73",46,5,64,7,31,11,32
"74",48,0,69,9,24,1,31
"75",53,4,66,4,28,7,39
"76",52,4,54,7,26,8,40
"77",0,0,0,0,0,0,0
"78",54,5,76,9,28,7,32
"79",49,4,64,7,35,10,40
"80",65,3,79,5,29,10,33
"81",0,0,0,0,0,0,0
"82",51,7,67,7,37,12,38
"83",64,5,77,7,38,10,45
"84",48,4,71,10,25,4,39
"85",50,6,64,10,36,9,34
"86",50,4,60,6,28,11,36
"87",0,0,0,0,0,0,0
"88",0,0,0,0,0,0,0
"89",52,3,68,8,26,3,34
"90",48,4,75,6,24,10,29
"91",56,1,72,4,41,9,32
"92",54,4,78,4,32,5,38
"93",0,0,0,0,0,0,0
"94",61,1,70,10,31,7,28
"95",52,3,64,6,22,6,28
"96",0,0,0,0,0,0,0
"97",41,2,62,15,32,13,41
"98",56,7,87,10,26,8,28
"99",59,3,74,5,34,8,36
"100",54,1,73,8,24,7,34
"101",54,4,65,7,38,9,32
"102",0,0,1,0,0,0,0
"103",60,4,64,4,18,10,29
"104",54,6,72,11,32,10,37
"105",48,5,80,3,22,7,23
"106",37,4,67,8,27,10,27
"107",70,3,66,6,40,9,34
"108",57,3,76,7,30,6,42
"109",0,0,0,0,0,0,0
"110",67,5,64,8,30,12,36
"111",51,6,59,11,37,10,38
"112",49,3,64,12,35,5,32
"113",0,0,0,0,0,0,0
"114",52,3,62,4,24,8,31
"115",54,4,74,6,40,4,31
"116",47,2,74,5,42,7,34
"117",61,5,61,6,38,6,34
"118",45,5,65,5,40,5,40
"119",49,6,79,9,23,11,34
"120",0,0,0,0,0,0,0
"121",0,0,0,0,0,0,0
"122",58,5,68,6,31,3,36
"123",64,5,57,7,21,10,27
"124",0,0,1,0,0,0,0
"125",57,2,63,9,29,10,39
"126",38,4,63,7,32,5,37
"127",50,5,70,6,29,6,34
"128",45,5,86,5,27,8,31
"129",0,0,0,0,0,0,0
"130",51,8,63,11,30,10,40
"131",48,2,70,9,34,13,30
"132",54,4,63,10,24,5,30
"133",62,5,63,9,31,12,39
"134",0,0,0,0,0,0,0
"135",43,8,64,8,20,2,34
"136",63,3,61,5,27,9,34
"137",54,7,63,7,38,10,30
"138",65,4,74,6,42,5,32
"139",52,2,60,7,24,5,35
"140",61,4,58,5,19,7,33
"141",0,0,0,0,0,0,0
"142",54,7,62,10,40,10,40
"143",0,0,0,0,0,0,0
"144",60,3,71,10,29,9,34
"145",55,3,57,9,25,8,37
"146",52,8,65,8,37,11,41
"147",63,4,71,7,29,4,29
"148",45,5,66,8,35,7,33
"149",51,2,82,6,33,10,37
"150",57,4,58,9,35,10,32
"151",55,4,58,6,41,5,44
"152",48,3,75,5,27,10,31
"153",56,2,62,6,23,5,36
"154",56,5,70,14,25,3,34
"155",48,3,63,5,36,10,43
"156",48,3,59,5,29,10,37
"157",60,5,65,9,23,6,39
"158",36,2,61,9,29,8,33
"159",59,2,69,10,30,9,38
"160",46,6,70,9,37,10,35
"161",51,7,65,8,37,8,32
"162",54,0,57,10,29,11,38
"163",46,7,51,9,30,7,39
"164",58,2,61,8,35,6,34
"165",53,3,63,7,25,8,35
"166",0,0,0,0,0,0,0
"167",48,1,65,8,25,8,42
"168",68,6,75,14,28,11,40
"169",61,5,61,5,39,6,41
"170",52,5,67,9,37,6,30
"171",61,8,73,7,27,8,32
"172",0,0,0,0,0,0,0
"173",61,5,64,8,26,8,32
"174",51,1,57,7,30,5,31
"175",44,4,63,6,33,4,34
"176",51,1,74,5,40,10,45
"177",0,0,0,0,0,0,0
"178",0,0,0,0,0,0,0
"179",53,3,62,6,33,9,34
"180",54,5,55,9,33,6,37
"181",59,2,59,7,32,5,21
"182",65,9,63,9,29,13,37
"183",52,3,56,4,29,5,32
"184",44,4,73,6,34,9,32
"185",61,7,58,8,29,6,30
"186",53,4,66,6,33,9,35
"187",61,7,77,4,31,8,32
"188",0,0,0,0,0,0,0
"189",0,0,0,0,0,0,0
"190",0,0,0,0,0,0,0
"191",69,6,66,10,34,2,43
"192",63,3,69,3,35,7,26
"193",59,2,78,6,38,12,34
"194",47,3,59,7,26,9,30
"195",0,0,0,0,0,0,0
"196",49,5,59,7,34,6,42
"197",56,4,64,7,34,8,41
"198",61,3,71,13,31,5,34
"199",47,4,70,7,29,7,27
"200",56,7,63,4,32,5,30
"201",53,1,68,9,25,8,38
"202",56,4,65,6,33,8,36
"203",58,3,77,2,28,8,33
"204",51,6,51,7,28,11,29
"205",60,4,66,4,34,9,33
"206",50,4,67,7,35,7,28
"207",64,4,64,11,34,8,32
"208",54,6,68,10,24,7,41
"209",61,2,81,7,31,3,31
"210",40,3,66,12,31,2,34
"211",0,0,0,0,0,0,0
"212",60,6,62,10,31,6,34
"213",47,3,58,5,33,9,34
"214",0,0,0,0,0,0,0
"215",57,3,59,7,25,8,41
"216",0,0,0,0,0,0,0
"217",37,4,56,7,33,7,27
"218",0,0,0,0,0,0,0
"219",64,3,65,7,26,7,34
"220",44,3,62,7,25,7,36
"221",49,5,70,7,24,9,34
"222",45,3,58,7,26,10,22
"223",44,3,76,7,32,9,37
"224",51,5,73,12,30,6,37
