"","age1_orange.I","age1_green.I","age2_no_comorbid_orange.I","age2_no_comorbid_green.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1",169,12,155,18,25,8,11
"2",178,14,161,22,23,8,16
"3",152,14,143,16,18,9,20
"4",146,12,171,17,16,6,15
"5",149,14,154,22,23,10,11
"6",145,19,154,15,20,8,11
"7",176,15,156,16,22,6,14
"8",190,14,169,18,24,7,10
"9",175,16,167,21,23,7,15
"10",146,13,156,18,19,11,13
"11",167,15,164,17,25,6,11
"12",181,14,163,20,21,6,9
"13",0,0,1,0,0,0,0
"14",153,12,164,16,22,7,15
"15",142,16,137,17,23,11,12
"16",151,12,153,17,20,8,9
"17",0,0,1,0,0,0,0
"18",153,11,152,13,21,7,11
"19",0,0,1,0,0,0,0
"20",148,9,158,17,23,7,9
"21",162,16,151,21,19,7,10
"22",157,15,181,15,21,8,11
"23",149,17,145,15,21,8,11
"24",0,0,1,0,0,0,0
"25",1,0,0,0,0,0,0
"26",156,17,134,14,18,8,10
"27",149,13,138,18,15,8,13
"28",151,16,165,19,19,4,12
"29",159,11,169,15,20,5,11
"30",159,10,160,22,21,5,9
"31",173,12,150,17,21,8,13
"32",164,11,159,15,17,9,10
"33",160,10,136,15,17,9,10
"34",160,11,160,13,18,8,11
"35",180,9,157,14,14,6,11
"36",173,12,159,18,21,7,15
"37",0,0,1,0,0,0,0
"38",151,13,143,16,27,6,11
"39",147,20,163,17,26,8,14
"40",0,0,0,0,0,0,0
"41",146,17,140,19,20,5,11
"42",0,0,1,0,0,0,0
"43",171,9,161,16,17,7,10
"44",151,12,141,14,22,7,11
"45",0,0,1,0,0,0,0
"46",156,18,158,12,17,7,9
"47",172,11,162,21,22,6,13
"48",0,0,0,0,0,0,0
"49",167,15,163,23,28,5,11
"50",0,0,0,0,0,0,0
"51",0,0,1,0,0,0,0
"52",172,18,151,16,24,10,11
"53",0,0,1,0,0,0,0
"54",151,15,145,18,21,8,13
"55",153,18,152,13,26,10,12
"56",147,16,126,24,20,9,12
"57",152,13,159,16,25,8,9
"58",161,13,161,20,17,12,12
"59",147,11,151,14,17,8,13
"60",160,22,169,15,23,6,10
"61",177,12,151,15,20,6,14
"62",0,0,1,0,0,0,0
"63",0,0,1,0,0,0,0
"64",160,13,162,16,21,9,11
"65",0,0,1,0,0,0,0
"66",171,16,174,25,22,8,13
"67",152,13,164,19,22,9,11
"68",154,11,170,23,25,13,11
"69",0,0,0,0,0,0,0
"70",137,10,147,16,30,8,16
"71",0,0,1,0,0,0,0
"72",160,15,154,22,27,8,16
"73",151,14,171,16,20,8,13
