"","age1_orange.E","age1_green.E","age2_no_comorbid_orange.E","age2_no_comorbid_green.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1",101,8,101,11,17,6,9
"2",94,9,95,18,11,3,8
"3",109,11,106,12,17,6,11
"4",88,9,91,8,13,5,7
"5",98,12,92,13,16,6,8
"6",107,8,111,10,15,5,13
"7",100,12,102,11,19,5,10
"8",102,9,91,10,18,5,6
"9",121,11,109,12,18,7,7
"10",94,8,106,11,12,9,8
"11",101,7,103,10,15,4,9
"12",106,8,110,11,14,5,8
"13",0,0,1,0,0,0,0
"14",102,8,103,9,16,5,7
"15",94,14,84,12,15,8,7
"16",100,12,106,12,18,5,8
"17",0,0,1,0,0,0,0
"18",103,9,99,12,12,6,8
"19",0,0,1,0,0,0,0
"20",101,10,93,11,16,5,5
"21",102,8,97,14,12,4,8
"22",103,7,100,8,11,9,8
"23",101,9,100,10,16,5,8
"24",0,0,1,0,0,0,0
"25",1,0,1,0,0,0,0
"26",97,9,68,11,15,9,9
"27",92,13,84,8,12,6,11
"28",96,10,91,10,12,5,7
"29",104,9,92,11,12,5,9
"30",107,11,104,12,14,6,9
"31",102,9,103,14,12,6,8
"32",116,7,108,10,10,5,8
"33",102,8,99,12,15,6,7
"34",105,12,105,11,12,6,11
"35",106,8,95,9,10,4,8
"36",99,10,99,14,14,4,7
"37",0,0,1,0,0,0,0
"38",104,7,90,12,20,6,8
"39",109,12,114,13,17,4,9
"40",0,0,1,0,0,0,0
"41",102,11,86,14,14,5,8
"42",0,0,1,0,0,0,0
"43",105,8,96,18,12,5,11
"44",102,9,83,12,14,5,6
"45",0,0,1,0,0,0,0
"46",114,10,102,10,15,4,7
"47",91,9,108,12,15,5,8
"48",0,0,1,0,0,0,0
"49",99,10,107,13,16,5,9
"50",0,0,1,0,0,0,0
"51",0,0,1,0,0,0,0
"52",107,10,108,9,13,5,11
"53",0,0,1,0,0,0,0
"54",100,10,84,12,14,6,8
"55",112,10,90,11,15,5,6
"56",106,8,94,13,15,8,9
"57",96,10,108,11,17,5,8
"58",99,8,105,10,19,5,7
"59",92,7,88,11,13,5,11
"60",102,10,96,13,17,5,8
"61",102,7,102,12,17,6,10
"62",0,0,1,0,0,0,0
"63",0,0,1,0,0,0,0
"64",112,10,103,12,17,5,10
"65",0,0,1,0,0,0,0
"66",120,9,107,15,19,6,8
"67",99,10,104,13,14,6,8
"68",98,10,95,16,13,6,9
"69",0,0,1,0,0,0,0
"70",95,8,82,11,15,6,7
"71",0,0,1,0,0,0,0
"72",107,9,81,14,20,7,9
"73",103,7,95,13,14,5,8
"74",101,14,101,13,18,7,10
"75",112,10,94,13,15,6,11
"76",91,8,102,16,13,6,7
"77",0,0,1,0,0,0,0
"78",107,9,94,16,12,5,9
"79",99,12,108,12,15,7,10
"80",105,10,104,11,14,8,11
"81",0,0,1,0,0,0,0
"82",99,9,85,12,12,4,11
"83",106,11,95,11,12,5,9
"84",101,9,89,10,15,4,10
"85",105,10,104,12,16,4,8
"86",86,13,105,14,16,6,12
"87",0,0,1,0,0,0,0
"88",0,0,1,0,0,0,0
"89",116,16,93,13,13,9,8
"90",96,8,89,11,13,5,10
"91",101,13,103,17,18,6,8
"92",108,11,89,11,14,6,8
"93",1,0,1,0,0,0,0
"94",101,11,109,10,13,5,7
"95",106,13,108,11,15,4,5
"96",0,0,1,0,0,0,0
"97",107,9,90,15,14,6,11
"98",87,9,90,11,11,5,6
"99",104,11,104,13,16,5,11
"100",109,9,104,11,15,5,7
"101",105,8,103,10,14,4,7
"102",1,0,1,0,0,0,0
"103",110,10,97,11,13,6,5
"104",87,15,90,15,15,7,11
"105",102,10,106,13,14,7,10
"106",90,11,100,12,16,6,4
"107",91,10,101,13,12,5,7
"108",103,10,96,15,14,8,10
"109",1,0,1,0,0,0,0
"110",103,13,78,10,14,6,8
"111",96,9,88,15,16,6,11
"112",83,8,103,11,13,4,7
"113",0,0,1,0,0,0,0
"114",105,7,92,9,14,5,7
"115",103,8,92,10,15,4,7
"116",109,10,91,9,13,6,10
"117",106,10,110,10,11,4,8
"118",109,10,98,9,18,5,8
"119",94,8,81,11,17,6,6
"120",2,0,1,0,0,0,0
"121",0,0,1,0,0,0,0
"122",99,10,91,11,14,5,9
"123",88,12,112,13,15,9,8
"124",0,0,1,0,0,0,0
"125",93,12,102,12,14,7,8
"126",107,8,99,11,16,6,9
"127",108,9,99,9,13,5,7
"128",112,10,106,15,14,5,7
"129",0,0,1,0,0,0,0
"130",109,8,107,9,17,5,8
"131",95,10,89,11,13,7,8
"132",100,10,88,11,18,8,6
"133",96,14,100,9,19,7,11
"134",0,0,1,0,0,0,0
"135",93,11,86,9,12,5,8
"136",100,9,96,9,11,5,9
"137",106,11,88,11,16,3,10
"138",116,9,98,11,14,7,9
"139",98,11,84,12,14,4,8
"140",108,8,113,15,15,5,7
"141",0,0,1,0,0,0,0
"142",102,9,93,12,13,4,11
"143",0,0,1,0,0,0,0
"144",92,8,86,8,10,5,9
"145",101,14,94,14,14,4,8
"146",92,9,93,9,19,6,7
"147",115,11,94,12,16,5,9
"148",96,9,87,11,15,5,9
"149",112,11,88,12,16,5,8
"150",96,7,110,9,13,5,6
"151",103,11,110,11,13,4,8
"152",100,10,93,12,15,6,8
"153",107,13,92,8,13,7,11
"154",108,11,92,12,18,6,6
"155",119,9,98,11,13,5,8
"156",104,8,93,11,15,5,8
"157",95,11,93,11,12,5,9
"158",108,8,97,9,14,7,10
"159",114,8,104,12,14,7,8
"160",91,12,100,9,18,5,9
"161",97,13,92,11,17,5,9
"162",110,12,98,11,15,7,8
"163",99,11,105,12,18,4,8
"164",106,9,107,9,14,4,9
"165",97,8,81,13,13,6,10
"166",0,0,1,0,0,0,0
"167",99,9,94,10,14,6,9
"168",98,9,90,13,13,8,9
"169",110,9,85,13,16,5,9
"170",105,8,107,9,15,5,7
"171",98,13,104,12,11,5,9
"172",0,0,1,0,0,0,0
"173",96,11,103,13,15,8,6
"174",92,11,109,15,19,7,9
"175",107,9,78,11,15,4,7
"176",118,10,104,9,13,4,7
