"","age1_orange.H","age1_green.H","age2_no_comorbid_orange.H","age2_no_comorbid_green.H","age2_comorbid_green.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"1",15,2,8,1,6,3,6
"2",16,1,11,1,7,1,7
"3",13,2,20,3,7,5,11
"4",16,2,13,4,5,2,9
"5",13,1,17,4,10,1,9
"6",15,2,18,2,5,2,10
"7",15,4,18,3,5,2,6
"8",17,1,13,2,9,3,6
"9",17,2,16,4,7,2,10
"10",15,1,19,3,11,2,11
"11",15,2,22,3,8,2,5
"12",14,3,16,4,9,1,9
"13",0,0,0,0,0,0,0
"14",16,1,16,4,6,2,6
"15",16,1,18,3,8,3,11
"16",30,2,18,3,7,4,9
"17",0,0,0,0,0,0,0
"18",15,3,17,3,8,2,9
"19",0,0,0,0,0,0,0
"20",17,0,13,3,8,3,8
"21",13,3,19,3,7,2,6
"22",11,2,21,2,9,4,8
"23",14,2,14,2,5,2,7
"24",0,0,0,0,0,0,0
"25",0,0,0,0,0,0,0
"26",15,1,15,2,8,3,5
"27",20,2,18,1,6,2,6
"28",12,3,18,3,8,3,6
"29",19,2,16,2,5,2,6
"30",14,2,11,3,5,2,7
"31",10,2,16,1,3,2,10
"32",18,2,16,1,4,1,5
"33",14,2,18,2,5,3,6
"34",17,2,12,3,5,3,11
"35",14,2,16,3,2,2,5
"36",13,2,19,4,9,4,7
"37",0,0,0,0,0,0,0
"38",19,4,16,3,10,3,9
"39",16,3,15,2,6,6,11
"40",0,0,0,0,0,0,0
"41",11,1,15,2,6,2,7
"42",0,0,0,0,0,0,0
"43",12,2,15,1,5,3,6
"44",16,2,13,2,10,3,8
"45",0,0,0,0,0,0,0
"46",15,2,11,1,11,3,6
"47",10,2,17,3,5,4,9
"48",0,0,0,0,0,0,0
"49",15,2,11,3,7,4,8
"50",0,0,0,0,0,0,0
"51",0,0,0,0,0,0,0
"52",15,3,20,4,9,2,6
"53",0,0,0,0,0,0,0
"54",17,2,15,3,12,3,7
"55",15,5,14,3,7,1,6
"56",18,1,19,2,5,3,8
"57",16,2,18,2,9,3,5
"58",22,2,15,1,5,2,6
"59",14,1,15,3,5,2,6
"60",14,1,15,3,6,2,6
"61",14,3,10,3,8,1,12
"62",0,0,0,0,0,0,0
"63",0,0,0,0,0,0,0
"64",10,3,18,3,8,2,7
"65",0,0,0,0,0,0,0
"66",13,2,18,2,5,2,6
"67",16,2,18,2,5,4,8
"68",14,2,19,2,7,3,7
"69",0,0,0,0,0,0,0
"70",17,1,15,4,7,2,7
"71",0,0,0,0,0,0,0
"72",10,1,14,2,10,2,8
"73",10,1,16,3,8,2,6
"74",15,0,17,4,6,1,6
"75",14,1,20,2,6,1,9
"76",13,1,15,2,6,3,9
"77",0,0,0,0,0,0,0
"78",17,4,20,2,5,2,7
"79",23,2,15,3,6,4,10
"80",14,3,15,2,6,4,9
"81",0,0,0,0,0,0,0
"82",18,2,16,3,10,3,10
"83",20,1,18,2,8,3,7
"84",17,1,15,2,4,2,8
"85",16,2,16,2,9,4,7
"86",10,2,12,3,6,2,6
"87",0,0,0,0,0,0,0
"88",0,0,0,0,0,0,0
"89",16,2,16,2,5,1,6
"90",12,3,20,3,4,3,5
"91",14,1,18,2,10,2,6
"92",23,3,22,1,9,2,7
"93",0,0,0,0,0,0,0
"94",12,0,18,3,8,4,8
"95",19,2,15,2,5,2,6
"96",0,0,0,0,0,0,0
"97",10,1,16,3,5,6,8
"98",22,3,17,2,7,2,6
"99",13,2,14,3,6,2,8
"100",14,1,20,2,7,2,5
"101",15,2,16,2,6,4,5
"102",0,0,0,0,0,0,0
"103",21,2,11,1,4,4,5
"104",16,3,14,4,6,3,9
"105",11,3,14,2,5,3,5
"106",16,1,15,2,5,4,3
"107",16,2,17,2,7,3,8
"108",18,2,16,3,8,3,7
"109",0,0,0,0,0,0,0
"110",16,2,13,4,7,4,6
"111",15,5,14,3,9,2,8
"112",12,2,14,5,5,1,9
"113",0,0,0,0,0,0,0
