"","age1.E","age2_no_comorbid.E","age2_comorbid.E","age3_no_comorbid.E","age3_comorbid.E"
"1",34,37,37,38,38
"2",44,47,47,50,50
"3",47,50,50,53,53
"4",47,50,50,52,52
"5",29,31,31,33,33
"6",46,49,49,51,51
"7",38,41,41,43,43
"8",39,42,42,44,44
"9",56,60,60,63,63
"10",32,35,35,36,36
"11",38,41,41,43,43
"12",34,37,37,39,39
"13",48,52,52,54,54
"14",47,50,50,52,52
"15",38,41,41,43,43
"16",39,42,42,44,44
"17",51,54,54,57,57
"18",40,43,43,45,45
"19",32,34,34,36,36
"20",33,35,35,37,37
"21",35,38,38,40,40
"22",44,47,47,49,49
"23",40,42,42,44,44
"24",43,46,46,48,48
"25",47,51,51,53,53
"26",64,68,68,71,71
"27",32,34,34,36,36
"28",53,57,57,60,60
"29",49,53,53,55,55
"30",42,45,45,48,48
"31",36,39,39,41,41
"32",65,70,70,73,73
"33",25,26,26,28,28
"34",33,36,36,38,38
"35",45,48,48,50,50
"36",56,60,60,63,63
"37",52,56,56,58,58
"38",39,42,42,44,44
"39",54,58,58,60,60
"40",38,41,41,43,43
"41",46,49,49,51,51
"42",40,42,42,44,44
"43",31,34,34,35,35
"44",40,43,43,45,45
"45",33,35,35,37,37
"46",31,34,34,35,35
"47",36,39,39,41,41
"48",47,51,51,53,53
"49",49,53,53,55,55
"50",60,64,64,67,67
"51",37,39,39,41,41
"52",49,53,53,55,55
"53",39,41,41,43,43
"54",49,52,52,54,54
"55",34,37,37,39,39
"56",48,51,51,54,54
"57",44,47,47,49,49
"58",26,28,28,30,30
"59",43,46,46,48,48
"60",43,46,46,48,48
"61",56,60,60,63,63
"62",38,41,41,43,43
"63",50,54,54,56,56
"64",41,44,44,46,46
"65",64,68,68,71,71
"66",41,43,43,45,45
"67",31,34,34,35,35
"68",30,33,33,34,34
"69",30,32,32,34,34
"70",48,51,51,53,53
"71",39,42,42,44,44
"72",49,53,53,55,55
"73",44,47,47,49,49
"74",30,33,33,34,34
"75",56,61,61,63,63
"76",45,49,49,51,51
"77",32,35,35,37,37
"78",41,44,44,46,46
"79",55,59,59,61,61
"80",35,37,37,39,39
"81",34,36,36,38,38
"82",29,31,31,32,32
"83",43,47,47,49,49
"84",36,38,38,40,40
"85",38,40,40,42,42
"86",45,48,48,51,51
"87",44,47,47,49,49
"88",48,52,52,54,54
"89",56,60,60,62,62
"90",66,70,70,73,73
"91",30,32,32,34,34
"92",41,44,44,46,46
"93",29,31,31,33,33
"94",62,66,66,69,69
"95",47,51,51,53,53
"96",34,37,37,39,39
