"","age1.S","age2_no_comorbid.S","age2_comorbid.S","age3_no_comorbid.S","age3_comorbid.S"
"1",61,74,57,52,57
"2",79,96,72,66,72
"3",85,101,77,70,76
"4",87,97,77,69,74
"5",47,61,46,44,48
"6",87,98,77,68,74
"7",70,85,64,58,64
"8",73,86,66,60,65
"9",108,118,93,82,89
"10",58,69,54,49,53
"11",63,83,61,57,62
"12",58,72,55,51,56
"13",90,104,80,71,78
"14",99,114,84,72,80
"15",70,84,64,58,63
"16",74,87,67,60,65
"17",91,106,82,74,81
"18",76,101,69,62,69
"19",62,76,56,51,56
"20",58,78,55,51,56
"21",69,88,63,57,62
"22",78,91,71,65,70
"23",78,93,69,61,67
"24",81,97,72,65,71
"25",84,100,77,70,76
"26",128,135,107,92,100
"27",56,70,53,49,53
"28",91,106,84,76,83
"29",89,104,80,72,78
"30",79,91,71,63,69
"31",65,89,62,57,62
"32",121,133,105,93,101
"33",46,59,44,40,44
"34",56,69,53,50,54
"35",81,93,73,66,71
"36",102,118,91,82,89
"37",103,115,88,77,84
"38",69,82,64,58,63
"39",102,113,89,79,85
"40",66,80,62,57,62
"41",83,99,76,68,74
"42",83,97,72,62,69
"43",55,69,52,48,52
"44",76,98,69,62,68
"45",62,79,57,52,57
"46",56,70,53,49,53
"47",73,94,65,58,64
"48",87,102,79,71,77
"49",87,101,79,72,78
"50",107,122,95,86,93
"51",63,78,59,55,60
"52",83,97,77,71,76
"53",67,81,62,58,62
"54",94,117,83,74,81
"55",63,83,59,53,59
"56",86,100,78,70,76
"57",87,106,77,68,75
"58",51,65,48,43,48
"59",73,87,68,62,67
"60",85,102,75,66,73
"61",103,116,91,81,88
"62",72,89,65,59,65
"63",92,103,81,73,79
"64",74,85,67,60,65
"65",123,133,105,92,99
"66",74,85,67,60,65
"67",55,68,52,48,52
"68",54,72,52,48,53
"69",53,79,51,48,53
"70",91,113,81,73,80
"71",69,85,64,58,64
"72",90,107,81,73,80
"73",83,104,74,67,73
"74",53,78,51,48,53
"75",103,118,92,82,89
"76",77,92,72,66,72
"77",56,71,53,50,54
"78",77,91,70,62,68
"79",108,119,93,81,88
"80",65,81,59,54,59
"81",60,75,56,52,57
"82",57,72,52,47,52
"83",77,88,70,63,68
"84",65,90,61,56,62
"85",64,77,60,56,60
"86",87,121,79,71,80
"87",82,98,74,66,72
"88",88,101,79,71,77
"89",105,116,91,81,87
"90",128,137,108,93,102
"91",53,70,51,47,52
"92",70,83,65,60,65
"93",48,63,47,44,48
"94",115,128,100,89,96
"95",86,125,82,75,84
"96",61,78,57,52,57
"97",65,79,61,55,60
"98",82,95,75,68,74
"99",78,91,70,63,68
"100",82,94,73,65,71
"101",54,68,51,47,52
"102",86,100,79,72,78
"103",68,79,60,54,59
"104",130,137,108,92,100
"105",54,68,52,49,53
"106",75,87,67,60,66
"107",94,104,82,72,78
"108",82,95,75,68,73
"109",56,75,53,49,54
"110",179,201,149,127,140
"111",65,77,59,52,57
"112",62,76,58,54,58
"113",41,53,39,36,39
"114",74,92,68,61,67
"115",40,53,40,38,41
"116",100,133,88,78,87
"117",68,80,62,57,62
"118",56,69,52,48,52
"119",82,93,73,66,71
"120",44,58,42,39,43
"121",106,118,93,83,90
"122",65,76,59,53,57
"123",65,80,62,57,62
"124",73,95,65,58,64
"125",103,116,89,78,85
"126",122,139,106,93,101
"127",51,66,49,45,49
"128",90,103,80,71,77
"129",66,89,62,56,62
"130",79,90,70,63,68
"131",71,85,66,60,65
"132",93,107,85,76,83
"133",53,68,50,46,50
"134",127,149,112,99,108
"135",59,71,54,49,54
"136",121,131,104,91,98
"137",91,101,79,69,75
"138",71,80,62,56,60
"139",77,89,70,63,69
"140",106,118,92,81,88
"141",52,72,51,48,53
"142",97,111,85,75,82
"143",96,106,79,68,75
"144",57,72,53,48,52
"145",71,83,64,57,62
"146",55,70,52,49,53
"147",78,93,72,66,72
"148",92,104,81,72,79
"149",70,89,67,62,68
"150",101,114,89,79,86
"151",76,89,70,64,69
"152",111,129,95,83,91
"153",56,69,52,48,52
"154",66,80,63,58,63
"155",46,66,44,41,46
"156",103,118,90,80,87
"157",71,88,66,60,66
"158",77,92,69,61,67
"159",52,66,49,46,50
"160",111,125,96,85,92
"161",68,92,65,60,66
"162",113,128,97,85,93
"163",75,88,67,60,66
"164",116,128,99,87,94
"165",78,91,71,65,70
"166",82,97,72,64,70
"167",67,81,62,56,61
"168",88,100,77,68,74
"169",61,75,58,54,58
"170",66,81,62,56,61
"171",91,103,80,70,77
"172",70,85,65,59,64
"173",60,80,56,51,56
"174",60,76,57,53,58
"175",53,72,51,48,52
"176",60,77,59,56,61
"177",81,100,71,63,70
"178",86,101,79,72,78
"179",68,88,65,60,65
"180",88,100,78,69,75
"181",185,192,150,125,137
"182",69,84,63,57,63
"183",62,76,59,55,60
"184",71,97,66,61,67
"185",49,64,49,46,50
"186",62,80,57,52,57
"187",129,139,110,95,103
"188",106,120,89,77,84
"189",64,83,58,52,58
"190",95,107,85,76,82
"191",71,82,62,55,60
"192",53,68,50,46,51
"193",75,100,69,63,70
"194",57,73,53,48,53
"195",114,125,98,86,93
"196",89,100,78,70,76
"197",72,87,68,63,68
"198",71,84,65,59,64
"199",61,83,60,57,62
"200",71,84,65,58,64
"201",64,90,59,53,60
"202",109,118,92,79,87
"203",80,92,72,65,70
"204",105,115,90,78,85
"205",72,85,67,61,66
"206",59,79,55,51,56
"207",96,110,86,77,83
"208",66,88,64,60,66
"209",46,59,44,41,45
"210",63,75,59,54,58
"211",52,67,50,47,51
"212",74,92,69,63,69
"213",73,88,68,62,67
"214",49,63,45,40,45
"215",98,111,87,78,85
"216",76,91,69,63,68
"217",99,138,89,78,89
"218",79,90,69,60,66
"219",80,96,74,67,73
"220",74,87,69,63,68
"221",64,82,62,58,63
"222",60,72,56,52,56
"223",70,83,65,59,64
"224",69,85,64,58,63
"225",93,109,81,72,78
"226",61,75,57,52,56
"227",58,74,54,50,54
"228",40,56,40,39,43
"229",110,120,94,82,89
"230",59,73,56,53,57
"231",79,93,71,63,69
