"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",3.05367512529945,2.65857892191219,2.66966630082246,2.2852325105592,2.2852325105592
"2",3.90851561316588,3.35571142393877,3.36989889966237,2.85095402792725,2.85095402792725
"3",3.64560332102557,3.11293288671056,3.1261365074803,2.62981761771368,2.62981761771368
"4",3.76680447764151,3.16071227970716,3.17412536920746,2.62713546016635,2.62713546016635
"5",4.72680028035486,4.23647827279379,4.25371831524931,3.74996344358693,3.74996344358693
"6",2.85677812751266,2.37461699199208,2.38469207132271,1.95886522704604,1.95886522704605
"7",3.4136662807847,2.93896174017727,2.95132833762862,2.50008044459911,2.50008044459911
"8",3.12017426409537,2.66616918230957,2.6774086229867,2.25239082248049,2.25239082248049
"9",2.48360017225465,2.02995244900008,2.0385966503314,1.6509799174181,1.6509799174181
"10",4.68842596424443,4.08253245015573,4.09945372720856,3.505581287441,3.50558128744099
"11",3.24536880371615,2.87431776419856,2.88634017202953,2.51278789154034,2.51278789154034
"12",4.80556101944186,4.23835269670146,4.25596354309719,3.68871680166257,3.68871680166257
"13",3.78042744529725,3.18676160052722,3.20029054826428,2.65948648826393,2.65948648826393
"14",2.85145044004533,2.33391327843994,2.34382716472073,1.90126067344185,1.90126067344185
"15",3.74239744430395,3.20564805006216,3.21913127257528,2.71492272092129,2.71492272092129
"16",4.53214915153894,3.85157695623784,3.8678160712046,3.23810625396825,3.23810625396824
"17",2.78500455111034,2.37204568361749,2.3821225500755,1.99978345107878,1.99978345107878
"18",4.13378395106558,3.54931525777991,3.5642823753448,3.01271059860592,3.01271059860591
"19",4.13659086048072,3.55112102509069,3.56585795078879,3.01194871791458,3.01194871791458
"20",3.7760114092709,3.3193908945904,3.33316958913871,2.87957399530479,2.87957399530479
"21",3.26676147049575,2.80242339114979,2.81417363330427,2.3779391308565,2.3779391308565
"22",4.1955188156311,3.60467042973191,3.61991281425075,3.05795101243951,3.05795101243951
"23",3.21512120286989,2.70740249522806,2.71882535623648,2.25866345575459,2.25866345575459
"24",3.55091529732792,3.00753818903573,3.02026227635608,2.52224334470954,2.52224334470954
"25",3.93261002761128,3.37198988691868,3.38627954574048,2.8592980979309,2.8592980979309
"26",2.14187291482976,1.67925406265834,1.6864110537318,1.3224876243134,1.32248762431339
"27",5.31844108740642,4.67177667978466,4.69109340810542,4.04748514505623,4.04748514505622
"28",2.62238373884249,2.25847503621141,2.26805311059179,1.92173418634518,1.92173418634518
"29",3.51780634009126,2.99791916371692,3.0106460430829,2.52723399781229,2.52723399781229
"30",2.90768080694152,2.4577944622996,2.46819109094732,2.05594653858456,2.05594653858456
"31",4.05172677873191,3.5435996456546,3.55844929644678,3.06113610310871,3.06113610310871
"32",2.59211763729418,2.13361820616945,2.14270702370339,1.74528670669449,1.74528670669449
"33",5.41196417508663,4.7545977775343,4.77343255543008,4.12072329664742,4.12072329664742
"34",4.29081620171525,3.78206495260482,3.79779119255291,3.2934539297801,3.2934539297801
"35",3.9790792691328,3.38131899948359,3.39563936091486,2.84192868190059,2.84192868190058
"36",2.62475210244971,2.22088512472178,2.2303269378886,1.86125392739132,1.86125392739133
"37",2.70942077490215,2.22262337079468,2.23208017103495,1.81537658345438,1.81537658345438
"38",2.80903852614083,2.42079724498541,2.43098348151874,2.06101576960698,2.06101576960698
"39",3.51392655129472,2.90162796541093,2.91397094743921,2.38165427592603,2.38165427592603
"40",4.26081193919085,3.73322169396412,3.74890879065475,3.23237089235396,3.23237089235396
"41",4.17137657241788,3.57371078735748,3.58884790411243,3.03095740286356,3.03095740286355
