"","age1.P","age2_no_comorbid.P","age2_comorbid.P","age3_no_comorbid.P","age3_comorbid.P"
"1",37,39,39,41,41
"2",45,49,49,51,51
"3",49,53,53,55,55
"4",50,53,53,55,55
"5",31,33,33,35,35
"6",49,52,52,54,54
"7",41,44,44,46,46
"8",42,45,45,47,47
"9",59,63,63,65,65
"10",35,37,37,39,39
"11",40,43,43,45,45
"12",37,39,39,41,41
"13",50,53,53,56,56
"14",48,51,51,53,53
"15",40,43,43,45,45
"16",42,45,45,47,47
"17",53,57,57,59,59
"18",42,45,45,47,47
"19",34,37,37,39,39
"20",35,38,38,40,40
"21",38,40,40,42,42
"22",45,48,48,51,51
"23",42,45,45,47,47
"24",45,48,48,50,50
"25",49,52,52,54,54
"26",66,70,70,73,73
"27",34,37,37,39,39
"28",55,59,59,61,61
"29",51,55,55,57,57
"30",45,48,48,50,50
"31",39,41,41,43,43
"32",66,71,71,74,74
"33",27,29,29,31,31
"34",35,37,37,39,39
"35",46,49,49,51,51
"36",57,61,61,64,64
"37",53,57,57,59,59
"38",41,44,44,46,46
"39",55,58,58,61,61
"40",41,44,44,46,46
"41",48,52,52,54,54
"42",41,44,44,46,46
"43",33,36,36,37,37
"44",42,44,44,47,47
"45",35,38,38,40,40
"46",34,37,37,38,38
"47",38,41,41,43,43
"48",49,52,52,55,55
"49",51,55,55,57,57
"50",60,64,64,67,67
"51",38,41,41,43,43
"52",52,55,55,58,58
"53",41,44,44,46,46
"54",50,54,54,56,56
"55",36,39,39,41,41
"56",50,54,54,56,56
"57",47,50,50,52,52
"58",29,31,31,32,32
"59",44,47,47,49,49
"60",44,47,47,49,49
"61",57,61,61,64,64
"62",41,44,44,46,46
"63",52,56,56,58,58
"64",43,46,46,48,48
"65",65,69,69,72,72
"66",42,45,45,47,47
"67",33,36,36,38,38
"68",33,35,35,37,37
"69",32,34,34,36,36
"70",50,53,53,56,56
"71",40,43,43,45,45
"72",51,55,55,57,57
"73",45,48,48,50,50
"74",32,34,34,36,36
"75",57,61,61,64,64
"76",48,51,51,53,53
"77",35,37,37,39,39
"78",44,47,47,49,49
"79",57,61,61,63,63
"80",37,40,40,42,42
"81",36,39,39,41,41
"82",31,33,33,35,35
"83",45,48,48,51,51
"84",38,41,41,43,43
"85",40,43,43,45,45
"86",45,48,48,51,51
"87",45,49,49,51,51
"88",50,53,53,56,56
"89",56,60,60,62,62
"90",68,72,72,74,74
"91",32,34,34,36,36
"92",43,46,46,48,48
"93",31,34,34,35,35
"94",63,67,67,70,70
"95",49,52,52,55,55
"96",36,38,38,40,40
"97",39,41,41,43,43
"98",48,51,51,54,54
"99",43,46,46,48,48
"100",45,48,48,51,51
"101",33,35,35,37,37
"102",51,55,55,58,58
"103",37,39,39,41,41
"104",66,69,69,72,72
"105",35,38,38,40,40
"106",42,45,45,47,47
"107",51,54,54,56,56
"108",48,52,52,54,54
"109",33,35,35,37,37
"110",85,91,91,95,95
"111",36,38,38,40,40
"112",38,41,41,42,42
"113",24,26,26,27,27
"114",43,46,46,48,48
"115",27,29,29,30,30
"116",51,55,55,58,58
"117",40,43,43,45,45
"118",33,35,35,37,37
"119",47,50,50,52,52
"120",26,28,28,30,30
"121",58,63,63,65,65
"122",36,39,39,41,41
"123",41,44,44,46,46
"124",39,41,41,43,43
"125",53,57,57,59,59
"126",63,68,68,71,71
"127",31,33,33,35,35
"128",49,52,52,54,54
"129",38,40,40,42,42
"130",44,47,47,49,49
"131",42,45,45,47,47
"132",54,58,58,61,61
"133",31,33,33,35,35
"134",69,73,73,77,77
