"","age1_orange.I","age1_green.I","age2_no_comorbid_orange.I","age2_no_comorbid_green.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1",53,53,56,56,56,59,59
"2",67,67,71,71,70,72,71
"3",75,75,79,79,79,82,81
"4",69,69,73,73,73,75,75
"5",36,36,38,38,37,39,38
"6",86,86,91,91,91,94,95
"7",49,49,51,51,51,53,54
"8",103,103,108,108,107,111,109
"9",60,60,64,64,64,66,67
"10",79,79,83,83,83,85,86
"11",53,53,56,56,56,58,59
"12",52,52,55,55,55,57,58
"13",60,60,63,63,62,65,64
"14",44,44,47,47,46,48,47
"15",58,58,62,62,62,64,64
"16",56,56,60,60,59,62,61
"17",64,64,67,67,67,70,70
"18",58,58,62,62,61,63,62
"19",60,60,63,63,63,65,65
"20",67,67,70,70,70,73,73
"21",50,50,53,53,52,54,53
"22",52,52,55,55,53,55,54
"23",51,51,54,54,54,56,57
"24",63,63,67,67,67,69,70
"25",60,60,63,63,63,65,65
"26",80,80,84,84,84,87,87
"27",57,57,61,61,61,63,64
"28",82,82,86,86,86,89,89
"29",80,80,84,84,84,87,87
"30",64,64,68,68,67,70,69
"31",55,55,58,58,58,61,61
"32",72,72,76,76,77,79,80
"33",42,42,45,45,44,46,46
"34",64,64,68,68,68,70,71
"35",54,54,57,57,57,59,59
"36",60,60,64,64,64,66,66
"37",57,57,60,60,60,62,62
"38",58,58,61,61,62,64,65
"39",45,45,47,47,48,50,51
"40",67,67,71,71,71,73,73
"41",62,62,66,66,66,69,68
"42",45,45,48,48,48,49,49
"43",65,65,69,69,68,71,70
"44",46,46,49,49,49,51,51
"45",62,62,65,65,66,68,69
"46",56,56,59,59,60,62,63
"47",40,40,42,42,42,44,45
"48",61,61,65,65,65,67,67
"49",48,48,51,51,51,53,54
"50",79,79,83,83,83,86,85
"51",53,53,56,56,56,59,59
"52",74,74,79,79,79,82,81
"53",57,57,60,60,59,62,61
"54",69,69,72,72,73,75,77
"55",53,53,56,56,55,57,57
"56",64,64,68,68,69,71,72
"57",57,57,60,60,60,63,64
"58",66,66,69,69,69,72,72
"59",54,54,57,57,57,59,60
"60",31,31,33,33,33,35,34
"61",66,66,70,70,70,72,73
"62",50,50,54,54,54,56,57
"63",77,77,81,81,81,84,84
"64",57,57,60,60,61,63,63
"65",51,51,54,54,54,56,56
"66",68,68,72,72,72,74,75
"67",85,85,89,89,90,92,93
"68",52,52,55,55,55,57,57
"69",49,49,52,52,52,54,54
"70",60,60,63,63,63,65,64
"71",53,53,56,56,56,58,58
"72",50,50,53,53,53,56,57
"73",45,45,47,47,47,49,48
"74",52,52,55,55,55,57,58
"75",53,53,56,56,56,59,59
"76",69,69,73,73,73,76,76
"77",53,53,57,57,57,59,59
"78",58,58,62,62,61,64,64
"79",51,51,54,54,54,56,56
"80",51,51,54,54,54,57,58
"81",57,57,60,60,60,62,62
"82",36,36,38,38,39,40,41
"83",57,57,60,60,60,62,63
"84",71,71,74,74,74,77,77
"85",62,62,65,65,65,68,69
"86",51,51,54,54,54,56,56
"87",57,57,60,60,60,62,61
"88",85,85,89,89,89,92,92
"89",54,54,57,57,58,60,61
"90",59,59,62,62,62,64,63
"91",51,51,54,54,53,55,54
"92",68,68,72,72,72,74,75
"93",78,78,83,83,82,85,85
"94",59,59,63,63,63,66,67
"95",96,96,100,100,100,103,103
"96",56,56,59,59,59,61,61
"97",65,65,69,69,69,71,71
"98",56,56,60,60,60,62,63
"99",52,52,55,55,55,57,57
"100",53,53,56,56,56,58,58
