"","age1_orange.P","age1_green.P","age2_no_comorbid_orange.P","age2_no_comorbid_green.P","age2_comorbid_green.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"1",0,0,1,0,0,0,0
"2",25,0,24,0,0,0,0
"3",27,4,24,4,5,2,4
"4",25,1,21,1,1,1,1
"5",24,0,21,0,0,0,0
"6",0,0,1,0,0,0,0
"7",0,0,1,0,0,0,0
"8",28,1,27,1,1,1,0
"9",0,0,1,0,0,0,0
"10",0,0,1,0,0,0,0
"11",0,0,1,0,0,0,0
"12",1,0,1,0,0,0,0
"13",0,0,1,0,0,0,0
"14",2,0,1,0,0,0,0
"15",28,0,25,0,0,0,0
"16",0,0,1,0,0,0,0
"17",1,0,1,0,0,0,0
"18",23,0,19,0,0,0,0
"19",25,0,16,0,0,0,0
"20",0,0,1,0,0,0,0
"21",1,0,1,0,0,0,0
"22",26,0,19,1,0,0,0
"23",0,0,1,0,0,0,0
"24",30,0,23,0,1,0,0
"25",0,0,1,0,0,0,0
"26",31,5,28,3,5,1,3
"27",0,0,1,0,0,0,0
"28",27,0,19,0,0,0,0
"29",1,0,1,0,0,0,0
"30",25,0,21,0,0,0,0
"31",1,0,1,0,0,0,0
"32",23,0,20,0,0,0,0
"33",1,0,1,0,0,0,0
"34",0,0,1,0,0,0,0
"35",28,0,22,0,0,0,0
"36",29,4,23,4,5,2,4
"37",1,0,1,0,0,0,0
"38",22,0,21,0,0,0,0
"39",33,1,23,0,0,0,1
"40",31,0,26,0,0,0,0
"41",0,0,1,0,0,0,0
"42",25,0,28,0,0,0,0
"43",2,0,1,0,0,0,0
"44",1,0,1,0,0,0,0
"45",28,3,25,2,6,2,3
"46",0,0,1,0,0,0,0
"47",26,1,25,0,1,0,1
"48",0,0,1,0,0,0,0
"49",28,0,20,0,0,0,1
"50",1,0,1,0,0,0,0
"51",21,0,18,0,0,0,0
"52",1,0,1,0,0,0,0
"53",28,0,27,0,0,0,0
"54",1,0,1,0,0,0,0
"55",29,0,22,0,0,0,0
"56",29,0,22,0,0,0,0
"57",0,0,1,0,0,0,0
"58",25,0,27,1,0,0,0
"59",0,0,1,0,0,0,0
"60",27,3,21,3,5,3,2
"61",0,0,1,0,0,0,0
"62",0,0,1,0,0,0,0
"63",0,0,1,0,0,0,0
"64",27,3,26,4,5,3,3
"65",2,0,1,0,0,0,0
"66",28,3,21,3,3,2,2
"67",1,0,1,0,0,0,0
"68",0,0,1,0,0,0,0
"69",26,0,25,0,0,0,0
"70",0,0,1,0,0,0,0
"71",25,0,26,0,0,0,0
"72",27,5,23,6,6,3,3
"73",25,1,27,0,0,0,0
"74",31,0,21,0,0,0,0
"75",0,0,1,0,0,0,0
"76",0,0,1,0,0,0,0
"77",0,0,1,0,0,0,0
"78",1,0,1,0,0,0,0
"79",3,0,1,0,0,0,0
"80",0,0,1,0,0,0,0
"81",25,0,26,0,0,0,0
"82",33,0,22,0,0,0,0
"83",28,0,22,0,1,0,0
"84",0,0,1,0,0,0,0
"85",25,4,21,3,5,2,2
"86",1,0,1,0,0,0,0
"87",34,0,25,0,0,0,0
"88",0,0,1,0,0,0,0
"89",0,0,1,0,0,0,0
"90",33,3,28,3,3,2,4
"91",0,0,1,0,0,0,0
"92",1,0,1,0,0,0,0
"93",22,0,18,0,0,0,0
"94",1,0,1,0,0,0,0
