"","age1_orange.I","age1_green.I","age2_no_comorbid_orange.I","age2_no_comorbid_green.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1",0,0,1,0,0,0,0
"2",53,0,49,0,0,0,0
"3",56,8,68,6,9,2,6
"4",54,0,46,1,1,1,0
"5",53,0,50,0,0,0,0
"6",0,0,1,0,0,0,0
"7",0,0,1,0,0,0,0
"8",55,1,56,1,0,1,0
"9",0,0,1,0,0,0,0
"10",0,0,1,0,0,0,0
"11",0,0,1,0,0,0,0
"12",1,0,1,0,0,0,0
"13",0,0,1,0,0,0,0
"14",1,0,2,0,0,0,0
"15",69,0,55,0,0,0,0
"16",0,0,1,0,0,0,0
"17",1,0,1,0,0,0,0
"18",48,0,48,0,0,0,0
"19",57,0,42,0,0,0,0
"20",0,0,0,0,0,0,0
"21",1,0,1,0,0,0,0
"22",68,0,52,1,0,0,0
"23",0,0,1,0,0,0,0
"24",56,0,61,0,1,0,0
"25",0,0,1,0,0,0,0
"26",65,6,59,4,7,2,3
"27",0,0,1,0,0,0,0
"28",62,0,50,0,0,0,0
"29",1,0,1,0,0,0,0
"30",51,0,53,0,0,0,0
"31",1,0,1,0,0,0,0
"32",61,0,48,0,0,0,0
"33",1,0,1,0,0,0,0
"34",0,0,1,0,0,0,0
"35",65,0,56,0,0,0,0
"36",59,5,62,9,7,3,8
"37",1,0,1,0,0,0,0
"38",47,0,46,0,0,0,0
"39",58,1,60,0,0,0,0
"40",66,0,57,0,0,0,0
"41",0,0,1,0,0,0,0
"42",68,0,50,0,0,0,0
"43",2,0,1,0,0,0,0
"44",1,0,1,0,0,0,0
"45",67,4,57,4,8,2,4
"46",0,0,1,0,0,0,0
"47",58,0,54,0,1,0,2
"48",0,0,1,0,0,0,0
"49",60,0,48,0,0,0,0
"50",2,0,1,0,0,0,0
"51",47,0,54,0,0,0,0
"52",1,0,1,0,0,0,0
"53",70,0,57,0,0,0,0
"54",1,0,1,0,0,0,0
"55",61,0,44,0,0,0,0
"56",69,0,53,0,0,0,0
"57",0,0,1,0,0,0,0
"58",63,0,56,1,0,0,0
"59",0,0,0,0,0,0,0
"60",62,5,43,5,9,3,3
"61",0,0,1,0,0,0,0
"62",0,0,1,0,0,0,0
"63",0,0,1,0,0,0,0
"64",60,6,61,5,7,2,5
"65",3,0,1,0,0,0,0
"66",76,7,55,5,5,2,5
"67",1,0,2,0,0,0,0
"68",0,0,0,0,0,0,0
"69",68,0,56,0,0,0,0
"70",0,0,1,0,0,0,0
"71",59,0,52,0,0,0,0
"72",65,8,58,6,13,3,6
"73",56,1,49,0,0,0,0
"74",66,0,49,0,0,0,0
"75",0,0,1,0,0,0,0
"76",0,0,1,0,0,0,0
"77",0,0,1,0,0,0,0
"78",1,0,1,0,0,0,0
"79",4,0,1,0,0,0,0
"80",0,0,0,0,0,0,0
"81",69,0,52,0,0,0,0
"82",67,0,56,0,0,0,0
"83",84,0,54,0,1,0,0
"84",0,0,1,0,0,0,0
"85",63,7,40,6,10,4,4
"86",1,0,1,0,0,0,0
"87",64,0,68,0,0,0,0
"88",0,0,1,0,0,0,0
"89",0,0,3,0,0,0,0
"90",71,8,70,4,7,3,4
"91",0,0,0,0,0,0,0
"92",1,0,1,0,0,0,0
"93",51,0,43,0,0,0,0
"94",1,0,1,0,0,0,0
