"","age1_orange.D","age1_green.D","age2_no_comorbid_orange.D","age2_no_comorbid_green.D","age2_comorbid_green.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",0,0,0,0,0,0,0
"2",42,0,50,0,0,0,0
"3",36,3,41,2,21,2,20
"4",56,0,40,0,0,0,0
"5",41,0,44,0,0,0,0
"6",0,0,0,0,0,0,0
"7",0,0,0,0,0,0,0
"8",33,0,43,0,0,0,0
"9",0,0,0,0,0,0,0
"10",0,0,0,0,0,0,0
"11",0,0,0,0,0,0,0
"12",0,0,0,0,0,0,0
"13",0,0,0,0,0,0,0
"14",0,0,0,0,0,0,0
"15",41,0,44,0,0,0,0
"16",0,0,0,0,0,0,0
"17",0,0,0,0,0,0,0
"18",36,0,44,0,0,0,0
"19",49,0,40,0,0,0,0
"20",0,0,0,0,0,0,0
"21",0,0,0,0,0,0,0
"22",38,0,51,0,0,0,0
"23",0,0,1,0,0,0,0
"24",42,0,47,0,0,0,0
"25",0,0,0,0,0,0,0
"26",47,2,47,2,10,3,13
"27",0,0,0,0,0,0,0
"28",48,0,36,0,0,0,0
"29",0,0,0,0,0,0,0
"30",48,0,39,0,0,0,0
"31",1,0,0,0,0,0,0
"32",49,0,45,0,0,0,0
"33",0,0,0,0,0,0,0
"34",0,0,0,0,0,0,0
"35",48,0,49,0,0,0,0
"36",39,2,46,8,21,2,24
"37",0,0,0,0,0,0,0
"38",36,0,37,0,0,0,0
"39",54,1,42,0,0,0,0
"40",29,0,57,0,0,0,0
"41",0,0,0,0,0,0,0
"42",37,0,34,0,0,0,0
"43",0,0,0,0,0,0,0
"44",0,0,0,0,0,0,0
"45",38,1,45,4,15,2,16
"46",0,0,0,0,0,0,0
"47",39,0,27,0,0,0,2
"48",0,0,0,0,0,0,0
"49",41,0,47,0,0,0,0
"50",0,0,0,0,0,0,0
"51",54,0,46,0,0,0,0
"52",0,0,0,0,0,0,0
"53",44,0,41,0,0,0,0
"54",0,0,0,0,0,0,0
"55",38,0,36,0,0,0,0
