"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",752,62,847,94,125,44,75
"2",147,62,308,94,125,44,75
"3",175,16,317,49,55,26,44
"4",149,61,322,92,124,43,74
"5",171,62,322,94,125,44,75
"6",752,62,847,94,125,44,75
"7",752,62,847,94,125,44,75
"8",172,59,319,93,124,43,75
"9",752,62,847,94,125,44,75
"10",752,62,847,94,125,44,75
"11",752,62,847,94,125,44,75
"12",751,62,847,94,125,44,75
"13",752,62,847,94,125,44,75
"14",750,62,845,94,125,44,75
"15",156,62,323,94,125,44,75
"16",752,62,847,94,125,44,75
"17",751,62,847,94,125,44,75
"18",138,62,343,94,125,44,75
"19",171,62,369,94,125,44,75
"20",752,62,847,94,125,44,75
"21",750,62,847,94,125,44,75
"22",137,62,328,93,125,44,75
"23",752,62,847,94,125,44,75
"24",150,62,340,94,124,44,75
"25",752,62,847,94,125,44,75
"26",158,21,294,59,64,32,52
"27",752,62,847,94,125,44,75
"28",171,62,347,94,125,44,75
"29",751,62,847,94,125,44,75
"30",159,62,324,94,125,44,75
"31",750,62,846,94,125,44,75
"32",149,62,330,94,125,44,75
"33",751,62,847,94,125,44,75
"34",752,62,847,94,125,44,75
"35",134,62,305,94,125,44,75
"36",164,19,342,42,47,31,38
"37",751,62,847,94,125,44,75
"38",166,62,347,94,125,44,75
"39",174,60,330,94,125,44,74
"40",196,62,356,94,125,44,75
"41",752,62,847,94,125,44,75
"42",157,62,321,94,125,44,75
"43",748,62,846,94,125,44,75
"44",751,62,847,94,125,44,75
"45",130,21,277,46,58,29,45
"46",752,62,847,94,125,44,75
"47",149,61,346,94,124,44,73
"48",752,62,847,94,125,44,75
"49",166,62,359,94,125,44,74
"50",750,62,844,94,125,44,75
"51",168,62,353,94,125,44,75
"52",751,62,846,94,125,44,75
"53",166,62,371,94,125,44,75
"54",751,62,844,94,125,44,75
"55",177,62,362,94,125,44,75
"56",141,62,324,94,125,44,75
"57",752,62,847,94,125,44,75
"58",133,62,318,93,125,44,75
"59",752,62,847,94,125,44,75
"60",161,25,334,45,62,26,55
"61",752,62,847,94,125,44,75
"62",752,62,845,94,125,44,75
"63",752,62,847,94,125,44,75
"64",147,16,308,41,52,19,47
"65",741,62,842,94,125,44,75
"66",130,20,321,52,75,29,56
"67",750,62,846,94,125,44,75
"68",752,62,847,94,125,44,75
"69",149,62,312,94,125,44,75
"70",752,62,847,94,125,44,75
"71",143,62,320,94,125,44,75
"72",171,10,333,35,36,18,32
"73",127,61,302,94,125,44,75
"74",163,62,351,94,125,44,75
"75",752,62,847,94,125,44,75
"76",752,62,847,94,125,44,75
"77",752,62,846,94,125,44,75
"78",750,62,846,94,125,44,75
"79",742,62,843,94,125,44,75
"80",752,62,847,94,125,44,75
"81",143,62,335,94,125,44,75
"82",135,62,284,94,125,44,75
"83",149,62,318,94,124,44,75
"84",752,62,847,94,125,44,75
"85",193,16,340,40,40,24,39
"86",749,62,845,94,125,44,75
"87",168,62,305,94,125,44,75
"88",752,62,847,94,125,44,75
"89",752,62,845,94,125,44,75
"90",139,17,278,40,59,22,40
"91",752,62,847,94,125,44,75
"92",751,62,847,94,125,44,75
"93",186,62,366,94,125,44,75
"94",750,62,846,94,125,44,75
"95",171,62,376,93,125,44,74
"96",752,62,847,94,125,44,75
"97",744,62,842,94,125,44,75
"98",184,62,338,94,125,44,75
"99",162,62,340,94,125,44,75
"100",177,62,362,94,125,44,75
"101",752,62,847,94,125,44,75
"102",750,62,845,94,125,44,75
"103",751,62,846,94,125,44,75
"104",188,62,370,93,125,44,75
"105",751,62,847,94,125,44,75
"106",750,62,845,94,125,44,75
"107",178,62,337,94,125,44,75
"108",752,62,847,94,125,44,75
"109",174,62,336,94,125,44,75
"110",186,62,350,94,125,44,75
"111",166,14,314,37,37,22,45
"112",752,62,847,94,125,44,75
"113",752,62,847,94,125,44,75
"114",752,62,847,94,125,44,75
"115",751,62,847,94,125,44,75
"116",179,13,369,40,59,28,43
"117",121,62,288,94,125,44,75
"118",752,62,847,94,125,44,75
"119",752,62,847,94,125,44,75
"120",174,62,338,94,125,44,75
"121",752,62,847,94,125,44,75
"122",170,60,316,92,116,43,72
"123",162,62,335,94,125,44,75
"124",192,23,379,48,70,23,44
"125",132,62,306,94,125,44,75
"126",148,62,306,93,125,44,75
"127",752,62,847,94,125,44,75
"128",752,62,847,94,125,44,75
"129",154,62,327,94,125,44,75
"130",752,62,847,94,125,44,75
"131",151,62,326,93,125,44,75
"132",160,62,329,94,125,44,75
"133",751,62,847,94,125,44,75
"134",752,62,847,94,125,44,75
"135",752,62,847,94,125,44,75
"136",752,62,847,94,125,44,75
"137",174,61,352,94,125,44,75
"138",751,62,847,94,125,44,75
"139",155,14,319,47,56,28,49
"140",751,62,847,94,125,44,75
"141",181,9,373,33,44,19,38
"142",751,62,847,94,125,44,75
"143",751,62,847,94,125,44,75
"144",752,62,847,94,125,44,75
"145",154,62,341,94,125,44,75
"146",200,62,379,94,125,44,75
"147",127,14,271,45,58,27,41
"148",152,61,326,93,122,44,73
"149",750,62,847,94,125,44,75
"150",137,55,316,85,118,43,68
"151",752,62,846,94,125,44,75
"152",199,62,376,94,125,44,75
"153",181,62,335,94,125,44,75
"154",163,62,330,94,125,44,75
"155",748,62,847,94,125,44,75
"156",745,62,841,94,125,44,75
"157",212,62,397,94,125,44,75
"158",155,17,336,53,66,29,48
"159",158,62,314,94,125,44,75
"160",747,62,843,94,125,44,75
"161",208,18,397,31,43,24,41
"162",752,62,847,94,125,44,75
"163",752,62,847,94,125,44,75
"164",207,27,381,50,74,32,49
"165",163,62,309,94,125,44,75
"166",751,62,847,94,125,44,75
"167",136,62,326,94,125,44,75
"168",751,62,847,94,125,44,75
"169",751,62,847,94,125,44,75
"170",108,9,310,41,50,26,41
"171",750,62,846,94,125,44,75
"172",159,62,329,94,125,44,75
"173",163,62,329,94,125,44,75
"174",752,62,846,94,125,44,75
"175",151,62,294,94,124,44,75
"176",752,62,847,94,125,44,75
"177",123,62,305,94,125,44,75
"178",751,62,847,94,125,44,75
"179",159,62,323,94,124,44,74
"180",161,62,325,94,125,44,75
"181",751,62,842,94,125,44,75
"182",157,62,318,94,125,44,75
"183",752,62,847,94,125,44,75
"184",752,62,847,94,125,44,75
"185",180,57,345,83,116,41,72
"186",748,62,846,94,125,44,75
"187",137,62,297,94,125,44,75
"188",147,14,337,44,61,30,42
"189",141,62,316,94,125,44,75
"190",139,61,332,94,124,44,75
"191",752,62,847,94,125,44,75
"192",752,62,847,94,125,44,75
"193",152,62,311,93,124,44,75
"194",752,62,847,94,125,44,75
"195",752,62,847,94,125,44,75
"196",752,62,847,94,125,44,75
"197",161,19,327,40,67,31,49
"198",131,62,302,94,125,44,75
"199",752,62,847,94,125,44,75
"200",752,62,847,94,125,44,75
"201",750,62,845,94,125,44,75
"202",748,62,847,94,125,44,75
"203",752,62,847,94,125,44,75
"204",752,62,847,94,125,44,75
"205",752,62,847,94,125,44,75
"206",752,62,847,94,125,44,75
"207",751,62,847,94,125,44,75
"208",174,30,374,55,75,28,54
"209",740,62,841,94,125,44,75
"210",752,62,847,94,125,44,75
"211",140,62,317,94,125,44,75
"212",114,62,328,94,125,44,75
"213",131,62,313,94,125,44,75
"214",752,62,847,94,125,44,75
"215",752,62,847,94,125,44,75
"216",154,62,296,94,125,44,75
"217",133,20,299,50,77,27,56
"218",167,11,344,37,50,26,40
"219",117,61,296,94,125,44,75
"220",752,62,847,94,125,44,75
"221",207,62,368,94,125,44,75
"222",747,62,845,94,125,44,75
"223",752,62,847,94,125,44,75
"224",751,62,846,94,125,44,75
"225",752,62,845,94,125,44,75
"226",144,61,319,94,124,44,74
"227",170,62,346,94,125,44,75
"228",752,62,847,94,125,44,75
"229",752,62,847,94,125,44,75
"230",168,62,343,94,123,44,75
"231",752,62,847,94,125,44,75
"232",752,62,846,94,125,44,75
"233",752,62,847,94,125,44,75
"234",752,62,847,94,125,44,75
"235",750,62,846,94,125,44,75
"236",150,62,333,94,125,44,75
"237",752,62,847,94,125,44,75
"238",145,17,286,48,58,26,45
"239",137,62,321,94,125,44,75
"240",147,61,326,94,124,44,75
"241",170,44,321,75,95,37,63
"242",158,62,351,94,125,44,75
"243",167,62,345,94,125,44,75
"244",752,62,847,94,125,44,75
"245",153,62,365,94,125,44,75
"246",151,62,335,94,125,44,75
"247",752,62,847,94,125,44,75
"248",171,62,343,94,125,44,75
"249",177,18,354,47,62,29,42
"250",752,62,847,94,125,44,75
"251",752,62,847,94,125,44,75
"252",208,31,400,59,72,36,54
"253",151,62,304,94,125,44,75
"254",160,62,315,94,125,44,75
"255",175,58,356,93,119,44,75
"256",752,62,847,94,125,44,75
"257",167,62,309,94,125,44,75
"258",752,62,847,94,125,44,75
"259",752,62,847,94,125,44,75
"260",136,62,312,94,125,44,75
"261",147,11,277,29,42,17,40
"262",752,62,847,94,125,44,75
"263",137,27,283,62,83,35,56
"264",752,62,847,94,125,44,75
"265",152,62,323,93,124,44,75
"266",750,62,846,94,125,44,75
"267",145,62,316,94,125,44,75
"268",752,62,847,94,125,44,75
"269",191,62,380,94,125,44,75
"270",752,62,846,94,125,44,75
"271",144,62,316,94,125,44,75
"272",171,59,345,92,120,43,73
"273",177,62,354,94,125,44,75
"274",191,21,378,32,54,28,44
"275",128,62,347,94,125,44,75
"276",751,62,847,94,125,44,75
"277",160,61,297,94,124,44,74
"278",227,62,386,94,125,44,75
"279",751,62,846,94,125,44,75
"280",132,19,300,37,56,28,48
"281",179,62,382,94,125,44,75
"282",751,62,847,94,125,44,75
"283",148,62,316,92,124,44,74
"284",152,23,368,41,69,27,52
"285",751,62,846,94,125,44,75
"286",752,62,847,94,125,44,75
"287",180,62,358,94,125,44,75
"288",752,62,847,94,125,44,75
"289",752,62,847,94,125,44,75
"290",751,62,847,94,125,44,75
"291",752,62,847,94,125,44,75
"292",123,62,294,94,125,44,75
"293",143,9,300,30,33,25,36
"294",752,62,847,94,125,44,75
"295",143,62,338,94,125,44,75
"296",751,62,847,94,125,44,75
"297",167,62,362,94,125,44,75
"298",139,13,275,43,47,20,37
"299",752,62,847,94,125,44,75
"300",144,62,313,94,125,44,75
"301",752,62,847,94,125,44,75
"302",154,62,350,94,125,44,75
"303",752,62,847,94,125,44,75
"304",194,59,380,92,123,42,68
"305",752,62,847,94,125,44,75
"306",752,62,847,94,125,44,75
"307",752,62,844,94,125,44,75
"308",746,62,844,94,125,44,75
"309",140,62,338,94,125,44,75
"310",751,62,847,94,125,44,75
"311",752,62,847,94,125,44,75
"312",752,62,847,94,125,44,75
"313",751,62,847,94,125,44,75
"314",752,62,847,94,125,44,75
"315",752,62,847,94,125,44,75
