"","age1_orange.P","age2_no_comorbid_orange.P","age2_comorbid_orange.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"1",10.4422604422604,7.74946921443737,14.3769968051118,9.09090909090909,6.70241286863271
"2",9.58230958230958,8.3864118895966,9.58466453674121,2.27272727272727,0
"3",7.86240786240786,7.43099787685775,11.9808306709265,0,0
"4",0,0.106157112526539,0,0,0
"5",8.84520884520884,7.00636942675159,10.3833865814696,0,0
"6",8.84520884520884,8.70488322717622,11.1821086261981,0,0
"7",0,0.106157112526539,0,0,0
"8",8.47665847665848,7.64331210191083,13.5782747603834,0,0
"9",10.9336609336609,8.3864118895966,9.58466453674121,0,0
"10",10.1965601965602,9.447983014862,10.3833865814696,0,0
"11",0,0.106157112526539,0,0,0
"12",9.58230958230958,9.12951167728238,10.3833865814696,0,0
"13",9.7051597051597,10.828025477707,14.3769968051118,0,0
"14",10.3194103194103,9.447983014862,12.779552715655,0,0
"15",7.73955773955774,8.28025477707006,8.78594249201278,0,0
"16",10.9336609336609,8.06794055201699,11.1821086261981,0,0
"17",9.82800982800983,7.74946921443737,8.78594249201278,0,1.34048257372654
"18",8.84520884520884,8.06794055201699,13.5782747603834,0,0
"19",9.45945945945946,8.70488322717622,11.9808306709265,0,0
"20",9.7051597051597,9.34182590233546,12.779552715655,2.27272727272727,1.34048257372654
"21",9.7051597051597,8.17409766454352,11.1821086261981,0,0
"22",0.122850122850123,0.106157112526539,0,0,0
"23",9.82800982800983,7.96178343949045,11.9808306709265,13.6363636363636,5.36193029490617
"24",0,0.106157112526539,0,0,0
"25",9.09090909090909,8.06794055201699,9.58466453674121,0,0
"26",10.1965601965602,9.02335456475584,10.3833865814696,0,0
"27",9.09090909090909,8.28025477707006,11.1821086261981,0,0
"28",8.96805896805897,7.74946921443737,11.1821086261981,11.3636363636364,10.7238605898123
"29",9.7051597051597,8.17409766454352,9.58466453674121,0,1.34048257372654
"30",0,0.106157112526539,0,0,0
"31",10.5651105651106,8.28025477707006,7.98722044728434,0,0
"32",9.09090909090909,8.49256900212314,10.3833865814696,9.09090909090909,13.4048257372654
"33",9.33660933660934,8.70488322717622,11.1821086261981,11.3636363636364,5.36193029490617
"34",8.23095823095823,8.3864118895966,11.1821086261981,6.81818181818182,5.36193029490617
"35",11.4250614250614,8.59872611464968,9.58466453674121,0,0
"36",9.7051597051597,8.49256900212314,9.58466453674121,0,0
"37",10.1965601965602,9.23566878980892,11.9808306709265,0,0
"38",10.0737100737101,8.06794055201699,10.3833865814696,0,0
"39",8.96805896805897,7.64331210191083,8.78594249201278,9.09090909090909,9.38337801608579
"40",0,0.106157112526539,0,0,0
"41",9.45945945945946,7.32484076433121,11.9808306709265,0,1.34048257372654
"42",0,0.106157112526539,0,0,0
"43",9.45945945945946,7.64331210191083,11.1821086261981,0,0
"44",0,0.106157112526539,0,0,0
"45",10.9336609336609,7.96178343949045,16.7731629392971,0,0
"46",9.09090909090909,7.96178343949045,9.58466453674121,0,0
"47",0,0.212314225053079,0,0,0
"48",8.35380835380835,8.70488322717622,15.1757188498403,0,0
"49",8.35380835380835,9.66029723991507,9.58466453674121,0,0
"50",9.58230958230958,8.28025477707006,7.98722044728434,0,0
"51",10.0737100737101,8.28025477707006,11.1821086261981,2.27272727272727,1.34048257372654
"52",11.3022113022113,8.70488322717622,11.1821086261981,11.3636363636364,6.70241286863271
"53",9.82800982800983,9.447983014862,11.1821086261981,2.27272727272727,0
"54",0,0.106157112526539,0,0,0
"55",9.7051597051597,7.43099787685775,9.58466453674121,0,0
"56",9.82800982800983,7.00636942675159,9.58466453674121,0,0
"57",11.0565110565111,8.49256900212314,11.9808306709265,0,0
"58",8.35380835380835,8.28025477707006,13.5782747603834,0,0
"59",10.8108108108108,7.43099787685775,11.1821086261981,0,0
"60",7.98525798525798,8.3864118895966,8.78594249201278,0,0
"61",0,0.106157112526539,0,0,0
"62",0,0.106157112526539,0,0,0
"63",8.84520884520884,7.74946921443737,10.3833865814696,0,1.34048257372654
"64",10.1965601965602,10.0849256900212,9.58466453674121,0,1.34048257372654
"65",7.73955773955774,6.68789808917197,11.9808306709265,0,0
"66",10.6879606879607,7.96178343949045,10.3833865814696,0,0
"67",10.4422604422604,8.17409766454352,11.1821086261981,0,0
"68",11.1793611793612,9.66029723991507,10.3833865814696,0,0
"69",9.95085995085995,10.7218683651805,11.9808306709265,0,0
"70",0.122850122850123,0.106157112526539,0,0,0
"71",0,0.106157112526539,0,0,0
"72",0,0.106157112526539,0,0,0
"73",0,0.106157112526539,0,0,0
"74",10.8108108108108,8.81104033970276,8.78594249201278,0,0
"75",11.5479115479115,7.96178343949045,10.3833865814696,6.81818181818182,9.38337801608579
"76",13.022113022113,9.87261146496815,14.3769968051118,0,0
"77",10.8108108108108,10.2972399150743,9.58466453674121,0,0
"78",0,0.106157112526539,0,0,0
"79",8.47665847665848,6.58174097664544,9.58466453674121,0,0
"80",9.45945945945946,7.74946921443737,9.58466453674121,0,0
"81",9.82800982800983,8.17409766454352,11.9808306709265,0,0
"82",12.5307125307125,9.23566878980892,9.58466453674121,0,0
"83",11.1793611793612,8.28025477707006,12.779552715655,0,0
"84",9.95085995085995,8.06794055201699,13.5782747603834,11.3636363636364,6.70241286863271
"85",9.58230958230958,8.59872611464968,8.78594249201278,11.3636363636364,9.38337801608579
"86",10.8108108108108,8.70488322717622,11.1821086261981,0,0
"87",10.4422604422604,7.85562632696391,9.58466453674121,11.3636363636364,8.04289544235925
"88",9.09090909090909,7.64331210191083,11.9808306709265,2.27272727272727,0
"89",0.122850122850123,0.106157112526539,0,0,0
"90",10.0737100737101,9.23566878980892,7.98722044728434,6.81818181818182,8.04289544235925
"91",9.7051597051597,9.23566878980892,11.1821086261981,0,0
"92",9.95085995085995,8.49256900212314,11.9808306709265,0,0
"93",10.6879606879607,7.53715498938429,9.58466453674121,0,1.34048257372654
"94",10.1965601965602,8.81104033970276,9.58466453674121,0,1.34048257372654
"95",0,0.106157112526539,0,0,0
"96",9.7051597051597,9.12951167728238,11.1821086261981,0,0
"97",0.122850122850123,0.106157112526539,0,0,0
"98",10.3194103194103,8.3864118895966,11.1821086261981,18.1818181818182,9.38337801608579
"99",10.3194103194103,8.59872611464968,11.9808306709265,0,0
"100",8.23095823095823,7.21868365180467,10.3833865814696,0,0
"101",0,0.106157112526539,0,0,0
"102",8.10810810810811,7.64331210191083,8.78594249201278,0,0
"103",9.45945945945946,7.64331210191083,10.3833865814696,0,0
"104",9.45945945945946,7.74946921443737,11.9808306709265,0,0
"105",9.58230958230958,7.85562632696391,10.3833865814696,0,0
"106",9.09090909090909,8.49256900212314,9.58466453674121,6.81818181818182,9.38337801608579
"107",10.6879606879607,8.28025477707006,8.78594249201278,0,0
"108",0,0.106157112526539,0,0,0
"109",9.82800982800983,9.447983014862,11.9808306709265,0,0
"110",9.95085995085995,9.97876857749469,15.9744408945687,11.3636363636364,8.04289544235925
"111",9.82800982800983,9.12951167728238,9.58466453674121,0,0
"112",8.96805896805897,8.70488322717622,10.3833865814696,0,0
"113",9.7051597051597,9.12951167728238,12.779552715655,0,0
"114",10.8108108108108,9.12951167728238,13.5782747603834,0,0
"115",9.58230958230958,8.70488322717622,8.78594249201278,0,0
"116",10.3194103194103,9.34182590233546,9.58466453674121,0,0
"117",9.33660933660934,9.55414012738854,10.3833865814696,0,0
"118",9.09090909090909,6.36942675159236,8.78594249201278,0,0
"119",8.96805896805897,7.53715498938429,10.3833865814696,0,0
"120",0,0.106157112526539,0,0,0
"121",9.21375921375921,9.66029723991507,10.3833865814696,0,0
"122",10.4422604422604,8.3864118895966,9.58466453674121,13.6363636363636,5.36193029490617
