"time" "age1_orange.S" "age2_no_comorbid_orange.S" "age2_comorbid_orange.S" "age3_no_comorbid_green.S" "age3_comorbid_green.S" "age1_orange.E" "age2_no_comorbid_orange.E" "age2_comorbid_orange.E" "age3_no_comorbid_green.E" "age3_comorbid_green.E" "age1_orange.P" "age2_no_comorbid_orange.P" "age2_comorbid_orange.P" "age3_no_comorbid_green.P" "age3_comorbid_green.P" "age1_orange.A" "age2_no_comorbid_orange.A" "age2_comorbid_orange.A" "age3_no_comorbid_green.A" "age3_comorbid_green.A" "age1_orange.I" "age2_no_comorbid_orange.I" "age2_comorbid_orange.I" "age3_no_comorbid_green.I" "age3_comorbid_green.I" "age1_orange.H" "age2_no_comorbid_orange.H" "age2_comorbid_orange.H" "age3_no_comorbid_green.H" "age3_comorbid_green.H" "age1_orange.R" "age2_no_comorbid_orange.R" "age2_comorbid_orange.R" "age3_no_comorbid_green.R" "age3_comorbid_green.R" "age1_orange.D" "age2_no_comorbid_orange.D" "age2_comorbid_orange.D" "age3_no_comorbid_green.D" "age3_comorbid_green.D"
0 814 941 125 44 75 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.44755099399117 814 941 125 44 75 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4.70965286667569 814 941 125 44 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6.00137098626107 813 941 125 44 75 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9.05436400091559 813 941 125 44 75 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9.10922997670148 813 941 125 44 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9.41711433185996 813 941 125 44 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
9.81485258148509 813 940 125 44 75 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
9.92836220756422 813 940 125 44 75 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
10.8240502143979 813 939 125 44 75 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
11.4249141744598 813 939 125 44 75 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
12.1118115745402 812 939 125 44 75 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
12.7692776254848 812 939 125 44 75 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
13.3892058738735 812 939 125 44 75 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
13.6003072478689 812 939 125 44 75 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
14.4063864085583 811 939 125 44 75 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
14.7300855322647 811 939 125 44 75 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
14.8493625163695 811 939 125 44 75 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0
15.0125098236447 811 939 125 44 75 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0
15.5320573708752 810 939 125 44 75 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0
15.6022383875342 810 939 125 44 75 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0
15.8747256778351 810 939 125 44 75 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 2 1 0 0 0 0 0 0 0 0
16.1898569911183 809 939 125 44 75 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 2 1 0 0 0 0 0 0 0 0
16.193871082073 809 938 125 44 75 2 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 2 1 0 0 0 0 0 0 0 0
17.6068549547358 809 937 125 44 75 2 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 2 1 0 0 0 0 0 0 0 0
17.8594909399011 809 937 125 44 75 1 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 2 1 0 0 0 0 0 0 0 0
18.299428304255 809 937 125 44 75 0 2 0 0 0 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 2 1 0 0 0 0 0 0 0 0
18.5508843399161 809 937 125 44 75 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 2 1 0 0 0 0 0 0 0 0
18.6281922092447 809 936 125 44 75 0 3 0 0 0 2 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 2 1 0 0 0 0 0 0 0 0
18.9966308056088 808 936 125 44 75 1 3 0 0 0 2 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 2 1 0 0 0 0 0 0 0 0
19.3034601806575 808 936 125 44 75 1 3 0 0 0 1 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 1 0 0 0 2 1 0 0 0 0 0 0 0 0
19.5036351528559 808 936 125 44 75 1 3 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 3 1 0 0 0 0 0 0 0 0
19.5433589573884 808 936 125 44 75 1 2 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 3 1 0 0 0 0 0 0 0 0
19.9554322889008 808 936 125 44 75 0 2 0 0 0 2 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 3 1 0 0 0 0 0 0 0 0
20.1114895160716 808 936 125 44 75 0 2 0 0 0 1 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 3 1 0 0 0 0 0 0 0 0
20.12074315017 808 936 125 44 75 0 2 0 0 0 0 1 0 0 0 1 0 0 0 0 2 1 0 0 0 0 1 0 0 0 3 1 0 0 0 0 0 0 0 0
20.1506587055227 808 935 125 44 75 0 3 0 0 0 0 1 0 0 0 1 0 0 0 0 2 1 0 0 0 0 1 0 0 0 3 1 0 0 0 0 0 0 0 0
20.3651275123625 808 935 125 44 75 0 2 0 0 0 0 2 0 0 0 1 0 0 0 0 2 1 0 0 0 0 1 0 0 0 3 1 0 0 0 0 0 0 0 0
20.6241675146915 808 935 124 44 75 0 2 1 0 0 0 2 0 0 0 1 0 0 0 0 2 1 0 0 0 0 1 0 0 0 3 1 0 0 0 0 0 0 0 0
20.8649853933048 808 935 124 44 75 0 1 1 0 0 0 3 0 0 0 1 0 0 0 0 2 1 0 0 0 0 1 0 0 0 3 1 0 0 0 0 0 0 0 0
21.0089752678831 808 935 124 44 75 0 1 1 0 0 0 2 0 0 0 1 0 0 0 0 2 2 0 0 0 0 1 0 0 0 3 1 0 0 0 0 0 0 0 0
21.0578436357351 808 934 124 44 75 0 2 1 0 0 0 2 0 0 0 1 0 0 0 0 2 2 0 0 0 0 1 0 0 0 3 1 0 0 0 0 0 0 0 0
21.0635988420705 808 934 124 44 75 0 2 1 0 0 0 1 0 0 0 1 0 0 0 0 2 3 0 0 0 0 1 0 0 0 3 1 0 0 0 0 0 0 0 0
21.2394854512645 808 933 124 44 75 0 3 1 0 0 0 1 0 0 0 1 0 0 0 0 2 3 0 0 0 0 1 0 0 0 3 1 0 0 0 0 0 0 0 0
21.4662922868749 808 933 124 44 75 0 2 1 0 0 0 2 0 0 0 1 0 0 0 0 2 3 0 0 0 0 1 0 0 0 3 1 0 0 0 0 0 0 0 0
21.5119722373651 807 933 124 44 75 1 2 1 0 0 0 2 0 0 0 1 0 0 0 0 2 3 0 0 0 0 1 0 0 0 3 1 0 0 0 0 0 0 0 0
21.6930127316568 807 933 124 44 75 1 2 1 0 0 0 1 0 0 0 1 0 0 0 0 2 4 0 0 0 0 1 0 0 0 3 1 0 0 0 0 0 0 0 0
21.7176174297067 806 933 124 44 75 2 2 1 0 0 0 1 0 0 0 1 0 0 0 0 2 4 0 0 0 0 1 0 0 0 3 1 0 0 0 0 0 0 0 0
