"","age1_orange.H","age2_no_comorbid_orange.H","age2_comorbid_orange.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"1",43.7645867283064,58.5222136246655,56.5884141860843,96.7660223782907,102.153804860816
"2",69.2600111822912,72.3039988271555,68.9404769898683,0,0
"3",54.3778880861021,70.5901086877885,62.0923724849306,0,0
"4",0,0,0,0,0
"5",71.6239373019792,66.7709782121233,59.3812083850526,0,0
"6",57.7449370352542,49.158567506305,53.5475381729474,0,0
"7",0,0,0,0,0
"8",70.9816762969559,56.7961620081303,60.9370680408988,0,0
"9",48.7884037147158,51.2906847321381,47.9416932166876,0,0
"10",58.8488302575571,54.3632532439807,40.7190589686634,0,0
"11",0,0,0,0,0
"12",42.9844979589511,47.8459283348802,42.3513670094833,0,0
"13",50.758251954617,73.9402264967371,56.1716446784089,0,0
"14",61.3400621643769,57.9569073089294,60.6117665125495,0,0
"15",74.7337807827877,64.2243421492403,85.0686825266223,0,0
"16",54.9449788474599,58.6403689440153,65.5771300966715,0,0
"17",54.0778439764936,67.7561936408122,61.8183352318589,0,0
"18",73.5839745572854,65.4432237924372,72.0550461556084,0,0
"19",75.6669968103505,71.7970493659185,78.8106919618727,0,0
"20",65.9090515364003,75.3600950895041,65.3545062959642,0,0
"21",45.8659105161217,53.5039606851288,52.5208846541655,0,0
"22",0,0,0,0,0
"23",70.2106836119577,71.4428657988136,66.2413016907658,147.546650136948,143.197626379367
"24",0,0,0,0,0
"25",47.4233223777973,53.539758593783,35.7707128274029,0,0
"26",50.446943930906,61.8773946869003,69.3415560693515,0,0
"27",41.0625723484808,48.2101919166811,49.4418675721937,0,0
"28",54.2227499682478,64.0980163917421,56.5371321455631,92.7189971723316,103.806239000037
"29",75.9639955878131,80.7663457798395,76.4260604325202,0,94.9654079897679
"30",0,0,0,0,0
"31",51.0218254961599,45.0745289242012,54.5772542048741,0,0
"32",60.5393511495606,59.4260742174452,57.9105828412017,120.981855791174,110.919705651377
"33",60.9831836160605,59.165491779531,55.3443800319541,54.8172887825678,126.427448221703
"34",67.423398913818,80.0557268446695,69.2809686027756,125.713468986442,115.921402751394
"35",57.0465682697636,62.04922435703,61.8215699113272,0,0
"36",57.6714469200319,64.6156574270997,63.7802640990891,0,0
"37",62.9646364675222,66.5984311775744,63.978628856479,0,0
"38",60.5255191554186,55.0220543945813,56.0659910384963,0,0
"39",83.2276055150524,88.8824547565751,99.4388068541312,134.111640887119,123.462746595506
"40",0,0,0,0,0
"41",51.8050293984237,56.8536930675613,57.5391919190603,0,55.6506335193315
"42",0,0,0,0,0
"43",57.4030270943601,57.5222399813881,73.0246940632852,0,0
"44",0,0,0,0,0
"45",59.0970596982792,69.5443368785287,65.5665962398758,0,0
"46",56.50816319812,63.5057722698189,48.7964457173393,0,0
"47",0,0,0,0,0
"48",66.0645086247778,78.454678541262,76.7388075232307,0,0
"49",46.9777314349917,57.7216530383778,48.9434812482649,0,0
"50",67.4427724631035,67.6759844869106,64.9952267486584,0,0
"51",59.9967173953794,55.1029196492683,71.6399338151856,0,67.8681274895448
"52",71.5396248648307,71.377437698724,70.6423916632174,153.602700252263,145.314506621964
"53",56.3124888212011,46.663652805778,66.8215139623742,0,0
"54",0,0,0,0,0
"55",67.6150324378326,62.7728579423338,59.3445943031859,0,0
"56",57.3406861266642,58.7955907845222,59.0668565433095,0,0
"57",60.0666699417614,68.1709910787721,56.8222885298318,0,0
"58",50.3058075066063,50.1902654696083,51.5163765765838,0,0
"59",66.9928716322578,68.8069874052746,65.30729502706,0,0
"60",65.90360200064,76.3495169684388,59.0014167450025,0,0
"61",0,0,0,0,0
"62",0,0,0,0,0
"63",56.0201425354291,65.4493094621129,67.9227652067576,0,0
"64",57.4191354292673,56.6491825135033,64.5718313430946,0,0
"65",83.6203792192688,82.5806789014523,80.5920507873973,0,0
"66",57.7647978348853,63.8542072561791,60.0087514293934,0,0
"67",61.998077759314,67.2538319614375,57.6571280060059,0,0
"68",65.1016378078325,62.6284909630951,57.2615280703349,0,0
"69",53.0185966469995,70.3311363373728,59.1755559868296,0,0
"70",0,0,0,0,0
"71",0,0,0,0,0
"72",0,0,0,0,0
"73",0,0,0,0,0
"74",43.2064433851267,54.2972019844923,38.2898692903823,0,0
"75",50.9621498895394,58.6314915271131,59.7663157024758,107.261893174039,87.1434302841435
"76",48.3288335747879,51.7324726858323,56.1049680671212,0,0
"77",49.8843837534801,61.4697260073717,51.6649875885882,0,0
"78",0,0,0,0,0
"79",44.8866013122001,64.2159416233598,60.5716375714521,0,0
"80",54.5505454491769,61.4971838049129,50.4422424175649,0,0
"81",69.9703730830882,50.443813520331,55.6547321399296,0,0
"82",51.4441334374983,51.2156040705591,54.9601668249419,0,0
"83",57.0143004798811,47.4141737381949,43.2193570818887,0,0
"84",50.3500029885036,55.448079539232,51.1268689195279,103.810399767422,81.4398793241929
"85",59.8402842162488,61.1633026536447,61.5586518590278,52.1944152233578,105.347088934887
"86",63.800704228788,62.4015558743668,77.534538279708,0,0
"87",67.4281387803905,63.4084913851454,64.1420478764073,152.378610435429,140.915090826084
"88",45.8433156732747,59.4216209833169,54.9939040810851,0,0
"89",0,0,0,0,0
"90",61.9857776627355,62.2220663207254,54.1446405086546,191.562766215143,173.797312277414
"91",70.6280703311392,80.1255226490942,62.1658998365929,0,0
"92",61.1449785078509,62.8407934476752,58.4826234634393,0,0
"93",67.7526933439881,57.979672841529,68.55305930086,0,0
"94",48.8224738802715,49.8563249849743,59.6616404816303,0,0
"95",0,0,0,0,0
"96",52.1214429160506,49.9058869768661,46.5539393979657,0,0
"97",0,0,0,0,0
"98",50.7405066105576,56.9113249556148,50.6961875418517,74.8575037575393,135.204161822008
"99",72.9183921466163,71.7103026141179,70.5273204760225,0,0
"100",63.9363641456429,75.3700332292854,55.3751586797698,0,0
"101",0,0,0,0,0
"102",58.3641090409879,57.9595444574196,63.1773681675832,0,0
"103",88.3010800507603,90.0740672730088,85.820911523086,0,0
"104",45.0946758037475,51.4397338054614,53.8204039868815,0,0
"105",57.6276649604216,58.6669994546492,60.0807900623093,0,0
"106",50.1590188819749,62.170774525201,54.9926710373395,117.986987318795,85.9164598070007
"107",59.7380219488616,58.8285600787251,51.3466995385864,0,0
"108",0,0,0,0,0
"109",50.832128549007,52.9046422541393,60.0939842107039,0,0
"110",50.8896322682375,55.765858471722,52.2536308061484,137.195128907242,111.09916941939
"111",60.5726900703259,54.1940737824869,46.72386954715,0,0
"112",55.3378726764031,75.2189940759962,59.0617265336483,0,0
"113",74.4989204910022,71.5083123120775,65.5342648694456,0,0
"114",58.1671223813293,54.6426628358501,49.8931208296116,0,0
"115",38.0788039443065,52.5317472860003,60.3103115894174,0,0
"116",52.0351417873993,58.7704704629898,54.1780802211152,0,0
"117",72.9281253109655,72.3615719851017,80.8828731117513,0,0
"118",65.2173377729171,57.6819019111114,66.1382542081781,0,0
"119",51.8804597119926,50.3167228906834,52.3917567286135,0,0
"120",0,0,0,0,0
"121",58.6356956129754,55.6596153006057,72.3947355547806,0,0
"122",65.5514132619026,58.1502395099884,43.0427884845055,127.393851061526,101.383443535126
"123",0,16.2952856435782,0,0,0
"124",0,0,0,0,0
"125",62.6521942258143,56.6840434435053,63.6142744319144,0,0
"126",46.2483158239738,61.5436396779335,49.2697832943271,129.033441807487,124.343086224364
"127",43.1212070139624,50.0187575626231,50.8174368280064,0,0
"128",57.1876830814435,55.456723039869,57.0561607465347,0,0
"129",63.8708606031724,71.8032770131288,71.258801568144,0,0
"130",0,0,0,0,0
"131",0,2.06449992157516,0,0,0
"132",62.7882654994956,59.1163109852957,58.9801960477642,64.6155451762997,105.423241792736
"133",59.1331521160428,55.006658227702,49.7837432873895,0,0
"134",58.0019514382437,67.7652399529529,72.8214061685929,63.8610235622089,101.918382052989
"135",56.4454508903165,57.5002085179933,60.7020604754766,0,0
"136",64.8602900738941,71.2374757980587,69.6724230005571,0,0
"137",55.5002068697724,54.1982304963964,54.6461677412966,128.135635226674,134.33841509307
"138",56.7770015302186,55.3273423465799,53.1815670053949,0,0
"139",57.6727607227583,66.3344506362282,64.9082255695594,133.094902664921,108.086635501058
"140",78.7593564558698,76.2983014171665,70.744227558612,122.547416242034,120.23617429178
"141",48.1828823092854,56.4100066790642,41.1516131793654,0,0
"142",56.3802261527919,62.3836304669992,50.8659154797425,0,0
"143",59.2439881990813,60.7225138254532,67.6830611256866,146.004917468907,140.725720067387
"144",62.0886288223953,62.0039256834176,77.472556404948,0,0
"145",74.3466155258595,89.3608897041701,78.2277347708338,0,0
"146",49.7652468966007,59.732782545068,58.307693698131,0,0
"147",64.0342097932657,75.8777315798115,69.9966833821391,0,0
"148",51.0859005576551,56.9623916164989,43.5493234892814,131.930611928377,145.935164579057
"149",61.7038868989656,65.8772882624366,65.558184185624,0,0
"150",59.4924072633075,62.8801307731615,61.0652513239936,0,0
"151",57.3570309441423,67.4072847478385,64.9146632377486,92.8147033255782,83.0550717636524
"152",66.9320538372209,70.3692899069512,64.7736415325636,0,0
"153",63.1953055505317,70.4382926966364,62.765003928811,72.5870144147115,95.691669982933
"154",70.596274619813,84.2420123771533,58.8737176152837,0,0
"155",54.5535466661503,60.7598980507623,61.2058143864006,0,0
"156",48.9487745401897,56.1928821041386,54.2938001053595,90.4557786527941,110.542834228018
"157",56.4195387759142,64.8794334308037,69.2670739941026,0,0
"158",49.3890360265338,49.5522000269576,56.3593217728103,0,0
"159",45.5059268249535,58.7312754981338,67.3768493493887,0,0
"160",0,0,0,0,0
"161",51.1684945875119,45.6184743232972,62.5609712847542,0,0
"162",57.0697635676569,78.174896171707,65.7209613508655,0,0
"163",68.0001326726166,69.6198476547735,62.0087542397967,0,0
"164",42.1367373368699,55.8197750111869,51.2250547102712,0,52.8678132247742
"165",60.7263877923923,66.6833877961915,80.6285561813037,111.951851092678,112.59051685514
"166",54.9931036132171,51.3877102845117,54.3874704612427,0,0
"167",64.6494073778718,61.6625806400724,63.0179512231974,0,0
"168",49.5202237182155,65.4161398423608,56.9940126760712,0,0
"169",48.7290248042229,62.2089925394265,60.0284286385796,0,0
"170",0,0,0,0,0
"171",57.0934726413836,68.2980930317598,64.7025179563778,0,0
"172",0,0,0,0,0
"173",71.254869683988,69.2954876413562,70.5591342288859,0,0
"174",68.9650926385255,74.8572027986806,60.6907348199816,0,0
"175",59.9383127088429,74.9431156460139,56.4096769194173,0,0
"176",68.2519234307118,73.1463425967655,63.003737133122,101.600639996508,130.759711404456
"177",58.6747671413607,68.933136541663,55.2741448003842,0,0
"178",51.9903167920867,57.4890242568072,59.8833930317339,0,0
"179",57.2790859044468,55.4296649170236,57.7644786947168,0,0
"180",55.6712214650055,55.9341130325827,67.0055316673761,0,0
"181",58.948962876391,56.8430102506478,50.2584350088446,0,0
"182",60.5082651262959,64.1607207659573,69.2645293105411,90.664480332542,120.052161515358
"183",65.1608628464138,70.8892548113485,54.7438812216676,0,0
"184",0,0,0,0,0
"185",64.0726294723078,69.8519579813155,64.6921923383394,0,0
"186",59.2264209271135,75.2163082054508,80.3082711812066,0,0
"187",54.787076253026,49.8582518446084,52.5516474923063,159.162874935808,156.299890380939
"188",44.0106589893993,55.5377366497233,46.2133834186254,109.234284124074,122.629471165943
"189",57.8851756807145,55.4879188135547,54.3403054557206,0,0
"190",62.857079846799,64.6982045583943,60.0360484468734,137.526572453313,146.570926308711
"191",61.3100402867107,64.1595905949209,56.1897506102058,0,0
"192",56.1363676518456,60.0014384575018,71.9386377803619,0,0
"193",73.380657072203,73.928790859932,93.1920691046361,104.349755221777,109.169600312135
"194",73.5147328765577,65.7536005920072,64.2960192180953,0,0
"195",73.2989268716547,89.2988543351169,63.5429564146862,98.0635943465943,99.5666481329215
"196",81.9213237617009,80.4313037095705,80.8601555506385,113.522403765666,120.744263957371
"197",0,0,0,0,0
"198",57.1075932096379,56.7576942839413,62.28493825002,0,0
"199",70.8124199697423,73.9168507338065,55.4436172076397,0,0
"200",64.7928505345524,63.6505680120929,64.7250286414422,83.5658531313715,118.557307899674
"201",66.3733800831925,57.0943901698804,60.3264809985551,0,0
"202",57.2928080422577,60.9099675045823,62.1979120690089,0,0
"203",46.6708842376271,56.9070725253521,56.6161268777202,0,0
"204",49.9269225377907,45.5067812297637,61.5816242177216,0,0
"205",59.1786915172574,58.1599265733587,48.6741877985053,126.577375335767,121.850142235905
"206",61.1597442103798,64.8544145618459,54.1209321185273,87.8140828090378,94.7712020700496
"207",0,0,0,0,0
"208",54.9297312633516,60.2973838470004,63.3919200893389,88.459956957777,102.732400669397
"209",52.6820397583065,53.5816673844825,55.4707658086245,0,0
"210",65.7171257489195,66.8408607280398,70.1843312112267,0,0
"211",55.1876157642172,56.2753588393517,59.9697571829562,0,0
"212",0,0,0,0,0
"213",63.3011788691996,62.9992605598858,76.4417187301666,0,0
"214",65.6505434130779,57.1357035857905,57.640337167615,0,0
"215",53.1748144672843,60.7220658862334,53.7485803490018,0,0
"216",60.6199970790511,57.4829099312767,61.0841818680896,82.1716636002834,150.322001127268
"217",52.4945617077716,62.2409763129077,63.9374312411881,0,58.9717318637642
"218",71.0329008664009,75.7060445492736,68.7265465106412,0,0
"219",68.7457025739877,64.120624815818,64.0357070198202,0,0
"220",77.7364808849189,70.639376500477,80.8748655764684,0,0
"221",77.9227500346228,53.3990061375424,56.7222171767327,0,0
"222",52.9075445059628,53.1233938512064,51.3791277415427,0,0
"223",66.5209244394443,68.3549589411676,73.5120642832554,0,0
"224",52.5936276797621,56.9497364981715,58.3889152056524,0,0
"225",74.7330442733063,72.9939712709278,67.4895566865882,0,0
"226",61.0368888659677,68.0711830301938,56.2031193209789,88.3857359343318,108.037898075632
"227",68.8577950031318,66.3080736139914,66.5322840852801,0,48.1254654567003
"228",82.5482879961243,84.4953036523256,95.8101908217317,0,0
"229",68.3779852482099,60.8540184218115,70.6404957307187,146.312411874853,127.617766607634
"230",61.5907543686334,66.7486938562394,72.5720972944877,0,58.1698110223216
"231",0,0,0,0,0
"232",56.3269837528087,73.3273564986328,73.8049585441032,0,0
"233",49.2762686786398,56.4708024416063,55.8011250245198,64.5257053953473,56.6904124826006
"234",64.709917288351,61.9091382222389,71.9909488931083,88.8221104182838,100.392746711586
"235",63.4109432797899,76.9047685514799,75.8270660104993,0,0
"236",44.9451125570356,49.4851339102841,46.8200617493791,0,0
"237",53.1246124706134,52.8957319757632,55.8097925881645,0,0
"238",58.7927523022142,58.0973844363381,71.8879310735094,0,0
"239",51.8354662799265,49.8828702277544,33.8442164007002,0,0
"240",57.6043493790692,60.0247371240023,66.2104706455141,110.470933980526,134.010080748767
"241",64.6115740941293,67.5601824940424,60.5219775698856,112.721685430605,100.363634383128
"242",55.7522912724811,58.5858841920508,58.3837217497276,0,0
"243",61.7565442825413,56.176792341636,56.612666659427,93.6272626740681,111.54494908927
"244",85.4082389901292,75.8222700101994,74.0709040115593,0,0
"245",55.6496309695796,46.481994892225,47.6551616133646,115.439621238881,94.1437581837704
"246",48.5253063301795,53.057890418267,53.057890418267,0,0
"247",58.2169128305559,60.6484298427286,56.1505247172096,0,0
"248",0,0,0,0,0
"249",0,0,0,0,0
"250",45.5330800155237,42.8819903799681,51.1911806241616,0,0
"251",69.7045577450492,70.3433829230224,66.5672955968551,0,0
"252",57.1266384000542,55.1223387882841,62.6738528576653,0,0
"253",47.2335775102969,58.263143855732,55.8106516319668,96.2040139934282,127.762338489654
"254",0,0,0,0,0
"255",0,0,0,0,0
"256",58.2499393526334,60.9994337385229,60.2983454397875,0,0
"257",48.0497664908473,46.2658389441433,54.5922214528234,0,0
"258",67.6131031389652,56.8912984162169,66.048815082795,90.2309508417476,99.2329578126328
"259",54.7127564043263,57.7813874641765,48.5913072449224,104.552248819655,129.622244086559
"260",0,0,0,0,0
"261",43.3333891931225,53.5652666169366,58.6474079576218,0,0
"262",0,0,0,0,0
"263",51.9845611599565,60.6666535175789,66.2754612084997,90.9250013740051,106.723241305183
"264",64.2668661456785,68.0260700390412,67.0856531088749,112.286656390305,109.966155600549
"265",57.890748951627,73.4228352306258,62.5434393661535,0,0
"266",51.3402374149773,58.0000536717585,54.8802206623872,0,0
"267",59.691849353519,58.1887252658469,64.4446858161928,0,0
"268",63.9929867113903,72.1551011770627,65.671718201077,0,0
"269",63.2626175167174,59.971993132679,72.3158764353185,0,0
"270",48.4021235221615,56.3404800838314,54.7563927707567,0,0
"271",70.1094106991688,56.3604871098538,56.5525674352524,0,0
"272",63.9454136929245,68.9410094802354,79.2928148935636,104.683981263259,98.3835857248935
"273",53.424312251908,51.2646476437861,58.6322244873258,0,0
"274",0,0,0,0,0
"275",0,0,0,0,0
"276",0,0,0,0,0
"277",66.1911197685701,74.8674738100395,69.7587690267938,0,0
"278",76.9432605287512,77.5181897680149,91.894758517618,0,0
"279",62.6978655219239,68.8770829428818,72.6760618092293,0,0
"280",0,0,0,0,0
"281",0,0,0,0,0
"282",65.0164529394933,67.4108708877565,64.7340412181292,0,0
"283",58.6054600851095,63.998325309247,66.4805496320682,93.4278215394568,153.725185388748
"284",56.0597249898549,58.8925964978341,67.0258678884814,97.7576715029528,131.821530066059
"285",56.3001872575913,50.387842554773,47.5996141786383,0,0
"286",0,0,0,0,0
"287",66.5158765806839,62.8284601324048,55.9096415666372,0,0
"288",53.4198279620925,57.767506434042,65.2121083443716,0,0
"289",59.9061511143498,71.4001344796272,57.7192340687801,116.082976871973,116.975849233414
"290",0,0,0,0,0
"291",55.4409941579951,51.0699236291964,56.1201892746173,0,0
"292",69.9034814972429,70.232516045091,68.9466031769544,0,0
"293",67.4816348145355,70.0750784861799,69.6741845099829,75.4405592061982,82.4557250136482
"294",59.908601728372,57.6886898264362,57.848276626532,55.0864201140361,113.489601072286
"295",56.6526690139124,54.9951631563344,56.6526690139124,72.6499092526365,0
"296",64.3061537145845,57.125455969822,63.0896005910648,0,0
"297",66.3009819492444,61.462171985416,67.0180512773579,0,0
"298",55.3255189020037,56.930457249788,49.3500255595776,0,0
"299",56.0588151994341,57.3419555311505,73.0917002076853,0,0
"300",69.0427014326356,62.9866954099074,74.1606350716482,0,0
"301",50.159968839249,64.4718380224271,63.8678145970528,155.047099695413,172.325010683156
"302",60.5402515267368,50.5242402486484,58.0412819084815,0,0
"303",51.683662130518,59.9824719050505,66.9614171796915,0,0
"304",50.2153447918429,54.6931771090567,75.7085855971061,0,0
"305",57.7411522924541,64.4332703619152,60.6682887910689,146.608958209684,134.08012967777
"306",68.5682883483045,66.2794548161793,69.8952907126704,0,0
"307",65.3967257104688,55.8806474844636,62.9067717193185,0,0
"308",64.801569711095,63.7443131366982,68.3926763673621,71.0815037002666,94.5144385920573
"309",53.088542813247,47.577024425116,66.799972138582,0,0
"310",66.4668755162827,77.7080821957495,70.7315677915298,0,0
"311",0,0,0,0,0
"312",57.751908583163,64.3257863128749,61.937443660992,0,0
"313",0,0,0,0,0
"314",81.6348250963953,87.8760924729055,94.3115353715566,88.1345122591792,170.223536179457
"315",51.4678121586844,62.6814011621248,58.0994042548877,111.316449258347,98.3908853099737
"316",60.0429738317847,63.1829966688052,58.3387278839543,0,0
"317",49.6924011212124,55.6890715088972,43.1942609551547,0,0
"318",0,0,0,0,0
"319",0,0,0,0,0
"320",47.0052748362036,64.9999171034379,53.1458145581347,0,0
"321",58.3111889811834,63.4260311138124,54.2388027950636,0,0
"322",61.586714732726,69.462186207391,73.7254399876795,0,0
"323",73.4507077610956,70.1452321118561,77.8970324303828,0,0
"324",59.7909380022242,53.9935415249225,56.6530005775576,0,0
"325",55.1155233965143,58.7238985327948,56.9572037838164,0,0
"326",0,0,0,0,0
"327",55.7374876648725,61.012606673907,58.6811195701666,68.8162694757134,0
"328",51.1008828315342,54.7523288755915,53.3740698745282,0,0
"329",0,0,0,0,0
"330",64.5712233193602,65.0732382334679,64.9458545122031,0,0
"331",75.6492017636497,64.9197144622598,77.4140840472883,0,0
"332",0,0,0,0,0
"333",46.1200535474128,51.7725018149968,62.0625210237926,0,0
"334",63.3483235762096,78.6349940854873,78.7584145767207,0,0
"335",0,0,0,0,0
"336",46.3169619599541,73.1522125017398,70.0593678810649,0,80.6535788589177
"337",0,0,0,0,0
"338",60.1215467838051,64.8599297961884,78.5565730756382,0,0
"339",50.6573223625622,51.7610335829266,57.6834711724154,0,0
"340",50.0643552742358,51.8970001904825,53.730559619459,0,0
"341",61.6616973322911,60.4910231663833,73.3489521659279,0,0
"342",58.9746369971298,66.9548398172253,70.7383503067756,0,0
"343",54.7965990216864,52.1983259418829,59.7465662030097,0,0
"344",66.8646612689105,76.3298649286801,64.9560382045218,0,0
"345",58.1397001866164,82.9981317540881,67.5563138611914,108.295854235558,119.052979807212
"346",0,0,0,0,0
"347",51.9211806564932,55.9392756106465,49.1917304345415,0,0
"348",50.0912553683409,48.4894764123904,61.2448145795572,0,0
"349",59.4625706049006,60.7965090002514,53.3846373171165,0,0
"350",52.8178841539798,70.9163787945894,55.118176611016,0,0
"351",79.0908412370445,68.6946301387558,80.808027972198,0,0
"352",75.0848922291561,80.9384940437794,77.5028154946695,0,0
"353",73.0699323654297,77.162255099687,80.5134542668757,0,0
"354",55.7551959395561,63.9667943488684,58.6555739972368,0,76.4790622778635
"355",56.6225732474541,57.1026987180776,47.0658604046559,0,0
"356",0,0,0,0,0
"357",53.0577608603197,54.5059216987327,57.9197490686743,0,0
"358",0,0,0,0,0
"359",54.7126649883098,60.7527147519803,53.0319694752309,0,0
"360",63.9137342958496,70.1175210120752,69.9425860874205,0,0
"361",60.5019027528622,54.5526791454309,60.0818618143114,0,0
"362",53.207669518499,59.2442185209457,73.1570199135396,0,0
"363",81.4142737812706,88.3736812733473,78.7143728775954,0,0
"364",0,0,0,0,0
"365",59.5463844269603,52.8346269063732,46.6438787866833,0,57.5118667261484
"366",0,0,0,0,0
"367",52.6897718208413,52.8126682998441,60.1635827583556,0,0
"368",0,0,0,0,0
"369",83.9870524429265,87.0822311836899,100.952315805848,150.523020247765,133.573606614761
"370",49.1144768680323,60.8109625858748,71.4098417677732,134.917848212888,124.935759344748
"371",60.8989214125082,59.6977281826606,75.4064644295746,154.58950918811,130.826580075693
"372",0,0,0,0,0
"373",63.8987445445903,68.8884232092071,59.4054539580386,0,0
"374",54.6045391727465,59.4379999308581,45.1275193754065,0,0
"375",57.1963454614041,60.2395389020812,53.279365109921,0,0
"376",57.7259202240607,60.5764791307015,78.3109793740177,194.047575337547,203.090820049961
"377",59.7641891066366,47.3520641509995,54.0550266839944,0,0
"378",48.3491811379824,56.0749302406827,59.1842058388853,0,0
"379",62.9894955172678,59.2929877129656,65.5736683543814,0,0
"380",0,0,0,0,0
"381",50.1750024922558,59.3825865061064,56.1040102664014,0,0
"382",55.5981622532584,70.3087307581994,70.5552070954087,0,0
"383",50.6190742060713,55.7214682279414,54.1347346990167,0,0
"384",59.0085651919538,69.2904647515145,71.5859314046788,0,0
"385",62.0663944131883,65.0286169982158,58.6713422449326,0,0
"386",63.7924774425529,59.4298254538834,61.9446904104881,108.034528291609,97.9247187631313
"387",53.4120467023252,58.578056617708,48.2207030990236,0,0
"388",55.8820345234588,67.2477724106991,76.3773376963944,0,0
"389",0,0,0,0,0
"390",41.6363008851915,55.0703543198216,43.8411305003456,0,0
"391",44.128060095105,54.0588865336543,50.5169612372306,0,0
"392",56.0125731600237,54.8364503083036,54.5623468750083,0,0
"393",0,0,0,0,0
"394",52.4639090045708,59.5565265416364,52.9972783310709,0,0
"395",52.4081963218519,55.5891226004886,51.4138540649014,126.345705625627,116.612502506256
"396",0,0,0,0,0
"397",71.4396573626019,74.7263280206855,73.2450696660958,0,0
"398",59.3750939660086,64.9422346776746,67.6095990595023,0,0
"399",0,0,0,0,0
"400",48.0232685946512,60.44559424378,42.4762398940698,0,0
"401",52.6389398294476,49.9189795764781,52.4253594896232,0,0
"402",65.3703188635999,67.8241595902876,75.4542059273556,0,0
"403",62.0951454091802,60.2121582036278,53.2089335564216,114.964901633299,72.2272770130295
"404",73.6266919096504,81.096681004712,81.1924306698974,0,0
"405",65.7664893286878,64.7656307921043,66.0052138909755,0,0
"406",78.8241269807033,79.3359932758696,81.049964495373,109.014327130041,135.53002113647
"407",0,0,0,0,0
"408",66.0384106279906,71.3569291640118,73.9430907131368,97.159577758323,121.032701082334
"409",43.1009595646859,46.643965859783,46.8808578458953,0,0
"410",61.5653449054695,71.932259420292,54.8228964327044,158.189692070123,151.263982264086
