"","age1_orange.E","age2_no_comorbid_orange.E","age2_comorbid_orange.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1",39.6555350448094,47.1704360877075,44.5562995212339,96.9259999836706,104.639284901962
"2",52.5126604049826,57.4422893682479,54.0236135423108,81.5909788267169,0
"3",50.4414841335858,51.6071685535162,52.3542349127824,0,0
"4",0,0,0,0,0
"5",57.4764218528414,59.0985877747146,65.2195319791746,0,0
"6",41.0495579079035,42.7308115209578,42.862137484671,0,0
"7",0,0,0,0,0
"8",48.5630017245346,55.0024962900071,52.1715863719424,0,0
"9",44.5516377711063,42.9279422175668,47.1585977472098,0,0
"10",43.0806839570347,43.0806839570347,47.3947895075318,0,0
"11",0,0,0,0,0
"12",39.0050695836787,40.2273138279047,46.5347077869392,0,0
"13",42.3492236734559,48.9554148741093,44.9250125473813,0,0
"14",41.467559038422,45.1482941654517,45.1227243976478,0,0
"15",55.2811891290558,55.3959654680121,55.854109191275,0,0
"16",50.3899533098238,51.5133401122918,53.7488692377177,0,0
"17",46.0677834274406,49.3828025626918,45.3783708972873,0,51.7033166701022
"18",55.3678609420143,61.5135937621482,57.5948096132227,0,0
"19",58.0757875154497,61.707964726859,57.4779455945951,0,0
"20",50.6822185732057,53.8707767262055,50.1828842579201,82.0962715162142,85.4183462818089
"21",38.5940621892574,41.8372886646333,34.5753613007003,0,0
"22",4.96934094139804,0,0,0,0
"23",58.661455308856,61.5610964784614,58.8179052100584,139.712225167008,132.793035628533
"24",0,0,0,0,0
"25",37.2603400229812,40.6223870851728,44.163222378384,0,0
"26",46.6495337356121,47.2485993751018,48.8176842491333,0,0
"27",29.7226989440776,36.4738519799551,29.0505717303822,0,0
"28",49.3142155337116,55.3516331292756,47.7826434418251,98.6000713291936,96.9877941184217
"29",61.4079214457903,64.8720491302302,64.3408715993157,0,80.660095844181
"30",0,0,0,0,0
"31",36.0778728229639,41.2095500253201,40.9117282024225,0,0
"32",43.4956461856074,50.4962367449782,43.5605812931933,104.129730337049,84.3574771391277
"33",44.4887606595052,50.3876845499814,43.2066012278472,115.059590958618,114.446450326615
"34",49.7443906688815,60.942050246535,55.8669714124062,124.107301480564,85.4126605910424
"35",42.9541883446822,47.333893513069,50.0691518362831,0,0
"36",45.2479653805028,50.5614954049707,54.8004175700427,0,0
"37",49.3545969766581,52.5349245204429,54.15938159122,0,0
"38",48.9215177894923,51.1206622549976,47.5500494180232,0,0
"39",72.1750966258893,75.8499647928535,73.3402216544704,116.475573292819,111.818155630629
"40",0,0,0,0,0
"41",41.6447938238171,43.8118897022636,44.35110908437,0,52.9653704300985
"42",0,0,0,0,0
"43",47.2001013732787,54.4151747643582,45.3206177641511,0,0
"44",0,0,0,0,0
"45",50.5012358239066,56.2259343332277,46.2110752379018,0,0
"46",45.0194309730672,50.0511438554843,50.0511438554843,0,0
"47",0,0,0,0,0
"48",54.5072080943626,57.4327968943188,53.5750072511312,0,0
"49",41.2510711147375,43.478753057599,35.21421041779,0,0
"50",49.0225506975868,51.386135831636,53.9069374982371,0,0
"51",49.4696257952551,51.4119772500552,49.2046678493949,65.048819158509,61.5390215101076
"52",55.2413869475708,59.6801663907049,60.497834526791,149.683050136798,132.266483069354
"53",45.7733413651795,45.5267643344654,46.2049442479094,57.5149152469264,0
"54",0,0,0,0,0
"55",51.8022527111986,54.8695919645728,51.2330418634653,0,0
"56",44.9347318259645,47.5805295105037,50.7907754030602,0,0
"57",49.1951860317424,51.2692326508283,50.9180381877213,0,0
"58",39.9595924723065,41.2185826527471,46.763737125232,0,0
"59",55.872279787046,57.3648929564795,55.3954186579359,0,0
"60",46.6287230433232,51.5229052184686,43.9032098036012,0,0
"61",0,0,0,0,0
"62",0,0,0,0,0
"63",51.8889910704281,54.2776405953149,50.1366922673352,0,60.2868938867823
"64",45.1474865144633,44.9387456502622,42.156567348567,0,31.1913186300623
"65",73.648067132098,75.5445564611158,81.1059060705948,0,0
"66",48.2659232398842,55.1735154371633,50.3323080527025,0,0
"67",47.3437025559903,52.3932257305226,47.269847047009,0,0
"68",53.4610525895062,51.8198741600438,59.1718644162026,0,0
"69",42.1336596711317,44.3034932331568,46.4029846085729,0,0
"70",1.4793146202883,0,0,0,0
"71",0,0,0,0,0
"72",0,0,0,0,0
"73",0,0,0,0,0
"74",36.1640000807816,35.9999913085645,44.0129708712952,0,0
"75",42.6526281212258,47.0914344334363,49.7530998726205,80.3719405922965,86.7837009274255
"76",38.3397285922359,37.1930874843815,43.9658255256801,0,0
"77",41.251362106839,39.3330686044488,41.1272861121031,0,0
"78",0,0,0,0,0
"79",45.1376651718105,45.077501038911,49.3535214671714,0,0
"80",43.0627038857628,48.6568201921938,43.015535867204,0,0
"81",42.2619859085455,47.0144540609828,47.7943731400005,0,0
"82",35.2825517838526,36.7380932539315,38.6996642271195,0,0
"83",39.8153692726847,42.6118590954738,35.2225938430262,0,0
"84",39.6266317102243,45.0979734758746,42.493471809087,101.265074826462,92.6704406448736
"85",51.7302282955789,52.5433880896934,46.4278745822661,78.0192357978623,72.0292905808566
"86",53.4082733932974,56.573109018685,52.3397008001957,0,0
"87",48.462395529437,51.1522821563582,55.2553119763825,145.646548241751,110.940964025103
"88",41.8686838491926,45.8433156732747,43.0841009046047,41.5605062255028,0
"89",10.7377523064265,0,0,0,0
"90",46.926533296291,48.4271362457769,55.2171791354162,175.098010905455,169.091863690635
"91",57.3100533390221,60.5852384410987,59.9937827017315,0,0
"92",37.0825116310543,46.5456557125416,40.4812457470243,0,0
"93",42.6025846774338,47.7682772854869,49.0209807900688,0,47.3480856323793
"94",41.4520697212939,45.2127035926641,35.3746186349647,0,22.7140617404601
"95",0,0,0,0,0
"96",41.6538749605423,45.9811226721379,42.5332673109172,0,0
"97",2.65162804784554,0,0,0,0
"98",45.679718889171,45.679718889171,42.83129742977,123.815848497137,116.470041361045
"99",59.3544332648756,62.8827590091254,62.8234205385692,0,0
"100",52.9370172858731,52.7462968146294,54.1649171090829,0,0
"101",0,0,0,0,0
"102",45.5642101794583,42.3777321797355,43.3375011224875,0,0
"103",74.4071370667441,70.9533667579748,73.2579495026154,0,0
"104",43.0066437983646,48.1025832603808,44.4599600651952,0,0
"105",39.9801971082329,41.4159073523685,41.6811923257507,0,0
"106",33.7436342794877,38.8413221859721,39.8813900564811,74.2759881526644,76.1264465032025
"107",43.1455134362442,47.8951914072513,53.207946253393,0,0
"108",0,0,0,0,0
"109",40.8804489568101,39.6885104715065,41.393269237444,0,0
"110",43.7389976201719,41.5507128793914,47.0836116779506,114.505164972585,95.1524547935347
"111",46.9482795618345,46.0782078707195,52.5767257712594,0,0
"112",41.6194983226512,49.0004102054369,48.731113675701,0,0
"113",55.8021975048508,55.8021975048508,59.6444264168804,0,0
"114",42.9003316277028,43.719147940208,41.9902034834987,0,0
"115",35.2791522038781,37.1569110475938,36.3402931782563,0,0
"116",45.0521368354359,49.242792250757,46.0379425790904,0,0
"117",64.2037218376177,64.8261266074654,74.9046245064382,0,0
"118",47.438661104737,48.7942588551909,53.0402338678852,0,0
"119",42.1163662983902,49.4441809080439,45.2418965215927,0,0
"120",0,0,0,0,0
"121",39.6968268975728,46.7596465524914,45.7237188145542,0,0
"122",44.4138864317637,49.9927041075163,53.8466327460343,97.2192590484027,105.009769443541
"123",0,0,0,0,0
"124",0,0,0,0,0
"125",44.0555394700301,43.8757070270066,51.1751823533183,0,0
"126",39.1020072873075,43.8310753710511,40.6670291172078,123.466047847059,115.487408103168
"127",39.2736897854962,44.3837768122211,42.8851459535302,0,0
"128",41.3701605371975,45.4666171269194,49.2873449571224,0,0
"129",57.0895145594508,57.757957489838,60.7531888132385,0,0
"130",0,0,0,0,0
"131",0,0,0,0,0
"132",44.7047696000301,52.1622462648449,50.1359786645531,60.915917409057,49.0525897898935
"133",40.775745968896,44.7843596063589,39.8915114395326,0,0
"134",50.2442319631762,50.1134116243014,57.5302048152199,108.405128853682,89.6644407262653
"135",40.3261158389264,44.4689413154793,46.9076997584721,0,38.2109859646598
"136",53.7919337123395,52.2548553288187,52.7168741234965,0,0
"137",45.0782943153911,43.3544511149785,47.6269681663771,99.4011037068432,132.273690024277
"138",48.4223400430899,45.5469065232622,47.4433879771251,0,0
"139",50.4831276887569,54.6478198576975,58.0897949279459,113.311566106843,129.010625929797
"140",58.2282608102478,61.0546290505048,62.034603253929,93.3208153339589,120.030010543433
"141",38.3558665194659,41.1516131793654,36.8558887552605,0,0
"142",39.0406157712776,45.2239332429408,43.0501660066021,0,0
"143",45.0475172584144,48.2487711487363,53.0176934574233,115.029803530284,104.136947343359
"144",55.0538815342636,55.0538815342636,53.5436892339815,0,0
"145",69.6745356215892,69.5691982073351,68.508688882892,0,0
