"","age1_orange.I","age2_no_comorbid_orange.I","age2_comorbid_orange.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1",46.87914646652,52.2681273392328,48.88791482331,92.2861106255926,105.775761891287
"2",64.9747045904816,69.3412798988174,62.8705327995613,85.0915628846513,0
"3",54.1563162158902,61.2089191682938,55.8519324777919,0,0
"4",0,2.03126078312953,0,0,0
"5",64.1431450491968,69.1353919349857,68.2829212840101,0,0
"6",47.7694573249953,52.677086043272,45.0112734348941,0,0
"7",0,4.98072991787369,0,0,0
"8",56.879195249268,58.3857394993528,55.0024962900071,0,0
"9",44.6520067681842,52.663599928298,52.9770538948806,0,0
"10",50.3554263108782,51.7022676175889,50.4033135294881,0,0
"11",0,0.878000604227912,0,0,0
"12",45.5987620148666,47.899591912387,51.2915178053659,0,0
"13",51.3315324678829,57.1349619083999,54.2517034464955,0,0
"14",48.8063227974275,51.891201881531,58.3440461916274,0,0
"15",58.6226062094794,64.9340777134883,64.2567305791717,0,0
"16",57.0485423607882,58.0089590535309,58.4974276277514,0,0
"17",52.1949876876005,52.7167091568664,53.1304585159253,0,54.4585186199291
"18",65.0755279764417,68.4231151228678,63.4840778708122,0,0
"19",61.6279335030267,66.9009872833791,62.5330040951134,0,0
"20",55.6781029353823,58.5720939365214,68.3169780768301,85.2930602675492,95.5963981226688
"21",44.148591673389,48.0994385980019,50.0251109997367,0,0
"22",6.87391284859413,4.48897679551775,0,0,0
"23",67.8834082949037,69.2226882978828,67.42272808658,151.908947351562,137.146608917462
"24",0,1.02504212841502,0,0,0
"25",43.3840572807062,48.1525881285085,50.7689847442779,0,0
"26",54.0199631281263,55.0905023745096,51.2349797361108,0,0
"27",40.7987520204169,43.3404311529126,40.5137876699654,0,0
"28",57.7765866146605,61.3715285629303,58.1772690264868,102.337574071066,100.056467974107
"29",66.5497811812619,66.8303843075585,69.9153658429264,0,89.1063532272679
"30",0,1.6883833804778,0,0,0
"31",44.1240009637357,44.1068091840853,46.2262704750579,0,0
"32",50.7351033697201,56.2584051297098,46.656218969983,96.1587751991462,91.3120798704707
"33",55.0088483526202,54.7492266791487,58.2691920851617,136.135109161921,118.246194139412
"34",64.8214402883799,67.0867939570681,62.3864727607185,124.937723475558,128.300584669212
"35",53.5955835785835,54.6168651051127,58.6451109157422,0,0
"36",54.8892341902278,60.4081645872969,63.1213407877247,0,0
"37",56.5768514842636,60.3116214358937,56.6641795195415,0,0
"38",53.8706243723001,60.0587414639731,64.3405049771934,0,0
"39",77.3575890195111,80.4745538827532,87.6714065134796,123.396833633864,117.457412357981
"40",0,1.02121985837852,0,0,0
"41",48.5144147837092,50.2855274799088,55.4978372551087,0,54.4345419055321
"42",0,4.47505782793839,0,0,0
"43",61.8656934613993,64.0751330171589,55.0602668414243,0,0
"44",0,10.9954835832291,0,0,0
"45",57.1981114951067,57.1981114951067,57.3089282355969,0,0
"46",50.6409499218804,58.0720283209005,61.6588090874121,0,0
"47",0,9.90052126288691,0,0,0
"48",59.3180503058097,66.5672964609534,68.1341219150555,0,0
"49",42.1929663434982,50.5874688429778,45.2798385609391,0,0
"50",56.4180326846045,56.0397410729336,58.4121794447321,0,0
"51",51.4674234687588,58.0373271904358,56.9636016047141,69.8461557758051,62.8433312780778
"52",64.1726316485234,68.6436679324272,63.1617155564198,142.626198924024,156.228841523668
"53",52.4624578188218,58.4801270577931,61.1116490879097,0,0
