"","age1_orange.E","age2_no_comorbid_orange.E","age2_comorbid_orange.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1",14.2506142506143,11.1464968152866,18.370607028754,11.3636363636364,9.38337801608579
"2",14.1277641277641,12.208067940552,15.9744408945687,2.27272727272727,0
"3",14.004914004914,12.7388535031847,14.3769968051118,0,0
"4",0,0.106157112526539,0,0,0
"5",13.022113022113,12.3142250530786,15.1757188498403,0,0
"6",13.2678132678133,13.1634819532909,15.9744408945687,0,0
"7",0,0.106157112526539,0,0,0
"8",13.3906633906634,12.4203821656051,19.1693290734824,0,0
"9",12.7764127764128,11.7834394904459,15.9744408945687,0,0
"10",13.5135135135135,12.1019108280255,13.5782747603834,0,0
"11",0,0.106157112526539,0,0,0
"12",13.7592137592138,12.1019108280255,12.779552715655,0,0
"13",14.3734643734644,12.3142250530786,21.5654952076677,0,0
"14",13.2678132678133,10.9341825902335,15.1757188498403,0,0
"15",12.6535626535627,12.208067940552,11.9808306709265,0,0
"16",15.2334152334152,13.1634819532909,12.779552715655,0,0
"17",12.7764127764128,9.87261146496815,13.5782747603834,0,1.34048257372654
"18",14.6191646191646,12.3142250530786,15.1757188498403,0,0
"19",14.7420147420147,12.5265392781316,15.9744408945687,0,0
"20",13.022113022113,11.8895966029724,11.9808306709265,2.27272727272727,1.34048257372654
"21",13.1449631449631,12.3142250530786,16.7731629392971,0,0
"22",0.122850122850123,0.106157112526539,0,0,0
"23",12.8992628992629,12.7388535031847,15.1757188498403,13.6363636363636,6.70241286863271
"24",0,0.106157112526539,0,0,0
"25",13.022113022113,10.5095541401274,14.3769968051118,0,0
"26",14.3734643734644,12.5265392781316,13.5782747603834,0,0
"27",14.7420147420147,13.4819532908705,14.3769968051118,0,0
"28",14.1277641277641,11.5711252653928,11.9808306709265,9.09090909090909,12.0643431635389
"29",14.6191646191646,10.828025477707,14.3769968051118,0,1.34048257372654
"30",0,0.106157112526539,0,0,0
"31",12.7764127764128,11.8895966029724,13.5782747603834,0,0
"32",16.3390663390663,11.4649681528662,16.7731629392971,13.6363636363636,14.745308310992
"33",15.2334152334152,10.4033970276008,14.3769968051118,11.3636363636364,6.70241286863271
"34",12.4078624078624,10.4033970276008,15.9744408945687,11.3636363636364,6.70241286863271
"35",14.4963144963145,11.7834394904459,15.1757188498403,0,0
"36",15.8476658476658,11.3588110403397,15.1757188498403,0,0
"37",12.6535626535627,11.7834394904459,15.9744408945687,0,0
"38",13.1449631449631,10.0849256900212,12.779552715655,0,0
"39",13.5135135135135,11.0403397027601,11.9808306709265,11.3636363636364,13.4048257372654
"40",0,0.106157112526539,0,0,0
"41",13.022113022113,12.4203821656051,15.1757188498403,0,1.34048257372654
"42",0,0.106157112526539,0,0,0
"43",13.2678132678133,11.3588110403397,12.779552715655,0,0
"44",0,0.106157112526539,0,0,0
"45",13.1449631449631,11.0403397027601,17.5718849840256,0,0
"46",14.2506142506143,13.4819532908705,17.5718849840256,0,0
"47",0,0.106157112526539,0,0,0
"48",13.7592137592138,10.7218683651805,15.9744408945687,0,0
"49",12.2850122850123,10.828025477707,11.1821086261981,0,0
"50",12.7764127764128,11.4649681528662,11.9808306709265,0,0
"51",13.6363636363636,12.3142250530786,13.5782747603834,2.27272727272727,1.34048257372654
"52",14.004914004914,11.3588110403397,13.5782747603834,13.6363636363636,8.04289544235925
"53",12.5307125307125,10.7218683651805,14.3769968051118,2.27272727272727,0
"54",0,0.106157112526539,0,0,0
"55",12.7764127764128,10.5095541401274,12.779552715655,0,0
"56",14.6191646191646,12.1019108280255,15.1757188498403,0,0
"57",14.8648648648649,12.3142250530786,15.1757188498403,0,0
"58",13.7592137592138,11.5711252653928,19.1693290734824,0,0
"59",13.8820638820639,10.9341825902335,13.5782747603834,0,0
"60",14.2506142506143,11.3588110403397,12.779552715655,0,0
"61",0,0.106157112526539,0,0,0
