"","age1_orange.S","age2_no_comorbid_orange.S","age2_comorbid_orange.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",0.737100737100737,7.96178343949045,5.59105431309904,15.9090909090909,29.4906166219839
"2",1.5970515970516,5.30785562632696,10.3833865814696,97.7272727272727,100.536193029491
"3",1.71990171990172,9.12951167728238,8.78594249201278,100,100.536193029491
"4",100,99.8938428874735,99.8402555910543,100,100.536193029491
"5",0.368550368550369,6.05095541401274,7.18849840255591,100,100.536193029491
"6",0.85995085995086,4.98938428874735,5.59105431309904,100,100.536193029491
"7",100,99.8938428874735,99.8402555910543,100,100.536193029491
"8",1.47420147420147,7.64331210191083,3.99361022364217,100,100.536193029491
"9",1.35135135135135,8.59872611464968,7.18849840255591,100,100.536193029491
"10",1.71990171990172,8.06794055201699,6.38977635782748,100,100.536193029491
"11",100,99.8938428874735,99.8402555910543,100,100.536193029491
"12",1.5970515970516,6.36942675159236,11.9808306709265,100,100.536193029491
"13",1.22850122850123,5.52016985138004,5.59105431309904,100,100.536193029491
"14",1.47420147420147,7.74946921443737,7.98722044728434,100,100.536193029491
"15",1.35135135135135,9.34182590233546,6.38977635782748,100,100.536193029491
"16",0.85995085995086,5.4140127388535,7.98722044728434,100,100.536193029491
"17",2.21130221130221,8.9171974522293,14.3769968051118,100,96.514745308311
"18",0.85995085995086,6.15711252653928,7.18849840255591,100,100.536193029491
"19",1.22850122850123,5.73248407643312,4.79233226837061,100,100.536193029491
"20",1.84275184275184,6.79405520169851,11.1821086261981,95.4545454545455,97.8552278820375
"21",0.982800982800983,6.05095541401274,2.3961661341853,100,100.536193029491
"22",99.7542997542998,99.8938428874735,99.8402555910543,100,100.536193029491
"23",1.84275184275184,6.05095541401274,3.19488817891374,25,34.8525469168901
"24",100,99.8938428874735,99.8402555910543,100,100.536193029491
"25",1.47420147420147,7.00636942675159,7.18849840255591,100,100.536193029491
"26",0.982800982800983,7.85562632696391,7.98722044728434,100,100.536193029491
"27",0.85995085995086,7.11252653927813,6.38977635782748,100,100.536193029491
"28",2.33415233415233,9.23566878980892,7.18849840255591,13.6363636363636,10.7238605898123
"29",1.71990171990172,6.68789808917197,6.38977635782748,100,99.1957104557641
"30",100,99.8938428874735,99.8402555910543,100,100.536193029491
"31",0.85995085995086,6.68789808917197,6.38977635782748,100,100.536193029491
