"","age1_orange.I","age2_no_comorbid_orange.I","age2_comorbid_orange.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"103",183,168,25,0,0
"104",175,164,25,0,0
"105",167,172,23,0,0
"106",160,159,22,8,9
"107",196,180,19,0,0
"108",0,1,0,0,0
"109",187,180,28,0,0
"110",195,199,26,8,10
"111",188,198,26,0,0
"112",179,162,15,0,0
"113",199,175,26,0,0
"114",188,191,23,0,0
"115",168,176,21,0,0
"116",167,178,27,0,0
"117",172,162,19,0,0
"118",153,149,23,0,0
"119",168,159,25,0,0
"120",0,2,0,0,0
"121",183,190,22,0,0
"122",180,169,25,8,8
"123",0,1,0,0,0
"124",0,1,0,0,0
"125",169,160,24,0,0
"126",160,189,24,6,14
"127",184,177,24,0,0
"128",174,167,23,0,0
"129",184,164,27,0,0
"130",0,1,0,0,0
"131",0,1,0,0,0
"132",171,166,23,6,7
"133",172,174,27,0,0
"134",151,172,22,6,9
"135",172,196,25,0,1
"136",177,163,24,0,0
"137",181,173,30,10,10
"138",167,175,22,0,0
"139",184,179,31,8,7
"140",178,169,28,5,10
"141",172,181,22,0,0
"142",186,176,23,0,0
"143",176,176,27,7,8
"144",168,182,29,0,0
"145",174,182,25,0,0
"146",159,167,29,0,0
"147",148,178,27,0,0
"148",159,176,27,8,10
"149",174,170,30,0,0
"150",193,172,37,0,0
"151",179,191,31,8,9
"152",181,179,23,0,0
"153",158,150,28,11,17
"154",170,163,26,0,0
"155",155,169,27,0,0
"156",188,184,26,7,10
"157",166,171,19,0,0
"158",193,166,30,0,0
"159",153,169,26,0,0
"160",0,1,0,0,0
"161",169,195,25,0,0
"162",173,159,20,0,1
"163",167,172,29,0,0
"164",162,169,27,0,1
"165",202,192,24,9,13
"166",170,198,27,0,0
"167",177,174,27,0,0
"168",185,180,25,0,0
"169",153,173,27,0,0
"170",0,1,0,0,0
"171",176,178,24,0,0
"172",1,2,0,0,0
"173",179,170,26,0,0
"174",170,182,23,0,0
"175",175,172,27,0,0
"176",160,159,21,7,12
"177",173,148,27,0,0
"178",161,170,27,0,0
"179",161,169,25,0,0
"180",178,180,31,0,0
"181",176,148,23,0,0
"182",180,161,33,7,9
"183",176,178,26,0,0
"184",0,1,0,0,0
"185",176,168,25,0,0
"186",178,164,29,0,0
"187",182,165,25,5,12
"188",177,154,22,7,13
"189",148,149,31,0,0
"190",163,179,28,6,9
"191",182,171,28,0,0
"192",190,183,28,0,0
"193",171,152,20,8,7
"194",164,181,26,1,0
"195",156,172,23,9,13
"196",161,182,20,8,9
"197",1,1,0,0,0
"198",157,162,27,0,0
"199",184,199,24,0,0
"200",161,178,30,9,10
"201",172,179,24,0,0
"202",175,179,23,0,0
"203",149,187,34,0,0
"204",162,169,22,0,0
"205",174,181,24,7,14
"206",179,183,29,5,9
"207",0,1,0,0,0
"208",160,198,31,7,15
"209",167,157,25,0,0
"210",169,167,35,0,0
"211",189,190,24,0,0
"212",2,2,0,0,0
"213",186,182,23,0,0
"214",176,161,22,0,0
"215",159,183,27,0,0
"216",173,164,27,5,9
"217",198,169,27,0,1
"218",175,184,32,0,1
"219",158,158,26,0,0
"220",167,148,29,0,0
"221",181,193,25,0,0
"222",167,169,25,0,0
"223",155,183,22,0,0
"224",177,185,25,1,1
"225",163,175,24,0,0
"226",167,183,25,6,14
"227",193,182,28,1,1
"228",176,161,27,0,0
"229",174,183,27,10,16
"230",192,178,29,0,1
"231",0,1,0,0,0
"232",173,165,30,0,0
"233",180,162,34,9,13
"234",149,167,32,8,7
"235",203,186,27,0,0
"236",177,165,27,0,0
"237",166,180,29,1,0
"238",173,175,26,0,0
"239",169,176,26,0,0
"240",169,168,17,10,9
"241",162,178,30,6,10
"242",184,183,29,0,0
"243",181,166,32,5,8
"244",197,187,24,0,0
"245",170,190,33,7,7
"246",184,177,24,0,0
"247",161,172,31,0,0
"248",0,1,0,0,0
"249",0,1,0,0,0
"250",171,165,27,0,0
"251",163,183,27,0,0
"252",161,150,32,0,0
"253",161,180,23,6,9
"254",0,1,0,0,0
"255",0,0,0,0,0
"256",164,170,21,0,0
"257",166,166,25,0,0
"258",179,167,24,12,10
"259",183,161,23,8,11
"260",0,1,0,0,0
"261",178,181,28,0,0
"262",0,0,0,0,0
"263",178,191,32,6,10
"264",169,176,21,7,14
"265",173,158,27,0,0
"266",189,195,26,0,0
"267",190,182,27,0,0
"268",163,161,21,0,0
"269",188,182,26,0,0
"270",200,184,30,0,0
"271",172,175,25,0,0
"272",167,161,24,9,8
"273",188,186,37,0,0
"274",0,1,0,0,0
"275",0,1,0,0,0
"276",0,1,0,0,0
"277",178,161,24,0,0
"278",173,166,23,0,0
"279",184,175,37,0,0
"280",0,1,0,0,0
"281",0,1,0,0,0
"282",182,169,24,0,0
"283",165,193,30,6,11
"284",175,171,28,4,9
"285",181,181,26,0,0
"286",0,1,0,0,0
"287",178,169,29,0,0
"288",178,166,21,0,0
"289",173,180,32,9,11
"290",0,0,0,0,0
"291",173,178,21,0,0
"292",178,188,30,0,0
"293",176,188,24,5,10
"294",187,199,26,6,13
"295",160,157,31,1,0
"296",157,168,28,0,0
"297",172,169,22,0,0
"298",168,181,24,1,0
"299",169,176,32,0,0
"300",175,175,29,1,0
"301",191,186,25,5,12
"302",173,148,21,0,0
"303",187,155,31,1,1
"304",189,163,26,0,0
"305",181,181,26,6,8
"306",174,181,28,0,0
"307",172,175,30,0,0
"308",173,168,22,5,7
"309",166,185,26,1,0
"310",171,174,21,0,0
"311",0,1,0,0,0
"312",186,172,28,0,0
"313",1,1,0,0,0
"314",181,159,27,7,8
"315",174,184,30,8,9
"316",167,163,27,0,0
"317",205,191,19,1,0
"318",0,1,0,0,0
"319",0,0,0,0,0
"320",174,167,27,0,0
"321",180,181,21,0,0
"322",169,164,21,0,0
"323",178,182,22,0,0
"324",174,165,35,0,0
"325",178,164,27,0,0
"326",0,1,0,0,0
"327",154,178,29,1,0
"328",179,173,27,0,0
"329",0,0,0,0,0
"330",165,164,23,0,0
"331",171,163,27,0,0
"332",0,0,0,0,0
"333",174,168,25,0,0
"334",173,168,22,0,0
"335",0,2,0,0,0
"336",160,168,27,0,1
"337",0,1,0,0,0
"338",158,154,27,0,0
"339",164,176,25,0,0
"340",191,169,22,0,0
"341",179,177,33,0,0
"342",160,176,27,0,0
"343",177,173,24,2,0
"344",157,158,24,0,0
"345",186,178,24,5,15
"346",0,1,0,0,0
"347",193,165,23,0,1
"348",161,167,33,0,0
"349",168,159,19,0,0
"350",184,186,29,0,0
"351",167,153,19,0,0
"352",193,178,27,0,0
"353",171,172,29,0,0
"354",153,171,24,1,1
"355",170,154,26,0,0
"356",0,1,0,0,0
"357",164,159,32,0,0
"358",0,1,0,0,0
"359",151,180,24,0,0
"360",183,177,30,0,0
"361",167,207,29,0,0
"362",149,161,22,0,0
"363",177,183,23,0,0
"364",0,1,0,0,0
"365",161,165,19,0,1
"366",1,0,0,0,0
"367",157,168,25,0,0
"368",0,1,0,0,0
"369",161,192,35,4,10
"370",180,184,28,7,12
"371",173,174,25,7,10
"372",0,1,0,0,0
"373",184,181,23,0,0
"374",167,166,26,0,0
"375",172,194,31,0,0
"376",194,184,30,5,7
"377",169,178,27,0,0
"378",175,188,30,0,0
"379",189,196,27,0,0
"380",0,1,0,0,0
"381",162,182,24,0,0
"382",170,163,26,0,0
"383",178,174,26,0,0
"384",169,180,22,1,1
"385",164,155,17,0,0
"386",187,197,25,7,8
"387",189,160,22,0,0
"388",170,177,27,0,0
"389",0,1,0,0,0
"390",174,177,30,0,0
"391",170,175,27,0,0
"392",189,180,33,0,0
"393",0,1,0,0,0
"394",168,196,22,0,0
"395",160,167,31,4,5
"396",0,1,0,0,0
"397",174,163,32,0,0
"398",173,179,22,1,0
"399",0,1,0,0,0
"400",174,190,21,0,0
"401",164,170,24,0,0
"402",169,178,31,0,0
"403",164,173,24,9,9
"404",189,168,26,0,0
"405",167,172,29,0,0
"406",180,170,31,7,9
"407",1,1,0,0,0
"408",164,176,27,5,12
"409",162,170,27,0,1
"410",179,161,26,5,6
"411",0,1,0,0,0
"412",169,193,31,0,0
"413",185,191,24,0,0
"414",164,173,19,0,0
"415",178,177,29,2,2
"416",187,169,25,5,6
"417",184,218,28,0,0
"418",173,173,23,0,0
"419",183,184,27,0,0
"420",0,1,0,0,0
"421",162,165,28,0,0
"422",0,1,0,0,0
"423",155,170,30,0,0
"424",173,192,31,6,10
"425",187,177,29,0,0
"426",185,157,20,7,11
"427",1,1,0,0,0
"428",175,167,22,0,0
"429",177,181,25,0,0
"430",0,1,0,0,0
"431",169,168,23,0,0
"432",165,156,27,0,0
"433",163,168,32,7,6
"434",179,193,28,0,0
"435",179,164,29,0,0
"436",152,141,26,0,0
"437",174,176,24,0,0
"438",185,172,30,0,0
"439",194,163,32,0,0
"440",182,176,24,6,12
"441",184,189,20,0,0
"442",174,197,27,7,9
"443",167,161,26,0,0
"444",186,181,23,0,0
"445",0,1,0,0,0
"446",0,1,0,0,0
"447",186,165,31,10,10
"448",183,170,28,0,0
"449",172,178,21,0,0
"450",0,2,0,0,0
"451",177,159,26,0,0
"452",169,164,26,0,0
"453",1,1,0,0,0
"454",165,140,28,0,1
"455",169,186,25,0,0
"456",170,162,24,4,7
"457",168,182,29,0,0
"458",1,1,0,0,0
"459",0,1,0,0,0
"460",178,158,25,0,0
"461",176,165,31,0,0
"462",186,167,27,0,0
"463",188,182,30,0,0
"464",160,161,22,0,0
"465",0,1,0,0,0
"466",167,165,22,0,0
"467",158,168,22,0,0
"468",185,149,24,0,0
"469",185,171,30,1,1
"470",176,181,24,0,1
"471",171,202,27,0,0
"472",153,145,26,1,1
"473",162,176,27,1,1
"474",187,163,36,10,15
"475",183,182,31,0,0
"476",179,180,24,7,10
"477",181,197,27,0,0
"478",163,176,31,0,0
"479",173,177,25,0,0
"480",168,169,22,0,1
"481",195,173,21,0,0
"482",176,194,28,0,0
"483",172,189,26,8,9
"484",161,159,23,10,13
"485",183,188,28,0,0
"486",169,165,26,1,1
"487",185,185,25,2,0
"488",190,175,18,0,0
"489",0,0,0,0,0
"490",166,159,20,0,0
"491",174,165,24,0,0
"492",0,1,0,0,0
"493",189,187,25,0,0
"494",170,173,27,0,0
"495",163,158,27,0,0
"496",184,189,25,0,0
"497",205,179,33,0,0
"498",195,168,27,0,0
"499",165,203,28,8,11
"500",1,1,0,0,0
