"","age1_orange.I","age2_no_comorbid_orange.I","age2_comorbid_orange.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1",20.7616707616708,18.3651804670913,20.7667731629393,13.6363636363636,9.38337801608579
"2",22.1130221130221,18.0467091295117,26.3578274760383,2.27272727272727,0
"3",19.2874692874693,19.0021231422505,22.3642172523962,0,0
"4",0,0.106157112526539,0,0,0
"5",19.7788697788698,18.895966029724,24.7603833865815,0,0
"6",20.2702702702703,18.0467091295117,16.7731629392971,0,0
"7",0,0.106157112526539,0,0,0
"8",23.2186732186732,18.7898089171975,17.5718849840256,0,0
"9",20.5159705159705,19.2144373673036,18.370607028754,0,0
"10",22.8501228501229,18.0467091295117,19.1693290734824,0,0
"11",0,0.106157112526539,0,0,0
"12",19.7788697788698,18.2590233545648,15.9744408945687,0,0
"13",21.990171990172,19.0021231422505,23.961661341853,0,0
"14",23.7100737100737,19.1082802547771,21.5654952076677,0,0
"15",19.2874692874693,17.515923566879,19.9680511182109,0,0
"16",20.3931203931204,19.7452229299363,22.3642172523962,0,0
"17",20.3931203931204,17.8343949044586,23.1629392971246,0,1.34048257372654
"18",22.2358722358722,19.3205944798301,17.5718849840256,0,0
"19",20.7616707616708,21.1252653927813,22.3642172523962,0,0
"20",20.5159705159705,16.8789808917197,18.370607028754,2.27272727272727,1.34048257372654
"21",21.990171990172,18.2590233545648,26.3578274760383,0,0
"22",0.122850122850123,0.106157112526539,0,0,0
"23",20.7616707616708,18.2590233545648,27.9552715654952,22.7272727272727,12.0643431635389
"24",0,0.106157112526539,0,0,0
"25",19.4103194103194,19.3205944798301,18.370607028754,0,0
"26",22.7272727272727,19.9575371549894,19.1693290734824,0,0
"27",22.7272727272727,17.8343949044586,18.370607028754,0,0
"28",20.02457002457,17.515923566879,18.370607028754,22.7272727272727,21.4477211796247
"29",19.4103194103194,17.6220806794055,22.3642172523962,0,1.34048257372654
"30",0,0.106157112526539,0,0,0
"31",22.8501228501229,21.0191082802548,23.961661341853,0,0
"32",20.7616707616708,19.0021231422505,21.5654952076677,13.6363636363636,22.7882037533512
"33",18.9189189189189,16.7728237791932,22.3642172523962,18.1818181818182,10.7238605898123
"34",19.1646191646192,17.9405520169851,20.7667731629393,18.1818181818182,13.4048257372654
