"","age1_orange.D","age2_no_comorbid_orange.D","age2_comorbid_orange.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",7.98525798525798,9.12951167728238,20.7667731629393,11.3636363636364,41.5549597855228
"2",7.98525798525798,6.90021231422505,20.7667731629393,2.27272727272727,0
"3",7.61670761670762,7.74946921443737,21.5654952076677,0,0
"4",0,0,0,0,0
"5",6.14250614250614,7.11252653927813,15.9744408945687,0,0
"6",7.86240786240786,7.32484076433121,27.1565495207668,0,0
"7",0,0,0,0,0
"8",5.8968058968059,7.00636942675159,25.5591054313099,0,0
"9",7.24815724815725,7.11252653927813,18.370607028754,0,0
"10",6.51105651105651,9.34182590233546,26.3578274760383,0,0
"11",0,0,0,0,0
"12",7.002457002457,6.05095541401274,27.9552715654952,0,0
"13",6.51105651105651,7.11252653927813,31.9488817891374,0,0
"14",6.87960687960688,8.81104033970276,23.961661341853,0,0
"15",6.87960687960688,6.58174097664544,34.3450479233227,0,0
"16",8.35380835380835,7.32484076433121,16.7731629392971,0,0
"17",5.65110565110565,6.90021231422505,24.7603833865815,0,1.34048257372654
"18",5.77395577395577,7.85562632696391,20.7667731629393,0,0
"19",8.23095823095823,9.12951167728238,26.3578274760383,0,0
"20",6.87960687960688,9.12951167728238,27.1565495207668,0,1.34048257372654
"21",5.65110565110565,9.34182590233546,27.9552715654952,0,0
"22",0,0,0,0,0
"23",7.49385749385749,7.74946921443737,24.7603833865815,11.3636363636364,42.8954423592493
"24",0,0,0,0,0
"25",7.37100737100737,6.68789808917197,21.5654952076677,0,0
"26",6.01965601965602,7.53715498938429,23.961661341853,0,0
"27",5.77395577395577,7.11252653927813,23.961661341853,0,0
"28",7.49385749385749,8.17409766454352,16.7731629392971,22.7272727272727,50.9383378016086
"29",7.61670761670762,8.3864118895966,23.1629392971246,0,1.34048257372654
"30",0,0,0,0,0
"31",5.77395577395577,7.00636942675159,25.5591054313099,0,0
"32",7.24815724815725,7.64331210191083,23.961661341853,20.4545454545455,58.9812332439678
"33",9.09090909090909,9.12951167728238,22.3642172523962,20.4545454545455,53.6193029490617
"34",6.01965601965602,7.53715498938429,18.370607028754,22.7272727272727,45.5764075067024
"35",6.63390663390663,8.9171974522293,26.3578274760383,0,0
"36",6.63390663390663,7.32484076433121,25.5591054313099,0,0
"37",4.91400491400491,8.70488322717622,24.7603833865815,0,0
"38",5.52825552825553,7.74946921443737,30.3514376996805,0,0
"39",6.75675675675676,7.21868365180467,21.5654952076677,15.9090909090909,44.2359249329759
"40",0,0,0,0,0
"41",5.65110565110565,8.49256900212314,26.3578274760383,0,1.34048257372654
"42",0,0,0,0,0
"43",7.12530712530713,6.90021231422505,29.5527156549521,0,0
"44",0,0,0,0,0
"45",6.63390663390663,8.17409766454352,27.1565495207668,0,0
"46",7.002457002457,7.64331210191083,19.9680511182109,0,0
"47",0,0,0,0,0
"48",8.47665847665848,8.28025477707006,22.3642172523962,0,0
"49",7.12530712530713,7.53715498938429,21.5654952076677,0,0
"50",5.77395577395577,7.00636942675159,26.3578274760383,0,0
"51",7.61670761670762,8.49256900212314,22.3642172523962,0,1.34048257372654
"52",6.51105651105651,10.1910828025478,19.9680511182109,18.1818181818182,49.597855227882
"53",5.65110565110565,5.9447983014862,20.7667731629393,0,0
"54",0,0,0,0,0
"55",6.38820638820639,8.3864118895966,25.5591054313099,0,0
"56",6.87960687960688,8.28025477707006,31.1501597444089,0,0
"57",7.61670761670762,6.90021231422505,27.9552715654952,0,0
"58",7.002457002457,6.90021231422505,23.961661341853,0,0
"59",5.77395577395577,7.00636942675159,23.961661341853,0,0
"60",5.8968058968059,6.90021231422505,29.5527156549521,0,0
"61",0,0,0,0,0
"62",0,0,0,0,0
"63",7.86240786240786,8.9171974522293,29.5527156549521,0,0
"64",7.86240786240786,6.90021231422505,19.9680511182109,0,0
"65",8.23095823095823,7.64331210191083,20.7667731629393,0,0
"66",6.87960687960688,7.96178343949045,26.3578274760383,0,0
"67",6.01965601965602,7.85562632696391,27.9552715654952,0,0
"68",7.98525798525798,7.53715498938429,23.961661341853,0,0
"69",5.52825552825553,9.34182590233546,21.5654952076677,0,0
"70",0,0,0,0,0
"71",0,0,0,0,0
"72",0,0,0,0,0
"73",0,0,0,0,0
"74",8.23095823095823,6.05095541401274,25.5591054313099,0,0
"75",7.98525798525798,7.43099787685775,20.7667731629393,31.8181818181818,46.916890080429
"76",7.24815724815725,8.3864118895966,26.3578274760383,0,0
"77",5.40540540540541,7.43099787685775,26.3578274760383,0,0
"78",0,0,0,0,0
"79",5.65110565110565,7.11252653927813,19.9680511182109,0,0
"80",7.98525798525798,8.28025477707006,25.5591054313099,0,0
"81",8.72235872235872,9.34182590233546,28.7539936102236,0,0
"82",7.61670761670762,7.11252653927813,30.3514376996805,0,0
"83",6.63390663390663,7.11252653927813,23.1629392971246,0,0
"84",7.12530712530713,8.3864118895966,23.1629392971246,15.9090909090909,50.9383378016086
"85",8.72235872235872,7.64331210191083,19.9680511182109,11.3636363636364,49.597855227882
"86",8.35380835380835,8.49256900212314,22.3642172523962,0,0
"87",7.37100737100737,7.43099787685775,23.1629392971246,22.7272727272727,53.6193029490617
"88",6.75675675675676,7.11252653927813,27.9552715654952,0,0
"89",0,0,0,0,0
"90",7.73955773955774,7.96178343949045,21.5654952076677,15.9090909090909,40.2144772117963
"91",6.51105651105651,6.36942675159236,24.7603833865815,0,0
"92",7.86240786240786,8.59872611464968,29.5527156549521,0,0
"93",7.49385749385749,8.70488322717622,22.3642172523962,0,1.34048257372654
"94",7.002457002457,7.43099787685775,27.1565495207668,0,0
"95",0,0,0,0,0
"96",6.26535626535627,8.17409766454352,20.7667731629393,0,0
"97",0,0,0,0,0
"98",7.002457002457,8.81104033970276,27.1565495207668,15.9090909090909,60.3217158176944
"99",7.61670761670762,7.43099787685775,19.1693290734824,0,0
"100",8.23095823095823,8.70488322717622,22.3642172523962,0,0
"101",0,0,0,0,0
"102",6.38820638820639,8.06794055201699,26.3578274760383,0,0
"103",8.47665847665848,9.447983014862,23.1629392971246,0,0
"104",6.38820638820639,8.81104033970276,26.3578274760383,0,0
"105",8.5995085995086,8.06794055201699,26.3578274760383,0,0
"106",6.87960687960688,9.87261146496815,23.961661341853,15.9090909090909,53.6193029490617
"107",8.35380835380835,8.17409766454352,23.1629392971246,0,0
"108",0,0.106157112526539,0,0,0
"109",7.73955773955774,7.11252653927813,24.7603833865815,0,0
"110",6.75675675675676,8.49256900212314,27.9552715654952,18.1818181818182,57.6407506702413
"111",6.63390663390663,8.81104033970276,23.1629392971246,0,0
"112",6.26535626535627,8.06794055201699,26.3578274760383,0,0
"113",7.002457002457,8.28025477707006,31.1501597444089,0,0
"114",5.03685503685504,9.34182590233546,29.5527156549521,0,0
"115",6.14250614250614,9.55414012738854,29.5527156549521,0,0
"116",5.77395577395577,8.3864118895966,30.3514376996805,0,0
"117",6.87960687960688,7.32484076433121,23.1629392971246,0,0
"118",6.63390663390663,7.32484076433121,27.1565495207668,0,0
"119",6.01965601965602,7.64331210191083,21.5654952076677,0,0
"120",0,0,0,0,0
"121",6.38820638820639,8.81104033970276,27.9552715654952,0,0
"122",7.37100737100737,7.96178343949045,20.7667731629393,18.1818181818182,37.5335120643432
"123",0,0.106157112526539,0,0,0
"124",0,0,0,0,0
"125",5.8968058968059,5.9447983014862,23.1629392971246,0,0
"126",6.63390663390663,9.87261146496815,29.5527156549521,18.1818181818182,57.6407506702413
"127",6.63390663390663,7.74946921443737,22.3642172523962,0,0
"128",6.51105651105651,7.74946921443737,26.3578274760383,0,0
"129",7.12530712530713,6.90021231422505,29.5527156549521,0,0
"130",0,0,0,0,0
"131",0,0.106157112526539,0,0,0
"132",8.10810810810811,9.02335456475584,32.7476038338658,18.1818181818182,45.5764075067024
"133",5.77395577395577,9.87261146496815,30.3514376996805,0,0
"134",5.8968058968059,7.64331210191083,23.961661341853,18.1818181818182,41.5549597855228
"135",6.51105651105651,7.96178343949045,23.1629392971246,0,0
"136",7.49385749385749,6.4755838641189,27.1565495207668,0,0
"137",7.24815724815725,7.96178343949045,27.1565495207668,9.09090909090909,52.2788203753351
"138",5.8968058968059,7.21868365180467,21.5654952076677,0,0
"139",7.98525798525798,8.28025477707006,31.1501597444089,22.7272727272727,38.8739946380697
"140",7.12530712530713,7.96178343949045,25.5591054313099,20.4545454545455,52.2788203753351
"141",7.24815724815725,7.21868365180467,33.5463258785942,0,0
"142",6.87960687960688,6.15711252653928,25.5591054313099,0,0
"143",8.72235872235872,8.17409766454352,22.3642172523962,15.9090909090909,42.8954423592493
"144",4.91400491400491,7.96178343949045,23.961661341853,0,0
"145",8.23095823095823,9.02335456475584,27.9552715654952,0,0
"146",6.87960687960688,8.17409766454352,27.1565495207668,0,0
"147",7.73955773955774,9.87261146496815,27.9552715654952,0,0
"148",7.37100737100737,6.58174097664544,25.5591054313099,20.4545454545455,58.9812332439678
