"","age1_orange.P","age2_no_comorbid_orange.P","age2_comorbid_orange.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"1",45.6289979559761,43.0104489195056,48.1959072929713,98.6514320141435,110.749384937605
"2",53.8459040731463,62.0731516722832,58.6434514169127,83.8628923579989,0
"3",48.1944577530411,52.7742859527961,48.8874022232861,0,0
"4",0,1.36747425661383,0,0,0
"5",60.7392248192775,62.8281651757942,55.6176858536192,0,0
"6",40.5899402876733,45.9853906023866,44.4300444193952,0,0
"7",0,4.44026207973208,0,0,0
"8",50.10239996063,55.8366133218087,54.0064260385882,0,0
"9",39.244495134148,45.4761000946832,50.7586914953473,0,0
"10",46.9610900532129,44.4789336156169,49.4748507480698,0,0
"11",0,0.146960370078446,0,0,0
"12",41.6197383551909,41.9695181168411,39.6824055618309,0,0
"13",45.4906368825654,49.5214054107336,49.7778044411252,0,0
"14",43.0416803235763,48.0328345675618,46.5571164388472,0,0
"15",53.3033003492811,59.7567749821056,60.4228422191536,0,0
"16",53.6700541395289,53.6700541395289,48.5938701049868,0,0
"17",46.9875348198203,47.832704105733,57.5761538906452,0,52.540996976475
"18",59.3104533301167,63.3553140617264,61.8554702499026,0,0
"19",56.5942816936386,65.3474589646829,54.9736935264814,0,0
"20",53.6701439498527,56.1197789000357,60.9215058772123,84.7530039302844,87.2630160057569
"21",38.8145538548145,42.0173874480965,37.5631121180595,0,0
"22",5.53593472448322,4.38918085266458,0,0,0
"23",62.7435667615326,62.670330989135,56.9162061173179,140.462243669512,135.727733816731
"24",0,0.0711370850998154,0,0,0
"25",41.4649312372813,42.7491486634197,41.280065878757,0,0
"26",49.2822964394483,50.2840073297835,46.1322414938932,0,0
"27",38.3125232798599,39.5545134406449,39.4766380955451,0,0
"28",53.3510721577852,56.242614619423,51.7050779763727,86.5939860739115,88.589686939729
"29",63.8167455486066,67.6307273671229,63.070306537109,0,87.4477736416192
"30",0,0.376322414131423,0,0,0
"31",37.8995124658124,42.5760833644147,33.0748267986613,0,0
"32",48.13774170354,52.8617151620049,43.7839065995075,100.720424409198,88.481021039812
"33",47.740552877364,52.4867831812683,52.0680333424755,116.843378131746,120.997817413291
"34",53.6680816334347,63.414956986574,65.7794322149595,113.283095103381,86.4970552052939
"35",46.4302958510682,50.9511174306381,51.5544890152493,0,0
"36",52.3693719965965,52.9125442543445,51.4682860269658,0,0
"37",51.443908827304,54.15938159122,56.1646230408745,0,0
"38",52.1069144886598,52.4237864443864,52.5301395822367,0,0
"39",74.5746839006086,76.5988047319654,75.2753171821035,98.7213907133563,118.638299765845
"40",0,0.474923884238469,0,0,0
"41",42.9964365133506,53.7960547558364,47.191516114725,0,54.4303106941561
"42",0,0.519073914226895,0,0,0
"43",53.0621231174089,60.3752307818866,48.3284879604385,0,0
"44",0,3.27739329777419,0,0,0
"45",52.7334188751242,50.7571070193514,51.1555256265567,0,0
"46",46.8866651628076,53.0314787901553,54.0192757522657,0,0
"47",0,7.99451644356748,0,0,0
"48",62.9861738499682,58.3670838266275,56.4198889395874,0,0
"49",44.6169029551889,47.1742740246562,49.3062942327644,0,0
"50",49.419165328975,55.5846303353481,55.9148830549409,0,0
"51",50.1274649354595,54.2523553179156,55.6857554438754,65.9388886479935,62.6236372412886
"52",60.004085362178,60.7980652074994,61.9710879917016,140.751060119311,133.6159861908
"53",44.5280753329411,53.257067376148,55.4132476939205,58.7894701324522,0
"54",0,0.223450928408196,0,0,0
"55",53.4225535598044,55.7839113534165,54.3849262468569,0,0
"56",46.5936827370743,49.8788369283738,48.6706132129322,0,0
"57",52.6522486279522,60.1716828287738,54.7111705745374,0,0
"58",41.0890965074717,43.8442798142368,53.2671558795252,0,0
"59",61.1448645024499,61.8490449917486,57.5053218360626,0,0
"60",48.5223298733761,49.6117561208787,53.533803666319,0,0
"61",0,0.942156977268332,0,0,0
"62",0,5.11952064502234,0,0,0
"63",52.9550928784114,56.5144373602933,51.6161106949897,0,63.3258135984631
"64",48.8806171785475,48.5670778142823,42.7088130605271,0,32.3975475851005
"65",82.1398012741125,79.5225019676388,83.2334156637431,0,0
"66",55.0904012681079,60.3249254575062,52.9783854919344,0,0
"67",48.3136329226563,56.7755868337313,57.1668232907639,0,0
"68",54.8019670892346,54.7301821415114,55.807160934426,0,0
"69",49.3603374403131,48.9656103842932,48.9048647423985,0,0
"70",1.98638210773571,0.696034972696833,0,0,0
"71",0,0.908459296008659,0,0,0
"72",0,3.63163907680948,0,0,0
"73",0,5.859059231628,0,0,0
"74",38.5999773714842,38.8014073799668,37.0866212115838,0,0
"75",46.1677086260866,49.2934360643749,47.7986259820192,66.1829563290343,77.1017934510989
"76",42.7137551068199,42.7997430713679,45.1490087729344,0,0
"77",45.9450464917717,49.2331399995601,41.8454006671162,0,0
"78",0,1.15028801651265,0,0,0
"79",47.1518088116309,46.6359347750749,52.1717489886701,0,0
