"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",80,1,94,1,1,1,1
"2",118,1,137,1,1,1,1
"3",125,1,143,1,1,1,1
"4",112,1,125,1,1,1,1
"5",50,1,72,1,1,1,1
"6",149,1,161,1,1,1,1
"7",73,1,87,1,1,1,1
"8",233,1,254,1,1,1,1
"9",92,1,105,1,1,1,1
"10",135,1,143,1,1,1,1
"11",77,1,92,1,1,1,1
"12",79,1,96,1,1,1,1
"13",100,1,118,1,1,1,1
"14",82,1,111,1,1,1,1
"15",93,1,105,1,1,1,1
"16",98,1,134,1,1,1,1
"17",98,1,114,1,1,1,1
"18",97,1,111,1,1,1,1
"19",101,1,115,1,1,1,1
"20",110,1,121,1,1,1,1
"21",88,1,107,1,1,1,1
"22",88,1,109,1,1,1,1
"23",80,1,93,1,1,1,1
"24",108,1,123,1,1,1,1
"25",98,1,115,1,1,1,1
"26",137,1,147,1,1,1,1
"27",90,1,102,1,1,1,1
"28",130,1,143,1,1,1,1
"29",132,1,143,1,1,1,1
"30",107,1,120,1,1,1,1
"31",85,1,100,1,1,1,1
"32",113,1,126,1,1,1,1
"33",63,1,76,1,1,1,1
"34",104,1,115,1,1,1,1
"35",87,1,100,1,1,1,1
"36",92,1,110,1,1,1,1
"37",94,1,105,1,1,1,1
"38",94,1,110,1,1,1,1
"39",68,1,82,1,1,1,1
"40",113,1,134,1,1,1,1
"41",95,1,109,1,1,1,1
"42",88,1,113,1,1,1,1
"43",122,1,137,1,1,1,1
"44",71,1,88,1,1,1,1
"45",101,1,112,1,1,1,1
"46",86,1,99,1,1,1,1
"47",62,1,82,1,1,1,1
"48",97,1,109,1,1,1,1
"49",63,1,83,1,1,1,1
"50",128,1,139,1,1,1,1
"51",82,1,97,1,1,1,1
"52",115,1,131,1,1,1,1
"53",98,1,139,1,1,1,1
"54",136,1,171,1,1,1,1
"55",98,1,121,1,1,1,1
"56",99,1,113,1,1,1,1
"57",89,1,101,1,1,1,1
"58",115,1,130,1,1,1,1
"59",81,1,98,1,1,1,1
"60",46,1,63,1,1,1,1
"61",107,1,122,1,1,1,1
"62",76,1,90,1,1,1,1
"63",125,1,136,1,1,1,1
"64",96,1,113,1,1,1,1
"65",76,1,91,1,1,1,1
"66",114,1,123,1,1,1,1
"67",146,1,156,1,1,1,1
"68",86,1,100,1,1,1,1
"69",81,1,92,1,1,1,1
"70",93,1,105,1,1,1,1
"71",83,1,100,1,1,1,1
"72",70,1,89,1,1,1,1
"73",65,1,79,1,1,1,1
"74",86,1,99,1,1,1,1
"75",77,1,92,1,1,1,1
"76",110,1,125,1,1,1,1
"77",86,1,102,1,1,1,1
"78",99,1,127,1,1,1,1
"79",78,1,92,1,1,1,1
"80",80,1,98,1,1,1,1
"81",90,1,102,1,1,1,1
"82",54,1,75,1,1,1,1
"83",86,1,102,1,1,1,1
"84",117,1,127,1,1,1,1
"85",99,1,112,1,1,1,1
"86",86,1,99,1,1,1,1
"87",99,1,117,1,1,1,1
"88",142,1,150,1,1,1,1
"89",91,1,108,1,1,1,1
"90",91,1,103,1,1,1,1
"91",86,1,99,1,1,1,1
"92",106,1,119,1,1,1,1
"93",143,1,162,1,1,1,1
"94",90,1,103,1,1,1,1
"95",160,1,169,1,1,1,1
"96",113,1,149,1,1,1,1
"97",115,1,138,1,1,1,1
"98",85,1,99,1,1,1,1
"99",83,1,97,1,1,1,1
"100",82,1,98,1,1,1,1
