"","age1_orange.H","age1_green.H","age2_no_comorbid_orange.H","age2_no_comorbid_green.H","age2_comorbid_green.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"1",55,1,59,1,1,1,1
"2",72,1,77,1,1,1,1
"3",81,1,86,1,1,1,1
"4",72,1,76,1,1,1,1
"5",42,1,44,1,1,1,1
"6",90,1,95,1,1,1,1
"7",52,1,55,1,1,1,1
"8",113,1,118,1,1,1,1
"9",61,1,64,1,1,1,1
"10",77,1,81,1,1,1,1
"11",56,1,60,1,1,1,1
"12",57,1,61,1,1,1,1
"13",66,1,69,1,1,1,1
"14",51,1,54,1,1,1,1
"15",60,1,63,1,1,1,1
"16",64,1,69,1,1,1,1
"17",69,1,73,1,1,1,1
"18",62,1,66,1,1,1,1
"19",64,1,68,1,1,1,1
"20",70,1,74,1,1,1,1
"21",56,1,60,1,1,1,1
"22",57,1,60,1,1,1,1
"23",53,1,57,1,1,1,1
"24",70,1,74,1,1,1,1
"25",65,1,69,1,1,1,1
"26",82,1,86,1,1,1,1
"27",59,1,62,1,1,1,1
"28",82,1,86,1,1,1,1
"29",83,1,88,1,1,1,1
"30",68,1,72,1,1,1,1
"31",60,1,64,1,1,1,1
"32",73,1,77,1,1,1,1
"33",44,1,47,1,1,1,1
"34",64,1,67,1,1,1,1
"35",58,1,61,1,1,1,1
"36",66,1,70,1,1,1,1
"37",59,1,62,1,1,1,1
"38",64,1,68,1,1,1,1
"39",48,1,51,1,1,1,1
"40",74,1,78,1,1,1,1
"41",65,1,69,1,1,1,1
"42",52,1,56,1,1,1,1
"43",71,1,75,1,1,1,1
"44",51,1,55,1,1,1,1
"45",61,1,65,1,1,1,1
"46",57,1,60,1,1,1,1
"47",47,1,50,1,1,1,1
"48",63,1,66,1,1,1,1
"49",55,1,58,1,1,1,1
"50",80,1,84,1,1,1,1
"51",58,1,61,1,1,1,1
"52",73,1,77,1,1,1,1
"53",65,1,70,1,1,1,1
"54",80,1,84,1,1,1,1
"55",60,1,63,1,1,1,1
"56",66,1,70,1,1,1,1
"57",57,1,61,1,1,1,1
"58",72,1,76,1,1,1,1
"59",59,1,63,1,1,1,1
"60",37,1,39,1,1,1,1
"61",71,1,75,1,1,1,1
"62",54,1,58,1,1,1,1
"63",73,1,77,1,1,1,1
"64",63,1,67,1,1,1,1
"65",55,1,59,1,1,1,1
"66",67,1,71,1,1,1,1
"67",87,1,91,1,1,1,1
"68",57,1,60,1,1,1,1
"69",50,1,53,1,1,1,1
"70",61,1,65,1,1,1,1
"71",58,1,61,1,1,1,1
"72",57,1,60,1,1,1,1
"73",47,1,50,1,1,1,1
"74",56,1,60,1,1,1,1
"75",56,1,59,1,1,1,1
"76",74,1,79,1,1,1,1
"77",59,1,62,1,1,1,1
"78",66,1,70,1,1,1,1
"79",54,1,57,1,1,1,1
"80",58,1,61,1,1,1,1
"81",60,1,63,1,1,1,1
"82",43,1,46,1,1,1,1
"83",62,1,66,1,1,1,1
"84",71,1,75,1,1,1,1
"85",66,1,70,1,1,1,1
"86",55,1,59,1,1,1,1
"87",63,1,67,1,1,1,1
"88",81,1,85,1,1,1,1
"89",61,1,65,1,1,1,1
"90",59,1,63,1,1,1,1
"91",55,1,58,1,1,1,1
"92",69,1,73,1,1,1,1
"93",86,1,91,1,1,1,1
"94",60,1,63,1,1,1,1
"95",96,1,101,1,1,1,1
"96",65,1,70,1,1,1,1
"97",72,1,77,1,1,1,1
"98",59,1,63,1,1,1,1
"99",57,1,60,1,1,1,1
"100",57,1,61,1,1,1,1
