"","age1_orange.D","age1_green.D","age2_no_comorbid_orange.D","age2_no_comorbid_green.D","age2_comorbid_green.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",2,0,11,0,0,0,0
"2",0,0,0,0,0,0,0
"3",9,0,11,0,0,0,0
"4",3,0,13,0,0,0,0
"5",5,0,14,0,0,0,1
"6",0,0,0,0,0,0,0
"7",9,0,11,0,0,0,0
"8",0,0,0,0,0,0,0
"9",0,0,0,0,0,0,0
"10",3,0,9,0,0,0,0
"11",0,0,0,0,0,0,0
"12",0,0,0,0,0,0,0
"13",5,0,11,0,0,0,0
"14",0,0,0,0,0,0,0
"15",0,0,0,0,0,0,0
"16",3,0,16,0,0,0,0
"17",0,0,0,0,0,0,0
"18",0,0,0,0,0,0,0
"19",5,0,13,0,0,0,0
"20",1,0,10,0,5,0,7
"21",0,0,0,0,0,0,0
"22",0,0,0,0,0,0,0
"23",0,0,0,0,0,0,0
"24",0,0,0,0,0,0,0
"25",0,0,0,0,0,0,0
"26",7,0,13,1,3,1,1
"27",4,0,13,0,0,0,0
"28",4,0,9,0,0,0,0
"29",4,0,13,0,11,0,2
"30",6,0,10,0,0,0,0
"31",3,0,4,0,0,0,0
"32",0,0,0,0,0,0,0
"33",3,0,17,0,0,0,0
"34",0,0,0,0,0,0,0
"35",0,0,0,0,0,0,0
"36",0,0,0,0,0,0,0
"37",5,0,7,0,1,0,0
"38",3,0,9,0,0,0,0
"39",5,0,15,0,0,0,0
"40",10,0,15,0,6,4,5
"41",4,0,9,0,0,0,0
"42",0,0,0,0,0,0,0
"43",4,0,9,0,0,0,0
"44",3,0,16,0,0,0,0
"45",3,0,11,0,0,0,1
"46",2,0,13,0,0,0,0
"47",0,0,0,0,0,0,0
"48",0,0,11,0,7,1,7
"49",4,0,10,0,0,0,0
"50",3,0,17,0,0,0,0
"51",5,0,6,0,0,0,0
"52",4,0,8,0,0,0,0
"53",3,0,14,0,0,0,0
"54",0,0,0,0,0,0,0
"55",6,0,19,0,0,0,0
"56",4,0,6,0,0,0,1
"57",5,0,5,0,0,0,0
"58",0,0,0,0,0,0,0
"59",3,0,10,1,1,1,0
"60",4,0,12,0,3,0,1
"61",0,0,0,0,0,0,0
"62",5,0,14,0,0,0,0
"63",3,0,5,0,0,0,0
"64",0,0,0,0,0,0,0
"65",0,0,0,0,0,0,0
"66",2,0,5,0,0,0,0
"67",5,0,13,0,0,0,0
"68",1,0,6,0,0,0,0
"69",0,0,0,0,0,0,0
"70",6,0,6,0,0,0,0
"71",0,0,0,0,0,0,0
"72",0,0,0,0,0,0,0
"73",7,0,14,0,0,0,0
"74",0,0,0,0,0,0,0
"75",4,0,9,0,0,0,0
"76",3,0,7,0,0,0,0
"77",0,0,0,0,0,0,0
"78",2,0,11,0,0,0,0
"79",0,0,0,0,0,0,0
"80",1,0,5,0,0,0,0
"81",5,0,14,0,0,0,0
"82",5,0,14,0,0,0,0
"83",0,0,0,0,0,0,0
"84",2,0,13,0,0,0,0
"85",0,0,0,0,0,0,0
"86",5,0,11,0,0,0,0
"87",0,0,0,0,0,0,0
"88",0,0,0,0,0,0,0
"89",0,0,0,0,0,0,0
"90",0,0,0,0,0,0,0
"91",3,0,11,0,0,0,0
"92",2,0,13,0,0,0,0
"93",8,0,7,0,0,0,0
"94",0,0,0,0,0,0,0
"95",0,0,0,0,0,0,0
"96",1,0,6,0,0,0,0
"97",0,0,1,0,0,0,0
"98",0,0,0,0,0,0,0
"99",4,0,7,0,0,0,0
"100",1,0,12,1,0,0,0
"101",3,0,12,0,0,0,0
"102",0,0,0,0,0,0,0
"103",0,0,0,0,0,0,0
"104",5,0,9,0,2,0,4
"105",0,0,0,0,0,0,0
"106",0,0,0,0,0,0,0
"107",3,0,14,0,0,0,0
"108",6,0,15,0,0,0,0
"109",0,0,0,0,0,0,0
"110",9,0,12,0,0,0,0
"111",0,0,0,0,0,0,0
"112",5,0,11,2,8,0,4
"113",0,0,0,0,0,0,0
"114",2,2,12,0,1,2,2
"115",0,0,0,0,0,0,0
"116",5,0,17,0,0,0,0
"117",5,0,14,0,0,0,2
"118",5,0,8,0,0,0,0
"119",2,0,10,0,0,0,0
"120",0,0,0,0,0,0,0
"121",8,0,15,0,0,0,0
"122",0,0,0,0,0,0,0
"123",0,0,0,0,0,0,0
"124",0,0,0,0,0,0,0
"125",0,0,0,0,0,0,0
"126",6,0,14,0,0,0,0
"127",1,0,15,0,0,0,0
"128",0,0,0,0,0,0,0
"129",0,0,0,0,0,0,0
"130",0,0,0,0,0,0,0
"131",4,0,10,0,0,0,0
"132",0,0,0,0,0,0,0
"133",0,0,0,0,0,0,0
"134",3,0,12,0,0,0,0
"135",2,1,12,2,5,2,3
"136",9,0,6,0,0,0,0
"137",0,0,0,0,0,0,0
"138",5,0,19,0,0,0,0
"139",0,0,0,0,0,0,0
"140",0,0,0,0,0,0,0
"141",0,0,0,0,0,0,0
"142",0,0,10,0,0,0,0
"143",2,0,11,0,0,0,0
"144",0,0,0,0,0,0,0
"145",4,0,7,0,1,0,1
"146",8,0,9,0,0,0,0
"147",6,0,10,0,0,0,0
"148",2,0,11,0,0,0,0
"149",4,0,11,0,0,0,0
"150",7,0,9,0,0,0,0
"151",1,0,9,0,0,0,0
"152",0,0,0,0,0,0,0
"153",0,0,0,0,0,0,0
"154",2,0,11,0,0,0,0
"155",5,0,8,0,0,0,1
"156",1,0,14,0,0,0,0
"157",0,0,0,0,0,0,0
"158",0,0,0,0,0,0,0
"159",0,0,0,0,0,0,0
"160",5,0,7,0,0,0,0
"161",2,0,11,0,0,0,0
"162",0,0,0,0,0,0,0
"163",2,0,11,1,1,0,1
"164",4,0,12,0,0,0,0
"165",6,0,9,0,0,0,0
"166",0,0,0,0,0,0,0
"167",4,1,13,0,4,1,1
"168",0,0,0,0,0,0,0
"169",4,0,8,0,0,0,0
"170",4,0,8,0,1,0,1
"171",7,0,10,0,0,0,0
"172",0,0,0,0,0,0,0
"173",0,0,0,0,0,0,0
"174",3,0,15,0,0,0,0
"175",0,0,0,0,0,0,0
"176",5,0,15,0,0,0,0
"177",1,0,9,0,0,0,0
"178",0,0,0,0,0,0,0
"179",0,0,0,0,0,0,0
"180",2,0,11,0,0,0,0
"181",6,0,13,0,0,0,0
"182",2,0,10,0,0,0,0
"183",0,0,0,0,0,0,0
"184",0,0,0,0,0,0,0
"185",6,0,10,0,0,0,0
"186",8,0,12,0,0,0,0
"187",5,0,8,0,0,0,1
"188",0,0,0,0,0,0,0
"189",5,0,10,0,0,0,0
"190",4,1,18,1,6,1,12
"191",5,0,17,0,5,1,3
"192",0,0,0,0,0,0,0
"193",0,0,0,0,0,0,0
"194",3,0,7,0,0,0,0
"195",0,0,0,0,0,0,0
"196",0,0,0,0,0,0,0
"197",1,0,7,0,0,0,0
"198",5,0,20,0,0,0,0
"199",2,0,15,0,0,0,0
"200",3,0,15,0,0,0,0
"201",7,0,17,0,4,0,3
"202",3,0,16,0,4,1,2
"203",1,0,12,0,0,0,0
"204",3,0,13,0,1,0,0
"205",0,0,0,0,0,0,0
"206",3,0,13,0,0,0,0
"207",0,0,0,0,0,0,0
"208",3,0,11,0,0,0,0
"209",0,0,0,0,0,0,0
"210",0,0,0,0,0,0,0
"211",0,0,0,0,0,0,0
"212",0,0,0,0,0,0,0
"213",0,0,0,0,0,0,0
"214",5,0,13,0,0,0,0
"215",0,0,0,0,0,0,0
"216",6,0,6,0,0,0,0
"217",4,0,8,0,0,0,0
"218",3,0,6,0,2,1,1
"219",3,0,10,0,0,0,0
"220",3,0,8,0,0,0,0
"221",3,0,15,0,0,0,0
"222",2,0,18,2,10,0,10
"223",4,0,8,0,0,0,0
"224",8,0,2,0,0,0,0
"225",0,0,0,0,0,0,0
"226",3,0,9,0,0,0,0
"227",0,0,0,0,0,0,0
"228",0,0,0,0,0,0,0
"229",0,0,0,0,0,0,0
"230",6,0,12,0,1,1,3
"231",2,0,11,0,0,0,0
"232",6,0,7,0,0,0,0
"233",1,0,11,0,0,0,0
"234",4,0,7,0,0,0,0
"235",0,0,0,0,0,0,0
"236",0,0,0,0,0,0,0
"237",3,0,12,0,0,0,0
"238",9,0,3,0,0,0,0
"239",4,0,11,0,0,0,0
"240",4,0,13,0,0,0,0
"241",0,0,0,0,0,0,0
"242",3,0,9,0,0,0,1
"243",4,0,15,0,0,0,0
"244",0,0,0,0,0,0,0
"245",7,0,9,0,0,0,0
"246",0,0,0,0,0,0,0
"247",0,0,0,0,0,0,0
"248",0,0,0,0,0,0,0
"249",5,0,13,0,0,0,0
"250",3,0,5,0,0,0,0
"251",7,0,14,0,0,0,0
"252",0,0,0,0,0,0,0
"253",0,0,0,0,0,0,0
"254",0,0,0,0,0,0,0
"255",4,0,14,0,0,1,0
"256",2,0,12,0,0,0,0
"257",0,0,0,0,0,0,0
"258",0,0,0,0,0,0,0
"259",2,0,10,0,0,0,0
"260",6,0,11,0,0,0,0
"261",0,0,0,0,0,0,0
"262",4,0,10,0,4,1,3
"263",7,0,11,0,0,0,0
"264",3,0,13,0,0,0,0
"265",8,0,13,0,0,0,0
"266",1,0,0,0,0,0,0
"267",4,0,10,0,3,1,5
"268",2,0,5,0,0,0,0
"269",0,0,0,0,0,0,0
"270",0,0,0,0,0,0,0
"271",6,0,8,3,5,1,4
"272",4,0,15,0,0,0,0
"273",0,0,0,0,0,0,0
"274",0,0,0,0,0,0,0
"275",4,0,14,0,0,0,0
"276",0,0,0,0,0,0,0
"277",0,0,0,0,0,0,0
"278",0,0,0,0,0,0,0
"279",2,0,17,1,4,1,4
"280",0,0,0,0,0,0,0
"281",3,0,9,0,0,0,2
"282",3,0,10,0,2,2,7
"283",0,1,10,1,3,0,8
"284",2,0,11,0,0,0,0
"285",4,0,13,0,0,0,0
"286",2,0,9,0,0,0,0
"287",0,0,0,0,0,0,0
"288",0,0,0,0,0,0,0
"289",0,0,0,0,0,0,0
"290",2,0,9,0,0,0,0
"291",0,0,0,0,0,0,0
"292",4,0,11,0,0,0,0
"293",2,0,10,0,0,0,0
"294",4,0,8,0,0,0,0
"295",6,0,12,0,0,0,0
"296",4,0,8,0,4,1,1
"297",0,0,0,0,0,0,0
"298",0,0,0,0,0,0,0
"299",4,0,14,0,0,0,0
"300",4,0,12,0,0,0,0
"301",6,0,6,0,0,0,0
"302",0,0,0,0,0,0,0
"303",0,0,0,0,0,0,0
"304",5,0,17,0,0,0,0
"305",4,0,8,0,0,0,0
"306",0,0,0,0,0,0,0
"307",8,0,5,0,0,0,0
"308",0,0,0,0,0,0,0
"309",5,0,10,0,0,0,0
"310",2,0,8,1,8,1,4
"311",1,0,9,0,0,0,0
"312",0,0,0,0,0,0,0
"313",0,0,0,0,0,0,0
"314",5,0,16,0,0,0,0
"315",5,0,9,0,0,0,0
"316",0,0,0,0,0,0,0
"317",4,0,11,0,0,0,0
"318",10,0,14,0,0,0,0
"319",3,0,9,0,0,0,0
"320",2,0,7,0,0,0,0
"321",4,0,9,0,0,0,0
"322",0,0,0,0,0,0,0
"323",6,0,14,0,0,0,0
"324",6,0,12,0,0,0,0
"325",5,0,10,0,0,0,0
"326",3,0,15,0,0,0,0
"327",0,0,0,0,0,0,0
"328",0,0,0,0,0,0,0
"329",0,0,0,0,0,0,0
"330",4,0,15,0,1,0,0
"331",0,0,1,0,0,0,0
"332",3,0,10,0,0,0,0
"333",2,0,12,0,0,0,0
"334",4,0,10,0,0,0,0
"335",5,0,8,0,2,1,2
"336",0,0,0,0,0,0,0
"337",0,0,0,0,0,0,0
"338",2,0,12,0,0,0,0
"339",2,1,9,0,6,1,3
"340",3,0,12,0,0,0,0
"341",1,0,11,0,0,0,0
"342",4,0,11,0,0,0,0
"343",3,0,8,0,0,0,0
"344",6,0,13,0,0,0,0
"345",5,0,12,0,0,0,0
"346",4,0,10,2,2,1,2
"347",3,0,15,0,0,0,0
"348",0,0,0,0,0,0,0
"349",5,0,8,0,0,0,0
"350",3,0,8,1,4,0,6
"351",0,0,0,0,0,0,0
"352",0,0,0,0,0,0,0
"353",5,0,13,0,0,0,0
"354",6,0,15,0,0,0,0
"355",2,0,9,0,0,0,0
"356",3,0,18,0,0,0,0
"357",0,0,0,0,0,0,0
"358",0,0,0,0,0,0,0
"359",5,0,12,0,0,0,0
"360",5,0,5,0,0,0,2
"361",7,0,11,0,2,1,10
"362",0,0,0,0,0,0,0
"363",9,0,10,0,0,0,0
"364",0,0,0,0,0,0,0
"365",0,0,0,0,0,0,0
"366",4,0,18,0,0,0,0
"367",7,0,12,0,0,0,0
"368",1,0,11,0,0,0,3
"369",3,0,9,0,0,0,0
"370",3,0,9,0,0,0,0
"371",0,0,0,0,0,0,0
"372",3,0,10,0,0,0,0
"373",0,0,0,0,0,0,0
"374",2,0,11,0,0,0,0
"375",4,0,19,0,0,0,0
"376",0,0,0,0,0,0,0
"377",3,0,10,0,0,0,0
"378",7,0,16,0,0,0,0
"379",3,0,12,0,0,0,0
"380",1,0,13,0,0,0,0
"381",8,0,9,0,1,0,0
"382",0,0,0,0,0,0,0
"383",0,0,0,0,0,0,0
"384",6,0,11,0,0,0,0
"385",5,0,17,0,0,0,1
"386",0,0,0,0,0,0,0
"387",4,0,13,0,0,0,0
"388",5,0,10,0,1,0,1
"389",4,0,10,0,0,0,0
"390",7,0,14,0,0,0,0
"391",3,0,5,0,0,0,0
"392",0,0,0,0,0,0,0
"393",0,0,0,0,0,0,0
"394",7,0,13,0,0,0,0
"395",6,0,16,0,4,0,1
"396",4,0,9,0,0,0,0
"397",8,0,7,0,0,0,0
"398",3,0,16,0,0,0,0
"399",2,0,3,1,4,1,3
"400",3,0,12,0,0,0,0
"401",0,0,0,0,0,0,0
"402",7,0,10,0,0,0,0
"403",0,0,0,0,0,0,0
"404",7,0,18,0,1,0,2
"405",0,0,0,0,0,0,0
"406",0,0,0,0,0,0,0
"407",2,0,11,0,0,0,0
"408",0,0,0,0,0,0,0
"409",5,0,6,0,0,0,0
"410",0,0,0,0,0,0,0
"411",3,0,15,0,0,0,0
"412",7,0,15,0,1,0,1
"413",5,0,6,1,2,0,2
"414",6,0,13,0,0,0,0
"415",0,0,0,0,0,0,0
"416",0,0,0,0,0,0,0
"417",4,0,13,0,0,0,0
"418",1,0,10,0,0,0,0
"419",1,0,9,0,0,0,0
"420",0,0,0,0,0,0,0
"421",3,0,8,0,0,0,0
"422",5,0,13,0,0,0,0
"423",4,0,11,0,1,0,0
"424",3,0,6,0,0,0,0
"425",5,0,12,2,1,0,1
"426",0,0,0,0,0,0,0
"427",6,0,6,0,0,0,0
"428",0,0,0,0,0,0,0
"429",3,0,7,0,0,0,0
"430",0,0,0,0,0,0,0
"431",6,0,12,0,0,0,0
"432",0,0,0,0,0,0,0
"433",5,0,14,0,0,0,0
"434",3,0,11,0,1,0,1
"435",0,0,0,0,0,0,0
"436",3,0,11,0,5,2,10
"437",0,0,0,0,0,0,0
"438",5,0,7,0,0,0,0
"439",0,0,0,0,0,0,0
"440",8,0,11,0,0,0,0
"441",6,0,8,0,0,0,0
"442",4,0,17,0,0,0,0
"443",3,0,11,0,0,0,0
"444",0,0,0,0,0,0,0
"445",7,0,15,0,0,0,0
"446",0,0,0,0,0,0,0
"447",0,0,0,0,0,0,0
"448",0,0,0,0,0,0,0
"449",3,0,10,1,4,0,4
"450",0,0,0,0,0,0,0
"451",4,0,11,0,0,0,0
"452",7,1,14,2,7,0,3
"453",3,0,15,0,0,0,0
"454",2,0,15,0,0,0,0
"455",3,0,14,0,0,0,0
"456",6,0,9,0,5,0,1
"457",0,0,0,0,0,0,0
"458",3,0,12,0,8,2,5
"459",0,0,0,0,0,0,0
"460",0,0,0,0,0,0,0
"461",2,1,11,0,6,0,4
"462",0,0,3,0,1,0,0
"463",9,0,16,0,0,0,0
"464",0,0,0,0,0,0,0
"465",5,0,17,0,0,0,0
"466",4,0,13,0,0,0,0
"467",1,0,23,0,0,0,0
"468",0,0,0,0,0,0,0
"469",7,0,16,0,0,0,0
"470",0,0,0,0,0,0,0
"471",0,0,0,0,0,0,0
"472",0,0,0,0,0,0,0
"473",0,0,0,0,0,0,0
"474",5,0,11,1,0,0,0
"475",0,0,0,0,0,0,0
"476",0,0,0,0,0,0,0
"477",0,0,0,0,0,0,0
"478",0,0,0,0,0,0,0
"479",3,0,8,0,0,0,0
"480",0,0,0,0,0,0,0
"481",3,0,14,0,0,0,0
"482",7,0,14,0,0,0,0
"483",3,0,8,0,0,0,0
"484",5,0,10,1,0,0,0
"485",0,0,0,0,0,0,0
"486",4,0,6,0,0,0,0
"487",6,0,12,0,0,0,0
"488",6,0,7,0,0,0,0
"489",0,0,0,0,0,0,0
"490",3,0,14,0,0,0,0
"491",0,0,0,0,0,0,0
"492",4,0,13,0,0,0,0
"493",3,0,9,0,0,0,0
"494",6,0,7,0,0,0,0
"495",6,0,7,0,0,0,0
"496",0,0,0,0,0,0,0
"497",0,0,0,0,0,0,0
"498",0,0,0,0,0,0,0
"499",6,0,4,0,0,0,0
"500",4,0,17,0,0,0,2
"501",2,0,10,0,0,0,0
"502",4,0,8,0,0,0,0
"503",5,1,11,0,4,2,3
"504",0,0,0,0,0,0,0
"505",3,0,5,0,0,0,0
"506",4,0,9,0,0,0,0
"507",2,0,14,0,6,1,3
"508",0,0,0,0,0,0,0
"509",0,0,0,0,0,0,0
"510",3,0,12,0,0,0,0
"511",11,0,13,1,4,0,1
"512",0,0,1,0,0,0,0
"513",4,0,9,0,0,0,0
"514",0,0,0,0,0,0,0
"515",0,0,0,0,0,0,0
"516",6,0,5,0,0,0,0
"517",7,0,11,0,0,0,0
"518",3,0,14,0,0,0,0
"519",0,0,0,0,0,0,0
"520",8,0,5,0,0,0,0
"521",4,0,9,0,0,0,0
"522",7,0,15,0,0,0,0
"523",0,0,0,0,0,0,0
"524",6,0,11,0,0,0,0
"525",13,0,11,0,0,0,0
"526",4,0,14,0,0,0,0
"527",4,0,16,0,0,0,0
"528",0,0,12,0,0,0,0
"529",7,0,16,0,0,0,0
"530",0,0,0,0,0,0,0
"531",0,0,0,0,0,0,0
"532",2,0,15,0,0,0,0
"533",1,0,12,0,0,0,0
"534",2,0,10,0,0,0,0
"535",0,0,0,0,0,0,0
"536",2,0,17,0,8,1,11
"537",2,0,12,0,3,0,1
"538",2,0,11,0,0,0,0
"539",0,0,0,0,0,0,0
"540",3,0,10,0,3,0,3
"541",0,0,0,0,0,0,0
"542",0,0,0,0,0,0,0
"543",5,0,3,0,2,0,2
"544",0,0,0,0,0,0,0
"545",8,0,4,0,0,0,0
"546",0,0,0,0,0,0,0
"547",6,0,10,0,0,0,0
"548",4,1,9,0,3,1,6
"549",0,0,0,0,0,0,0
"550",2,0,10,0,0,0,0
"551",7,0,17,0,0,0,0
"552",2,0,12,0,0,1,0
"553",0,0,0,0,0,0,0
"554",5,0,7,0,0,0,1
"555",0,0,0,0,0,0,0
"556",0,0,0,0,0,0,0
"557",0,0,0,0,0,0,0
"558",5,0,12,0,0,0,0
"559",0,0,0,0,0,0,0
"560",1,1,9,1,4,0,7
"561",2,0,10,0,0,0,0
"562",0,0,0,0,0,0,0
"563",3,0,17,0,0,0,0
"564",4,0,14,0,0,0,0
"565",4,1,14,1,7,1,1
"566",2,0,6,0,0,0,0
"567",6,0,9,0,0,0,0
"568",4,0,7,0,0,0,0
"569",3,0,10,0,0,0,0
"570",7,0,5,0,1,2,0
"571",5,0,16,0,0,0,0
"572",0,0,0,0,0,0,0
"573",2,0,12,0,0,0,0
"574",7,0,9,0,0,0,2
"575",0,0,0,0,0,0,0
"576",0,0,0,0,0,0,0
"577",6,0,8,0,0,0,0
"578",0,0,0,0,0,0,0
"579",1,0,13,0,0,0,0
"580",0,0,0,0,0,0,0
"581",7,0,7,0,0,0,0
"582",3,0,5,0,1,0,1
"583",0,0,0,0,0,0,0
"584",7,0,13,0,0,0,0
"585",0,0,0,0,0,0,0
"586",1,0,9,0,0,0,0
"587",0,0,0,0,0,0,0
"588",2,0,11,0,5,0,2
"589",3,0,6,0,0,0,0
"590",1,0,9,1,6,2,7
"591",2,0,11,0,0,0,0
"592",6,0,10,0,0,0,0
"593",0,0,0,0,0,0,0
"594",5,0,13,0,0,0,0
"595",0,0,0,0,0,0,0
"596",0,0,0,0,0,0,0
"597",0,0,0,0,0,0,0
