"","age1_orange.A","age1_green.A","age2_no_comorbid_orange.A","age2_no_comorbid_green.A","age2_comorbid_green.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"1",28,0,18,0,0,0,0
"2",25,0,21,0,0,0,0
"3",24,0,16,1,1,0,0
"4",22,0,17,0,0,0,0
"5",0,0,1,0,0,0,0
"6",0,0,0,0,0,0,0
"7",0,0,0,0,0,0,0
"8",22,0,19,0,0,0,0
"9",24,1,23,0,0,0,0
"10",0,0,1,0,0,0,0
"11",22,0,20,0,0,0,0
"12",21,1,19,2,2,1,1
"13",18,0,16,0,0,0,0
"14",23,4,18,3,3,3,3
"15",0,0,0,0,0,0,0
"16",30,0,23,0,0,0,0
"17",19,0,16,0,0,0,1
"18",0,0,1,0,0,0,0
"19",20,0,16,0,0,0,0
"20",21,0,23,0,0,0,0
"21",0,0,0,0,0,0,0
"22",16,0,18,1,1,0,0
"23",17,2,16,2,2,2,0
"24",0,0,0,0,0,0,0
"25",18,0,14,0,0,0,0
"26",24,0,19,0,0,0,0
"27",27,0,17,0,0,0,0
"28",23,0,18,0,0,0,0
"29",18,0,18,1,0,0,0
"30",0,0,1,0,0,0,0
"31",0,0,1,0,0,0,0
"32",17,3,16,2,3,1,1
"33",27,0,17,0,0,0,0
"34",23,0,20,0,0,0,0
"35",20,0,17,0,0,0,0
"36",15,1,19,1,4,1,2
"37",0,0,0,0,0,0,0
"38",20,0,18,1,0,1,0
"39",0,0,0,0,0,0,0
"40",21,0,17,0,0,0,0
"41",24,0,10,0,0,0,0
"42",0,0,1,0,0,0,0
"43",0,0,0,0,0,0,0
"44",16,0,16,0,0,0,0
"45",17,0,17,0,0,0,0
"46",17,0,11,0,0,0,0
"47",23,0,25,0,0,0,0
"48",16,0,12,0,1,0,0
"49",18,0,15,0,0,0,0
"50",1,0,0,0,0,0,0
"51",15,0,15,0,0,0,0
"52",0,0,1,0,0,0,0
"53",18,0,23,0,0,0,0
"54",0,0,0,0,0,0,0
"55",0,0,0,0,0,0,0
"56",0,0,0,0,0,0,0
"57",12,1,15,4,1,1,0
"58",26,0,13,0,1,0,0
"59",0,0,1,0,0,0,0
"60",0,0,1,0,0,0,0
"61",18,0,19,0,1,0,0
"62",17,0,16,0,1,0,0
"63",23,0,17,0,0,0,0
"64",0,0,0,0,0,0,0
"65",28,0,19,0,0,0,0
"66",20,1,16,0,0,0,0
"67",20,0,19,0,0,0,0
"68",19,0,19,0,0,0,0
"69",23,3,21,1,1,0,1
"70",23,0,24,0,0,0,0
"71",22,3,25,1,2,1,0
"72",24,0,17,0,0,0,0
"73",0,0,0,0,0,0,0
"74",0,0,0,0,0,0,0
"75",25,1,21,1,0,0,1
"76",20,0,17,0,0,0,0
"77",27,0,16,0,0,0,0
"78",21,0,13,0,0,0,0
"79",27,0,14,0,0,0,0
"80",20,0,14,0,0,0,0
"81",21,0,17,0,0,0,0
"82",26,0,19,0,0,0,0
"83",0,0,1,0,0,0,0
"84",15,0,12,0,0,0,0
"85",0,0,0,0,0,0,0
"86",17,2,19,2,2,2,1
"87",22,0,21,0,0,0,0
"88",15,2,16,1,1,1,2
"89",0,0,0,0,0,0,0
"90",21,0,20,0,0,0,0
"91",18,1,14,0,0,0,0
"92",14,1,15,3,1,1,1
"93",27,0,20,0,0,0,0
"94",18,3,13,3,2,1,1
"95",16,0,14,0,0,0,0
"96",22,0,13,0,1,0,0
"97",0,0,0,0,0,0,0
"98",0,0,0,0,0,0,0
"99",18,0,16,0,0,0,0
"100",14,0,17,0,0,0,0
