"","age1_orange.D","age1_green.D","age2_no_comorbid_orange.D","age2_no_comorbid_green.D","age2_comorbid_green.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",0.398936170212766,0,1.65094339622642,0,0,0,0
"2",0.132978723404255,0,0.589622641509434,0,0,0,0
"3",0.797872340425532,0,1.29716981132075,0,0,0,0
"4",0.664893617021277,0,0.825471698113208,0,0,0,0
"5",0,0,0,0,0,0,0
"6",0,0,0,0,0,0,0
"7",0,0,0,0,0,0,0
"8",0.664893617021277,0,1.06132075471698,0,0,0,0
"9",0.531914893617021,0,1.65094339622642,0,0,0,0
"10",0,0,0,0,0,0,0
"11",0.265957446808511,0,1.41509433962264,0,0,0,0
"12",0.398936170212766,0,1.65094339622642,0,3.19488817891374,4.54545454545455,6.70241286863271
"13",0.930851063829787,0,1.17924528301887,0,0,0,0
"14",0.132978723404255,1.6025641025641,1.7688679245283,0,5.59105431309904,2.27272727272727,4.02144772117963
"15",0,0,0,0,0,0,0
"16",0.797872340425532,0,2.47641509433962,0,0,0,0
"17",0.664893617021277,0,1.53301886792453,0,0,0,0
"18",0,0,0,0,0,0,0
"19",0.265957446808511,0,1.41509433962264,0,0,0,0
"20",0.132978723404255,0,1.88679245283019,0,0,0,0
"21",0,0,0,0,0,0,0
"22",0.265957446808511,0,2.24056603773585,0,2.3961661341853,0,2.68096514745308
"23",0.797872340425532,0,2.00471698113208,1.06609808102345,3.19488817891374,0,0
"24",0,0,0.117924528301887,0,0,0,0
"25",0.531914893617021,0,1.53301886792453,0,0,0,0
"26",0.930851063829787,0,1.7688679245283,0,0,0,0
"27",0.265957446808511,0,1.65094339622642,0,0,0,0
"28",0.398936170212766,0,1.06132075471698,0,0.798722044728434,0,0
"29",0.531914893617021,0,2.24056603773585,0,0,0,1.34048257372654
"30",0,0,0,0,0,0,0
"31",0,0,0,0,0,0,0
"32",1.06382978723404,0,1.06132075471698,1.06609808102345,2.3961661341853,0,2.68096514745308
"33",0.398936170212766,0,2.35849056603774,0,0.798722044728434,0,0
"34",0.265957446808511,0,0.943396226415094,0,0,0,0
"35",0.797872340425532,0,1.06132075471698,0,0,0,0
"36",0.531914893617021,0,1.53301886792453,1.06609808102345,6.38977635782748,4.54545454545455,8.04289544235925
"37",0,0,0,0,0,0,0
"38",0,0,1.65094339622642,0,0,0,0
"39",0,0,0,0,0,0,0
"40",0.797872340425532,0,1.53301886792453,0,0,0,0
"41",0.930851063829787,0,1.17924528301887,0,0,0,0
"42",0,0,0.117924528301887,0,0,0,0
"43",0,0,0,0,0,0,0
"44",0.531914893617021,0,2.00471698113208,0,0,0,0
"45",0.398936170212766,0,2.24056603773585,0,0,0,0
"46",0.531914893617021,0,1.7688679245283,0,0,0,0
"47",0.531914893617021,0,1.65094339622642,0,0,0,0
"48",0.930851063829787,0,2.00471698113208,0,0,0,1.34048257372654
"49",0.930851063829787,0,2.00471698113208,0,0,0,0
"50",0,0,0,0,0,0,0
"51",0.531914893617021,0,1.06132075471698,0,0,0,0
"52",0,0,0,0,0,0,0
"53",0.531914893617021,0,1.29716981132075,0,0,0,0
"54",0,0,0,0,0,0,0
"55",0,0,0,0,0,0,0
"56",0,0,0,0,0,0,0
"57",0,0,2.00471698113208,0,3.19488817891374,0,4.02144772117963
"58",0.664893617021277,0,1.53301886792453,0,0,0,0
"59",0,0,0,0,0,0,0
"60",0,0,0,0,0,0,0
"61",0.531914893617021,0,1.17924528301887,0,0,0,0
"62",0.664893617021277,0,1.53301886792453,0,0,0,0
"63",0.531914893617021,0,1.06132075471698,0,0,0,0
"64",0,0,0,0,0,0,0
"65",0.398936170212766,0,1.7688679245283,0,0,0,0
"66",0.664893617021277,0,0.943396226415094,0,0,0,0
"67",0.930851063829787,0,0.943396226415094,0,0,0,1.34048257372654
"68",1.06382978723404,0,1.88679245283019,0,0,0,0
"69",0.132978723404255,0,0.943396226415094,0,3.19488817891374,4.54545454545455,4.02144772117963
"70",0.930851063829787,0,1.53301886792453,0,0,0,0
"71",0.265957446808511,0,1.65094339622642,0,1.59744408945687,4.54545454545455,5.36193029490617
"72",0.664893617021277,0,1.06132075471698,0,0,0,0
"73",0,0,0,0,0,0,0
"74",0,0,0,0,0,0,0
"75",0.664893617021277,0,1.53301886792453,0,0,0,0
"76",0.265957446808511,0,1.29716981132075,0,0,0,0
"77",0.797872340425532,0,1.29716981132075,0,0,0,0
"78",0.398936170212766,0,1.88679245283019,0,0,0,0
"79",0.930851063829787,0,1.17924528301887,0,0,0,0
"80",0.664893617021277,0,0.943396226415094,0,0,0,0
"81",0.265957446808511,0,1.06132075471698,0,0,0,0
"82",0.132978723404255,0,1.65094339622642,0,0,0,0
"83",0,0,0,0,0,0,0
"84",0.265957446808511,0,2.00471698113208,0,0,0,0
"85",0,0,0,0,0,0,0
"86",0.930851063829787,0,2.35849056603774,0,6.38977635782748,0,6.70241286863271
"87",1.06382978723404,0,1.65094339622642,0,0,0,0
"88",0.132978723404255,0,1.88679245283019,0,7.18849840255591,4.54545454545455,8.04289544235925
"89",0,0,0,0,0,0,0
"90",0.531914893617021,0,0.825471698113208,0,0,0,0
"91",0.531914893617021,0,1.88679245283019,0,0,0,0
"92",0.398936170212766,0,1.7688679245283,1.06609808102345,3.19488817891374,4.54545454545455,2.68096514745308
"93",0.664893617021277,0,1.29716981132075,0,0,0,0
"94",0.930851063829787,0,1.7688679245283,0,2.3961661341853,2.27272727272727,2.68096514745308
"95",0.664893617021277,0,0.943396226415094,0,0,0,0
"96",0.664893617021277,0,1.53301886792453,0,0,0,0
"97",0,0,0,0,0,0,0
"98",0,0,0,0,0,0,0
"99",0.132978723404255,0,1.88679245283019,0,0,0,0
"100",0.664893617021277,0,1.41509433962264,0,0,0,0
