"","age1_orange.I","age1_green.I","age2_no_comorbid_orange.I","age2_no_comorbid_green.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1",28,0,28,0,0,0,0
"2",38,0,31,0,0,0,0
"3",30,0,21,0,0,1,0
"4",24,0,35,0,0,0,0
"5",0,0,0,0,0,0,0
"6",0,0,0,0,0,0,0
"7",0,0,1,0,0,0,0
"8",36,0,28,0,0,0,0
"9",26,0,31,0,1,0,0
"10",0,0,0,0,0,0,0
"11",21,0,33,0,0,0,0
"12",24,2,24,3,5,1,3
"13",31,0,26,0,0,0,0
"14",35,4,26,6,6,2,5
"15",0,0,0,0,0,0,0
"16",37,0,28,0,0,0,0
"17",25,0,22,0,1,1,0
"18",0,0,0,0,0,0,0
"19",39,0,24,0,0,0,0
"20",33,0,34,0,0,0,0
"21",0,0,0,0,0,0,0
"22",25,2,22,1,2,1,1
"23",26,4,25,3,4,2,3
"24",0,0,0,0,0,0,0
"25",33,0,29,0,0,0,0
"26",38,0,25,0,0,0,0
"27",34,0,34,0,0,0,0
"28",36,0,27,0,0,0,0
"29",28,0,23,0,2,0,2
"30",0,0,0,0,0,0,0
"31",0,0,0,0,0,0,0
"32",22,3,20,2,3,3,4
"33",21,0,24,0,1,0,0
"34",38,0,24,0,0,0,0
"35",27,0,33,0,0,0,0
"36",21,3,31,4,6,4,5
"37",0,0,0,0,0,0,0
"38",28,0,27,1,1,1,1
"39",0,0,0,0,0,0,0
"40",32,0,31,0,0,0,0
"41",30,1,30,1,0,0,0
"42",0,0,1,0,0,0,0
"43",0,0,0,0,0,0,0
"44",28,0,18,0,0,0,0
"45",24,0,22,0,0,0,0
"46",25,0,24,0,0,0,0
"47",36,0,28,0,0,0,0
"48",27,0,28,0,1,0,1
"49",30,0,27,0,0,0,0
"50",0,0,0,0,0,0,0
"51",23,0,20,0,1,0,0
"52",0,0,0,0,0,0,0
"53",30,0,27,0,0,0,0
"54",0,0,0,0,0,0,0
"55",0,0,0,0,0,0,0
"56",0,0,0,0,0,0,0
"57",23,4,19,2,7,1,3
"58",25,0,25,0,0,0,0
"59",0,0,0,0,0,0,0
"60",0,0,0,0,0,0,0
"61",30,2,37,0,1,0,1
"62",28,0,28,0,1,0,0
"63",29,0,24,0,0,0,0
"64",0,0,0,0,0,0,0
"65",27,0,26,0,0,0,0
"66",38,0,26,0,0,0,0
"67",36,0,36,0,0,0,1
"68",41,0,24,0,0,0,0
"69",37,3,27,1,5,1,2
"70",34,0,30,0,0,0,0
"71",40,3,27,2,6,3,4
"72",27,0,28,1,0,0,0
"73",0,0,0,0,0,0,0
"74",0,0,0,0,0,0,0
"75",35,0,28,0,1,1,0
"76",33,0,20,0,1,0,0
"77",33,0,30,0,0,0,0
"78",27,0,32,1,0,0,0
"79",32,0,35,0,0,0,0
"80",32,0,26,0,0,0,0
"81",39,0,32,0,0,0,0
"82",33,0,24,0,0,0,0
"83",0,0,0,0,0,0,0
"84",23,0,29,0,0,0,0
"85",0,0,0,0,0,0,0
"86",29,2,28,3,5,3,4
"87",28,0,32,0,0,0,0
"88",33,2,30,3,4,2,3
"89",0,0,1,0,0,0,0
"90",32,0,29,0,0,0,0
"91",26,1,24,0,1,0,1
"92",38,3,26,2,4,2,2
"93",34,0,27,0,0,0,0
"94",38,2,25,4,7,2,3
"95",33,0,23,0,0,0,0
"96",25,0,28,0,1,0,0
"97",0,0,1,0,0,0,0
"98",0,0,0,0,0,0,0
"99",25,0,25,0,0,0,0
"100",28,0,19,0,0,0,0
