"","age1_orange.I","age1_green.I","age2_no_comorbid_orange.I","age2_no_comorbid_green.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1",48,71,51,75,75,78,79
"2",58,91,62,96,96,100,99
"3",63,95,66,100,100,104,103
"4",63,97,67,102,102,105,104
"5",40,59,43,62,63,65,66
"6",62,97,65,102,102,105,105
"7",52,79,56,83,84,87,88
"8",53,82,57,86,86,89,89
"9",75,119,79,125,125,129,130
"10",45,67,47,70,70,73,72
"11",51,77,54,82,81,85,84
"12",47,69,50,73,74,76,77
"13",64,99,67,104,104,108,108
"14",62,103,65,108,108,112,112
"15",52,79,55,83,83,86,87
"16",54,81,57,86,86,89,90
"17",67,103,71,109,108,112,111
"18",54,82,57,86,86,90,90
"19",45,67,48,71,71,74,74
"20",46,68,49,72,72,74,74
"21",49,74,52,78,78,81,80
"22",58,90,61,95,95,98,99
"23",54,83,57,88,88,91,92
"24",57,90,61,95,95,98,98
"25",62,97,66,102,102,106,106
"26",84,143,88,149,149,153,152
"27",45,65,48,69,70,72,73
"28",69,108,74,113,114,118,118
"29",65,100,69,105,105,109,108
"30",57,89,61,93,94,97,97
"31",50,73,53,78,77,80,80
"32",84,138,89,144,144,149,149
"33",36,53,38,56,56,58,58
"34",45,68,48,72,72,75,74
"35",59,93,62,98,98,101,101
"36",73,115,77,121,122,126,127
"37",68,113,72,119,119,123,123
"38",52,81,56,85,85,88,87
"39",70,117,74,122,123,126,128
"40",52,77,56,82,81,84,83
"41",61,93,65,98,98,101,101
"42",54,85,57,89,90,93,93
"43",43,65,46,69,69,72,71
"44",54,83,57,88,88,91,91
"45",46,68,49,72,72,75,75
"46",44,65,47,69,69,71,72
"47",49,77,52,81,80,84,83
"48",61,96,65,101,100,103,102
"49",65,100,69,106,106,109,109
"50",76,129,80,135,135,140,140
"51",49,75,53,79,79,82,82
"52",65,99,69,104,104,107,107
"53",53,78,56,82,82,85,84
"54",64,101,68,106,106,110,110
"55",47,71,50,75,76,79,79
"56",64,98,68,103,104,107,108
"57",60,92,63,96,96,100,100
"58",38,56,40,60,60,62,63
"59",57,86,60,91,92,95,96
"60",57,90,60,95,95,98,99
"61",73,117,77,123,123,127,127
"62",53,79,56,83,83,87,87
"63",66,104,70,109,108,112,111
"64",55,84,58,89,88,91,90
"65",83,134,87,141,141,145,145
"66",54,85,57,89,89,92,91
"67",43,65,46,68,68,71,71
"68",42,63,45,67,66,69,68
"69",41,62,44,65,65,68,67
"70",64,97,67,102,103,106,107
"71",52,79,55,84,84,87,88
"72",65,101,69,106,106,110,110
"73",58,90,61,95,94,98,97
"74",41,62,44,66,66,69,70
"75",73,120,77,126,126,131,131
"76",61,91,64,96,97,100,101
"77",45,66,48,70,70,73,73
"78",56,85,59,90,90,93,93
"79",73,119,77,125,125,129,130
"80",48,72,51,76,76,78,78
"81",47,69,50,73,73,76,75
"82",41,61,43,64,65,67,68
"83",57,91,61,95,94,98,96
"84",49,73,52,77,77,80,81
"85",51,76,54,80,81,84,84
"86",58,97,62,102,102,106,106
"87",58,90,62,95,94,98,97
"88",64,100,67,106,106,109,110
"89",72,125,76,131,131,135,136
"90",86,144,90,151,151,155,155
"91",41,62,44,66,65,68,67
"92",55,83,58,87,87,90,90
"93",41,59,43,63,62,65,65
"94",79,131,83,137,136,141,139
"95",62,95,66,100,99,103,102
"96",46,70,49,74,74,77,77
"97",50,76,53,80,80,83,83
"98",61,96,65,101,101,105,105
"99",55,89,59,94,93,97,96
"100",58,90,62,95,95,98,99
"101",43,63,46,67,67,69,69
"102",65,102,69,108,107,111,110
"103",48,76,51,80,80,83,84
"104",83,149,87,155,154,157,156
"105",45,66,48,69,69,72,72
"106",55,83,58,87,88,91,92
"107",65,106,68,111,111,114,114
"108",62,95,65,100,100,103,103
"109",43,64,46,68,68,70,70
"110",107,180,112,189,187,193,192
"111",47,71,49,75,76,78,79
"112",49,72,52,76,76,79,80
"113",32,47,34,49,49,51,50
"114",55,83,58,87,87,90,90
"115",35,50,38,53,53,55,55
"116",66,103,70,109,109,113,113
"117",52,78,55,83,83,86,86
"118",43,65,46,68,68,71,71
"119",60,93,63,98,97,101,99
"120",35,51,37,54,54,56,56
"121",74,120,78,126,126,129,128
"122",47,72,50,76,76,79,79
"123",52,78,55,83,82,85,85
"124",50,75,53,80,80,83,83
"125",68,116,72,122,121,125,124
"126",80,137,85,143,143,148,148
"127",40,59,43,63,63,66,67
"128",63,102,66,107,108,111,112
"129",49,74,52,78,78,81,81
"130",56,88,59,92,92,95,94
"131",54,84,57,89,89,92,91
"132",69,110,73,116,116,120,119
"133",40,61,43,65,65,67,68
"134",87,140,92,147,147,152,153
"135",44,66,46,70,70,73,73
"136",81,148,86,154,154,158,157
"137",62,100,65,105,105,108,108
"138",50,78,53,82,81,84,83
"139",57,89,60,94,93,97,96
"140",73,117,77,122,122,126,126
"141",44,64,46,67,67,70,69
"142",66,108,70,114,114,117,117
"143",59,95,62,100,100,103,103
"144",42,62,44,66,66,69,69
"145",51,78,54,82,82,85,84
"146",44,66,47,69,70,72,73
"147",61,90,64,95,95,98,98
"148",65,101,69,106,107,110,110
"149",57,84,60,89,89,92,93
"150",70,113,75,119,118,122,122
"151",58,89,62,94,93,96,96
"152",72,117,76,123,123,127,128
"153",43,65,46,68,69,71,72
"154",54,79,57,83,84,87,87
"155",34,50,36,53,52,55,53
"156",71,113,75,119,119,123,123
"157",54,81,57,86,86,89,89
"158",54,83,57,88,88,91,93
"159",42,62,44,66,65,68,68
"160",74,124,79,130,131,135,135
"161",53,79,57,83,83,87,86
"162",75,122,80,128,129,133,134
"163",53,84,57,88,89,92,92
"164",78,125,82,131,131,135,135
"165",58,92,62,97,97,101,101
"166",56,86,60,91,91,94,94
"167",50,77,53,81,81,84,84
"168",60,96,63,101,101,104,106
"169",49,73,52,77,77,80,81
"170",51,76,54,80,81,84,84
"171",63,98,67,103,103,107,108
"172",53,80,57,85,85,88,88
"173",45,68,48,72,72,75,76
"174",47,71,50,75,75,78,78
"175",43,63,46,67,67,70,71
"176",52,77,56,81,81,85,85
"177",55,84,58,89,89,92,93
"178",65,102,69,108,108,111,111
"179",52,80,56,84,84,87,87
"180",62,97,66,102,102,106,105
"181",118,220,123,227,228,232,234
"182",51,77,55,82,82,85,86
"183",51,75,54,80,80,83,83
"184",51,77,55,81,80,84,83
"185",43,62,46,66,66,69,70
"186",46,68,49,72,72,75,75
"187",87,146,91,152,153,157,157
"188",66,107,69,113,112,116,115
"189",44,68,47,72,71,74,73
"190",70,109,74,114,114,117,117
"191",49,77,52,81,81,84,84
"192",41,61,44,64,65,67,68
"193",54,82,57,86,86,89,89
"194",42,63,45,66,67,69,71
"195",77,128,81,134,134,137,137
"196",63,98,67,103,103,107,108
"197",57,87,61,92,91,94,93
"198",53,81,57,86,86,89,88
"199",51,75,54,80,79,83,82
"200",53,80,56,84,85,88,88
"201",44,66,46,70,70,72,71
"202",71,115,75,120,121,124,125
"203",59,91,62,96,96,99,99
"204",70,114,74,120,119,123,122
"205",56,85,60,89,89,93,93
"206",44,65,47,69,69,72,72
"207",69,110,73,115,115,119,118
"208",55,81,58,85,85,88,88
"209",38,55,40,59,59,61,61
"210",49,76,52,80,79,82,81
"211",43,63,46,67,67,70,70
"212",55,87,59,92,93,96,97
"213",56,85,59,90,90,93,95
"214",34,51,36,54,54,56,56
"215",71,113,75,119,119,122,123
"216",55,87,58,91,91,94,93
"217",64,99,68,104,104,108,107
"218",53,85,56,89,88,91,90
"219",61,93,65,98,98,102,102
"220",57,89,60,93,93,96,95
"221",53,79,56,83,83,87,87
"222",47,72,50,76,75,78,77
"223",53,81,56,86,86,89,88
"224",52,78,56,83,83,86,87
"225",62,98,66,103,103,107,106
"226",46,69,49,73,73,76,75
"227",44,66,47,70,70,73,73
"228",36,51,38,54,54,56,56
"229",74,122,78,128,128,132,133
"230",49,72,52,76,76,79,80
"231",56,87,59,92,92,95,95
"232",42,63,45,67,67,70,70
"233",54,80,58,84,85,88,88
"234",61,96,64,101,101,105,105
"235",67,106,70,111,111,114,114
"236",52,80,55,84,84,87,88
"237",80,131,84,138,137,141,140
"238",48,70,51,74,74,77,76
"239",57,87,61,92,92,96,96
"240",54,85,57,89,89,92,93
"241",54,85,57,89,89,92,92
"242",59,90,62,95,94,97,96
"243",57,85,60,90,90,93,93
"244",49,72,52,76,77,80,80
"245",42,62,45,66,66,68,68
"246",63,103,67,108,108,111,111
"247",48,72,51,76,76,78,78
"248",74,117,78,124,124,128,128
"249",49,76,52,80,80,82,82
"250",54,81,57,85,86,89,90
"251",62,97,66,102,101,105,104
"252",50,77,53,81,81,84,83
"253",46,71,49,75,74,77,76
"254",63,97,67,102,102,106,107
"255",46,69,49,73,73,76,76
"256",54,83,58,87,88,91,91
"257",43,64,45,68,68,70,70
"258",49,76,52,80,79,82,82
"259",59,94,63,99,99,102,101
"260",54,80,57,85,85,88,88
"261",50,75,53,79,79,82,83
"262",65,101,69,106,107,110,111
"263",52,79,56,83,84,87,87
"264",75,120,80,127,127,131,131
"265",41,63,44,66,67,69,69
"266",66,106,69,111,110,113,112
"267",52,78,55,82,82,85,85
"268",56,92,60,96,96,99,99
"269",36,53,39,56,56,58,59
"270",72,119,76,125,124,128,128
"271",65,110,69,116,115,119,118
"272",69,115,73,120,120,124,124
"273",48,72,51,76,76,79,78
"274",42,62,45,66,65,68,66
"275",40,59,42,62,62,65,64
"276",40,60,43,63,64,66,66
"277",82,137,87,144,143,148,147
"278",73,117,77,123,123,127,128
"279",56,84,59,88,87,91,90
"280",51,76,54,80,80,83,83
"281",57,90,60,95,95,98,99
"282",70,122,74,127,126,129,127
"283",57,85,60,90,90,93,94
"284",49,75,52,79,79,82,81
"285",45,68,48,71,71,74,74
"286",59,93,62,97,98,101,101
"287",51,80,54,84,84,87,87
"288",47,71,50,75,74,77,77
"289",64,98,68,103,104,107,108
"290",60,92,64,97,97,100,100
"291",57,88,60,92,93,96,97
"292",50,72,53,77,77,80,80
"293",49,74,52,78,77,81,80
"294",62,101,65,106,106,109,109
"295",48,73,51,77,77,80,80
"296",80,135,85,142,142,146,147
"297",52,79,55,83,82,85,84
"298",78,127,82,133,133,136,136
"299",48,72,51,76,76,79,78
"300",50,75,53,79,79,82,83
"301",47,69,50,73,73,76,76
"302",45,68,48,72,72,74,74
"303",48,72,51,76,76,78,78
"304",57,86,60,91,90,94,93
"305",65,102,69,107,107,110,109
"306",47,73,50,77,77,80,80
"307",106,185,111,193,193,198,197
"308",62,99,66,104,104,107,107
"309",49,75,52,79,79,82,81
"310",46,70,48,74,74,77,76
"311",65,100,68,106,105,108,107
"312",56,88,59,93,92,95,94
"313",59,91,63,95,95,99,99
"314",58,90,62,95,95,98,98
"315",67,105,72,111,111,115,114
"316",64,101,67,106,106,109,110
"317",57,84,60,88,89,92,93
"318",49,74,53,78,78,81,81
"319",53,82,56,86,86,89,89
"320",50,78,53,82,82,84,84
"321",41,63,44,66,66,69,69
"322",48,73,51,77,77,80,80
"323",62,94,65,99,99,103,103
"324",50,76,53,80,80,83,83
"325",63,102,67,107,107,111,110
"326",36,54,39,57,57,59,58
"327",48,72,51,76,76,78,78
"328",86,153,91,160,159,163,162
"329",74,118,78,124,124,128,129
"330",63,102,67,107,107,111,112
"331",67,106,71,112,112,115,115
"332",52,81,56,86,86,89,88
"333",61,93,64,98,99,102,103
"334",82,130,86,137,137,141,142
"335",63,102,67,107,107,110,111
"336",52,78,55,82,82,85,86
"337",54,81,57,86,86,89,89
"338",60,100,64,105,104,107,106
"339",57,89,61,93,94,97,97
"340",39,55,41,59,59,61,61
"341",42,62,44,65,65,68,68
"342",52,81,55,85,85,88,88
"343",68,107,72,113,113,117,116
"344",76,125,81,132,131,135,135
"345",63,99,66,105,105,108,108
"346",44,63,47,67,67,70,71
"347",47,72,50,76,75,78,77
"348",50,77,53,81,81,84,84
"349",53,81,56,85,85,89,90
"350",76,138,80,143,142,145,143
"351",58,92,61,97,96,99,99
"352",43,63,46,67,67,70,71
"353",45,67,48,71,71,74,75
"354",52,77,55,81,81,84,84
"355",50,77,53,81,81,84,83
"356",37,54,39,57,57,60,59
"357",51,75,54,80,80,83,83
"358",45,67,48,71,71,74,74
"359",48,73,51,77,77,80,80
"360",56,90,59,95,95,98,99
"361",55,87,58,91,91,95,95
"362",53,79,56,83,83,86,86
"363",63,103,67,108,108,111,112
"364",51,79,54,83,83,86,85
"365",65,97,69,103,103,107,107
"366",53,81,56,86,86,89,91
"367",43,66,46,70,70,72,72
"368",53,82,57,87,86,89,88
"369",46,68,49,72,72,75,76
"370",71,110,75,116,116,120,120
"371",50,75,53,79,79,82,82
"372",33,49,35,52,52,55,55
"373",41,62,44,65,66,68,69
"374",63,100,67,105,105,108,107
"375",53,81,57,86,85,89,88
"376",61,96,65,102,101,105,105
"377",51,76,55,80,80,83,83
"378",75,120,79,126,125,128,127
"379",87,144,91,151,151,155,155
"380",51,75,54,79,80,83,83
"381",54,81,57,85,86,89,90
"382",43,64,46,67,68,70,71
"383",71,112,75,118,118,122,122
"384",41,63,44,67,67,70,70
"385",39,60,42,64,64,66,66
"386",64,101,67,106,106,110,110
"387",55,83,59,87,88,91,91
"388",53,82,56,86,86,89,88
"389",54,82,58,87,87,90,91
"390",51,77,54,82,82,85,85
"391",59,92,63,97,97,100,101
"392",82,153,87,160,160,164,164
"393",52,83,55,87,87,90,90
"394",54,86,57,90,91,94,94
"395",56,88,60,93,93,96,96
"396",47,71,50,75,75,78,78
"397",59,96,63,101,100,103,102
"398",56,86,59,90,90,94,94
"399",85,148,90,155,155,159,160
"400",74,125,78,131,130,134,133
"401",57,94,60,99,99,102,102
"402",102,172,107,180,180,185,184
"403",73,110,78,116,116,120,121
"404",63,110,67,115,116,119,120
"405",34,49,36,52,52,55,54
"406",72,116,76,122,121,125,123
"407",60,93,63,98,98,101,102
"408",54,84,57,88,88,91,90
"409",56,83,59,88,88,92,93
"410",68,108,72,114,113,117,116
"411",52,79,56,83,83,86,86
"412",61,92,65,97,98,101,102
"413",58,91,61,95,95,98,98
"414",54,85,57,89,89,92,92
"415",89,149,94,155,154,159,157
"416",49,73,53,77,78,81,81
"417",79,135,84,142,142,146,146
"418",40,58,43,62,61,64,63
"419",48,71,52,75,75,78,78
"420",43,67,46,70,71,73,73
"421",59,90,62,95,95,98,98
"422",51,76,55,80,80,83,83
"423",75,114,79,120,120,124,124
"424",50,75,53,79,79,83,83
"425",46,68,49,72,72,74,74
"426",75,120,79,126,126,130,129
"427",36,53,38,56,56,58,58
"428",50,74,53,78,78,81,81
"429",49,73,52,77,77,80,81
"430",50,77,53,81,81,84,83
"431",59,94,62,99,98,101,100
"432",58,88,62,92,92,95,95
"433",104,187,109,195,195,200,200
"434",66,104,70,110,110,114,114
"435",48,72,51,76,76,78,78
"436",78,125,82,131,132,136,137
"437",39,58,41,61,61,63,63
"438",54,84,57,88,88,91,90
"439",44,63,47,67,67,70,70
"440",90,142,95,149,150,154,156
"441",40,59,43,63,63,65,66
"442",66,101,70,106,107,110,111
"443",42,60,45,64,64,67,67
"444",59,95,62,100,100,103,102
"445",48,73,51,77,78,80,81
"446",43,65,46,69,69,72,72
"447",37,54,39,57,57,59,59
"448",72,120,76,126,126,130,130
"449",62,97,66,102,102,106,106
"450",85,151,90,158,158,163,162
"451",55,83,58,87,87,91,91
"452",52,78,55,83,83,86,87
"453",53,80,56,85,84,87,87
"454",56,86,59,91,91,94,94
"455",46,67,49,71,71,74,73
"456",73,116,77,122,123,127,128
"457",41,60,43,63,63,66,66
"458",49,74,52,78,78,81,80
"459",42,62,44,65,65,68,68
"460",37,53,39,56,56,58,58
"461",56,83,59,88,88,91,91
"462",53,84,56,88,88,91,92
"463",55,85,58,89,88,91,90
"464",71,114,75,120,119,122,121
"465",67,114,71,119,119,123,122
"466",67,105,71,110,111,114,116
"467",44,64,47,68,69,71,73
"468",44,66,47,70,69,72,72
"469",52,79,55,83,83,86,86
"470",35,51,37,54,53,56,55
"471",43,66,46,69,69,72,71
"472",58,91,62,96,96,99,100
"473",42,61,44,64,64,66,65
"474",68,106,72,112,112,116,116
"475",58,88,62,93,93,96,96
"476",52,77,55,81,81,84,85
"477",44,65,46,68,69,71,72
"478",43,65,46,68,68,70,70
"479",47,71,50,75,75,77,78
"480",51,77,54,82,82,85,85
"481",54,81,58,86,86,89,90
"482",53,78,56,83,83,86,86
"483",63,101,66,106,105,109,108
"484",39,58,41,62,62,64,64
"485",46,69,49,73,73,76,77
"486",52,84,55,88,88,91,90
"487",59,89,62,94,93,97,97
"488",40,60,43,63,63,66,66
"489",45,67,47,71,71,74,75
"490",54,81,57,86,86,89,90
"491",40,58,42,61,62,64,64
"492",50,75,53,79,79,82,82
"493",43,66,46,69,69,72,72
"494",48,72,51,76,76,79,79
"495",49,75,53,79,80,82,83
"496",52,79,55,83,84,87,88
"497",38,57,41,60,60,63,62
"498",64,100,67,105,105,109,109
"499",63,101,67,107,107,110,110
"500",46,67,49,71,71,74,74
