"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",0,0,0,0,0
"2",25,31,5,1,3
"3",24,27,5,2,4
"4",38,33,6,1,5
"5",0,0,0,0,0
"6",33,27,5,2,5
"7",30,29,4,1,3
"8",32,27,6,2,5
"9",24,22,4,2,2
"10",27,31,5,2,4
"11",0,0,0,0,0
"12",0,1,0,0,0
"13",0,0,0,0,0
"14",0,0,0,0,0
"15",31,23,3,3,2
"16",0,0,0,0,0
"17",30,28,6,1,2
"18",0,0,0,0,0
"19",26,30,7,2,2
"20",24,28,3,1,3
"21",31,25,7,2,3
"22",25,31,6,2,5
"23",0,0,0,0,0
"24",24,25,5,2,3
"25",0,0,0,0,0
"26",23,24,4,2,4
"27",29,27,4,2,5
"28",21,32,4,2,3
"29",0,0,0,0,0
"30",0,1,0,0,0
"31",0,1,0,0,0
"32",29,25,7,1,3
"33",0,0,0,0,0
"34",27,26,6,1,5
"35",25,24,8,3,5
"36",0,0,0,0,0
"37",34,33,4,3,8
"38",26,20,7,1,2
"39",35,28,5,2,8
"40",24,30,4,2,3
"41",0,1,0,0,0
"42",24,24,5,2,2
"43",30,27,4,4,2
"44",26,26,5,2,3
"45",30,28,4,2,2
"46",0,0,0,0,0
"47",23,26,6,1,2
"48",29,23,5,2,3
"49",27,28,4,1,2
"50",28,34,5,2,4
"51",0,0,1,0,0
"52",34,25,6,1,1
"53",35,32,7,3,5
"54",27,25,4,3,2
"55",31,33,5,3,3
"56",37,35,4,1,4
"57",26,20,7,1,2
"58",0,0,0,0,0
"59",30,26,3,1,1
"60",0,1,0,0,0
"61",0,1,0,0,0
"62",0,0,0,0,0
"63",25,28,6,0,5
"64",38,32,8,4,4
"65",27,33,5,1,4
"66",21,31,7,2,3
"67",31,27,6,2,2
"68",34,26,6,1,3
"69",32,29,3,2,3
"70",40,36,5,1,5
"71",32,44,3,1,1
"72",25,34,4,3,4
"73",31,31,8,2,4
"74",0,0,0,0,0
"75",0,0,0,0,0
"76",0,0,0,0,0
"77",0,0,0,0,0
"78",0,0,0,0,0
"79",0,1,0,0,0
"80",28,28,11,1,4
"81",29,44,7,1,3
"82",34,34,8,3,2
"83",35,33,7,1,3
"84",0,1,0,0,0
"85",0,0,0,0,0
"86",32,26,4,3,4
"87",23,29,5,1,4
"88",29,23,4,2,2
"89",19,27,9,1,4
"90",29,35,6,2,3
"91",0,0,0,0,0
"92",0,0,0,0,0
"93",0,0,0,0,0
"94",0,0,0,0,0
"95",31,32,5,2,4
"96",32,33,5,1,5
"97",34,29,5,3,2
"98",0,1,0,0,0
"99",0,0,0,0,0
"100",31,21,4,2,3
"101",34,32,5,2,1
"102",21,28,6,1,3
"103",0,0,0,0,0
"104",27,24,6,3,4
"105",28,29,7,2,3
"106",0,0,0,0,0
"107",36,30,3,2,2
"108",0,0,0,0,0
"109",0,0,0,0,0
"110",0,1,0,0,0
"111",38,27,7,2,5
"112",35,27,4,2,4
"113",30,35,5,1,2
"114",0,0,0,0,0
"115",29,19,3,4,1
"116",31,30,8,1,2
"117",34,21,4,3,5
"118",29,28,7,2,5
"119",0,0,0,0,0
"120",0,0,0,0,0
"121",0,1,0,0,0
"122",0,0,0,0,0
"123",0,0,0,0,0
"124",35,23,8,2,3
"125",29,27,7,1,2
"126",0,0,0,0,0
"127",0,1,0,0,0
"128",1,1,0,0,0
"129",32,30,5,2,2
"130",0,1,0,0,0
"131",0,1,0,0,0
"132",0,0,0,0,0
"133",0,0,0,0,0
"134",22,29,7,2,3
"135",25,30,6,3,1
"136",0,1,0,0,0
"137",31,29,6,1,3
"138",0,0,0,0,0
"139",0,1,0,0,0
"140",0,0,0,0,0
"141",0,0,0,0,0
"142",43,25,7,2,5
"143",31,28,5,5,4
"144",29,30,5,2,2
"145",22,31,8,2,2
"146",24,28,6,3,2
"147",25,23,5,2,6
"148",32,19,5,2,2
"149",25,26,4,2,1
"150",0,1,0,0,0
"151",32,25,7,2,4
"152",36,26,8,2,4
"153",0,0,0,0,0
"154",28,28,5,3,7
"155",30,29,5,4,4
"156",22,24,3,3,3
"157",33,34,5,3,3
"158",30,28,7,1,6
"159",0,0,0,0,0
"160",27,25,6,4,2
"161",28,22,4,2,4
"162",0,0,0,0,0
"163",0,1,0,0,0
"164",24,31,4,2,2
"165",1,0,0,0,0
"166",37,24,5,2,3
"167",29,31,3,3,2
"168",0,0,0,0,0
"169",33,33,5,2,1
"170",28,32,5,2,3
"171",30,25,3,2,3
"172",27,25,3,3,2
"173",19,29,3,1,1
"174",0,0,0,0,0
"175",38,34,5,2,3
"176",32,31,6,2,4
"177",29,24,4,3,4
"178",33,28,5,2,2
"179",27,39,5,1,3
"180",0,0,0,0,0
"181",35,35,5,2,4
"182",23,26,6,2,3
"183",24,26,5,1,3
"184",24,32,3,3,2
"185",30,28,5,3,3
"186",0,0,0,0,0
"187",25,20,6,2,4
"188",35,28,5,2,4
"189",28,34,8,1,2
"190",26,23,6,2,4
"191",30,22,4,2,3
"192",0,0,0,0,0
"193",27,31,4,2,4
"194",23,19,2,4,2
"195",0,1,0,0,0
"196",23,27,6,1,5
"197",32,26,4,3,6
"198",21,32,5,3,3
"199",28,26,3,2,2
"200",36,34,2,1,2
"201",28,34,5,3,4
"202",1,0,1,0,0
"203",29,25,5,1,3
"204",31,23,4,4,4
"205",34,27,6,1,2
"206",25,20,4,1,4
"207",36,23,3,4,3
"208",0,1,0,0,0
"209",34,26,5,2,3
"210",0,0,0,0,0
"211",30,30,3,2,2
"212",25,31,3,1,2
"213",0,1,0,0,0
"214",0,1,0,0,0
"215",27,24,7,2,2
"216",31,25,11,2,3
"217",27,36,6,2,4
"218",34,23,5,2,2
"219",29,26,5,3,3
"220",25,27,8,2,3
"221",33,29,6,2,2
"222",0,0,0,0,0
"223",35,22,4,2,4
"224",37,29,9,2,2
"225",1,1,0,0,0
"226",34,31,3,1,2
"227",0,0,0,0,0
"228",0,0,0,0,0
"229",0,0,0,0,0
"230",38,31,7,2,5
"231",0,0,0,0,0
"232",37,28,7,2,3
"233",28,30,5,2,2
"234",31,32,8,1,5
"235",0,0,0,0,0
"236",33,27,5,1,2
"237",32,35,5,3,2
"238",36,27,6,2,2
"239",24,22,3,1,3
"240",47,24,5,2,4
"241",29,25,6,1,2
"242",32,26,7,1,5
"243",0,0,0,0,0
"244",25,20,2,3,2
"245",0,0,0,0,0
"246",32,22,5,4,3
"247",31,27,6,1,3
"248",1,0,0,0,0
"249",29,28,8,1,2
"250",35,23,5,2,2
"251",23,29,7,3,1
"252",0,0,0,0,0
"253",35,25,5,2,5
"254",31,24,4,3,3
"255",1,2,0,0,0
"256",32,24,3,2,3
"257",33,33,6,1,4
"258",27,26,5,3,3
"259",0,0,0,0,0
"260",0,0,0,0,0
"261",27,34,5,2,2
