"","age1.E","age2_no_comorbid.E","age2_comorbid.E","age3_no_comorbid.E","age3_comorbid.E"
"1",1,1,0,1,0
"2",65,72,14,4,5
"3",71,65,9,4,8
"4",82,76,12,4,6
"5",0,1,0,0,0
"6",67,65,10,5,8
"7",83,69,11,6,6
"8",76,80,16,5,5
"9",62,55,11,4,6
"10",75,77,16,6,8
"11",1,1,1,0,0
"12",0,1,0,0,0
"13",0,1,0,0,0
"14",0,1,0,0,0
"15",72,63,14,3,7
"16",0,1,0,0,0
"17",81,83,11,3,5
"18",0,1,0,0,0
"19",68,92,14,5,7
"20",84,77,13,3,6
"21",69,73,13,6,11
"22",83,86,11,4,9
"23",0,1,0,0,0
"24",68,73,10,3,8
"25",1,1,0,0,0
"26",53,54,10,4,5
"27",69,66,9,4,9
"28",80,65,11,4,9
"29",0,1,0,0,0
"30",0,1,0,0,0
"31",1,1,0,0,0
"32",76,64,10,4,8
"33",1,1,0,0,0
"34",63,66,14,4,7
"35",84,67,15,6,7
"36",0,1,0,0,0
"37",96,83,13,5,8
"38",77,53,12,3,5
"39",95,64,12,2,9
"40",81,70,12,3,6
"41",2,2,0,0,0
"42",79,81,10,6,7
"43",80,61,11,4,6
"44",63,58,12,4,6
"45",81,81,15,4,6
"46",0,1,0,0,0
"47",71,62,17,6,8
"48",83,70,14,4,7
"49",69,61,12,4,5
"50",76,64,14,4,8
"51",1,1,1,0,0
"52",83,71,8,5,9
"53",75,69,15,5,6
"54",69,70,14,5,6
"55",73,73,11,5,7
"56",90,77,15,6,7
"57",76,62,12,3,7
"58",0,1,0,0,0
"59",86,61,14,5,6
"60",0,1,0,0,0
"61",0,1,0,0,0
"62",0,1,0,0,0
"63",72,77,16,5,7
"64",91,85,10,6,8
"65",72,77,9,4,5
"66",80,67,12,8,9
"67",75,69,12,4,8
"68",76,61,12,6,7
"69",76,68,13,4,7
"70",90,79,13,3,10
"71",93,75,12,8,8
"72",83,77,14,4,6
"73",78,75,11,5,7
"74",0,1,0,0,0
"75",0,1,0,0,0
"76",0,1,0,0,0
"77",0,1,0,0,0
"78",1,1,0,0,0
"79",0,1,0,0,0
"80",73,64,14,4,9
"81",81,73,14,4,9
"82",95,85,15,4,9
"83",81,75,11,4,10
"84",1,1,0,0,0
