"","age1.R","age2_no_comorbid.R","age2_comorbid.R","age3_no_comorbid.R","age3_comorbid.R"
"1",1,3,0,1,0
"2",697,673,62,19,14
"3",689,643,72,22,22
"4",717,703,68,22,18
"5",0,1,0,0,0
"6",706,666,70,25,24
"7",716,706,71,19,12
"8",716,690,70,22,23
"9",694,682,60,18,23
"10",704,716,80,26,18
"11",1,1,0,0,0
"12",0,1,0,0,0
"13",0,1,0,0,0
"14",0,1,0,0,0
"15",689,688,70,20,16
"16",0,1,0,0,0
"17",672,693,76,13,13
"18",0,1,0,0,0
"19",697,691,74,23,14
"20",712,698,72,15,21
"21",693,685,76,26,16
"22",709,672,66,22,24
"23",0,1,0,0,0
"24",709,672,77,19,16
"25",1,1,0,0,0
"26",684,659,63,20,19
"27",685,661,67,23,21
"28",704,704,72,23,22
"29",0,1,0,0,0
"30",0,2,0,0,0
"31",1,1,0,0,0
"32",702,682,76,23,17
"33",1,3,0,0,0
"34",696,698,62,24,20
"35",703,672,77,21,26
"36",0,1,0,0,0
"37",711,701,76,20,27
"38",684,613,70,20,14
"39",706,688,74,19,29
"40",689,688,77,21,21
"41",3,3,0,0,0
"42",705,688,77,20,20
"43",702,660,79,20,22
"44",679,645,74,18,17
"45",705,695,73,24,23
"46",0,0,0,0,0
"47",698,690,71,21,18
"48",704,666,72,20,22
"49",687,635,64,19,16
"50",694,685,75,21,16
"51",1,1,1,0,0
"52",698,670,64,22,19
"53",701,665,75,28,17
"54",704,664,72,21,16
"55",702,687,73,24,19
"56",718,699,76,24,28
"57",695,654,72,19,22
"58",0,1,0,0,0
"59",706,672,60,18,11
"60",0,1,0,0,0
"61",0,1,0,0,0
"62",0,1,0,0,0
"63",722,695,72,20,25
"64",708,674,70,25,23
"65",697,640,80,21,16
"66",717,686,77,26,17
"67",684,692,79,20,18
"68",705,695,72,23,20
"69",681,677,73,26,25
"70",710,717,70,13,26
"71",682,665,71,26,15
"72",685,648,77,20,16
"73",696,681,64,20,15
"74",0,1,0,0,0
"75",0,0,0,0,0
"76",0,1,0,0,0
"77",0,3,0,0,0
"78",3,1,0,0,0
"79",0,1,0,0,0
"80",686,695,70,26,20
"81",695,680,71,19,17
"82",710,706,82,19,16
"83",688,723,71,21,22
"84",1,1,0,0,0
"85",0,1,0,0,0
