"","age1.E","age2_no_comorbid.E","age2_comorbid.E","age3_no_comorbid.E","age3_comorbid.E"
"1",120,108,23,6,6
"2",101,101,19,5,10
"3",105,92,17,8,9
"4",0,1,0,0,0
"5",117,105,18,8,11
"6",117,116,16,8,10
"7",120,113,20,6,8
"8",118,108,13,5,12
"9",87,101,15,6,9
"10",0,1,0,0,0
"11",109,101,17,7,8
"12",112,96,14,7,6
"13",1,1,0,0,1
"14",1,1,0,0,0
"15",113,101,15,7,10
"16",98,118,22,6,9
"17",107,106,18,6,11
"18",95,97,15,6,9
"19",100,95,14,7,10
"20",111,96,19,6,10
"21",95,100,11,7,8
"22",0,1,0,0,0
"23",0,1,0,0,0
"24",126,120,16,9,12
"25",113,101,19,5,10
"26",106,103,23,6,10
"27",108,106,22,5,7
"28",1,1,0,0,0
"29",103,102,16,6,10
"30",0,1,0,0,0
"31",0,1,0,0,0
"32",105,119,19,6,10
"33",92,74,18,5,11
"34",108,115,17,8,8
"35",1,1,0,0,0
"36",128,117,17,8,9
"37",102,107,16,6,9
"38",117,99,16,7,9
"39",126,96,20,5,10
"40",1,1,0,0,0
"41",111,107,19,7,6
"42",110,99,18,8,11
"43",117,111,22,8,13
"44",94,113,21,7,7
"45",0,1,0,0,0
"46",0,1,0,0,0
"47",0,1,0,0,0
"48",0,1,0,0,0
"49",96,108,18,7,12
"50",109,110,22,8,11
"51",0,1,0,0,0
"52",131,119,21,7,11
"53",0,1,0,0,0
"54",1,1,0,0,0
"55",1,1,0,0,0
"56",104,101,18,5,11
"57",134,105,20,6,8
"58",113,119,26,7,12
"59",2,1,0,0,0
"60",127,111,20,8,10
"61",0,1,0,0,0
"62",0,1,0,0,0
"63",0,1,0,0,0
"64",128,123,17,6,11
"65",0,1,0,0,0
"66",114,99,18,7,10
"67",99,87,16,5,11
"68",1,1,1,0,0
"69",131,112,19,5,11
"70",110,112,15,10,9
"71",0,1,0,0,0
"72",1,1,1,0,0
"73",90,101,25,8,7
"74",104,89,19,6,12
"75",0,1,0,0,0
"76",111,105,17,6,14
"77",121,101,16,6,8
"78",0,1,0,0,0
"79",109,100,19,7,8
"80",103,109,18,8,8
"81",0,1,0,0,0
"82",111,104,18,5,11
"83",107,98,19,6,11
"84",1,1,1,0,0
"85",110,103,19,10,11
"86",1,1,0,0,0
"87",125,119,18,6,10
"88",103,111,18,8,7
"89",104,107,14,9,13
"90",138,114,19,6,11
"91",99,107,13,8,6
"92",0,1,0,0,0
"93",112,103,18,10,8
"94",105,100,16,5,8
"95",0,1,0,0,0
"96",95,102,17,9,9
"97",0,1,0,0,0
"98",109,99,19,5,12
"99",0,1,0,0,0
"100",105,94,14,7,8
"101",111,97,14,7,12
"102",0,1,0,0,0
"103",120,113,20,6,12
"104",121,120,23,7,15
"105",105,108,15,6,8
"106",0,1,0,0,0
"107",95,98,16,5,9
"108",104,107,15,8,7
"109",105,117,21,5,11
"110",113,103,16,6,12
"111",110,113,18,6,11
"112",103,93,20,7,11
"113",119,109,18,7,11
"114",96,100,18,6,13
"115",106,101,17,5,11
"116",97,105,13,7,8
"117",94,116,15,5,11
"118",0,1,0,0,0
"119",115,103,14,5,7
"120",111,107,18,5,12
"121",106,100,17,7,11
"122",0,1,0,0,0
"123",0,1,0,0,0
"124",0,1,0,0,0
"125",114,109,18,4,9
"126",0,1,1,0,0
"127",103,108,19,6,8
"128",93,99,18,6,9
"129",0,1,0,0,0
"130",0,1,0,0,0
"131",0,1,0,0,0
"132",120,108,15,7,10
"133",0,1,0,0,0
"134",106,120,19,11,11
"135",113,103,22,6,11
"136",118,114,17,7,14
"137",103,96,17,6,8
"138",104,110,18,11,13
"139",114,109,15,7,9
"140",118,92,17,7,8
"141",111,113,20,7,7
"142",1,1,0,0,0
"143",116,125,15,5,10
"144",0,1,0,0,0
"145",0,1,0,0,0
"146",95,113,18,7,10
"147",108,114,17,7,11
"148",0,1,0,0,0
"149",107,106,17,8,10
"150",94,90,17,5,10
"151",0,1,0,0,0
"152",0,2,1,0,0
"153",1,1,0,0,0
"154",0,1,0,0,0
"155",103,94,16,6,11
"156",0,1,0,0,0
"157",117,116,13,7,7
"158",98,101,21,5,11
"159",0,1,0,0,0
"160",108,102,22,5,9
"161",94,105,22,7,8
"162",109,110,16,6,15
"163",112,120,17,6,8
"164",106,100,16,6,9
"165",0,1,0,0,0
"166",103,103,17,8,9
"167",101,105,19,8,11
"168",0,1,0,0,0
"169",0,1,0,0,0
"170",1,1,0,0,0
"171",122,125,14,11,8
"172",110,108,15,8,12
"173",108,105,21,8,8
"174",134,99,22,5,11
"175",104,114,16,6,10
"176",0,1,0,0,0
"177",0,1,0,0,0
"178",105,103,17,6,8
"179",110,119,19,5,9
"180",120,114,18,4,11
"181",98,85,17,6,9
"182",108,110,18,5,10
"183",115,107,21,5,14
"184",0,1,0,0,1
"185",0,1,0,0,0
"186",0,1,0,0,0
"187",106,118,18,7,13
"188",115,108,16,6,10
"189",1,1,0,0,0
"190",89,111,19,8,12
"191",0,1,0,0,0
"192",0,1,0,0,0
"193",0,1,0,0,0
"194",107,107,16,7,10
"195",102,109,19,5,12
"196",0,1,0,0,0
"197",104,96,16,6,10
"198",105,103,18,7,10
"199",95,108,15,5,9
"200",114,116,17,6,11
"201",92,88,14,10,12
"202",111,96,16,7,10
"203",100,105,13,8,9
"204",117,99,22,6,11
"205",112,103,19,6,11
"206",101,121,15,7,11
"207",0,1,0,0,0
"208",0,1,0,0,0
"209",124,106,18,4,11
"210",113,105,18,5,9
"211",104,108,19,5,10
"212",132,108,17,7,11
"213",99,102,16,7,7
"214",109,109,18,8,9
"215",104,105,15,7,8
"216",132,95,25,5,6
"217",0,1,0,0,0
"218",108,112,25,8,10
"219",0,1,0,0,0
"220",0,1,0,0,0
"221",130,117,19,11,16
"222",0,1,0,0,0
"223",124,114,16,7,9
"224",110,107,17,5,9
"225",0,1,0,1,0
"226",0,1,0,0,0
"227",109,110,18,6,11
"228",1,1,0,0,0
"229",116,109,22,6,12
"230",109,124,15,7,8
"231",118,106,17,5,8
"232",122,114,19,8,11
"233",0,1,0,0,0
"234",0,1,0,0,0
"235",118,108,18,6,10
"236",119,107,19,7,9
"237",92,91,17,6,13
"238",106,106,19,8,10
"239",0,1,0,0,0
"240",0,1,0,0,0
"241",0,1,0,0,0
"242",0,1,0,0,0
"243",98,101,17,6,10
"244",100,104,13,11,12
"245",125,111,17,7,11
"246",1,1,0,0,0
"247",102,107,17,6,9
"248",121,96,15,6,13
"249",0,1,0,0,0
"250",0,1,0,0,0
"251",106,103,17,7,9
"252",0,1,0,0,0
"253",113,104,17,6,7
"254",111,111,23,6,8
"255",102,98,18,7,11
"256",0,1,0,0,0
"257",125,110,14,6,10
"258",0,1,0,0,0
"259",109,100,19,8,9
"260",104,110,15,7,9
"261",98,102,16,5,9
"262",125,119,22,8,13
"263",100,102,17,10,9
"264",112,127,15,5,9
"265",116,107,21,7,9
"266",119,106,18,6,10
"267",118,108,16,7,8
"268",0,1,0,0,0
"269",102,104,17,9,10
"270",0,1,0,0,0
"271",0,1,0,0,0
"272",0,1,0,0,0
"273",110,108,18,9,11
"274",122,87,15,7,9
"275",107,102,14,6,8
"276",121,101,17,8,13
"277",90,97,17,5,9
"278",104,104,17,4,8
"279",129,136,15,7,12
"280",0,1,0,0,0
"281",1,1,1,0,0
"282",96,96,20,7,6
"283",105,94,15,6,9
"284",113,113,23,6,16
"285",97,107,15,5,13
"286",102,101,22,6,7
"287",122,116,18,7,9
"288",113,95,17,10,9
"289",115,105,18,6,9
"290",0,1,0,0,0
"291",125,111,24,7,9
"292",1,1,0,0,0
"293",105,90,14,5,12
"294",120,119,17,8,8
"295",111,91,14,4,8
"296",107,91,18,7,10
"297",115,103,17,5,9
"298",111,117,19,7,13
