"","age1.I","age2_no_comorbid.I","age2_comorbid.I","age3_no_comorbid.I","age3_comorbid.I"
"1",51.6135638525175,54.3684110926682,51.2081442765141,61.1680275121741,55.3301029537892
"2",69.3765328035688,72.9740156069986,80.0116494784398,69.9966277980579,59.3108935530429
"3",52.1258584742029,58.8226307446492,48.6362326716469,48.3103922958529,61.5416692122199
"4",49.8078792599775,52.8578118573328,47.1359056832485,54.3956060989526,50.0500962932258
"5",0,0,0,0,0
"6",44.8500510623168,44.3065903066023,43.1062716353513,46.0924656138718,48.4492105188993
"7",0,0,0,0,0
"8",0,0,0,0,0
"9",39.1636429071375,40.4751299840782,42.7364004714422,44.9314629013922,36.6987337006663
"10",46.8616486287993,49.1446273149702,53.2906567838645,53.6255183790558,47.6825043625314
"11",0,0,0,0,0
"12",47.3398043367592,59.0659102618156,54.5202628587722,42.345046852372,52.5071619252802
"13",48.3959455861083,51.3257237590254,52.9653802891723,47.7457611832377,47.3497271468708
"14",0,0,0,0,0
"15",53.6236528767623,55.20310864842,57.3736233764299,54.0490899964309,44.3994576802971
"16",0,0,0,0,0
"17",52.0774762220225,55.8080080189561,55.8606475913974,60.0488598619779,45.8254772850462
"18",46.2840650712299,51.2705947367097,35.0789658633259,35.2996054165366,51.0480926126836
"19",58.1150720782839,63.9534513988039,62.4610966170141,61.3525668759506,57.3265028972797
"20",54.8372975905606,58.1520415517851,59.1658752382449,73.3305291019287,54.8593978698797
"21",44.0262960632993,46.7280865930748,48.7492910821899,44.0262960632993,39.2279405935192
"22",47.9550125609628,51.539271973014,47.9550125609628,48.5106615921376,46.4842727943964
"23",48.1167073958792,49.9411847808527,40.6224808975209,48.5706884441663,44.727158501804
"24",53.0694959872897,52.6914133668828,53.5834263790832,54.0079218680263,56.0608283315285
"25",46.0869025927401,45.0761083641942,39.9936994162261,43.6232177269351,41.9785012811456
"26",0,2.10977874085632,0,0,0
"27",41.1638556630983,42.5958487154781,35.3401609979323,48.2294471514043,44.4604414083639
"28",56.5305084296533,59.937911254716,52.916640465648,50.3428635569541,64.741124772312
"29",0,0,0,0,0
"30",45.6104772403244,45.6104772403244,51.48260175566,40.080400773317,49.372974857717
"31",43.9025996995022,46.5894893994235,42.7595231699835,43.452389894187,40.0459224870605
"32",49.4066900052575,55.3792141826236,45.5415263309155,53.0290244219099,51.2047516520994
