"","age1.H","age2_no_comorbid.H","age2_comorbid.H","age3_no_comorbid.H","age3_comorbid.H"
"1",57.4150460805407,54.6707018244652,49.9603917797171,58.3210685561287,61.7639471219781
"2",0,0,0,0,0
"3",0,0,0,0,0
"4",38.5018199857681,55.2234526396519,41.1854201767041,66.7256142921926,60.3627362686569
"5",0,0,0,0,0
"6",44.3115851665182,49.4466064544347,39.4861158137879,36.654178427412,35.2460159331299
"7",0,0,0,0,0
"8",74.5336157590815,76.6323816385568,78.415231807074,78.3962077705333,75.0474005848699
"9",65.8816235963936,69.8670663366125,61.2789178069735,71.1704902740815,64.6898935737287
"10",0,0,0,0,0
"11",0,0,0,0,0
"12",60.0587985188257,55.9852200435878,48.2123301804693,59.6593254919622,55.4341502625459
"13",0,0,0,0,0
"14",0,0,0,0,0
"15",46.3960390541608,48.1816256542865,51.373655642817,27.6925114604508,45.2270869015048
"16",48.4536510488009,51.7125164506491,49.1101554754343,52.8675417216013,57.8139621025104
"17",44.2586324973596,49.5557335105746,58.1695269513407,49.3619861107603,57.0241833161951
"18",0,0,0,0,0
"19",57.2960490619735,64.5463269465809,61.1961830483967,78.2883094574017,70.3457396168588
"20",61.3388432605872,53.6319186271529,54.364991895756,63.101742970514,61.8753350167705
"21",58.5087169026944,60.2948803507982,55.341322927047,68.864896132642,50.2727702421773
"22",51.3026559839159,54.7123613186039,68.6917065484748,44.9374437598447,53.6901674607755
"23",0,0,0,0,0
"24",65.1389750942037,56.5261781304762,67.8440194724259,80.6133383545715,67.068581658271
"25",45.520344716838,59.2973617087285,55.3774431690586,43.9380473783614,48.1949522297697
"26",53.1328349781674,61.050730830345,50.5264073780989,52.9303977946615,63.3855708288146
"27",0,0,0,0,0
"28",52.5380373290463,51.9679095687689,45.1850433364802,65.5086256599209,46.0936550612503
"29",44.4011426669284,61.0992697141715,50.6455381082049,39.0736029134887,48.5965042983207
"30",62.6084410154797,46.8517353496228,41.2380072167649,49.2346082535213,51.1618031418255
"31",49.5114739135405,49.8528198000655,49.794894326027,44.5551012174661,52.2320968568284
"32",61.726127499975,71.7191541293396,60.4356252823746,37.1811846815963,69.4360844675099
"33",59.3729677980338,56.0945387641182,49.8522196781336,50.0164695544481,53.5330441676684
"34",0,0,0,0,0
"35",49.8814953552709,53.4049850856467,48.7782986249144,45.7958523967612,54.0342775139892
"36",0,7.8952652645442,0,0,0
"37",60.7104301518564,63.542022562103,55.3831803820472,60.5513523670676,55.2120640426485
"38",61.0838567741044,54.2383947167979,65.3860652154067,71.5346044838674,61.6869390239287
"39",83.6530466606763,91.0988286274635,98.0330072257831,94.9122117735808,93.7916815151153
"40",40.4127786572818,44.4394017462562,46.358401977794,44.1113814438643,41.1964718870812
"41",61.2527598568693,72.7153830167349,63.0457324230253,72.7550954596619,58.1687287350133
"42",45.3714193994601,61.3336727386226,48.7391130373621,45.5599190576005,47.6649630207689
"43",44.8692126006822,49.9350826453313,54.5466732130562,58.0177066755038,44.3184956442098
"44",55.3197166539443,45.2286650836894,45.5237918236465,53.9273570310376,66.8296631589336
"45",69.3487113936076,58.1989927891511,47.6395324572349,63.1325484933663,60.3202204199173
"46",43.7072961208492,53.3046903596245,53.7873759684288,40.8662563805369,50.6835939081682
"47",57.3193086828139,55.6564661303684,51.4674726280155,62.4021743922344,54.0143779822426
