"","age1.H","age2_no_comorbid.H","age2_comorbid.H","age3_no_comorbid.H","age3_comorbid.H"
"1",5,7,7,2,6
"2",8,10,8,2,8
"3",9,9,8,2,10
"4",0,0,0,0,0
"5",9,7,10,6,10
"6",9,7,7,3,8
"7",8,7,5,1,11
"8",8,7,5,1,8
"9",7,9,9,1,9
"10",0,0,0,0,0
"11",11,11,6,2,8
"12",8,11,8,4,10
"13",0,0,0,0,1
"14",0,0,0,0,0
"15",8,13,5,2,10
"16",5,14,7,1,5
"17",11,9,8,2,6
"18",8,8,9,3,6
"19",7,8,6,1,7
"20",6,10,7,2,9
"21",9,9,4,1,10
"22",0,0,0,0,0
"23",0,0,0,0,0
"24",8,8,6,2,9
"25",9,11,9,4,9
"26",6,9,4,2,7
"27",13,11,6,3,4
"28",0,1,0,0,0
"29",12,10,8,5,8
"30",0,0,0,0,0
"31",0,0,0,0,0
"32",8,10,7,2,8
"33",11,11,4,2,6
"34",10,8,4,2,10
"35",0,0,0,0,0
"36",9,7,5,1,6
"37",8,9,4,3,6
"38",14,8,6,2,8
"39",15,8,10,2,6
"40",0,0,0,0,0
"41",11,12,4,2,5
"42",8,10,5,2,9
"43",15,7,7,3,12
"44",9,9,9,2,5
"45",0,0,0,0,0
"46",0,0,0,0,0
"47",0,0,0,0,0
"48",0,0,0,0,0
"49",8,7,7,2,11
"50",10,7,5,1,7
"51",0,0,0,0,0
"52",4,11,4,2,10
"53",0,0,0,0,0
"54",0,0,0,0,0
"55",0,0,0,0,0
"56",5,5,9,3,6
"57",7,8,6,3,4
"58",9,13,6,2,6
"59",0,0,0,0,0
"60",8,12,7,2,5
"61",0,0,0,0,0
"62",0,0,0,0,0
"63",0,0,0,0,0
"64",9,10,6,1,13
"65",0,0,0,0,0
"66",12,9,6,2,10
"67",7,9,7,3,12
"68",0,0,0,0,0
"69",13,6,7,2,6
"70",6,9,9,3,7
"71",0,0,0,0,0
"72",0,0,0,0,0
"73",7,9,5,2,7
"74",10,11,5,2,11
"75",0,0,0,0,0
"76",9,4,10,4,10
"77",8,7,6,1,7
"78",0,0,0,0,0
"79",9,5,7,3,6
"80",8,9,7,3,6
"81",0,0,0,0,0
"82",9,11,8,3,9
"83",12,6,4,2,9
"84",0,0,1,0,0
"85",8,6,6,3,6
"86",0,0,0,0,0
"87",9,4,8,1,6
"88",9,9,7,1,4
"89",8,7,7,4,8
"90",9,9,5,2,9
"91",8,8,9,3,9
"92",0,0,0,0,0
"93",7,10,9,2,9
"94",16,8,5,1,9
"95",0,0,0,0,0
"96",6,8,8,2,8
"97",0,0,0,0,0
"98",5,9,5,2,7
"99",0,0,0,0,0
"100",6,13,5,3,9
"101",9,5,6,1,6
"102",0,0,0,0,0
"103",8,8,11,2,12
"104",10,10,6,2,11
"105",10,12,6,2,6
"106",0,0,0,0,0
"107",7,11,4,7,7
"108",7,10,8,3,7
"109",8,8,4,1,13
"110",7,6,5,2,10
"111",14,9,9,2,7
"112",8,9,6,2,6
"113",10,7,3,5,7
"114",9,10,6,1,7
"115",9,11,7,3,5
"116",11,12,6,1,9
"117",10,12,6,2,9
"118",0,0,0,0,0
"119",10,10,3,2,7
"120",9,9,7,2,8
"121",5,12,7,1,12
"122",0,0,0,0,0
"123",0,0,0,0,0
"124",0,0,0,0,0
"125",11,8,5,2,11
"126",0,1,0,0,0
"127",10,7,10,1,11
"128",6,11,6,2,5
"129",0,0,0,0,0
"130",0,0,0,0,0
"131",0,0,0,0,0
"132",9,11,8,3,8
"133",0,0,0,0,0
"134",8,9,6,3,7
"135",12,8,8,3,6
"136",6,8,6,2,10
"137",9,11,5,4,8
"138",10,7,8,3,5
"139",7,7,4,3,11
"140",10,9,9,4,6
"141",10,7,6,2,7
"142",0,0,0,0,0
"143",10,6,10,3,10
"144",0,0,0,0,0
"145",0,0,0,0,0
"146",8,7,6,4,7
"147",9,10,7,7,11
"148",0,0,0,0,0
"149",8,7,4,2,5
"150",6,5,7,1,11
"151",0,0,0,0,0
"152",0,0,1,0,0
"153",0,0,0,0,0
"154",0,0,0,0,0
"155",4,10,7,2,7
"156",0,0,0,0,0
"157",8,9,7,5,9
"158",10,10,6,1,7
"159",0,0,0,0,0
"160",6,8,4,3,10
"161",8,7,12,3,9
"162",7,8,7,2,8
"163",8,11,5,4,7
"164",6,6,8,4,9
"165",0,0,0,0,0
"166",7,8,9,3,7
"167",6,8,6,2,9
"168",0,0,0,0,0
"169",0,0,0,0,0
"170",0,0,0,0,0
"171",5,7,9,3,9
"172",9,7,5,3,5
"173",7,14,5,4,8
"174",10,5,7,3,7
"175",9,9,7,3,6
"176",0,0,0,0,0
"177",0,0,0,0,0
"178",8,12,5,6,7
"179",13,8,4,3,9
"180",7,9,8,1,5
"181",8,10,7,2,6
"182",5,7,3,3,5
"183",7,12,8,4,8
"184",0,0,0,0,1
"185",0,0,0,0,0
"186",0,0,0,0,0
"187",10,8,10,2,11
"188",7,9,10,2,9
"189",1,0,0,0,0
"190",9,8,7,2,11
"191",0,0,0,0,0
"192",0,0,0,0,0
"193",0,0,0,0,0
"194",7,7,4,2,5
"195",8,13,5,5,5
"196",0,0,0,0,0
"197",10,4,6,4,7
"198",6,11,7,1,9
"199",8,7,5,1,8
"200",7,10,5,3,8
"201",10,5,7,3,12
"202",8,9,5,4,8
"203",9,9,5,2,9
"204",8,12,6,4,7
"205",7,11,5,3,5
"206",7,7,6,3,7
"207",0,0,0,0,0
"208",0,0,0,0,0
"209",7,11,4,1,8
"210",12,5,6,2,7
"211",8,9,8,3,11
"212",5,6,5,4,12
"213",10,8,6,2,9
"214",10,7,5,3,4
"215",9,8,7,2,7
"216",9,7,5,2,6
"217",0,0,0,0,0
"218",9,7,4,2,9
"219",0,0,0,0,0
"220",0,0,0,0,0
"221",6,8,6,5,9
"222",0,0,0,0,0
"223",12,8,5,3,11
"224",8,10,9,2,7
"225",0,0,0,0,0
"226",0,0,0,0,0
"227",10,8,8,4,9
"228",0,0,0,0,0
"229",11,11,4,3,8
"230",9,8,6,2,9
"231",9,5,5,2,8
"232",8,6,6,0,8
"233",0,0,0,0,0
"234",0,0,0,0,0
"235",6,8,8,2,7
"236",9,8,6,2,8
"237",9,5,8,1,7
"238",10,6,10,2,7
"239",0,0,0,0,0
"240",0,0,0,0,0
"241",0,0,0,0,0
"242",0,0,0,0,0
"243",7,8,7,2,9
"244",7,9,5,3,9
"245",6,16,7,2,13
"246",0,0,0,0,0
"247",6,8,7,2,7
"248",9,8,5,3,8
"249",0,0,0,0,0
"250",0,0,0,0,0
"251",11,10,9,3,8
"252",0,0,0,0,0
"253",10,10,7,2,9
"254",7,7,8,1,5
"255",4,9,5,1,8
"256",0,0,0,0,0
"257",8,7,8,3,8
"258",0,0,0,0,0
"259",5,12,8,3,10
"260",9,9,5,1,9
"261",10,10,11,2,6
"262",6,8,8,3,7
"263",9,7,4,3,10
"264",12,9,9,3,11
"265",9,15,9,4,5
"266",9,10,4,2,10
"267",6,5,7,3,8
"268",0,0,0,0,0
"269",7,10,7,3,6
"270",0,0,0,0,0
"271",0,0,0,0,0
"272",0,0,0,0,0
"273",11,11,8,4,5
"274",8,10,9,3,6
"275",11,7,7,2,9
"276",5,5,12,2,10
"277",9,7,5,3,7
"278",8,6,6,2,5
"279",10,9,7,1,8
"280",0,0,0,0,0
"281",0,0,0,0,0
"282",8,10,8,1,7
"283",8,8,5,2,7
"284",6,6,7,2,7
"285",9,10,7,2,7
"286",8,8,5,1,7
"287",11,9,6,2,10
"288",5,7,3,2,9
"289",9,11,9,2,7
"290",0,0,0,0,0
"291",9,11,9,3,9
"292",0,0,0,0,0
"293",9,7,8,2,10
"294",6,7,7,2,9
"295",6,9,8,1,7
"296",14,7,4,2,6
"297",8,6,6,2,7
"298",7,13,7,3,8
"299",0,0,0,0,0
"300",8,10,10,3,7
"301",5,9,8,2,9
"302",7,10,4,6,5
"303",6,7,4,2,7
"304",6,5,5,2,10
"305",0,0,0,0,0
"306",6,9,4,1,7
"307",0,0,0,0,0
"308",7,9,4,3,7
"309",8,11,7,2,8
"310",7,9,7,5,12
"311",0,0,0,0,0
"312",8,7,7,1,14
"313",11,10,5,3,7
"314",0,0,0,0,0
"315",5,7,8,2,8
"316",10,9,9,3,8
"317",12,12,6,2,9
"318",7,8,4,2,10
"319",0,0,0,0,0
"320",10,7,6,2,8
"321",9,9,8,2,7
"322",6,12,6,1,11
"323",12,10,4,1,8
"324",0,0,0,0,0
"325",0,0,0,0,0
"326",0,0,0,0,0
"327",8,12,5,2,10
"328",7,11,8,2,5
"329",0,0,0,0,0
"330",4,6,6,3,7
"331",0,1,0,0,0
"332",0,0,0,0,0
"333",5,9,5,1,10
"334",5,9,9,1,8
"335",9,9,8,2,8
"336",0,0,0,0,0
"337",9,5,5,1,9
"338",10,7,6,4,11
"339",0,0,0,0,0
"340",4,8,8,1,8
"341",0,0,0,0,0
"342",8,7,6,2,7
"343",0,0,0,0,0
"344",7,4,6,2,7
"345",4,8,8,1,7
"346",6,7,11,2,5
"347",9,10,7,3,10
"348",0,0,0,0,0
"349",8,11,4,3,10
"350",10,8,8,3,8
"351",9,7,6,2,7
"352",9,9,5,3,8
"353",0,0,0,0,0
"354",8,12,3,3,8
"355",0,0,0,0,0
"356",5,14,5,4,8
"357",0,0,0,0,0
"358",0,0,0,0,0
"359",7,11,10,2,10
"360",8,10,7,5,6
"361",8,10,7,3,7
"362",9,9,6,3,8
"363",8,9,9,4,7
"364",10,9,6,4,9
"365",4,8,7,2,5
"366",7,9,4,5,8
"367",8,10,6,2,9
"368",8,8,3,4,10
"369",11,6,4,1,13
"370",0,0,0,0,0
"371",8,7,7,3,8
"372",10,10,5,1,10
"373",0,0,0,0,0
"374",7,5,8,2,11
"375",0,0,0,0,0
"376",9,11,4,2,10
"377",4,8,4,3,10
"378",9,8,6,2,9
"379",0,0,0,0,0
"380",9,13,7,4,11
"381",7,9,6,1,10
"382",7,9,7,3,6
"383",1,0,0,0,0
"384",4,10,9,2,10
"385",4,7,6,2,9
"386",9,7,6,2,7
"387",6,8,7,1,10
"388",8,7,8,2,8
"389",13,8,6,4,6
"390",0,0,0,0,0
"391",5,10,8,1,6
"392",7,12,8,3,10
"393",4,6,6,2,5
"394",9,12,9,3,11
"395",12,5,6,4,8
"396",9,8,8,2,8
"397",10,7,5,3,7
"398",8,12,5,3,12
"399",0,0,0,0,0
"400",6,11,6,1,10
"401",8,7,7,3,8
"402",10,8,7,1,5
"403",10,8,5,2,5
"404",12,6,4,1,11
"405",10,12,7,4,15
"406",10,8,8,3,11
"407",7,13,8,2,9
"408",7,5,5,1,11
"409",10,8,5,2,8
"410",0,0,0,0,0
"411",7,5,5,2,6
"412",8,9,9,2,8
"413",12,11,5,2,8
"414",11,8,5,2,9
"415",7,9,5,2,6
"416",0,0,0,0,0
"417",0,0,0,0,0
"418",5,10,8,3,4
"419",0,0,0,0,0
"420",8,10,8,3,14
"421",7,13,4,4,11
"422",7,7,7,2,5
"423",9,8,8,2,10
"424",0,0,0,0,0
"425",9,10,5,3,9
"426",12,9,6,2,8
"427",0,0,0,0,0
"428",7,9,9,2,10
"429",0,0,0,0,0
"430",0,0,0,0,0
"431",0,0,0,0,0
"432",12,12,5,4,11
"433",5,8,3,3,6
"434",0,0,0,0,0
"435",9,17,3,4,6
"436",0,0,0,0,0
"437",8,8,5,3,9
"438",5,10,8,2,9
"439",8,9,9,1,11
"440",0,0,0,0,0
"441",10,11,5,3,9
"442",9,13,5,2,6
"443",9,10,4,1,9
"444",0,0,0,0,0
"445",0,0,0,0,0
"446",10,10,6,2,9
"447",13,14,8,2,11
"448",11,8,4,3,7
"449",9,12,8,2,8
"450",8,7,5,2,8
"451",0,0,0,0,0
"452",9,5,5,3,7
"453",8,14,6,3,6
"454",0,0,0,0,0
"455",10,11,6,5,9
"456",13,8,8,3,8
"457",10,8,5,2,7
"458",10,7,5,1,10
"459",0,0,0,0,0
"460",7,14,5,3,8
"461",0,0,0,0,0
"462",8,6,6,5,8
"463",6,14,5,3,10
"464",4,7,7,5,8
"465",6,9,8,2,6
"466",11,6,5,2,3
"467",7,8,6,2,8
"468",9,7,7,2,10
"469",0,0,0,0,0
"470",8,7,8,3,8
"471",11,12,4,2,8
"472",0,0,0,0,0
"473",0,0,0,0,0
"474",6,8,7,0,7
"475",7,10,4,5,7
"476",7,7,9,3,6
"477",8,12,9,2,11
"478",8,14,6,2,6
"479",7,7,6,1,8
"480",0,1,0,0,0
"481",8,8,7,3,6
"482",0,0,0,0,0
"483",15,9,11,2,7
"484",11,10,4,2,10
"485",9,5,7,3,10
"486",9,9,7,2,9
"487",7,7,7,2,8
"488",6,7,5,2,9
"489",9,8,8,1,6
"490",7,11,11,3,8
"491",12,11,7,2,7
"492",4,6,4,2,9
"493",0,0,0,0,0
"494",6,5,10,2,8
"495",6,8,5,4,9
"496",10,10,10,3,5
"497",7,10,7,2,7
"498",8,12,6,3,5
"499",10,7,7,3,8
"500",0,0,0,0,0
"501",8,10,6,2,7
"502",7,8,8,3,7
"503",8,8,7,3,6
"504",0,0,0,0,0
"505",9,10,6,2,8
"506",0,0,0,0,0
"507",11,15,6,1,6
"508",0,0,0,0,0
"509",0,0,0,0,0
"510",11,12,3,1,7
"511",7,7,7,4,6
"512",10,10,5,3,5
"513",5,6,6,4,6
"514",0,0,0,0,0
"515",9,7,6,3,6
"516",0,0,0,0,0
"517",0,0,0,0,0
"518",7,7,8,3,9
"519",7,11,6,2,7
"520",0,0,0,0,0
"521",12,10,3,1,7
"522",14,6,8,2,11
"523",10,8,4,2,9
"524",6,10,7,1,7
"525",10,12,6,1,8
"526",5,10,6,2,10
"527",11,8,8,2,5
"528",6,9,5,2,6
"529",5,12,6,2,7
"530",9,6,4,2,9
"531",6,9,7,2,5
"532",10,10,9,4,8
"533",9,10,9,2,8
"534",15,6,5,1,6
"535",6,8,7,3,11
"536",10,6,6,2,9
"537",9,7,8,2,11
"538",0,0,0,0,0
"539",9,12,7,1,6
"540",6,7,8,1,6
"541",0,0,0,0,0
"542",0,0,0,0,0
"543",6,9,7,3,10
"544",7,10,7,3,8
"545",0,0,0,0,0
"546",9,9,7,2,8
"547",0,0,0,0,0
"548",0,0,0,0,0
"549",10,6,4,2,8
"550",0,0,0,0,0
"551",8,9,6,5,10
"552",7,7,8,4,8
"553",0,0,0,0,0
"554",9,8,6,1,8
"555",0,0,0,0,0
"556",0,0,0,0,0
"557",6,7,7,3,7
"558",8,8,6,1,6
"559",0,0,0,0,0
"560",7,7,9,4,11
"561",0,0,0,0,0
"562",7,7,6,3,9
"563",8,6,5,3,9
"564",9,8,6,0,11
"565",9,5,5,2,9
"566",6,9,7,3,6
"567",12,11,5,1,8
"568",8,9,7,5,8
"569",13,12,8,2,6
"570",8,8,8,2,14
"571",5,6,7,3,7
"572",8,11,5,2,6
"573",10,6,7,3,7
"574",0,0,0,0,0
"575",7,13,5,4,5
"576",8,10,6,2,6
"577",8,16,5,2,7
"578",8,10,12,2,5
"579",10,11,4,2,8
"580",10,8,6,3,5
"581",8,8,5,4,10
"582",8,11,7,1,10
"583",6,8,6,1,9
"584",0,0,0,0,0
"585",8,8,8,2,14
"586",5,6,5,2,5
"587",8,6,10,2,8
"588",10,8,8,3,9
"589",0,0,0,0,0
"590",9,11,5,4,7
"591",0,0,0,0,0
"592",10,11,4,1,6
"593",8,9,6,1,8
"594",7,7,4,2,5
"595",9,7,6,1,10
"596",6,5,2,0,9
"597",9,9,5,2,4
"598",9,7,6,1,7
"599",6,6,5,1,4
"600",6,9,5,1,9
"601",0,0,0,0,0
"602",7,10,5,2,9
"603",8,8,9,2,7
"604",9,10,4,3,9
"605",8,11,7,1,7
"606",12,9,8,4,8
"607",7,12,3,2,5
"608",8,5,6,4,6
"609",6,7,6,2,11
"610",6,9,7,3,8
"611",7,8,8,4,7
"612",8,8,9,3,9
"613",7,8,7,1,6
"614",7,7,6,3,4
"615",0,0,0,0,0
"616",6,7,5,3,6
"617",0,0,0,0,0
"618",10,9,9,3,7
"619",6,10,10,4,5
"620",8,9,4,1,4
"621",11,10,7,2,6
"622",7,10,5,2,12
"623",9,7,7,2,10
"624",9,9,6,3,8
"625",6,10,6,1,8
"626",10,9,7,1,7
"627",7,11,3,1,8
"628",10,10,6,3,7
"629",9,9,8,4,10
"630",1,0,0,0,0
"631",0,0,0,0,0
"632",0,0,0,0,0
"633",11,9,4,1,9
"634",8,9,7,2,12
"635",7,8,8,2,7
"636",11,9,7,2,6
"637",0,0,0,0,0
"638",6,12,7,2,9
"639",8,8,5,2,11
"640",9,11,10,3,8
"641",6,7,6,2,5
"642",10,7,5,2,8
"643",10,11,7,2,8
"644",0,0,0,0,0
"645",8,8,10,4,10
"646",0,0,1,0,0
"647",7,14,10,4,6
"648",0,0,0,0,0
"649",6,7,6,2,8
"650",7,10,5,3,10
"651",10,11,6,2,11
"652",11,11,4,3,9
"653",7,6,7,2,12
"654",7,8,4,3,11
"655",0,0,0,0,0
"656",8,9,3,2,7
"657",0,0,0,0,0
"658",9,6,6,3,12
"659",5,10,3,4,11
"660",0,0,0,0,0
"661",9,7,6,5,7
"662",7,9,8,2,6
"663",0,0,0,0,0
"664",7,8,8,4,8
"665",7,7,8,2,9
"666",6,13,6,1,9
"667",4,8,5,2,8
"668",8,10,6,2,9
