"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",50.3552982347707,56.2994098785065,46.9083420952063,60.8589628918854,39.570122498619
"2",50.0824999887685,46.1133423519485,46.5079058832608,35.3923996198781,56.3747260770386
"3",44.2887751342126,47.4007504055471,53.8615460914881,46.3239327314322,56.7851084452384
"4",0,0.711375808623744,0,0,0
"5",53.4900374179991,52.6915137387263,46.1133107829868,38.7762653206222,46.1139024951451
"6",38.9416367318347,35.843710618982,39.2742741898838,26.1541641955329,35.883387581416
"7",47.274276181512,49.2374458900751,41.4808066641857,41.8335684514087,43.4323874828906
"8",51.5704524866145,54.454461391211,53.2742419316271,37.7066868768988,36.2393367980782
"9",28.7293593599581,33.8889960024519,24.4436558258364,32.3115589965762,33.0524027748716
"10",0,0,0,0,0
"11",47.7388639990388,43.651104361384,55.9097423015176,48.5637284577991,45.0584234307193
"12",48.1366979677653,51.184219022526,52.3719662828,45.5376804712626,46.8055160793924
"13",0,0,0,0,0
"14",3.03208623455912,0,0,0,0
"15",41.6566760743894,40.4826960452758,46.308209087422,43.0023987417652,32.3122068347243
"16",53.4142222812218,59.4146410812939,48.5023648162056,60.9499760333899,50.8777078338687
"17",53.2029642280611,57.3027602286994,57.1961625367827,75.3998877781479,58.4586312670643
"18",40.5843202599487,44.7168058037576,35.6387977511788,35.727911830864,23.6984061085579
"19",60.9626831604088,62.6593858026548,64.7164634793981,58.9757461315782,66.996388316136
"20",42.3128585884888,50.1425282943289,47.9569698951375,41.29172094284,47.768493044911
"21",53.0781929265153,50.1933155902813,58.4817674647469,44.9881487638465,37.8908296404595
"22",0,0,0,0,0
"23",0,8.19465144337853,0,0,0
"24",47.1801210826393,48.7284296203829,57.6688621826675,46.8779179703302,35.6154094818235
"25",55.9087848392227,51.6056422729181,46.8681492201686,42.8323997123997,45.5216080346639
"26",34.9436719690283,38.0733159869569,23.6244569601574,29.0353803193968,33.1884312944255
"27",46.464341872933,45.4963874983087,61.8910251936724,39.8491472706465,50.5484445964647
"28",0,0,0,0,0
