"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",751,62,845,94,125,44,75
"2",744,62,844,94,125,44,75
"3",752,62,847,94,125,44,75
"4",637,62,760,94,125,44,75
"5",752,62,847,94,125,44,75
"6",750,62,847,94,125,44,75
"7",734,62,842,94,125,44,75
"8",751,62,847,94,125,44,75
"9",752,62,846,94,125,44,75
"10",743,62,841,94,125,44,75
"11",752,62,847,94,125,44,75
"12",752,62,847,94,125,44,75
"13",747,62,840,94,125,44,75
"14",747,62,846,94,125,44,75
"15",752,62,847,94,125,44,75
"16",656,62,781,94,125,44,75
"17",752,62,847,94,125,44,75
"18",752,62,847,94,125,44,75
"19",752,62,847,94,125,44,75
"20",751,62,847,94,125,44,75
"21",752,62,847,94,125,44,75
"22",751,62,846,94,125,44,75
"23",750,62,847,94,125,44,75
"24",717,62,820,94,125,44,75
"25",752,62,847,94,125,44,75
"26",752,62,847,94,125,44,75
"27",752,62,847,94,125,44,75
"28",752,62,847,94,125,44,75
"29",752,62,847,94,125,44,75
"30",578,62,714,94,125,44,75
"31",752,62,847,94,125,44,75
"32",752,62,846,94,125,44,75
"33",752,62,847,94,125,44,75
"34",751,62,847,94,125,44,75
"35",748,62,845,94,125,44,75
"36",751,62,846,94,125,44,75
"37",738,62,840,94,125,44,75
"38",752,62,847,94,125,44,75
"39",752,62,847,94,125,44,75
"40",750,62,847,94,125,44,75
"41",752,62,847,94,125,44,75
"42",752,62,847,94,125,44,75
"43",752,62,847,94,125,44,75
"44",750,62,846,94,125,44,75
"45",752,62,847,94,125,44,75
"46",752,62,847,94,125,44,75
"47",408,62,591,94,124,44,75
"48",752,62,846,94,125,44,75
"49",751,62,846,94,125,44,75
"50",752,62,847,94,125,44,75
"51",752,62,847,94,125,44,75
"52",370,62,599,93,124,44,73
"53",561,62,710,94,125,44,75
"54",751,62,846,94,125,44,75
"55",672,62,800,94,125,44,75
"56",752,62,847,94,125,44,75
"57",609,62,738,94,125,44,75
"58",752,62,847,94,125,44,75
"59",752,62,847,94,125,44,75
"60",752,62,846,94,125,44,75
"61",751,62,847,94,125,44,75
"62",752,62,847,94,125,44,75
"63",751,62,847,94,125,44,75
"64",747,62,845,94,125,44,75
"65",750,62,847,94,125,44,75
"66",723,62,830,94,125,44,75
"67",737,62,835,94,125,44,75
"68",752,62,847,94,125,44,75
"69",752,62,847,94,125,44,75
"70",752,62,847,94,125,44,75
"71",752,62,847,94,125,44,75
"72",752,62,847,94,125,44,75
"73",752,62,847,94,125,44,75
"74",752,62,847,94,125,44,75
"75",612,62,743,94,125,44,75
"76",751,62,847,94,125,44,75
"77",750,62,846,94,125,44,75
"78",752,62,847,94,125,44,75
"79",752,62,847,94,125,44,75
"80",751,62,847,94,125,44,75
"81",710,62,812,94,125,44,75
"82",752,62,847,94,125,44,75
"83",752,62,847,94,125,44,75
"84",752,62,847,94,125,44,75
"85",752,62,847,94,125,44,75
"86",752,62,847,94,125,44,75
"87",744,62,837,94,125,44,75
"88",752,62,847,94,125,44,75
"89",749,62,846,94,125,44,75
"90",752,62,847,94,125,44,75
"91",752,62,847,94,125,44,75
"92",752,62,846,94,125,44,75
"93",752,62,847,94,125,44,75
"94",731,62,836,94,125,44,75
"95",752,62,847,94,125,44,75
"96",752,62,847,94,125,44,75
"97",752,62,847,94,125,44,75
"98",535,62,690,94,125,44,75
"99",752,62,846,94,125,44,75
"100",746,62,844,94,125,44,75
"101",752,62,847,94,125,44,75
"102",752,62,846,94,125,44,75
"103",752,62,847,94,125,44,75
"104",752,62,847,94,125,44,75
"105",750,62,847,94,125,44,75
"106",752,62,847,94,125,44,75
"107",470,62,634,94,125,44,75
"108",749,62,847,94,125,44,75
"109",752,62,846,94,125,44,75
"110",752,62,847,94,125,44,75
"111",751,62,847,94,125,44,75
"112",751,62,845,94,125,44,75
"113",752,62,847,94,125,44,75
"114",752,62,846,94,125,44,75
"115",749,62,847,94,125,44,75
"116",750,62,846,94,125,44,75
"117",750,62,846,94,125,44,75
"118",749,62,846,94,125,44,75
"119",752,62,846,94,125,44,75
"120",752,62,847,94,125,44,75
"121",752,62,847,94,125,44,75
"122",751,62,845,94,125,44,75
"123",752,62,847,94,125,44,75
"124",752,62,847,94,125,44,75
"125",745,62,843,94,125,44,75
"126",750,62,847,94,125,44,75
"127",750,62,847,94,125,44,75
"128",661,62,784,94,125,44,75
"129",752,62,847,94,125,44,75
"130",752,62,847,94,125,44,75
"131",749,62,845,94,125,44,75
"132",752,62,846,94,125,44,75
"133",752,62,847,94,125,44,75
"134",505,62,632,94,125,44,75
"135",752,62,847,94,125,44,75
"136",751,62,845,94,125,44,75
"137",752,62,847,94,125,44,75
"138",751,62,847,94,125,44,75
"139",752,62,847,94,125,44,75
"140",752,62,846,94,125,44,75
"141",752,62,846,94,125,44,75
"142",752,62,847,94,125,44,75
"143",752,62,847,94,125,44,75
"144",752,62,847,94,125,44,75
"145",563,62,685,94,125,44,75
"146",750,62,847,94,125,44,75
"147",752,62,847,94,125,44,75
"148",752,62,847,94,125,44,75
"149",752,62,846,94,125,44,75
"150",752,62,847,94,125,44,75
"151",752,62,847,94,125,44,75
"152",752,62,847,94,125,44,75
"153",587,62,721,94,125,44,75
"154",751,62,843,94,125,44,75
"155",745,62,828,94,125,44,75
"156",752,62,847,94,125,44,75
"157",750,62,845,94,125,44,75
"158",752,62,847,94,125,44,75
"159",742,62,837,94,125,44,75
"160",474,62,623,94,124,43,75
"161",749,62,845,94,125,44,75
"162",752,62,847,94,125,44,75
"163",752,62,847,94,125,44,75
"164",751,62,847,94,125,44,75
"165",752,62,847,94,125,44,75
"166",752,62,847,94,125,44,75
"167",750,62,843,94,125,44,75
"168",752,62,847,94,125,44,75
"169",752,62,847,94,125,44,75
"170",752,62,847,94,125,44,75
"171",618,62,763,94,125,44,75
"172",752,62,847,94,125,44,75
"173",751,62,847,94,125,44,75
"174",750,62,847,94,125,44,75
"175",752,62,847,94,125,44,75
"176",751,62,847,94,125,44,75
"177",752,62,847,94,125,44,75
"178",751,62,847,94,125,44,75
"179",730,62,835,94,125,44,75
"180",752,62,847,94,125,44,75
"181",752,62,847,94,125,44,75
"182",752,62,847,94,125,44,75
"183",752,62,846,94,125,44,75
"184",752,62,847,94,125,44,75
"185",752,62,847,94,125,44,75
"186",751,62,847,94,125,44,75
"187",752,62,847,94,125,44,75
"188",752,62,847,94,125,44,75
"189",752,62,847,94,125,44,75
"190",752,62,847,94,125,44,75
"191",752,62,847,94,125,44,75
"192",752,62,847,94,125,44,75
"193",751,62,847,94,125,44,75
"194",746,62,845,94,125,44,75
"195",747,62,847,94,125,44,75
"196",744,62,841,94,125,44,75
"197",614,62,757,94,125,44,75
"198",752,62,847,94,125,44,75
"199",752,62,847,94,125,44,75
