"","age1.R","age2_no_comorbid.R","age2_comorbid.R","age3_no_comorbid.R","age3_comorbid.R"
"1",740,792,75,29,21
"2",1,2,0,0,0
"3",736,794,80,28,21
"4",0,1,0,0,0
"5",739,777,77,31,29
"6",2,1,0,0,0
"7",0,1,0,0,0
"8",751,787,81,26,24
"9",739,807,70,31,21
"10",0,1,0,0,0
"11",0,1,0,0,0
"12",0,1,0,0,0
"13",737,783,84,27,22
"14",0,1,0,0,0
"15",740,799,87,32,21
"16",729,800,81,34,20
"17",735,794,75,23,30
"18",0,1,0,0,0
"19",740,789,85,31,27
"20",724,795,77,26,23
"21",720,788,77,29,24
"22",749,793,70,34,26
"23",725,776,74,30,22
"24",1,1,0,0,0
"25",740,791,79,29,29
"26",0,1,0,0,0
"27",737,805,83,28,19
"28",735,787,80,26,20
"29",744,802,79,26,17
"30",734,776,82,29,21
"31",0,1,0,0,0
"32",727,777,73,24,19
"33",737,799,70,26,22
"34",735,791,78,23,24
"35",725,769,80,28,28
"36",741,781,82,32,23
"37",0,1,0,0,0
"38",750,776,82,28,29
"39",735,804,82,23,29
"40",737,795,79,29,32
"41",726,803,71,31,25
"42",0,1,0,0,0
"43",0,1,0,0,0
"44",733,776,80,24,24
"45",0,1,0,0,0
"46",1,1,0,0,0
"47",0,0,0,0,0
"48",730,794,83,29,19
"49",728,778,76,27,19
"50",729,791,81,23,25
"51",0,1,0,0,0
"52",734,805,78,24,26
"53",737,788,83,24,22
"54",739,790,78,32,28
"55",0,1,0,0,0
"56",734,776,72,25,21
"57",737,807,85,28,19
"58",743,798,72,31,25
"59",736,794,87,29,18
"60",732,787,77,28,26
"61",744,801,86,30,22
"62",725,803,81,22,24
"63",0,1,0,0,0
"64",720,802,78,29,20
"65",734,786,83,23,24
"66",738,783,80,29,24
"67",0,1,0,0,0
"68",718,772,76,21,20
"69",735,790,88,28,26
"70",0,1,0,0,0
"71",725,781,86,26,22
"72",744,811,86,23,22
"73",719,786,82,26,29
"74",723,793,83,30,27
"75",752,796,73,31,23
"76",0,1,0,0,0
"77",740,804,76,29,15
"78",723,802,72,31,30
"79",0,1,0,0,0
"80",0,1,0,0,0
"81",1,1,0,0,0
"82",745,796,87,26,26
"83",748,788,80,30,22
"84",0,1,0,0,0
"85",0,1,0,0,0
"86",736,801,70,32,19
"87",743,790,78,28,27
"88",0,1,0,0,0
"89",732,810,84,25,30
"90",0,2,1,0,0
"91",0,1,0,0,0
"92",0,0,0,0,0
"93",743,782,78,22,16
"94",715,794,84,26,23
"95",729,793,77,29,24
"96",749,783,70,33,24
"97",0,1,0,0,0
"98",734,788,74,24,21
"99",730,793,81,27,27
"100",742,798,81,23,23
"101",729,783,69,27,27
"102",751,811,81,26,26
"103",755,806,91,28,24
"104",732,774,76,33,24
"105",719,793,82,28,22
"106",1,0,0,0,0
"107",0,0,0,0,0
"108",729,782,77,27,25
"109",721,789,85,31,29
"110",0,1,0,0,0
"111",0,1,0,0,0
"112",0,1,0,0,0
"113",736,800,77,26,21
"114",721,795,81,26,25
"115",726,791,84,26,16
"116",749,779,79,19,17
"117",0,1,0,0,0
"118",740,786,78,24,18
"119",0,1,0,0,0
"120",0,1,0,0,0
"121",724,806,74,29,27
"122",0,3,0,0,0
"123",0,1,0,0,0
"124",731,791,82,27,23
"125",0,0,0,0,0
"126",744,797,92,31,27
"127",742,787,80,31,28
"128",0,1,0,0,0
"129",742,812,80,27,25
"130",742,782,78,29,27
"131",720,805,81,26,20
"132",754,794,77,25,28
"133",742,809,74,27,24
"134",741,798,76,27,20
"135",739,798,78,26,24
"136",755,797,79,33,21
"137",736,758,76,25,25
"138",738,806,79,32,26
"139",734,781,77,30,28
"140",746,797,86,29,27
"141",731,805,80,27,16
"142",732,790,83,32,29
"143",744,800,81,33,16
"144",736,795,75,28,20
"145",729,788,81,23,21
"146",716,783,74,25,16
"147",740,805,85,25,21
"148",750,792,77,27,31
"149",735,786,74,31,20
"150",0,1,0,0,0
"151",728,798,82,28,27
"152",741,803,92,33,19
"153",1,2,0,0,0
"154",738,804,59,25,20
"155",0,1,0,0,0
"156",0,1,0,0,0
"157",738,807,85,28,21
"158",0,1,0,0,0
"159",0,1,0,0,0
"160",0,1,0,0,0
"161",728,792,84,25,20
"162",0,1,0,0,0
"163",737,790,71,24,18
"164",745,773,79,27,16
"165",742,811,85,33,23
"166",741,806,78,25,22
"167",730,800,81,21,21
"168",1,1,0,0,0
"169",737,789,72,28,23
"170",750,784,84,28,31
"171",736,781,83,30,19
"172",736,776,62,26,23
"173",0,1,0,0,0
"174",730,799,77,27,21
"175",754,789,87,27,29
"176",745,794,76,25,35
"177",1,1,0,0,0
"178",734,802,77,26,21
"179",732,784,90,30,24
"180",731,798,82,25,20
"181",744,795,70,31,22
"182",2,2,0,0,0
"183",741,787,85,30,22
"184",1,1,0,0,0
"185",743,801,84,31,21
"186",717,797,76,29,19
"187",0,1,0,0,0
"188",0,1,0,0,0
"189",725,796,64,26,23
