"","age1.P","age2_no_comorbid.P","age2_comorbid.P","age3_no_comorbid.P","age3_comorbid.P"
"1",0,4.55570907880905,0,0,0
"2",11.9246178480944,0.563546535760372,0,0,0
"3",0,10.6679293070175,0,0,0
"4",0,2.29255161151903,0,0,0
"5",0,0.478942034906096,0,0,0
"6",0,0.952345273650993,0,0,0
"7",0,0.773843096351455,0,0,0
"8",0,4.38354756639847,0,0,0
"9",6.3123836094398,4.07590228805791,0,14.9039597444904,0
"10",0,1.00428626176334,0,0,0
"11",0,4.09782962162258,0,0,0
"12",14.7184111813453,2.48877356105967,0,0,0
"13",0,3.40590247601387,0,0,0
"14",11.4495278131313,6.96130364381518,0,0,0
"15",0,0.0862666652484171,12.6477145626672,0,0
"16",0,1.74615897130507,0,0,0
"17",15.7375257218413,7.14998953518221,0,0,9.84687495998072
"18",0,3.50912436703758,0,0,0
"19",5.34465479737823,0.613664944578445,0,0,0
"20",6.78109197696701,4.36435107787034,0,0,0
"21",0,1.3320375262823,0,0,0
"22",11.439825953595,10.0305637352896,0,0,0
"23",0,7.27525309452398,0,0,0
"24",0,1.84598696730431,0,0,0
"25",0,0.828580288799085,0,0,0
"26",26.9063289874961,4.66366614613411,29.251902864134,0,0
"27",11.0981245817946,0.872068803161861,0,0,0
"28",0,2.24279374109081,0,0,0
"29",8.71353256451922,5.43105893467167,0,0,0
"30",0,1.63259754463348,0,0,0
"31",0,1.27110576663556,0,0,0
"32",16.5667145601968,3.41004879292683,0,0,0
"33",0,0.200235437385234,0,0,0
"34",10.9785936479901,3.69749812646233,0,0,0
"35",0,1.55920478084785,0,0,0
"36",0,0.091221949893654,0,0,0
"37",0,11.4977011023701,0,0,0
"38",0,6.77639879039209,0,0,0
"39",0,0.283887950777621,0,0,0
"40",0,9.00444890895264,0,0,0
"41",0,2.53083037857651,0,0,0
"42",0,5.31803962026847,0,0,0
"43",0,0.695848822869497,0,0,0
"44",0,0.0466220048664106,0,0,0
"45",0,0.201690267974857,0,0,0
"46",0,5.01688515157216,0,0,0
"47",0,0.495265282540098,0,0,0
"48",20.7233301303862,35.2471725193899,42.9453381176441,33.9952991493132,0
"49",0,0.305413732977108,0,0,0
"50",14.3560331916927,4.96816716710175,0,0,0
"51",9.41851698923467,2.22045845226074,0,0,0
"52",15.8751323375058,7.63316440466225,0,0,0
"53",0,10.6990903497918,0,0,0
"54",4.87321294448942,0.0452433642940471,0,0,0
"55",0,2.02223218635674,0,0,0
"56",0,0.616840685044691,0,0,0
"57",0,1.22430512107976,0,0,0
"58",0,3.38580523903958,0,0,0
"59",4.75622662183574,0.422100522667658,0,0,0
"60",0,1.42729072278573,0,0,0
"61",0,2.75325116541335,0,0,0
"62",0,4.74573589209733,0,0,0
"63",0,2.40171574216976,0,0,0
"64",0,0.829913658805223,0,0,0
"65",0,4.01629647048637,0,0,0
"66",0,3.13741389670204,0,0,0
"67",0,0.746632233061446,0,0,0
"68",0,5.64192923445922,0,0,0
"69",0,7.84919169193979,0,0,0
"70",0,3.04215054170669,0,0,0
"71",0,2.08555126906478,0,0,0
"72",15.3492628467508,8.85699492298517,0,0,0
"73",18.7623597386098,15.699428040031,0,0,0
"74",8.15228312430873,21.3576600922385,0,0,22.0284774228659
"75",4.51915533382583,0.69743464584112,0,0,0
"76",0,4.94162791064652,0,0,0
"77",4.73372187579121,1.39165104131784,0,0,0
"78",0,1.81440742359891,0,0,0
"79",0,2.40148927575902,0,0,0
"80",4.09499467421231,3.44710929281331,0,0,0
