"","age1.S","age2_no_comorbid.S","age2_comorbid.S","age3_no_comorbid.S","age3_comorbid.S"
"1",406,468,63,21,37
"2",0,22,2,2,8
"3",3,17,0,3,4
"4",2,22,1,4,1
"5",406,470,63,22,37
"6",3,22,4,2,5
"7",5,14,2,2,5
"8",6,30,6,4,6
"9",5,28,1,2,9
"10",3,17,3,3,1
"11",3,23,2,3,5
"12",407,470,63,22,37
"13",3,23,2,3,5
"14",0,17,4,4,5
"15",3,35,4,3,1
"16",4,30,5,5,4
"17",0,19,4,4,7
"18",3,18,1,0,7
"19",407,470,63,22,37
"20",4,22,2,3,6
"21",407,470,63,22,37
"22",3,38,3,4,6
"23",1,21,3,3,4
"24",7,17,1,2,5
"25",1,28,2,6,4
"26",406,470,63,22,37
"27",3,23,2,1,5
"28",4,28,5,2,9
"29",3,21,1,1,2
"30",2,28,3,4,4
"31",0,20,3,2,4
"32",3,22,4,2,5
"33",1,16,2,3,2
"34",1,26,4,4,10
"35",2,24,2,2,8
"36",1,16,0,2,4
"37",1,24,3,4,6
"38",4,22,2,2,3
"39",406,470,63,22,37
"40",3,17,3,5,4
"41",9,27,2,3,6
"42",0,19,2,3,5
"43",407,470,63,22,37
"44",4,17,1,3,10
"45",3,22,4,2,9
"46",2,29,2,5,5
"47",4,23,4,5,3
"48",407,470,63,22,37
"49",406,470,63,22,37
"50",0,28,8,1,4
"51",2,21,1,3,15
"52",407,470,63,22,37
"53",1,30,5,3,3
"54",4,23,3,3,4
"55",1,15,3,2,1
"56",1,20,2,1,5
"57",3,29,1,1,3
"58",1,40,7,1,6
"59",1,25,3,2,3
"60",407,470,63,22,37
"61",407,470,63,22,37
"62",3,37,4,2,5
"63",1,20,1,1,5
"64",2,25,2,3,5
"65",407,470,63,22,37
"66",2,25,7,3,8
"67",4,26,3,4,2
"68",4,20,1,2,4
"69",0,29,3,5,6
"70",4,20,1,2,5
"71",5,27,3,4,3
"72",4,17,2,0,7
"73",5,24,6,3,4
"74",2,24,2,7,4
"75",7,18,2,1,2
"76",3,24,1,4,8
"77",406,470,63,22,37
"78",2,36,3,1,11
"79",3,18,1,2,5
"80",4,24,4,0,5
"81",407,470,63,22,37
"82",2,32,6,2,4
"83",0,13,0,3,5
"84",4,29,3,1,2
"85",1,18,0,2,5
"86",2,22,6,2,4
"87",6,26,4,2,5
"88",6,19,3,2,9
"89",2,23,2,0,6
"90",2,20,0,3,4
"91",2,27,3,4,3
"92",2,15,5,4,4
"93",1,20,3,3,8
"94",0,19,1,2,7
"95",2,28,4,0,2
"96",407,470,63,22,37
"97",2,16,1,3,6
"98",2,21,4,0,4
"99",3,18,2,3,3
"100",7,30,3,6,7
"101",2,30,1,5,4
"102",5,17,1,1,6
"103",2,28,5,2,7
"104",407,468,63,22,37
"105",1,25,5,2,3
"106",3,24,4,2,5
"107",0,30,6,2,5
"108",407,470,63,22,37
"109",406,470,63,22,37
