"","age1.R","age2_no_comorbid.R","age2_comorbid.R","age3_no_comorbid.R","age3_comorbid.R"
"1",1,3,0,1,0
"2",389,399,46,19,14
"3",366,409,46,16,9
"4",374,405,41,15,20
"5",1,1,0,0,0
"6",367,409,41,16,12
"7",383,418,41,16,13
"8",377,408,42,14,14
"9",373,400,51,16,12
"10",375,425,41,17,14
"11",371,411,44,19,16
"12",0,1,0,0,0
"13",379,405,43,15,14
"14",366,403,40,16,13
"15",381,392,37,14,13
"16",374,403,32,14,13
"17",384,417,41,15,8
"18",371,409,43,15,10
"19",0,1,0,0,0
"20",376,424,39,16,13
"21",0,1,0,0,0
"22",377,398,43,15,10
"23",370,407,51,13,14
"24",380,400,45,16,14
"25",366,400,40,14,14
"26",1,1,0,0,0
"27",380,401,40,14,12
"28",372,403,40,16,10
"29",370,402,45,13,10
"30",375,407,46,11,11
"31",377,409,40,15,8
"32",370,411,44,14,12
"33",374,408,47,16,11
"34",381,393,36,14,9
"35",363,415,41,16,16
"36",368,406,42,19,11
"37",378,408,35,12,10
"38",367,415,46,15,17
"39",1,1,0,0,0
"40",368,413,43,10,15
"41",369,404,48,16,9
"42",379,411,38,14,11
"43",0,1,0,0,0
"44",374,411,44,14,12
"45",377,407,44,17,8
"46",377,406,45,12,10
"47",385,420,40,11,16
"48",0,1,0,0,0
"49",1,1,0,0,0
"50",387,411,36,17,16
"51",378,406,44,15,9
"52",0,1,0,0,0
"53",376,410,43,12,17
"54",379,413,40,15,14
"55",375,411,41,15,13
"56",383,400,48,16,13
"57",371,396,41,12,19
"58",378,400,46,15,11
"59",387,398,40,15,12
"60",0,1,0,0,0
"61",0,1,0,0,0
"62",369,401,46,17,11
"63",370,415,39,16,13
"64",381,412,42,15,12
"65",0,1,0,0,0
"66",378,403,38,18,13
"67",373,412,43,15,14
"68",366,405,48,13,10
"69",376,405,42,13,12
"70",378,411,43,16,13
"71",385,414,45,14,12
"72",379,405,45,17,15
"73",365,413,34,12,15
"74",377,405,48,11,11
"75",361,408,40,14,18
"76",361,420,47,12,11
"77",1,1,0,0,0
"78",375,400,47,15,11
"79",385,412,46,16,11
"80",380,413,40,16,14
"81",0,1,0,0,0
"82",368,388,43,17,13
"83",374,419,39,16,7
"84",372,413,48,21,16
"85",365,410,49,17,15
"86",364,413,42,17,11
"87",369,394,41,17,13
"88",368,412,43,16,10
"89",370,413,41,16,8
"90",372,395,41,18,16
"91",375,396,51,13,15
"92",376,425,39,14,20
"93",381,410,49,10,15
"94",366,410,46,16,16
"95",376,401,42,16,16
"96",0,1,0,0,0
"97",382,409,44,17,17
"98",367,409,41,17,18
"99",366,407,44,14,8
"100",373,397,32,14,7
"101",370,394,47,13,11
"102",374,416,38,18,17
"103",368,402,44,16,13
"104",0,2,0,0,0
"105",374,411,38,17,12
"106",379,399,33,15,15
"107",383,400,38,17,15
"108",0,1,0,0,0
"109",1,1,0,0,0
"110",376,413,42,16,7
"111",0,1,0,0,0
"112",372,403,39,11,16
"113",372,403,42,14,19
"114",0,1,0,0,0
"115",375,420,41,12,14
"116",373,418,40,15,12
"117",369,392,48,14,16
"118",379,402,47,15,7
"119",365,402,38,12,10
"120",373,413,36,14,14
"121",376,414,42,14,16
"122",382,417,42,16,11
"123",377,396,42,15,6
"124",376,412,48,18,14
"125",374,419,42,13,17
"126",376,404,43,14,16
"127",372,403,47,17,13
"128",375,419,49,9,13
"129",382,406,43,18,10
"130",368,404,45,13,15
"131",372,422,44,15,10
"132",393,405,45,13,10
"133",1,1,0,0,0
"134",376,402,41,16,13
"135",375,416,42,15,14
"136",385,396,44,13,10
"137",380,411,35,18,11
"138",371,421,43,16,10
"139",0,1,0,0,0
"140",374,410,47,15,8
"141",370,405,38,14,8
"142",0,1,0,0,0
"143",380,401,42,14,15
"144",376,416,43,15,9
"145",376,417,55,13,10
"146",382,411,33,17,11
"147",383,405,41,15,15
"148",377,419,43,17,14
"149",0,1,0,0,0
"150",368,414,47,15,14
"151",382,400,48,16,9
"152",366,411,49,14,13
"153",382,410,48,14,16
"154",368,404,44,14,15
"155",371,410,44,13,12
"156",376,406,39,16,10
"157",378,405,46,14,14
"158",370,404,42,17,19
"159",371,414,39,13,11
"160",384,420,38,15,9
"161",371,407,41,15,12
"162",366,407,44,16,14
"163",375,406,51,12,12
"164",379,408,36,13,19
"165",379,396,38,11,16
"166",378,404,43,14,13
"167",0,1,0,0,0
"168",375,415,41,15,10
"169",379,410,42,11,19
"170",376,407,42,17,14
"171",0,1,0,0,0
"172",0,1,0,0,0
"173",372,408,44,14,11
"174",0,1,0,0,0
"175",370,394,44,18,9
"176",0,1,0,0,0
"177",1,1,0,0,0
"178",367,413,40,15,11
"179",0,1,0,0,0
"180",377,412,45,15,15
"181",375,415,43,14,12
"182",384,417,41,14,18
"183",379,423,48,17,20
"184",373,411,44,17,20
"185",0,1,0,0,0
"186",371,405,47,14,13
"187",372,418,38,13,12
"188",380,410,43,12,10
"189",373,397,41,16,17
"190",377,419,45,14,12
"191",373,413,41,14,10
"192",387,395,48,11,14
"193",0,1,0,0,0
"194",372,420,42,14,9
"195",372,418,48,10,15
"196",371,411,47,15,19
"197",368,404,42,13,13
"198",371,420,40,12,14
"199",376,415,43,12,13
"200",372,406,50,18,14
"201",365,412,41,13,9
"202",369,412,42,13,16
"203",379,410,43,12,9
"204",372,416,50,13,14
"205",1,1,0,0,0
"206",390,402,40,15,14
"207",371,409,40,12,10
"208",376,415,38,15,16
"209",377,402,45,19,18
"210",376,401,35,16,15
"211",372,416,40,14,16
"212",376,401,38,16,11
"213",381,388,40,13,11
"214",0,1,0,0,0
"215",0,1,0,0,0
"216",381,403,39,13,9
"217",1,0,0,0,0
"218",368,401,37,12,19
"219",380,408,45,13,10
"220",0,1,0,0,0
"221",372,397,42,18,18
"222",366,413,44,11,15
"223",377,399,49,17,18
"224",374,421,47,14,10
"225",370,420,40,16,10
"226",0,1,0,0,0
"227",372,407,40,21,14
"228",365,416,44,13,8
"229",373,405,33,15,15
"230",385,411,42,17,17
"231",376,414,37,15,15
"232",385,399,43,12,13
"233",372,400,49,14,10
"234",369,422,44,14,16
"235",373,413,42,12,10
"236",378,410,41,13,12
"237",371,399,42,15,13
"238",369,409,43,15,14
"239",372,394,41,15,7
"240",375,409,44,12,10
"241",375,420,47,13,15
"242",0,1,0,0,0
"243",372,416,40,13,15
"244",372,416,41,10,15
"245",376,398,50,18,13
"246",0,1,0,0,0
"247",380,403,40,14,15
"248",384,407,46,16,10
"249",384,412,41,15,8
"250",373,415,44,14,10
"251",377,422,37,15,10
"252",378,411,34,15,11
"253",372,405,41,14,15
"254",372,418,44,14,16
"255",371,388,46,14,10
"256",380,416,46,14,17
"257",364,417,39,14,7
"258",384,397,44,15,12
"259",3,2,0,0,0
"260",372,409,41,15,22
"261",370,406,42,17,11
"262",1,1,0,0,0
"263",378,410,36,13,13
"264",378,412,34,14,6
"265",369,407,47,11,12
"266",0,1,0,0,0
"267",374,413,43,14,17
"268",364,422,40,13,12
"269",0,1,0,0,0
"270",374,418,43,13,16
"271",0,0,0,0,0
"272",377,424,46,17,13
"273",377,412,46,16,8
"274",374,402,43,15,11
"275",1,1,0,0,0
"276",384,409,46,18,13
"277",386,422,35,14,14
"278",381,408,40,14,17
"279",378,411,45,13,13
"280",377,416,36,16,12
"281",362,412,49,19,10
"282",381,392,43,12,13
"283",378,399,36,18,15
"284",0,1,0,0,0
"285",370,406,41,14,17
"286",0,1,0,0,0
"287",379,404,43,18,15
"288",368,419,44,14,13
"289",369,399,42,15,13
"290",371,408,38,15,13
"291",0,1,0,0,0
"292",364,407,38,13,15
"293",373,406,44,14,14
"294",366,398,45,15,12
"295",377,405,40,13,14
"296",376,408,42,16,17
"297",380,400,50,17,14
"298",376,412,41,12,12
"299",380,394,47,16,15
"300",379,413,44,17,13
"301",366,411,45,10,16
"302",377,415,41,15,10
"303",371,416,42,16,12
"304",378,411,40,17,10
"305",0,1,0,0,0
"306",370,394,42,15,18
"307",372,411,48,16,14
"308",366,417,40,15,15
"309",373,411,40,11,18
"310",381,408,48,18,16
"311",365,414,41,16,12
"312",369,401,45,12,14
"313",378,418,47,14,13
"314",365,411,45,11,12
"315",381,401,49,12,18
"316",371,418,45,13,14
"317",375,412,39,19,11
"318",370,414,40,15,5
"319",378,401,43,12,15
"320",376,416,44,14,10
"321",0,1,0,0,0
"322",0,1,0,0,0
"323",367,410,46,14,14
"324",380,410,41,18,14
"325",0,1,0,0,0
"326",374,405,43,13,11
"327",369,424,44,15,12
"328",372,403,41,12,19
"329",381,399,42,14,10
"330",382,416,46,13,12
"331",379,405,52,16,14
"332",378,407,44,17,12
"333",1,1,0,0,0
"334",378,410,47,15,7
"335",381,409,32,12,16
"336",0,1,0,0,0
"337",374,388,43,11,12
"338",371,404,42,13,13
"339",372,410,45,17,11
"340",373,412,46,12,15
"341",0,1,0,0,0
"342",378,409,37,13,12
"343",374,396,42,16,17
"344",390,406,37,14,12
"345",372,407,39,18,14
"346",382,403,51,11,15
"347",371,407,40,19,12
"348",363,393,42,7,11
"349",382,397,40,15,12
"350",382,418,45,11,11
"351",0,1,0,0,0
"352",375,410,50,14,11
"353",375,421,44,16,5
"354",0,1,0,0,0
"355",0,1,0,0,0
"356",375,400,44,15,16
"357",369,416,47,17,14
"358",376,404,43,18,8
"359",370,407,44,14,9
"360",375,416,46,11,12
"361",383,406,44,17,9
"362",375,405,45,15,12
"363",369,412,40,17,8
"364",376,412,44,14,13
"365",361,417,39,16,12
"366",371,412,46,13,12
"367",375,422,45,14,11
"368",381,410,39,15,14
"369",375,414,43,14,16
"370",379,415,39,12,14
"371",375,411,41,15,13
"372",373,401,42,14,18
"373",379,414,44,15,17
"374",377,421,39,12,13
"375",368,391,44,10,11
"376",0,1,0,0,0
"377",370,414,40,12,9
"378",368,410,41,17,12
"379",377,413,45,15,14
"380",0,1,0,0,0
"381",374,415,51,13,14
"382",381,411,46,15,15
"383",371,408,44,14,9
"384",382,413,46,17,14
"385",371,418,42,16,15
"386",381,391,42,16,11
"387",376,399,40,16,8
"388",376,421,46,14,17
"389",379,430,48,17,9
"390",373,407,47,15,11
"391",375,415,41,15,15
"392",0,1,0,0,0
"393",377,420,45,15,15
"394",0,1,0,0,0
"395",378,404,49,18,11
"396",1,1,0,0,0
"397",375,417,43,14,13
"398",380,405,44,15,15
"399",376,392,45,15,11
"400",378,397,41,14,7
"401",382,416,45,14,16
"402",0,2,0,0,0
"403",376,411,45,16,16
"404",371,385,41,14,15
"405",376,414,47,14,7
"406",368,415,47,13,13
"407",0,1,0,0,0
"408",0,1,0,0,0
"409",372,425,44,17,19
"410",379,406,40,13,8
"411",385,409,45,13,13
"412",0,1,0,0,0
"413",381,409,46,15,9
"414",376,426,48,12,18
"415",0,1,0,0,0
"416",0,1,0,0,0
"417",378,404,38,12,16
"418",359,410,45,16,9
"419",363,412,46,13,11
"420",380,419,32,13,13
"421",378,404,45,13,10
"422",365,407,39,14,16
"423",377,416,43,13,15
"424",374,411,41,12,12
"425",374,412,42,14,11
"426",375,421,43,13,14
"427",0,1,0,0,0
"428",383,413,43,17,11
"429",374,396,38,15,10
"430",371,417,50,16,16
"431",0,1,0,0,0
"432",367,398,48,13,14
"433",372,416,41,13,11
"434",373,404,45,10,11
"435",373,414,46,17,17
"436",373,408,45,14,17
"437",376,399,37,13,14
"438",366,415,45,12,8
"439",0,2,0,0,0
"440",373,409,39,16,13
"441",386,402,40,17,17
"442",378,405,38,16,8
"443",382,411,42,12,11
"444",371,403,38,12,16
"445",375,402,40,14,16
"446",368,413,42,10,15
"447",368,406,45,10,13
"448",378,415,43,18,15
"449",372,415,42,10,10
"450",0,1,0,0,0
"451",378,414,42,12,8
"452",0,1,0,0,0
"453",371,412,46,18,15
"454",372,411,42,13,11
"455",382,410,41,16,15
"456",378,409,45,13,12
"457",0,1,0,0,0
"458",369,414,47,14,11
"459",375,405,38,17,11
"460",374,402,41,16,15
"461",374,400,43,13,15
"462",378,392,44,14,8
"463",383,401,42,15,10
"464",1,2,0,0,0
"465",383,413,42,18,14
"466",381,399,44,14,10
"467",375,406,42,12,9
"468",0,1,0,0,0
"469",370,400,41,12,11
"470",383,414,44,12,15
"471",1,2,0,0,0
"472",369,400,39,13,12
"473",379,402,40,14,12
"474",366,401,43,17,13
"475",371,412,46,16,11
"476",372,420,44,13,19
"477",378,407,43,18,14
"478",379,419,45,13,13
"479",373,400,43,16,17
"480",373,402,44,10,13
"481",377,399,48,14,13
"482",377,401,42,14,18
"483",0,1,0,0,0
"484",383,413,38,19,13
"485",362,412,43,16,13
"486",377,397,42,10,15
"487",386,413,45,15,17
"488",376,406,42,15,16
"489",0,1,0,0,0
"490",380,411,48,13,14
"491",1,1,0,0,0
"492",379,417,41,13,17
"493",376,416,48,14,12
"494",375,394,31,14,10
"495",373,402,40,11,9
"496",379,397,48,16,10
"497",369,421,45,13,12
"498",370,410,45,14,10
"499",0,1,0,0,0
"500",372,419,47,13,11
"501",0,1,0,0,0
"502",0,1,0,0,0
"503",377,399,41,15,10
"504",381,415,36,17,13
"505",0,1,0,0,0
"506",376,421,38,13,14
"507",376,408,37,18,19
"508",0,1,0,0,0
"509",379,397,42,14,14
"510",375,408,48,15,11
"511",381,419,37,15,14
"512",364,405,48,16,13
"513",378,409,49,14,7
"514",379,402,42,17,12
"515",373,415,47,16,15
"516",381,410,40,16,14
"517",376,414,39,12,15
"518",374,415,42,16,10
"519",370,412,40,9,16
"520",378,408,49,11,18
"521",371,409,38,11,11
"522",379,416,42,17,17
"523",375,420,43,15,10
"524",371,403,36,18,17
"525",5,3,0,0,0
"526",373,413,43,15,15
"527",368,400,39,11,12
"528",378,407,44,12,12
"529",370,411,47,16,12
"530",371,408,43,16,14
"531",0,1,0,0,0
"532",368,414,44,18,13
"533",0,1,0,0,0
"534",379,396,44,10,13
"535",370,412,41,13,6
"536",0,1,0,0,0
"537",383,418,41,14,15
"538",374,401,39,10,13
"539",379,408,45,12,14
"540",1,1,0,0,0
"541",384,403,46,14,10
"542",379,412,43,15,12
"543",380,412,39,12,15
"544",372,399,47,11,13
"545",0,1,0,0,0
"546",367,429,43,14,15
"547",0,1,0,0,0
"548",0,1,0,0,0
"549",374,400,40,14,8
"550",371,415,41,15,13
"551",367,415,50,12,12
"552",0,1,0,0,0
"553",374,403,39,13,13
"554",369,402,44,13,16
"555",372,411,48,18,8
"556",0,1,0,0,0
"557",373,396,43,17,20
"558",359,418,36,17,10
"559",372,404,39,16,9
"560",378,410,40,16,13
"561",380,411,40,12,12
"562",367,413,42,18,15
"563",378,410,36,18,10
"564",375,404,44,18,6
"565",370,416,47,16,9
"566",387,407,49,12,11
"567",373,413,42,18,17
"568",375,419,43,11,9
"569",378,417,48,18,13
"570",377,401,44,15,16
"571",373,405,42,13,12
"572",374,409,42,14,12
"573",382,393,41,13,13
"574",367,414,51,13,14
"575",368,384,41,13,10
"576",374,407,42,14,17
"577",385,405,44,14,10
"578",0,2,0,0,0
"579",368,405,43,13,12
"580",2,1,0,0,0
"581",379,398,41,19,14
"582",367,413,43,14,13
"583",381,408,47,14,13
"584",1,2,0,0,0
"585",376,424,45,15,15
"586",376,420,41,12,13
"587",363,403,44,15,15
"588",371,404,47,14,16
"589",382,411,44,17,13
"590",377,416,44,16,10
"591",373,394,52,13,16
"592",377,412,40,14,20
"593",368,418,49,15,14
"594",376,404,39,11,22
"595",376,406,43,16,15
"596",0,1,0,0,0
"597",368,403,42,15,9
"598",374,413,38,15,13
"599",373,419,41,17,12
"600",0,1,0,0,0
"601",366,408,44,11,15
"602",381,411,38,13,14
"603",388,398,48,17,12
"604",379,405,46,17,15
"605",371,401,38,15,11
"606",371,402,47,14,11
"607",375,404,47,16,13
"608",363,413,42,16,13
"609",374,409,37,15,15
"610",379,407,43,14,9
"611",372,415,43,18,13
"612",0,0,0,0,0
"613",373,410,44,14,20
"614",368,393,42,11,10
"615",367,415,44,15,12
"616",372,407,47,16,12
"617",380,413,46,18,12
"618",1,1,0,0,0
"619",372,414,46,14,12
"620",0,1,0,0,0
"621",0,1,0,0,0
"622",376,411,43,15,14
"623",0,1,0,0,0
"624",373,399,40,19,17
"625",373,402,43,13,17
"626",373,411,42,16,13
"627",372,405,47,14,10
"628",375,408,38,12,12
"629",376,407,42,12,13
"630",382,414,46,15,14
"631",370,417,48,13,11
"632",369,408,45,14,13
"633",0,1,0,0,0
"634",373,410,49,12,7
"635",380,398,41,17,14
"636",373,419,43,16,8
"637",375,410,48,13,15
"638",0,1,0,0,0
"639",371,411,42,18,15
"640",380,412,41,12,14
"641",368,415,39,17,10
"642",380,418,43,16,13
"643",373,400,45,11,13
"644",368,400,44,15,14
"645",373,405,51,19,15
"646",375,404,44,12,9
"647",372,404,36,14,9
"648",381,399,46,14,12
"649",374,414,43,17,13
"650",371,409,42,12,11
"651",378,406,50,16,9
"652",383,412,48,18,19
"653",377,394,46,14,8
"654",375,404,39,14,11
"655",375,404,44,13,10
"656",369,409,46,13,13
"657",381,416,47,11,10
"658",384,387,44,13,10
"659",0,1,0,0,0
"660",382,403,37,13,9
"661",0,1,0,0,0
"662",372,414,46,14,11
"663",377,403,42,13,13
"664",374,415,43,14,11
"665",381,409,46,15,10
"666",1,1,0,0,0
"667",383,419,39,12,8
"668",374,396,44,18,13
"669",378,404,48,14,8
"670",376,411,46,12,17
"671",368,408,44,14,16
"672",377,420,46,12,11
"673",370,418,39,16,18
"674",378,394,47,15,15
"675",371,416,43,17,22
"676",377,407,45,14,18
"677",371,405,47,14,13
"678",369,404,46,13,16
"679",385,412,45,15,15
"680",379,414,42,19,17
"681",364,410,45,12,15
"682",382,412,42,14,8
"683",381,412,46,11,18
"684",368,418,48,16,8
"685",369,409,38,18,8
"686",372,406,41,17,15
"687",0,1,0,0,0
"688",375,426,40,19,10
"689",381,423,48,13,13
"690",377,421,46,16,15
"691",2,3,0,0,0
"692",374,418,41,14,10
"693",0,1,0,0,0
"694",378,414,42,15,15
"695",368,413,46,11,20
"696",363,417,42,14,10
"697",379,409,44,13,12
"698",380,424,43,12,17
"699",371,405,48,14,6
"700",383,392,42,14,12
"701",378,402,42,16,19
"702",377,412,45,14,10
"703",0,1,0,0,0
"704",381,400,42,13,7
"705",371,402,39,15,9
"706",0,1,0,0,0
"707",379,410,44,12,18
"708",376,418,42,13,10
"709",378,402,41,16,12
"710",383,412,40,12,10
"711",366,410,40,12,14
"712",371,411,46,13,8
"713",376,398,53,11,10
"714",372,409,45,16,10
"715",368,427,43,15,13
"716",379,391,47,13,9
"717",370,405,32,16,12
"718",386,417,40,16,10
"719",0,1,0,0,0
"720",369,400,41,14,5
"721",0,1,0,0,0
"722",0,2,0,0,0
"723",377,413,46,10,13
"724",370,406,39,15,13
"725",375,408,40,13,14
"726",380,415,48,16,16
"727",372,415,41,15,8
"728",0,1,0,0,0
"729",376,425,55,11,13
"730",366,408,41,15,11
"731",0,1,0,0,0
"732",373,408,44,18,15
"733",374,413,47,15,11
"734",377,411,39,10,15
"735",372,416,39,15,5
"736",373,420,46,17,12
"737",385,405,45,16,19
"738",0,1,0,0,0
"739",376,406,34,15,17
"740",383,414,40,13,18
"741",383,409,39,16,11
"742",0,1,0,0,0
"743",372,418,49,14,7
"744",373,406,41,15,19
"745",372,401,38,10,17
"746",380,423,47,16,11
"747",373,394,40,13,20
"748",368,401,35,15,14
"749",385,400,41,15,10
"750",1,1,1,0,0
"751",377,409,42,16,13
"752",370,413,44,16,15
"753",372,413,40,15,12
"754",379,421,44,14,11
"755",375,410,41,16,16
"756",379,396,43,15,8
"757",387,410,45,17,15
"758",379,422,40,15,12
"759",367,402,47,11,13
"760",378,399,35,16,4
"761",367,406,44,13,14
"762",375,393,36,16,12
"763",371,411,45,18,17
"764",372,403,46,18,15
"765",370,410,47,17,18
"766",376,409,46,12,11
"767",362,405,44,14,15
"768",0,0,0,0,0
"769",380,406,49,16,12
"770",371,411,45,8,10
"771",360,403,40,15,14
"772",375,406,43,16,17
"773",377,409,39,15,15
"774",368,409,36,18,13
"775",369,407,44,12,16
"776",374,408,45,16,15
"777",377,416,47,15,17
"778",369,412,38,13,14
"779",371,405,41,11,19
"780",369,422,45,12,13
"781",0,1,0,0,0
"782",375,407,40,17,12
"783",376,396,43,17,9
"784",0,1,0,0,0
"785",375,401,45,13,15
"786",0,1,0,0,0
"787",382,392,39,10,13
"788",377,405,44,13,21
"789",378,414,45,14,13
"790",0,1,0,0,0
"791",0,1,0,0,0
"792",373,412,42,19,18
"793",375,417,46,14,14
"794",376,409,41,15,14
"795",0,1,0,0,0
"796",377,401,36,15,19
"797",0,2,0,0,0
"798",372,403,44,14,13
"799",386,411,43,16,12
"800",378,406,42,13,13
"801",375,422,44,18,11
"802",379,408,41,14,14
"803",1,1,0,0,0
"804",375,418,45,14,14
"805",0,1,0,0,0
"806",372,419,42,14,15
"807",368,411,41,13,10
"808",376,405,37,10,8
"809",374,400,51,18,13
"810",370,424,43,15,14
"811",380,409,41,14,8
"812",374,397,45,15,8
"813",379,404,44,16,14
"814",0,1,0,0,0
"815",376,415,44,18,15
"816",381,414,48,15,13
"817",372,396,36,17,7
"818",373,410,37,16,16
"819",381,401,49,16,9
"820",0,1,0,0,0
"821",380,408,48,14,13
"822",0,1,0,0,0
"823",0,1,0,0,0
"824",367,413,44,16,13
"825",377,411,48,15,11
"826",372,410,47,16,13
"827",0,1,0,0,0
"828",366,411,47,12,16
"829",371,408,46,15,19
"830",371,418,48,13,15
"831",376,418,50,15,11
"832",363,408,39,12,11
"833",375,420,38,17,13
"834",386,417,44,16,11
"835",376,418,47,16,13
"836",0,1,0,0,0
"837",385,413,43,15,15
"838",361,414,43,15,11
"839",374,399,39,15,11
"840",379,405,37,10,12
"841",368,415,37,16,12
"842",378,411,42,15,16
"843",382,412,30,18,6
"844",383,407,42,14,14
"845",387,401,48,14,13
"846",0,1,0,0,0
"847",375,410,42,13,14
"848",385,401,48,13,13
"849",363,413,49,14,7
"850",374,406,45,12,12
"851",377,395,47,14,18
"852",378,397,41,16,15
"853",362,419,42,17,10
"854",367,411,41,18,15
"855",372,392,38,15,8
"856",367,401,40,14,11
"857",382,403,39,12,13
"858",378,393,46,14,10
"859",378,395,47,15,15
"860",0,1,0,0,0
"861",376,414,46,16,17
"862",377,427,40,15,19
"863",383,410,39,17,16
"864",368,403,40,15,12
"865",386,396,44,12,13
"866",374,401,48,17,8
"867",369,408,44,17,9
"868",376,400,49,16,14
"869",369,407,40,12,12
"870",0,1,0,0,0
"871",374,409,42,11,12
"872",378,423,45,14,6
"873",378,412,39,15,17
"874",380,419,39,12,12
"875",374,395,43,18,10
"876",377,401,46,13,12
"877",375,401,41,17,13
"878",380,413,48,12,15
"879",379,413,44,14,16
"880",377,404,43,14,13
"881",367,410,37,14,12
"882",361,407,38,13,11
"883",369,410,43,15,11
"884",380,402,41,14,13
"885",378,405,42,15,15
"886",373,412,39,13,9
"887",384,413,48,13,17
"888",367,418,38,16,14
"889",373,414,42,12,19
"890",370,410,37,13,10
"891",369,404,39,14,16
"892",383,417,47,18,8
"893",377,417,47,16,16
"894",376,421,41,12,12
"895",383,403,38,16,19
"896",376,410,41,14,8
"897",370,408,42,17,12
"898",375,408,44,11,17
"899",0,1,0,0,0
"900",373,403,40,13,12
"901",373,417,42,16,9
"902",370,410,41,16,15
"903",377,404,52,15,18
"904",378,404,44,15,12
"905",374,407,45,19,14
"906",379,424,44,15,19
"907",369,401,42,14,14
"908",376,413,44,16,11
"909",371,421,43,14,9
"910",0,1,0,0,0
"911",370,405,44,16,16
"912",379,409,44,12,16
"913",372,402,47,16,16
"914",366,401,38,13,16
"915",370,416,45,16,15
"916",383,408,44,13,10
"917",374,401,42,16,13
"918",373,405,33,15,11
"919",369,419,44,12,14
"920",370,420,43,13,7
"921",365,402,34,12,6
"922",381,394,39,15,11
"923",371,415,48,16,11
"924",382,429,43,15,15
"925",381,414,44,19,8
"926",374,388,36,13,11
"927",378,411,41,12,17
"928",376,401,41,13,12
"929",381,411,50,17,11
"930",384,400,42,16,13
"931",0,2,0,0,0
"932",0,1,0,0,0
"933",383,397,48,16,11
"934",368,406,49,15,15
"935",0,1,0,0,0
"936",369,419,41,10,10
"937",381,406,39,17,11
"938",379,407,42,12,13
"939",0,1,0,0,0
"940",380,417,45,18,16
"941",0,1,0,0,0
"942",0,1,0,0,0
"943",374,413,43,13,14
"944",0,1,0,0,0
"945",381,408,36,16,12
"946",385,395,44,13,12
"947",383,405,48,11,14
"948",370,397,45,17,14
"949",377,422,44,17,12
"950",379,417,45,15,14
"951",379,406,45,13,13
