"","age1_orange.A","age1_green.A","age2_no_comorbid_orange.A","age2_no_comorbid_green.A","age2_comorbid_green.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"1",40,72,42,76,76,79,79
"2",48,93,51,97,97,100,100
"3",52,98,55,102,102,106,106
"4",52,100,55,104,104,107,107
"5",34,60,37,63,63,66,66
"6",51,100,54,104,104,107,107
"7",43,80,46,84,84,87,87
"8",44,84,47,88,88,90,90
"9",60,121,64,127,127,130,130
"10",37,68,40,72,72,74,74
"11",42,79,46,83,83,86,86
"12",39,71,42,74,74,77,77
"13",52,101,56,105,105,109,109
"14",50,103,53,108,108,111,111
"15",43,80,46,84,84,87,87
"16",44,83,47,87,87,90,90
"17",55,105,59,110,110,114,114
"18",44,83,47,87,87,90,90
"19",37,69,40,72,72,75,75
"20",38,69,41,73,73,75,75
"21",40,75,43,79,79,82,82
"22",48,91,51,96,96,99,99
"23",44,85,47,89,89,92,92
"24",47,92,50,96,96,99,99
"25",51,98,55,103,103,106,106
"26",67,148,71,153,153,157,157
"27",37,67,40,70,70,73,73
"28",57,109,61,115,115,118,118
"29",54,102,57,107,107,110,110
"30",47,90,50,95,95,97,97
"31",41,75,44,79,79,81,81
"32",68,139,72,145,145,149,149
"33",30,54,32,57,57,59,59
"34",38,70,40,73,73,76,76
"35",48,95,52,99,99,102,102
"36",59,116,63,122,122,125,125
"37",55,115,59,120,120,123,123
"38",43,82,47,86,86,89,89
"39",57,118,60,123,123,126,126
"40",44,79,47,83,83,86,86
"41",51,95,54,99,99,102,102
"42",44,86,47,90,90,93,93
"43",36,67,39,70,70,72,72
"44",44,84,47,88,88,91,91
"45",38,70,41,73,73,76,76
"46",37,66,40,70,70,72,72
"47",41,79,43,82,82,85,85
"48",51,99,55,104,104,107,107
"49",54,102,57,107,107,110,110
"50",62,129,66,135,135,139,139
"51",41,76,44,80,80,83,83
"52",54,101,58,106,106,109,109
"53",44,80,47,84,84,87,87
"54",52,102,56,107,107,111,111
"55",39,72,42,76,76,79,79
"56",53,100,56,105,105,108,108
"57",49,93,52,98,98,101,101
"58",32,57,34,60,60,63,63
"59",47,88,50,92,92,95,95
"60",46,92,49,96,96,99,99
"61",59,119,63,124,124,127,127
"62",43,80,47,84,84,87,87
"63",54,107,58,112,112,115,115
"64",45,87,49,91,91,94,94
"65",66,137,71,143,143,146,146
"66",45,87,48,91,91,94,94
