"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",57,78,69,90,92,87,92
"2",74,102,89,118,122,114,121
"3",79,108,93,124,128,119,126
"4",81,114,91,126,130,119,126
"5",44,62,57,71,73,71,75
"6",81,115,91,128,132,120,127
"7",65,88,78,102,105,99,105
"8",68,93,80,106,109,101,108
"9",100,142,109,157,162,147,156
"10",54,74,65,85,87,82,87
"11",59,83,77,96,99,96,102
"12",54,75,67,86,89,84,90
"13",83,114,96,130,134,124,131
"14",91,122,103,140,145,132,141
"15",65,89,77,102,105,98,104
"16",69,93,80,106,110,102,108
"17",85,117,99,134,138,128,136
"18",70,92,91,109,113,105,114
"19",58,76,70,88,91,85,91
"20",54,73,71,86,90,85,91
"21",64,83,81,98,101,95,102
"22",73,101,85,115,118,111,117
"23",72,96,85,111,115,106,113
"24",75,103,89,119,123,113,121
"25",79,109,93,124,128,120,128
"26",117,181,125,193,199,176,188
"27",53,71,65,82,85,80,86
"28",85,120,99,136,140,131,139
"29",83,113,96,129,133,124,132
"30",74,101,84,115,118,109,116
"31",61,80,81,94,98,93,101
"32",112,162,124,179,184,168,178
"33",43,57,55,67,69,65,70
"34",53,74,65,85,87,83,88
"35",76,106,87,120,123,114,121
"36",94,130,109,149,153,143,152
"37",95,134,106,151,155,142,151
"38",65,90,77,103,106,99,105
"39",95,137,105,152,156,143,152
"40",62,85,75,97,100,95,100
"41",77,104,92,120,124,116,123
"42",77,101,89,116,121,110,118
"43",52,71,64,83,85,80,85
"44",71,94,88,110,115,106,115
"45",58,76,73,89,92,87,93
"46",53,71,65,82,85,80,85
"47",67,89,86,105,109,100,108
"48",81,111,96,127,131,122,129
"49",81,113,94,128,132,123,130
"50",99,146,113,164,169,157,166
"51",59,82,72,94,97,92,98
"52",78,110,91,124,128,119,126
"53",63,86,75,99,101,96,101
"54",87,115,106,135,140,129,139
"55",59,79,75,92,96,90,97
"56",81,111,92,126,130,121,128
"57",81,106,96,123,127,117,126
"58",48,62,60,73,76,71,77
"59",69,96,81,109,112,106,112
"60",78,104,93,121,125,116,124
"61",96,136,108,152,156,144,152
"62",67,88,81,103,107,99,107
"63",85,123,96,136,140,128,136
"64",69,98,80,109,112,104,110
"65",113,162,123,179,184,166,177
"66",69,98,80,110,113,104,110
"67",52,70,64,81,83,79,84
"68",51,68,67,80,83,79,85
"69",49,66,72,78,81,79,86
"70",84,110,102,128,133,124,133
"71",65,88,78,101,105,99,105
"72",84,115,99,131,136,126,134
"73",77,103,95,121,125,116,124
"74",50,67,70,79,81,79,86
