"time" "age1_orange.S" "age1_green.S" "age2_no_comorbid_orange.S" "age2_no_comorbid_green.S" "age2_comorbid_green.S" "age3_no_comorbid_green.S" "age3_comorbid_green.S" "age1_orange.E" "age1_green.E" "age2_no_comorbid_orange.E" "age2_no_comorbid_green.E" "age2_comorbid_green.E" "age3_no_comorbid_green.E" "age3_comorbid_green.E" "age1_orange.P" "age1_green.P" "age2_no_comorbid_orange.P" "age2_no_comorbid_green.P" "age2_comorbid_green.P" "age3_no_comorbid_green.P" "age3_comorbid_green.P" "age1_orange.A" "age1_green.A" "age2_no_comorbid_orange.A" "age2_no_comorbid_green.A" "age2_comorbid_green.A" "age3_no_comorbid_green.A" "age3_comorbid_green.A" "age1_orange.I" "age1_green.I" "age2_no_comorbid_orange.I" "age2_no_comorbid_green.I" "age2_comorbid_green.I" "age3_no_comorbid_green.I" "age3_comorbid_green.I" "age1_orange.H" "age1_green.H" "age2_no_comorbid_orange.H" "age2_no_comorbid_green.H" "age2_comorbid_green.H" "age3_no_comorbid_green.H" "age3_comorbid_green.H" "age1_orange.R" "age1_green.R" "age2_no_comorbid_orange.R" "age2_no_comorbid_green.R" "age2_comorbid_green.R" "age3_no_comorbid_green.R" "age3_comorbid_green.R" "age1_orange.D" "age1_green.D" "age2_no_comorbid_orange.D" "age2_no_comorbid_green.D" "age2_comorbid_green.D" "age3_no_comorbid_green.D" "age3_comorbid_green.D"
0 188 15.6 211 23.45 31.3 11 18.65 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 187.97623323945 15.5999963484415 210.984003674632 23.4499945325267 31.2999927022638 10.999997440359 18.649995660245 0.0215034520426392 3.28707759477878e-06 0.755090643231029 4.92086842617854e-06 6.56815273941955e-06 2.30353917257264e-06 3.90554596077089e-06 0.00182973000400598 2.9269816122434e-07 0.169895025901695 4.38874159639021e-07 5.85789390051232e-07 2.05607849070948e-07 3.48598762288471e-07 6.83950104305822e-05 1.13158602117469e-08 0.0140444966380867 1.69824663831381e-08 2.26674284772803e-08 7.95971728229481e-09 1.34953388467999e-08 0.000350224784098844 5.79358325695896e-08 0.0715189401155675 8.69076360533251e-08 1.14358967757366e-07 4.02365980307782e-08 6.63304054823742e-08 2.83454394043866e-06 4.79228846113685e-10 0.00104066112393612 7.52993431010733e-10 2.95022825413113e-09 9.544669427923e-10 3.84472424928026e-09 1.1884513098659e-05 2.01088726586537e-09 0.0042187351668913 2.97412146870185e-09 3.20233763170094e-09 1.18475320555962e-09 1.10355397348743e-09 2.39651551205751e-07 4.09246668558845e-11 0.000187823190475609 1.13503716157883e-10 6.15134635941363e-10 1.58449388894298e-10 8.36233580644948e-10
2 187.913445422812 15.5999885119271 210.941740155786 23.4499830035237 31.2999773138718 10.9999920911411 18.6499865908891 0.0708852016616101 9.26363207964389e-06 0.596227565433348 1.36846767583241e-05 1.82656879546075e-05 6.36285290561154e-06 1.07879278808777e-05 0.0103901219120262 1.44453912922994e-06 0.201772033531852 2.14737721159231e-06 2.8662220350891e-06 1.00165507643008e-06 1.698260652311e-06 0.000806704664692952 1.1888073875628e-07 0.0378518382946074 1.7746870333574e-07 2.36877203173078e-07 8.29582881120865e-08 1.40652006662765e-07 0.00410295759150001 6.04317367994677e-07 0.190183864697001 9.01247282901726e-07 1.16797151420693e-06 4.10693704027344e-07 6.57436499102671e-07 6.64795392115784e-05 1.01695299330154e-08 0.00566549034784436 1.59137563069187e-08 6.15821464154842e-08 1.99201169319481e-08 7.83430008784941e-08 0.000293693013561399 4.50595892677024e-08 0.0249661834576354 6.63858172981232e-08 7.08273553037778e-08 2.61856842370326e-08 2.41103946235478e-08 9.41880535746821e-06 1.47449330409248e-09 0.00159286845165534 3.40672229658897e-09 1.69600082335112e-08 4.5931748706992e-09 2.23804220543781e-08
3 187.821195113187 15.5999783134016 210.87963468868 23.4499685119349 31.2999579711541 10.9999854901347 18.649975399183 0.132746755097095 1.57170030393145e-05 0.495601995740371 2.27064702511156e-05 3.03075701006362e-05 1.04355829987547e-05 1.76930566297068e-05 0.0253999667672416 3.18097708659311e-06 0.190293959926868 4.65548956945707e-06 6.21393703727106e-06 2.15421927495838e-06 3.65238086163398e-06 0.00305201375260366 4.0999476831847e-07 0.0591736530777245 6.06319247248134e-07 8.09287524045484e-07 2.82071781162688e-07 4.78239883516738e-07 0.0154143160068449 2.0685860675602e-06 0.293030196175865 3.05422511662866e-06 3.89573517057254e-06 1.36610208627348e-06 2.12234299828036e-06 0.000373586174585175 5.25359836275417e-08 0.0132454341263364 8.1639948719627e-08 3.11876925103932e-07 1.00723562551501e-07 3.86578221835067e-07 0.00174207204979939 2.46423180565119e-07 0.0637597067359449 3.60701645655815e-07 3.81269757917303e-07 1.40672822544046e-07 1.28087172455278e-07 7.61769644680445e-05 1.10782787444228e-08 0.00526036553663413 2.32192776311949e-08 1.0916938070409e-07 3.04927432681032e-08 1.40131257700433e-07
4 187.70531012454 15.59996584895 210.801600391771 23.4499515501503 31.2999353313307 10.9999779499217 18.6499626150946 0.198886900927945 2.24601931678198e-05 0.434775055877366 3.15245283264538e-05 4.20775154208104e-05 1.42627799401668e-05 2.41818950803737e-05 0.0445418830591619 5.21778814144294e-06 0.170246072610712 7.46852948647563e-06 9.96865556190564e-06 3.41543726985444e-06 5.79071864388957e-06 0.00731028178569336 9.16576071781164e-07 0.0753272607998532 1.33728397784169e-06 1.78494620496566e-06 6.17794261915773e-07 1.04744208952083e-06 0.0366570063151877 4.58939863961431e-06 0.367403921571909 6.68049029958994e-06 8.38529646196574e-06 2.92553320262314e-06 4.41218566397239e-06 0.00117646355904541 1.54615779855802e-07 0.0221301813812461 2.37889993263679e-07 8.96892656755822e-07 2.88742313482451e-07 1.08145332608919e-06 0.00579828734837095 7.68825934392392e-07 0.11680331008204 1.11518968846114e-06 1.16792949090592e-06 4.29435145374265e-07 3.8692620720783e-07 0.000319052464712576 4.36522309730917e-08 0.011713805905945 8.59379544445993e-08 3.87433560490545e-07 1.10356122010772e-07 4.84284394739697e-07
5 187.568869855953 15.5999506752797 210.709699914124 23.4499317535237 31.2999089076884 10.9999693702173 18.6499480685958 0.265584619627522 2.98064678069052e-05 0.401674804333037 4.05158949846173e-05 5.40787852033484e-05 1.79992950208664e-05 3.05169865581053e-05 0.0657691753455626 7.47010737564801e-06 0.153127720923014 1.04053170031575e-05 1.38885467888627e-05 4.68774667125999e-06 7.94786140172716e-06 0.0137173623752246 1.64235004755256e-06 0.0867928902678696 2.35541998642647e-06 3.14390812687201e-06 1.07829808716734e-06 1.82820539324282e-06 0.0682880570725437 8.16206175092909e-06 0.41688100580824 1.1669409285262e-05 1.44182109289246e-05 4.99316830996689e-06 7.31883423345926e-06 0.00270990907656145 3.38332974841113e-07 0.0309943342065962 5.13910353749398e-07 1.91215602458962e-06 6.12627154569304e-07 2.24008037101207e-06 0.0141300486400994 1.78411093000441e-06 0.179810942716963 2.55837850640797e-06 2.65529198027417e-06 9.71621172331495e-07 8.66986807869784e-07 0.000930971909474108 1.21289416626556e-07 0.0210183876199887 2.28146136435676e-07 9.95412538367798e-07 2.87026241459946e-07 1.21244946773256e-06
6 187.413082933773 15.5999322102554 210.604735607323 23.4499085166463 31.2998778921548 10.9999595302809 18.6499313854309 0.331683725460979 3.81034409190456e-05 0.388438217037963 5.01607971848713e-05 6.69523646859903e-05 2.1860471448887e-05 3.70634356837947e-05 0.087809365051274 9.97259680216201e-06 0.141803157901272 1.34835284166648e-05 1.79972042405803e-05 5.97136434838033e-06 1.01241768270266e-05 0.0221699342297446 2.58845892955395e-06 0.0948344486514499 3.63880990433248e-06 4.85691897678494e-06 1.64775893967013e-06 2.79370038407709e-06 0.10957063848247 1.27722502084059e-05 0.448740001802908 1.78831834778574e-05 2.1766249693966e-05 7.46631973957819e-06 1.06570509884706e-05 0.00514125455663245 6.19477048256036e-07 0.0390698147771923 9.26538417892405e-07 3.40301234057005e-06 1.08325507955699e-06 3.87018624435037e-06 0.0283783601393049 3.46200834405633e-06 0.249419890667591 4.89796993341915e-06 5.03964246134796e-06 1.83288015206177e-06 1.62118120969308e-06 0.00216378830658427 2.71512323790547e-07 0.0329588618382104 4.9252631459608e-07 2.09245277063394e-06 6.07669347556681e-07 2.48483778882729e-06
7 187.237919089146 15.5999098425849 210.48667401668 23.4498811810458 31.2998414058309 10.9999481823153 18.6499121454709 0.39738713031635 4.76328876442401e-05 0.389956423426293 6.08589716417438e-05 8.12318043661655e-05 2.60282298092187e-05 4.41296805401754e-05 0.110074801157499 1.28017821798728e-05 0.136222822511963 1.67980500263949e-05 2.24212778603907e-05 7.30607435900894e-06 1.23871169814106e-05 0.0324576160700376 3.76400318830464e-06 0.100693819216891 5.17710584018162e-06 6.91016685704414e-06 2.31568727904392e-06 3.92614252310627e-06 0.159273833030788 1.84491660939534e-05 0.469817495348524 2.52503235147885e-05 3.03079581258791e-05 1.02799381636844e-05 1.4325136810133e-05 0.00855907854327015 1.01008328335449e-06 0.0460462921509088 1.48445948372232e-06 5.3842168049558e-06 1.70030778349753e-06 5.94284585404535e-06 0.0500232785782795 5.97366361990581e-06 0.32339363966849 8.3251259495532e-06 8.49598154053152e-06 3.06771436925778e-06 2.69224521838415e-06 0.00430517315743942 5.25829075357748e-07 0.0471954909971227 9.24917729412393e-07 3.84276357149125e-06 1.11973297456616e-06 4.4513611971884e-06
8 187.04252141175 15.5998829434093 210.354922503954 23.4498490718579 31.2997985479382 10.9999350731828 18.6498899195326 0.46355227853965 5.86188624943142e-05 0.402924091567293 7.29205665278355e-05 9.73310760051708e-05 3.06418040602377e-05 5.19517859748575e-05 0.132445773708826 1.60385699070535e-05 0.135565204457075 2.04573301890116e-05 2.73055196126253e-05 8.73965886962237e-06 1.48176943562234e-05 0.0443539747362362 5.18761519677044e-06 0.105374833239549 6.97535238458178e-06 9.31038505916459e-06 3.07906348109245e-06 5.22041217476129e-06 0.216140866096375 2.52718739923652e-05 0.485473446449544 3.37819905109442e-05 4.00401222836422e-05 1.34125850521878e-05 1.8300676290131e-05 0.0129851102779925 1.52109859249454e-06 0.0519144132837974 2.19315157167574e-06 7.86048585699715e-06 2.45937120863264e-06 8.42222867614176e-06 0.0803438305166881 9.49946473684875e-06 0.400455548982703 1.30267555647915e-05 1.31926515061617e-05 4.72504444358765e-06 4.11840472029243e-06 0.00765675437387581 9.19105777945923e-07 0.0633699580661777 1.57299537824518e-06 6.41182144927796e-06 1.86929011380181e-06 7.24926520067253e-06
9 186.825459221173 15.5998508504173 210.208498559235 23.4498114877866 31.2997483824188 10.9999199429424 18.6498642668978 0.531305717672039 7.12566311474205e-05 0.425227144875041 8.65985184332682e-05 0.000115587787930119 3.5810322407881e-05 6.07147739006346e-05 0.155078936758055 1.97574325213315e-05 0.13897440806278 2.45610654468004e-05 3.27829999353882e-05 1.03160103563328e-05 1.74903266496006e-05 0.0576674380994195 6.88583526226612e-06 0.109631521152047 9.05189852205665e-06 1.20820649782675e-05 3.94144115603528e-06 6.68253432364163e-06 0.279140459036467 3.33595023112898e-05 0.499611342054066 4.35583795711781e-05 5.10516689841701e-05 1.6877708767106e-05 2.2616461318445e-05 0.0183953512964293 2.16423687421286e-06 0.0568345387910931 3.05849950990241e-06 1.08405293813113e-05 3.35692476329534e-06 1.12836525040816e-05 0.120435087856549 1.42363432610795e-05 0.480055573601499 1.91976439061277e-05 1.93048734677252e-05 6.85351909004448e-06 5.93833039664727e-06 0.0125177881084079 1.4896013363223e-06 0.0811669122280138 2.4862079981248e-06 9.96765651821883e-06 2.90113102820167e-06 1.10070230578512e-05
