"","age1_orange.E","age1_green.E","age2_no_comorbid_orange.E","age2_no_comorbid_green.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1",32,64,34,68,68,70,70
"2",41,86,44,90,90,93,93
"3",44,89,47,94,94,97,97
"4",44,91,47,96,96,98,98
"5",27,53,29,56,56,58,58
"6",42,91,45,95,95,98,98
"7",36,73,38,76,76,79,79
"8",37,76,39,79,79,82,82
"9",52,113,56,118,118,121,121
"10",30,61,32,64,64,66,66
"11",36,72,39,76,76,78,78
"12",32,63,35,66,66,69,69
"13",45,93,48,98,98,101,101
"14",44,97,47,101,101,104,104
"15",36,73,38,76,76,79,79
"16",37,75,39,79,79,81,81
"17",47,97,51,102,102,105,105
"18",37,76,40,80,80,82,82
"19",30,61,32,64,64,66,66
"20",31,62,33,65,65,67,67
"21",33,68,36,71,71,73,73
"22",41,85,44,89,89,92,92
"23",37,77,40,81,81,83,83
"24",40,84,43,88,88,91,91
"25",44,92,48,96,96,99,99
"26",59,140,63,145,145,148,148
"27",30,59,32,62,62,64,64
"28",50,102,54,107,107,110,110
"29",46,94,49,98,98,101,101
"30",40,83,42,87,87,89,89
"31",34,67,36,70,70,73,73
"32",61,132,65,138,138,142,142
"33",23,46,25,49,49,50,50
"34",31,63,34,66,66,68,68
"35",42,88,45,92,92,95,95
"36",52,109,56,114,114,118,118
"37",48,108,52,112,112,116,116
"38",36,75,39,79,79,81,81
"39",51,111,54,116,116,120,120
"40",36,71,39,75,75,78,78
"41",43,86,46,91,91,94,94
"42",37,79,39,83,83,85,85
"43",29,60,31,63,63,65,65
"44",37,77,40,81,81,84,84
"45",31,62,33,65,65,67,67
"46",29,58,32,61,61,63,63
"47",34,71,36,75,75,77,77
"48",44,92,48,97,97,100,100
"49",46,94,49,99,99,102,102
"50",56,123,60,129,129,132,132
"51",34,69,37,73,73,75,75
"52",46,93,50,97,97,100,100
"53",36,72,39,76,76,78,78
"54",45,95,49,100,100,103,103
"55",32,65,35,69,69,71,71
"56",45,92,48,96,96,99,99
"57",41,85,44,89,89,92,92
"58",24,50,26,52,52,54,54
"59",40,81,43,85,85,87,87
"60",40,85,43,89,89,92,92
"61",52,111,56,116,116,120,120
"62",36,72,39,76,76,79,79
"63",46,99,50,103,103,106,106
"64",38,79,41,83,83,85,85
"65",59,129,63,135,135,138,138
"66",38,80,40,83,83,86,86
"67",29,59,31,61,61,64,64
"68",28,57,31,60,60,62,62
"69",28,56,30,59,59,61,61
"70",45,91,48,95,95,98,98
"71",36,74,39,77,77,80,80
"72",46,95,50,100,100,103,103
"73",41,85,44,89,89,92,92
"74",28,57,31,60,60,62,62
"75",53,115,57,120,120,123,123
"76",43,85,46,89,89,92,92
"77",30,60,33,63,63,65,65
"78",38,79,41,83,83,85,85
"79",51,113,55,118,118,121,121
"80",32,65,35,69,69,71,71
"81",32,63,34,67,67,69,69
"82",27,54,29,57,57,59,59
"83",40,86,43,90,90,93,93
"84",33,67,36,70,70,72,72
"85",35,70,38,74,74,76,76
"86",42,92,45,96,96,99,99
"87",41,84,44,88,88,91,91
"88",45,95,48,99,99,102,102
"89",52,119,56,124,124,127,127
"90",61,140,65,146,146,149,149
"91",28,57,30,60,60,62,62
"92",38,77,41,80,80,83,83
"93",27,53,29,56,56,58,58
"94",57,126,61,131,131,135,135
"95",44,89,47,93,93,96,96
"96",32,65,34,68,68,70,70
"97",34,70,37,74,74,76,76
"98",44,91,47,95,95,98,98
"99",39,85,42,88,88,91,91
"100",40,84,43,88,88,91,91
"101",28,57,31,60,60,62,62
"102",47,97,50,101,101,104,104
"103",33,70,35,73,73,76,76
"104",59,145,63,150,150,153,153
"105",31,60,33,63,63,65,65
"106",37,76,40,80,80,83,83
"107",46,101,49,106,106,108,108
"108",43,90,47,94,94,97,97
"109",29,58,31,61,61,63,63
"110",78,175,83,182,182,187,187
"111",31,66,34,69,69,71,71
"112",33,66,36,70,70,72,72
"113",20,41,22,43,43,44,44
"114",38,77,40,80,80,83,83
"115",23,44,24,46,46,48,48
"116",47,97,50,102,102,105,105
"117",36,73,38,76,76,79,79
"118",29,59,31,62,62,64,64
"119",42,89,45,93,93,95,95
"120",22,45,24,47,47,49,49
"121",54,116,58,121,121,125,125
"122",32,66,34,70,70,72,72
"123",36,72,39,76,76,79,79
"124",34,69,36,73,73,75,75
"125",49,111,53,116,116,119,119
"126",59,131,63,137,137,141,141
"127",27,53,29,55,55,57,57
"128",45,96,48,100,100,103,103
"129",34,69,36,72,72,74,74
"130",39,82,41,86,86,88,88
"131",38,79,41,83,83,85,85
"132",50,105,53,110,110,113,113
"133",27,56,29,58,58,60,60
"134",63,133,68,140,140,144,144
"135",30,61,32,64,64,66,66
"136",59,143,63,149,149,152,152
"137",43,94,46,98,98,101,101
"138",34,73,36,76,76,78,78
"139",40,84,43,88,88,91,91
"140",52,111,55,116,116,120,120
"141",29,58,32,60,60,63,63
"142",47,103,51,108,108,111,111
"143",40,89,42,93,93,96,96
"144",27,56,29,59,59,61,61
"145",34,72,37,75,75,77,77
"146",30,60,33,63,63,65,65
"147",42,84,46,88,88,91,91
"148",46,95,49,100,100,103,103
"149",39,77,42,81,81,84,84
"150",50,107,54,112,112,116,116
"151",41,83,44,87,87,90,90
"152",51,111,55,116,116,119,119
"153",29,59,31,62,62,64,64
"154",37,73,40,76,76,79,79
"155",22,45,24,47,47,49,49
"156",51,108,54,113,113,116,116
"157",38,76,41,80,80,82,82
"158",37,77,40,81,81,84,84
"159",28,56,30,59,59,61,61
"160",54,119,58,124,124,128,128
"161",37,73,40,77,77,79,79
"162",54,116,58,122,122,125,125
"163",37,78,40,82,82,84,84
"164",55,119,59,124,124,128,128
"165",41,87,44,91,91,94,94
"166",38,80,41,84,84,86,86
"167",35,72,37,75,75,78,78
"168",42,90,45,94,94,97,97
"169",34,68,37,71,71,74,74
"170",35,70,37,73,73,76,76
"171",43,91,46,96,96,98,98
"172",37,74,39,78,78,80,80
"173",31,62,33,65,65,67,67
"174",33,66,35,69,69,72,72
"175",29,57,31,60,60,62,62
"176",36,70,39,74,74,77,77
"177",37,78,40,81,81,84,84
"178",47,97,50,101,101,104,104
"179",37,74,40,78,78,81,81
"180",43,91,46,96,96,98,98
"181",83,214,88,221,221,225,225
"182",35,71,38,75,75,77,77
"183",35,69,38,73,73,75,75
"184",36,71,38,75,75,77,77
"185",29,56,31,59,59,61,61
"186",30,61,33,65,65,67,67
"187",62,140,66,146,146,150,150
"188",46,101,49,106,106,109,109
"189",30,62,32,65,65,67,67
"190",49,104,53,108,108,112,112
"191",33,71,35,74,74,76,76
"192",27,55,29,58,58,60,60
"193",38,76,41,80,80,83,83
"194",28,56,30,59,59,61,61
"195",55,122,59,128,128,131,131
"196",44,91,47,96,96,99,99
"197",41,81,44,85,85,88,88
"198",37,76,40,79,79,82,82
"199",36,70,39,73,73,76,76
"200",36,74,39,77,77,80,80
"201",30,61,32,64,64,66,66
"202",49,109,52,113,113,116,116
"203",41,86,44,90,90,93,93
"204",49,109,53,114,114,117,117
"205",39,79,42,83,83,85,85
"206",29,59,32,62,62,64,64
"207",49,104,53,109,109,112,112
"208",38,74,41,78,78,81,81
"209",25,50,27,52,52,54,54
"210",34,71,37,74,74,77,77
"211",29,57,31,60,60,62,62
"212",40,82,43,86,86,89,89
"213",39,79,42,83,83,85,85
"214",22,45,23,48,48,49,49
"215",51,107,54,112,112,116,116
"216",39,81,42,85,85,88,88
"217",45,93,48,97,97,101,101
"218",36,79,39,83,83,85,85
"219",43,87,46,91,91,94,94
"220",40,83,43,87,87,90,90
