"","age1.D","age2_no_comorbid.D","age2_comorbid.D","age3_no_comorbid.D","age3_comorbid.D"
"1",0,0,0,0,0
"2",55,78,30,8,36
"3",74,65,27,4,24
"4",55,56,30,10,27
"5",65,89,33,6,30
"6",50,68,28,10,30
"7",58,70,28,6,35
"8",47,71,26,7,29
"9",59,63,22,9,28
"10",0,0,0,0,0
"11",61,68,31,10,31
"12",53,74,28,9,28
"13",68,76,17,4,39
"14",64,73,22,6,26
"15",57,97,33,10,27
"16",61,72,31,8,32
"17",51,81,29,6,28
"18",65,59,35,3,27
"19",45,68,27,8,32
"20",48,77,24,6,38
"21",0,0,0,0,0
"22",0,0,0,0,0
"23",55,62,32,15,37
"24",58,87,37,7,36
"25",51,57,31,7,30
"26",63,71,39,7,28
"27",0,0,0,0,0
"28",58,70,39,9,36
"29",73,72,36,6,28
"30",1,0,0,0,0
"31",58,82,29,5,29
"32",71,63,25,8,31
"33",53,69,39,8,29
"34",50,77,40,8,30
"35",0,1,0,0,0
"36",0,0,0,0,0
"37",0,0,0,0,0
"38",0,0,0,0,0
"39",54,82,28,8,30
"40",60,81,41,11,34
"41",0,0,0,0,0
"42",58,58,30,8,32
"43",44,72,31,11,32
"44",82,72,27,7,33
"45",76,77,28,5,25
"46",53,76,27,9,40
"47",68,68,40,5,30
"48",61,78,31,7,37
"49",56,57,37,7,38
"50",50,65,27,6,29
"51",62,90,35,7,35
"52",65,78,28,8,32
"53",57,62,40,5,40
"54",58,66,30,11,28
"55",0,0,0,0,0
"56",0,0,0,0,0
"57",66,87,36,5,30
"58",51,85,32,5,34
"59",57,85,27,5,35
"60",61,64,26,12,31
"61",55,85,31,8,25
"62",54,61,35,8,35
"63",60,75,36,6,33
"64",54,52,33,4,31
"65",60,73,30,10,41
"66",66,74,31,11,31
"67",56,77,39,7,31
"68",0,0,0,0,0
"69",53,86,28,9,41
"70",0,0,0,0,0
"71",40,100,29,6,37
"72",0,0,0,0,0
"73",52,63,21,12,36
"74",54,76,27,5,29
"75",62,65,23,9,32
"76",63,66,32,6,38
"77",63,63,29,5,32
"78",57,82,32,11,33
"79",0,0,0,0,0
"80",64,71,27,7,34
"81",56,72,32,5,27
"82",56,52,21,7,27
"83",54,71,34,6,30
"84",51,89,29,12,33
"85",0,0,0,0,0
"86",45,78,28,10,36
"87",58,75,26,9,35
"88",55,87,33,10,36
"89",69,88,23,5,27
"90",0,0,0,0,0
"91",62,64,31,9,37
"92",0,0,0,0,0
"93",59,81,32,7,37
"94",58,64,29,6,31
"95",47,66,23,5,38
"96",60,72,31,10,29
"97",0,0,0,0,0
"98",63,73,35,12,40
"99",50,80,38,10,34
"100",60,61,25,9,32
"101",61,77,27,9,30
"102",0,0,0,0,0
"103",56,74,25,11,28
"104",51,76,29,11,25
"105",48,72,28,6,27
"106",54,79,25,11,24
"107",51,76,27,7,38
"108",65,79,29,10,40
"109",64,82,26,6,39
"110",64,72,32,9,33
"111",52,61,33,8,32
"112",0,0,0,0,0
"113",0,0,0,0,0
"114",49,62,28,9,29
"115",0,0,0,0,0
"116",59,71,37,8,44
"117",53,73,30,7,33
"118",57,72,35,9,38
"119",58,62,27,2,33
"120",0,1,0,0,0
"121",61,78,37,12,39
"122",59,76,29,8,42
"123",0,0,0,0,0
"124",48,87,40,8,37
"125",52,68,28,5,33
"126",49,82,24,11,33
"127",51,80,38,10,33
"128",66,74,24,2,38
"129",0,0,0,0,0
"130",52,87,30,8,43
"131",58,77,29,6,28
"132",67,93,41,5,33
"133",56,64,26,9,36
"134",51,66,17,9,34
"135",62,68,32,10,32
"136",50,72,25,8,39
"137",0,0,0,0,0
"138",0,0,0,0,0
"139",58,66,25,10,29
"140",47,67,27,7,34
"141",49,78,35,8,39
"142",56,61,35,5,38
"143",66,72,36,8,36
"144",70,72,35,6,27
"145",67,87,31,7,38
"146",61,79,32,6,31
"147",70,66,31,9,36
"148",0,0,0,0,0
"149",0,0,0,0,0
"150",0,0,0,0,0
"151",0,0,0,0,0
"152",53,69,27,4,42
"153",67,76,27,3,30
"154",54,80,31,7,32
"155",51,63,37,6,34
"156",0,0,0,0,0
"157",57,91,30,7,37
"158",56,72,39,13,32
"159",49,66,27,8,30
"160",68,70,30,12,39
"161",61,77,24,9,31
"162",50,71,26,10,27
"163",59,81,39,7,37
"164",0,1,0,0,0
"165",58,76,29,8,37
"166",45,72,37,10,27
"167",50,60,31,7,27
"168",59,75,34,6,29
"169",0,0,0,0,0
"170",0,0,0,0,0
"171",63,64,35,7,29
"172",51,72,37,4,27
"173",62,77,47,8,30
"174",0,0,0,0,0
"175",0,0,0,0,0
"176",64,67,31,7,32
"177",0,0,0,0,0
"178",0,1,0,0,0
"179",0,0,0,0,0
"180",0,0,0,0,0
"181",46,72,25,8,34
"182",0,0,0,0,0
"183",61,68,27,6,33
"184",58,79,30,8,32
"185",0,1,0,0,0
"186",0,0,0,0,0
"187",64,70,32,3,35
"188",58,86,25,4,39
"189",63,85,40,4,38
"190",51,60,30,4,36
"191",45,76,29,10,31
"192",0,0,0,0,0
"193",63,61,39,6,35
"194",55,90,33,9,33
"195",0,0,0,0,0
"196",66,69,32,8,35
"197",39,64,30,9,30
"198",0,0,0,0,0
"199",0,0,0,0,0
"200",56,66,29,6,29
"201",54,79,35,7,39
"202",0,0,0,0,0
"203",58,68,37,5,32
"204",0,0,0,0,0
"205",68,60,29,8,33
"206",52,65,33,5,32
"207",68,82,24,5,37
"208",63,84,35,5,32
"209",0,0,0,0,0
"210",56,70,30,9,30
"211",59,97,29,9,35
"212",64,78,33,9,26
"213",58,64,33,7,31
"214",0,0,0,0,0
"215",69,66,29,9,36
"216",48,80,30,5,29
"217",0,0,0,0,0
"218",64,65,33,6,32
"219",56,78,28,9,35
"220",55,75,29,8,30
"221",57,79,37,7,27
"222",52,55,33,8,33
"223",50,77,34,8,27
"224",49,73,21,11,29
"225",58,59,36,7,37
"226",57,71,33,6,21
"227",0,0,0,0,0
"228",0,0,0,0,0
"229",0,0,0,0,0
"230",48,79,25,10,33
"231",69,63,33,12,26
"232",57,55,41,7,31
"233",52,73,33,7,33
"234",65,77,29,3,40
"235",0,0,0,0,0
"236",54,70,36,9,31
"237",0,0,0,0,0
"238",48,88,36,6,26
"239",56,62,30,4,31
"240",0,0,0,0,0
"241",61,73,30,7,37
"242",56,82,38,11,31
"243",59,76,22,7,29
"244",59,72,28,7,36
"245",0,0,0,0,0
"246",69,79,23,11,31
"247",0,0,0,0,0
"248",59,70,31,6,37
"249",40,76,31,6,26
"250",56,67,28,9,36
"251",62,71,27,6,36
"252",55,77,22,4,36
"253",64,55,30,6,28
"254",55,80,38,11,38
"255",59,72,31,9,35
"256",69,64,28,5,42
"257",58,57,32,12,32
"258",60,78,34,9,35
"259",56,65,27,5,33
"260",0,0,0,0,0
"261",59,60,39,6,35
"262",67,89,38,6,34
"263",63,70,24,7,36
"264",0,0,0,0,0
"265",55,77,26,7,38
"266",48,71,38,18,33
"267",66,89,32,5,26
"268",59,76,28,8,31
"269",56,78,28,11,39
"270",55,70,28,2,28
"271",0,0,0,0,0
"272",60,67,28,9,37
"273",68,69,31,5,33
"274",60,69,29,6,30
"275",51,66,33,8,30
"276",52,63,23,12,35
"277",63,69,24,10,34
"278",0,0,0,0,0
"279",0,0,0,0,0
"280",52,71,29,9,22
"281",48,82,22,7,40
"282",60,63,26,9,39
"283",59,81,32,4,35
"284",0,0,0,0,0
"285",53,80,26,12,35
"286",0,0,0,0,0
"287",60,63,32,14,30
"288",44,60,25,5,29
"289",67,71,26,10,34
"290",59,75,26,5,34
"291",58,65,27,7,37
"292",0,0,0,0,0
"293",0,0,0,0,0
"294",62,76,33,8,38
"295",0,0,0,0,0
"296",62,66,38,6,31
"297",74,62,33,10,31
"298",63,82,31,10,36
"299",0,0,0,0,0
"300",0,0,0,0,0
"301",62,76,28,3,32
"302",60,74,33,9,32
"303",0,0,0,0,0
"304",63,73,40,9,32
"305",0,0,0,0,0
"306",0,0,0,0,0
"307",74,82,36,8,42
"308",0,0,0,0,0
"309",62,74,22,5,34
"310",68,80,30,12,33
"311",0,0,0,0,0
"312",68,87,28,8,35
"313",0,0,0,0,0
"314",0,0,0,0,0
"315",51,73,30,8,32
"316",0,0,0,0,0
"317",48,56,36,8,33
"318",56,60,24,10,30
"319",50,66,35,7,25
"320",50,80,34,8,29
"321",0,1,0,0,0
"322",52,69,32,8,30
"323",0,1,0,0,0
"324",57,64,39,4,31
"325",52,71,32,7,30
"326",51,72,31,3,39
"327",58,68,27,12,46
"328",54,82,41,8,30
"329",47,85,31,9,39
"330",0,0,0,0,0
"331",0,0,0,0,0
"332",64,75,33,4,43
"333",53,76,27,8,30
"334",52,64,27,13,29
"335",60,73,34,4,28
"336",60,69,26,5,33
"337",71,70,32,8,31
"338",0,0,0,0,0
"339",48,83,29,9,39
"340",51,68,25,7,25
"341",0,0,0,0,0
"342",49,69,30,9,32
"343",0,0,0,0,0
"344",61,70,33,9,35
"345",57,68,35,9,31
"346",0,0,0,0,0
"347",62,81,31,5,29
"348",0,0,0,0,0
"349",56,73,33,10,42
"350",65,75,32,5,30
"351",0,0,0,0,0
"352",64,78,27,4,25
"353",73,75,37,5,32
"354",0,0,0,0,0
"355",54,70,35,6,32
"356",54,78,24,8,31
"357",0,0,0,0,0
"358",63,72,32,5,32
"359",0,0,0,0,0
"360",63,72,32,11,35
"361",0,0,0,0,0
"362",0,0,0,0,0
"363",55,84,30,8,34
"364",52,81,27,8,40
"365",49,82,34,9,30
"366",65,67,29,9,32
"367",45,76,31,8,35
"368",52,57,22,13,28
"369",54,81,34,7,30
"370",68,76,26,13,27
"371",51,59,16,11,27
"372",0,0,0,0,0
"373",0,0,0,0,0
"374",43,77,32,8,37
"375",53,80,31,9,30
"376",71,83,28,7,33
"377",0,0,0,0,0
"378",0,0,0,0,0
"379",0,0,0,0,0
"380",57,57,36,6,28
"381",58,70,27,4,35
"382",0,0,0,0,0
"383",69,79,34,10,31
"384",0,0,0,0,0
"385",63,79,21,11,27
"386",64,79,30,6,35
"387",0,0,0,0,0
"388",52,60,32,10,35
"389",58,59,28,4,36
"390",61,69,36,5,27
"391",59,54,38,10,31
"392",65,72,32,10,37
"393",63,88,28,7,35
"394",46,78,28,6,36
"395",41,81,32,6,37
"396",57,73,32,8,33
