"","age1.P","age2_no_comorbid.P","age2_comorbid.P","age3_no_comorbid.P","age3_comorbid.P"
"1",1,2,0,1,0
"2",92,85,13,7,10
"3",81,86,12,5,7
"4",82,74,14,5,9
"5",69,74,11,4,6
"6",73,68,10,4,7
"7",93,62,15,10,8
"8",66,59,12,7,8
"9",72,69,11,5,7
"10",0,1,0,0,0
"11",80,74,16,4,8
"12",70,80,14,4,7
"13",69,64,12,4,6
"14",71,71,14,4,7
"15",85,86,13,5,7
"16",66,62,12,4,6
"17",74,82,12,7,8
"18",90,85,11,6,7
"19",77,63,11,7,5
"20",101,90,17,6,8
"21",0,1,0,0,0
"22",1,1,0,0,0
"23",72,86,12,7,10
"24",78,83,13,5,10
"25",76,78,11,4,8
"26",76,84,18,4,9
"27",1,1,0,0,0
"28",70,90,14,5,10
"29",90,86,11,5,9
"30",1,1,0,0,0
"31",73,81,13,4,6
"32",75,65,12,5,5
"33",71,64,12,5,5
"34",66,73,11,4,6
"35",0,1,0,0,0
"36",0,1,0,0,0
"37",0,1,1,0,0
"38",0,1,0,0,0
"39",84,84,13,6,6
"40",69,71,14,7,10
"41",0,1,0,0,0
"42",70,70,11,7,5
"43",83,76,17,5,8
"44",78,78,14,4,9
"45",82,80,16,6,9
"46",75,71,16,5,7
"47",83,84,14,6,10
"48",72,70,11,5,8
"49",75,69,18,6,9
"50",69,70,12,5,9
"51",90,73,19,7,6
"52",77,78,14,6,12
"53",74,74,11,4,7
"54",71,68,13,4,7
"55",0,1,0,0,0
"56",1,1,0,0,0
"57",99,108,23,6,7
"58",90,92,11,5,7
"59",80,87,12,4,7
"60",83,75,15,3,7
"61",65,79,15,5,7
"62",75,64,15,5,12
"63",79,83,11,5,5
"64",79,76,13,5,7
"65",78,70,15,5,9
"66",76,76,14,4,8
"67",89,78,16,6,7
"68",0,1,0,0,0
"69",87,69,15,8,7
"70",0,1,0,0,0
"71",95,79,14,6,7
"72",0,1,0,0,0
"73",68,69,12,4,8
"74",78,84,12,7,7
"75",88,85,14,6,6
"76",97,85,16,9,8
"77",62,64,13,6,11
"78",70,68,14,5,7
"79",0,1,0,0,0
"80",71,80,14,4,7
"81",68,73,12,3,4
"82",73,79,13,4,8
"83",77,78,17,5,8
"84",83,76,16,5,9
"85",0,1,0,0,0
"86",80,80,19,6,7
"87",83,67,13,5,8
"88",66,78,12,5,6
"89",90,98,21,6,9
"90",0,1,0,0,0
"91",76,71,13,6,7
"92",0,1,0,0,0
"93",88,84,12,5,9
"94",80,73,13,6,7
"95",67,71,13,6,7
"96",75,81,12,6,6
"97",0,1,0,0,0
"98",82,81,14,5,7
"99",72,74,14,5,8
"100",66,88,12,5,7
"101",88,96,14,5,7
"102",0,1,0,0,0
"103",73,59,11,6,7
"104",85,86,12,5,9
"105",70,57,11,4,7
"106",68,67,11,5,8
"107",76,70,13,4,10
"108",70,71,14,7,6
"109",73,77,12,4,10
"110",93,85,14,4,10
"111",94,72,15,4,7
"112",0,1,0,0,0
"113",1,1,0,0,0
"114",86,83,10,8,6
"115",0,1,0,0,0
"116",81,86,20,5,10
"117",68,81,15,6,10
"118",71,64,13,6,10
"119",96,92,13,5,9
"120",0,1,0,0,0
"121",77,73,17,5,7
"122",94,82,15,4,7
"123",1,1,0,0,0
"124",102,94,11,6,6
"125",77,74,14,4,6
"126",95,64,12,5,14
"127",84,72,13,5,12
"128",60,71,8,5,6
"129",0,1,0,0,0
"130",90,75,17,5,7
"131",64,68,14,6,7
"132",74,87,15,5,8
"133",66,66,10,4,8
"134",72,78,19,5,7
"135",73,74,13,4,8
"136",64,54,8,4,10
"137",0,1,0,0,0
"138",0,1,0,0,0
"139",79,67,11,6,7
"140",92,87,12,6,7
"141",75,69,13,6,7
"142",75,78,12,8,10
"143",80,63,13,5,7
"144",87,94,14,4,7
"145",73,73,13,4,8
"146",94,89,18,8,9
"147",80,85,13,4,5
"148",2,1,0,0,0
