"","age1_orange.R","age2_no_comorbid_orange.R","age2_comorbid_orange.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"1",95.6371532426367,90.3388899984261,77.8244747145457,74.0350803486913,44.3032766375996
"2",94.2500609371297,87.3989876870051,71.3898500552802,70.5793034173372,39.7024407630038
"3",90.3723864222179,82.8731915369563,63.1332434542642,59.6790952182442,31.3078916438625
"4",88.3375775070863,79.8244461082454,62.5643095081985,47.0502312693384,25.9874931071004
"5",94.9728899406969,92.2731727331444,78.4326019248322,79.156161029393,47.1225891291836
"6",90.6588976050493,80.6782610411088,64.5502467397776,44.7490995768743,23.9653088416982
"7",96.201624170165,90.0463983910197,79.3950992672596,78.7662898507566,50.2028186185824
"8",90.4713251977213,83.6284779504687,65.1406972364656,61.1861025433343,31.4325978761341
"9",91.118395413037,79.6189919465264,68.0246696174399,55.4021766866757,33.2736699985132
"10",89.3750657810068,84.2035775580131,64.5218843633081,58.3337644371502,30.8208153839487
"11",92.0078566128141,88.0572568884534,67.8058010884768,70.9053439664607,35.563510407823
"12",95.8689164257241,91.5793412572857,78.7967525645847,77.597735515069,47.7033152272179
"13",92.2228744917285,84.2041345039334,70.2543590490711,67.0473280427498,39.6379629950377
"14",91.1065614703139,80.9061673254339,68.5036222002724,68.7507073687948,40.6333391855702
"15",93.6598859139046,87.1476960323696,72.7016481393048,70.3620856231291,40.4559636883605
"16",93.3324778946488,86.2645320996771,73.3978232538081,69.1242703082141,42.2586580296188
"17",90.1485085458204,82.4117243230436,62.6092918269374,59.2421916150248,29.851332318957
"18",93.5977477394089,87.8007908194259,72.4457799018486,74.7615863682201,42.8270975411249
"19",91.8171670273954,85.7505087526804,68.3935407668558,66.2413228630246,35.7157322944228
"20",95.4145548681446,90.3290298981417,72.9717923106494,75.0627776975902,40.0495211816197
"21",89.059508116823,83.7079728449614,63.9216124262488,65.0692095834652,32.7235057673963
"22",93.7430626712011,87.4163241125354,73.9583700529258,71.0702739395459,42.8856998019982
"23",92.9565973068012,84.9988921231511,70.5838419397836,68.4769109746044,38.7350994425525
"24",94.0939150485378,85.7613500771449,69.7809791593125,66.8005914702792,36.7997646711317
"25",91.9300707634586,85.6940403524725,69.6510911390049,68.8844188427189,39.3431552537123
"26",83.5435338630671,68.6856935011613,53.8848391219668,18.8828796090431,10.0958872767162
"27",96.1243410494195,91.8840670647289,80.9292857579105,79.5280192570932,51.6456822379229
"28",93.4818572874287,87.0137097611036,72.1348297458021,68.6259786365765,38.7227350249239
"29",91.8135710415397,84.2405808396433,66.7727408679259,63.3511115356204,34.524258159741
"30",92.4669663203342,84.7036411444967,70.8355913475261,64.8012663931381,37.0474164688071
"31",91.5830827735073,87.7656527670369,70.3359848907668,72.8456870375538,39.881126101246
"32",90.5661407173913,79.9314127907666,67.0818436238827,57.9708259593757,34.3146882803496
"33",95.1755622584127,90.6674322603264,75.4671858091396,73.4163269098069,42.3067143222452
"34",91.9965414825102,87.4324303764133,67.813652833303,66.7440928847633,34.6730232244949
"35",90.2033547594611,82.9708702647668,66.0697297098258,59.5295510836422,33.1801934656346
"36",94.6852960009929,86.9405952272422,76.3527149582168,76.7975322038444,48.7772806265764
"37",90.4260869853138,79.7764195970991,65.5071448105216,61.257324337178,34.374434392192
"38",90.2859439966633,83.6285937177486,62.760852235281,58.5398514057832,28.1189122414738
"39",92.5976559344663,82.3416968748655,71.9480654265639,63.9665726332885,41.1411223181239
"40",87.2100253345503,82.6372034098388,60.8758404286329,58.9103710690344,30.510605674698
"41",92.5727804968476,86.0836056443216,70.6963374115226,69.162181751275,40.2012087088796
"42",91.0799260029829,82.0662463987659,67.3054442378001,64.8814847307785,36.7542208997281
"43",93.9050465532409,88.2393096604739,68.9855639196433,67.8313774384447,33.4097745151121
"44",94.3749904064334,87.7031970739585,72.5020481304837,73.8485890406088,41.8529270080531
"45",93.0898921104102,87.9815284842655,72.3201024792317,72.6993825805258,41.7924137075195
"46",94.3585831783029,89.5110308345944,74.0872271710809,71.9656293244767,41.5751310957861
"47",92.0484758459714,84.1693877042907,63.1601830012421,62.5920118400998,31.7087761555627
"48",71.3667017170032,65.5016016148531,41.5284027392417,38.2315318088322,21.8167862747396
"49",91.3365677356483,84.2936404692825,65.9998039835793,62.8661930775887,31.4820894721794
"50",94.3627854604375,85.8064071653448,72.7057259042146,69.8415022820999,41.8418983160914
"51",93.0090396512793,88.1834895783284,71.3443306951844,70.7671444348808,38.8364077336032
"52",90.9778834607607,85.0652433161629,66.9671443694864,58.2730303191185,31.3551158177479
"53",89.088358902696,83.8314519307027,63.153849764944,60.2046825157982,31.2893148700643
"54",91.9314782032919,84.4750496059053,67.4143039449229,69.1753581679371,36.669140735595
"55",95.686653427115,90.5993337156877,78.12370317941,80.0515556857863,48.5654764370508
"56",93.1139075533854,85.8314486846483,72.705659981017,69.1767170788316,39.781006709616
"57",90.7551600040703,83.304645141964,66.7675383807918,66.4900787454377,36.4532391421167
"58",95.823791518379,90.8832653031138,78.9164415591953,77.7945986185204,48.3689901064562
"59",95.4291860452435,89.8464963476547,78.9863928572693,75.1512383368763,48.5818519800465
"60",91.686332730995,84.2732056496132,69.4323908354303,69.9215581633783,40.9320276072172
"61",91.3062932993189,81.9187800602188,68.2116886475208,61.3421293595258,35.9602224933019
"62",93.8843267483036,88.0137227894561,73.8449171325637,73.8401370418503,43.464514958
"63",88.0280226265282,77.9314983851367,57.3983806920497,41.0590681393141,20.9860168351051
"64",88.0029954504904,80.4644146881826,61.1994493172883,47.8665003630668,26.2593830863322
"65",89.5625417533293,77.2410821108029,65.1179050607173,53.2217669082107,32.485568689932
"66",88.8645883301911,80.632992372515,60.5355897878855,47.6034826172647,24.5237245218113
"67",93.1387035207058,88.6018936514524,72.167574843819,70.300001768225,38.9910150724582
"68",89.3298814536486,85.2681005866153,63.7140126721143,65.3629771139712,31.6714391193327
"69",92.7513313578291,89.3495844638645,70.694153099199,74.462574655674,39.3283487677607
"70",93.0572602592093,86.5425264314436,73.273411007282,75.0584303289779,44.93528886152
"71",94.3897773442061,89.0259698456031,75.294088536949,75.5349218976411,44.9391594979653
"72",91.1879766488223,83.9972535917746,67.182225853893,65.8793274705966,36.6131113462871
"73",89.9796941663552,82.3990281360545,60.727571387091,60.3356055227863,30.9217717632018
"74",95.8361423267506,92.9007965263492,81.4334556725579,84.5190366896964,53.9749693917985
"75",92.8786386894412,84.0207049341438,69.5115211929421,66.7843831798029,37.6619724475621
"76",95.5021608968924,90.3858412073051,79.1253832102919,77.6720000694105,49.0034750465597
"77",93.9234556978474,90.1947562418185,75.4988287685064,76.1550125763798,44.6452912402038
"78",91.5812588119257,84.4124871184306,68.2824210792136,64.720905307666,35.9729946779957
"79",92.3555238326093,80.1216483642247,69.6724710831665,59.6231324633595,37.205899385401
"80",92.9309042463927,86.869476755368,68.9584721910214,67.9736487658816,37.2903762222679
"81",89.0044212793276,84.6897493684221,64.6960472535748,64.3056958536997,34.4626141260618
"82",94.1138897687648,89.0852764433144,75.7243949532282,75.6013311526868,45.6004130622979
"83",89.1266089242582,79.474413728638,54.6274927648496,36.6068118875242,17.4456604380071
"84",94.7803602943702,90.5649783697143,77.5072820655991,79.9569136820885,49.0919982064055
"85",94.3787915710544,89.5617943639844,75.321993824195,72.1380647640539,42.5033614975179
"86",91.8844683838524,87.216234240278,70.8790875535671,75.3794319366221,41.9132607474607
"87",90.8075686218158,83.2806072466577,65.9001870999881,63.156450857115,35.3386214940808
"88",92.0802167164829,84.5502192650959,70.086380245922,66.8129243074651,37.8514042680997
"89",92.1933718107978,81.584298473904,69.8292001038379,61.2255191277412,36.6378576911884
"90",87.3017218793677,73.0028663855021,60.3369559980253,30.726554548502,17.5057870460227
"91",86.8870619926339,82.3827065289974,57.3363604401642,59.1663009158158,27.6996179552091
"92",91.789757541342,86.1515336584625,67.4522348298182,63.2903257391424,33.0073999096636
"93",93.1870283888947,89.3867802053649,70.0243550552173,71.3760968339303,36.763708064858
"94",84.0711885195754,74.4586571725603,53.8394576164528,46.5442705856058,23.4198371810361
"95",87.2542218871234,83.3057951809435,59.8820764902683,64.1557395490786,30.0933976439189
"96",93.3093057850249,88.3189217237617,70.6337169051664,71.6569702897295,39.6796151777088
"97",93.9054280598149,88.007956452954,71.6890825848513,69.755787864544,38.3501452642558
"98",92.9481826268749,86.1719055111455,71.1872227024849,66.7288965104274,38.2431221558034
"99",90.2772218260795,81.5538911637753,59.1800497908494,53.6716542648435,25.5336746458615
"100",92.2591934717095,84.2694514956173,70.5971633376598,65.5908122227497,38.4264125941358
"101",93.5742835898183,89.0161244808338,72.9209777898859,70.9805905772063,40.1446285467641
"102",89.7189406749873,82.7186495638223,61.7452718434813,57.5697111545905,27.0998492188427
"103",94.4938740135099,86.7957660739762,73.9870985389038,68.1601553812949,40.1047740954119
"104",77.2135430141862,62.8288091322726,45.6356826480503,14.4035831267511,7.47160585236254
"105",92.1904678338585,89.2243898786471,72.4460091671808,72.7286916849431,41.6193022013396
"106",95.0103683181685,87.6839848839721,77.4832934028371,73.0202726211023,46.9934605404168
"107",89.1483490601607,78.5972731406797,61.9519997847545,47.2850020021053,25.2887494125295
"108",92.187945845583,84.4384957194303,66.5705915656038,57.9279564077148,31.4023587339105
"109",93.3793189315393,88.8079355168048,70.7320381604719,72.7054282273475,39.1743091526647
"110",80.1125039764584,68.549649771109,46.6867610814666,41.4462902023445,21.0989258682218
"111",95.2747860180923,87.5797714461477,74.7237164756857,68.4612218183935,41.6448636985709
"112",93.0628281321735,88.6039859998265,73.4654738471028,71.9733216602188,41.7594736427908
"113",89.8712851717448,85.7758220054816,65.3928122639688,61.5371414673154,32.4457874511932
"114",91.8264402615638,85.4776631643117,66.4398633855753,66.5154258955755,34.2984171565588
"115",93.0486961209093,90.3746672646353,72.77871308469,73.1526977654206,40.3456016582481
"116",92.8924048693143,86.6586890796215,72.2800920121551,76.5531325211144,44.0601435298732
"117",92.5119168459495,86.7662621221315,70.7534312637031,67.2041144963662,37.1587794619479
"118",92.5680868675498,87.551417615667,70.6860051535988,68.4685841005262,37.5265568127348
"119",83.4962720899067,75.568897250282,52.8656754357966,42.6013585937234,21.2780361481338
"120",93.520779361757,90.1904341603888,74.3889075796737,75.1460264579765,42.7965203251746
"121",84.0198595703341,75.342925811045,55.2004051272434,47.2968007347307,25.7227196476141
"122",92.9094044565043,86.0055386237131,72.0090119342317,63.1893478753925,36.9612503549616
"123",91.3885441306166,86.4578839159434,66.6627941024714,66.0207152001808,34.1387374065893
"124",94.3489436151658,88.2203513424041,74.8186525504186,76.3401213689851,46.0418731886593
"125",83.1650320294928,74.0415759742982,53.2450171682057,49.3724783442523,24.2863858100011
"126",89.9626446028749,80.5161772655559,65.7190613611626,66.2469754791147,38.1076604459654
"127",96.2268760960807,92.5629597489702,82.0887385572505,82.7958178609072,53.7716713661451
"128",94.2236208192503,85.9111757229388,75.5073724560563,74.6274043712053,47.4409334494098
"129",92.3530355752835,87.8938232339124,70.9645228980087,73.706807813826,39.6649175587379
"130",87.9634837124471,79.2687762407915,59.6372824393869,50.3330632839338,25.5501392219825
"131",95.3316315055015,87.6888300975016,69.3646817073958,63.6105768405767,33.8144534461577
"132",88.8255394629183,81.7973174334425,62.6541496959844,58.9577838944881,28.8914181565736
"133",94.708710241481,90.0722266885985,76.2874885530836,76.3785714660555,45.010609882456
"134",92.4249104179991,83.6023049168526,69.9512934688564,71.8944501408575,40.8393160762628
"135",91.9720117196223,86.6787333043335,70.8450732150988,67.6431039151065,38.148899866829
"136",85.4401350060365,73.1113051660834,56.8004566410382,32.3841123593451,17.3097893032268
"137",88.5543274073242,78.0065491449721,62.4900002344027,51.4163911952767,27.6867038785813
"138",82.9715807592154,74.756182102226,52.4625399467573,37.4168832077967,18.5075852098573
"139",90.2386487954386,83.548250176554,66.3835540717688,59.9306712218675,34.2560167994739
"140",90.8981009750226,80.1974509687137,64.0249123661964,55.4265406842375,30.3481678492104
"141",91.8494538586684,87.6381894774454,65.6637454416562,68.6305215566244,34.0821544771346
"142",92.981406281943,83.0046975177801,67.2278568991906,61.0283217665126,33.958808028187
"143",88.6098247821871,76.2535836880223,62.3637917430475,52.766005740233,30.2726800102924
"144",95.1590248431236,89.5265183620589,76.4294952020588,75.7092600413315,45.3934410766694
"145",91.0165157639804,83.2523523313771,65.3934341887519,59.2232869741582,31.0156897402222
"146",94.235597796381,90.7606239980138,76.4499460711842,77.3393060275367,45.5753081855904
"147",91.1905141175555,86.0314183361165,69.1180910250527,67.268662230161,38.3089515047729
"148",91.5869985257025,83.1540465260944,69.4436414161292,64.3753623675028,38.1868203392294
"149",95.6913191850883,91.3963021428726,77.180229211592,79.2310735718685,45.5780715193746
"150",91.4735929946556,81.8392442185914,66.925012641854,60.2818384800046,34.5102696480563
"151",88.4003435784007,81.7217978060423,60.3444894869465,53.920890531656,26.2044314475792
"152",93.1860660018948,83.3436360035012,72.2849696555304,73.0247118015535,45.9450793897032
"153",95.9696590766977,90.3396954404868,76.6817436710046,72.2077832238056,43.7216996805272
"154",94.8062195339989,89.9517456278024,75.4902010316565,72.1509978894534,43.13378571104
"155",78.5008684606694,75.3848842420272,48.7746062044339,50.6031756858776,24.7654416755341
"156",92.9802549158675,83.5684055694196,68.9028621267825,65.1555535697386,37.4175081480043
"157",92.5193451254236,87.6413387810213,71.511794456823,72.2348282613873,41.0630154298985
"158",95.2822368466384,87.6579391424657,77.2253610781536,75.8103494224001,48.8734069289494
"159",91.138383164027,87.0763174557754,66.8830522150512,67.228467887796,33.9118486550301
"160",91.7856920316701,81.7840799369948,68.7904226376176,66.4572033977951,39.7818155808469
"161",90.6123922621789,86.8445495365708,67.8818471867615,70.4539023325549,37.918345563135
"162",92.6842335197062,82.3749996709688,72.3991328914538,71.3401461262595,46.3534232702896
"163",93.5992029300025,86.3629966016788,72.754612920024,71.0173477848868,41.0448334356774
"164",88.7081880743807,76.8662712688045,63.1896182421145,54.1897897419064,31.4790017849947
"165",92.7532677807827,85.7950292251039,70.1793018547197,65.3852252610306,36.3329689208422
"166",93.6383156970847,84.6375195002968,68.2489087151801,63.5534783992285,34.8920436393708
"167",92.2569556990756,85.8057012255633,66.9611524010253,65.1951662053589,33.5800530056987
"168",93.800881326489,84.4477925682121,74.3995297359415,71.1295768523181,46.0180569286899
"169",94.3828615986609,90.0366918153627,75.5561699026108,74.4432279738045,44.741881462697
"170",95.0402103192956,89.3954014828581,75.8129661944904,74.3703561166069,44.5308053075813
"171",93.137134115253,83.5616589275679,71.7364507929346,66.2996163944333,40.150732653371
"172",94.6294050634427,88.4131243690742,73.2497716668775,71.3407196609894,40.5684576142049
"173",96.2445318045154,91.7089864181665,80.3602933487509,82.4922250332645,51.9534664364167
"174",92.1168303968522,87.9190552832846,70.6920777297142,71.2253598366617,39.3331970291473
"175",97.018567869704,93.6305204976595,82.8233798210579,85.0119374469127,55.6669382894422
"176",95.9391956825172,92.2847984257575,76.8210246461751,78.5953168782467,43.4208226338291
"177",93.4103248209938,86.0558640511495,72.8686142943669,73.2977503783806,43.8510035817355
"178",92.5942573254715,85.9412259518432,69.3716465525416,66.1585042370106,35.4251622180889
"179",91.6794512638416,87.4152532747683,69.5266703102502,71.5668733384981,38.9997328992604
"180",89.5996045352181,81.1242006990181,63.9722341056479,58.1340856419682,30.2865546058317
"181",79.0262800846318,61.3063942816144,52.7285186190076,6.92501948120351,4.08302816473665
"182",95.3114347241235,89.5271713557156,77.9693231875066,77.6933901381758,48.507434895831
"183",96.0451555921011,91.2513150767659,77.5273144120849,75.8860869479577,45.4284251595286
"184",85.4770429250133,81.3272111616709,58.6909974599244,60.8548143311299,32.3150179688011
"185",95.7006762360557,93.1204630000918,80.4750465772096,81.3335013693468,50.5708819126979
"186",95.3434324753908,88.9814327822943,72.1143934966746,71.8676284266705,39.2484119081495
"187",88.8002305386362,74.8993593009194,63.4330358248931,45.0237212932155,26.3232357813564
"188",84.2678636165708,73.648935215698,53.817663036139,49.8242860636734,24.43373564073
"189",89.4924620573815,83.7547406360112,63.0817144832456,64.1859915756459,32.4260087607064
"190",89.1353584431371,80.606309924168,62.3504190762864,45.9556519753484,24.8130077410265
"191",93.300326542629,84.7710957970605,72.549169917017,63.5371475713618,38.3031131830571
"192",95.9834956350576,91.5785209337856,79.1384115144952,79.7367148325437,48.8617013222276
"193",88.2596491280496,83.6812003588429,63.0012212667671,65.3690239950328,33.8086691399292
"194",96.3848398884348,90.9982310804599,80.2714383631353,80.3093121606742,51.3359862455841
"195",87.4384015324559,75.3836819728756,59.0764484395849,46.2428423374833,24.087387699949
"196",94.1150815360221,84.8992838026332,74.922058636349,65.6622917971192,42.6101099153048
"197",85.4843683770695,80.7990939639524,57.1823749666346,55.4671241458792,26.1963823302221
"198",90.4796127500306,84.123549596843,65.3000942749436,61.1771560367749,31.5746930322048
"199",91.4912114020144,88.511581562441,69.7392464678587,72.4707483004955,39.8674777330629
"200",94.6705847069032,87.7739796489966,74.2998716736365,70.3822731954038,41.684910432153
"201",87.3841354371273,82.6998720380228,60.4759114744719,62.9382194409617,33.2945551755818
"202",88.96355926425,76.3054976805107,64.4362365834107,52.2991973423074,31.0145696342645
"203",91.4440272097566,83.859503715834,68.4781893466963,57.7824229505887,33.311112606719
"204",87.6366149009381,75.6246330751192,59.5935832353553,45.3079246309448,24.626588904227
"205",92.2272214912599,86.720533853879,70.313300655756,65.7335078800547,36.0671041052797
"206",92.9756521349228,88.6345735671501,72.4289950525537,73.9415935829528,42.3260852888517
"207",87.7662780572381,79.7695091529615,60.4906000094418,56.0359326586326,28.084866428142
"208",92.1060907617019,88.6556808015849,70.1078893128541,72.6597626239941,39.0755925027777
"209",93.4035632765707,89.2746338379185,70.8150162175966,69.688695167417,37.06698325258
"210",90.9603517500184,82.8536635920174,57.7738514584997,48.9618362004062,22.5956934631873
"211",94.2162928543457,90.4529083812196,73.8543380615812,74.9266700608447,41.7877836182103
"212",94.6832229049693,89.4771459572977,76.5823078289268,78.392430178152,47.1789739546535
"213",95.9215239042181,90.1280718586861,78.8358476088608,78.2610101316716,48.9909499265363
"214",91.4753232679603,86.1448074726403,66.8263399768982,66.1997296364452,34.6074082537762
"215",92.0599039537655,82.9864180164873,68.8437004614628,58.5565979314199,33.4675997447987
"216",85.81080671134,79.6853779788762,56.7925604866639,55.7910395555755,25.3931090673421
"217",88.0306654387789,82.5004294396886,60.1396716699378,64.4867459660287,30.505063156164
"218",89.3361173313468,78.5960948942801,58.38961331087,46.3654009528974,22.9202805577237
"219",92.4783151645235,86.3974541463262,69.658022028264,68.7010298587239,36.8956568080216
"220",91.5263323001488,84.0844810032412,62.4850514056888,55.4799190686022,27.2283947665644
"221",95.6549500468859,91.0131952761217,75.2182292852762,76.6938467197821,42.3446764827941
"222",85.735829346994,80.6567412871767,57.5339441726858,47.9436481213913,22.7617507201323
"223",90.1317660594906,84.3083788592189,66.0530189680405,61.9000833717426,32.9831974096861
"224",94.5432346020062,89.1407583306488,76.6694691347428,76.2420810420222,47.0533756413998
"225",90.2942936958303,82.2924592933434,66.2555115017317,65.7406464257608,36.822629392363
"226",91.7724235270577,86.2631233218313,68.5576541689559,67.1794268424234,36.484397350965
"227",93.5788180399849,88.9583162316506,73.2350554264477,74.116372825949,41.3911741929086
"228",89.8100129363133,87.7897494196593,66.9378042177143,69.7371800672107,36.3383460477392
"229",91.3323260198148,78.8214667417832,69.8190475813347,56.5591545055309,36.689763901122
"230",96.5484388648822,92.3104963385768,79.5753194782354,78.0364213427186,48.0093525618972
"231",91.2784859767782,83.8139998042531,68.7264307066889,65.7215600629432,37.5687495565589
"232",95.5182496756707,89.8650613367579,76.4495210886466,73.9926406168737,43.6844078728534
"233",95.3281916645113,91.206909762959,77.5252419551751,77.530153922091,47.4129390435664
"234",91.2379678172806,81.5560585449632,67.5888228277356,62.0761787737349,35.8831638958982
"235",87.9077607980386,77.4692732057444,60.9969317866743,57.3785067783052,31.2000465614188
"236",94.5937572024684,88.6486568678399,76.0876599480113,73.7744545012153,44.3643269453767
