"","age1_orange.P","age2_no_comorbid_orange.P","age2_comorbid_orange.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"1",117.32694800505,116.373626365484,15.4835045433599,2.5529624533354,4.32843179588229
"2",38.0563696164105,37.421767015608,4.97896399575209,0.842419862893569,1.4282845857241
"3",78.0767078084739,76.4864945850974,10.1765239820719,1.52835681814004,2.59125951439199
"4",77.1596808165622,74.4515008122492,9.90576822039919,0.974676671386983,1.65251999285156
"5",108.300374207535,110.014918497999,14.6374779979905,2.97977308250279,5.05206981715246
"6",80.3041456644974,76.792885949938,10.2172893919783,0.799650938645103,1.35577181870285
"7",88.6629286226499,87.1536353847646,11.5957865304675,2.07108818805933,3.51143588248241
"8",80.2308591255996,78.4097433994189,10.4324121856147,1.60211964045858,2.71632102677751
"9",49.927994418134,47.0770030495697,6.26359275380393,0.71389248742881,1.21037226277702
"10",107.126841997569,106.378960347541,14.1537149261948,2.06019554989291,3.49296790959117
"11",52.7837646074744,53.3090291074763,7.09276179795237,1.45536128660963,2.46749890866087
"12",104.304175053733,104.874946053068,13.9536056211119,2.56786089807089,4.35369143172929
"13",48.8065668053976,47.2111503580631,6.28144103417453,1.02896218215495,1.74455860883543
"14",23.3111074720782,21.8933753290546,2.91291242422012,0.502931877009964,0.852698136930529
"15",74.0763462283843,72.4996434095083,9.64607369697115,1.60629512022903,2.72340036293376
"16",84.1219766392258,81.7897100899282,10.8821165770613,1.72655363777082,2.92729321312962
"17",63.4578871404996,62.0795291582085,8.25967796062856,1.26308671348681,2.14150610968445
"18",66.54140474942,65.2804194103838,8.68555632046633,1.61434624819962,2.73705068444753
"19",112.570882982068,110.042752117098,14.6411822071807,2.3472314609772,3.9796242497477
"20",110.798238464306,110.809625911811,14.7432146316988,2.61109896320328,4.42699960579466
"21",94.6708760270546,92.7483303623125,12.3401604131694,2.24214157745138,3.80144912904256
"22",38.5101656316541,37.834654711844,5.03389866665679,0.878480383368284,1.48942355907441
"23",77.1721939337589,74.4423869336165,9.9045556251213,1.56527531018684,2.65385313954406
"24",51.084385777546,49.6008505180993,6.59939051717813,0.971839124604741,1.64770906126167
"25",31.195236080989,30.6314969726139,4.07551887047539,0.756102008245019,1.28193658670633
"26",31.4178220913353,28.5468272277756,3.79815384581924,0.117759110615631,0.199655219361956
"27",124.928896955578,124.682485703189,16.5889975992586,3.04555930158961,5.16360736133148
"28",41.7940563969462,41.3237254289682,5.49811831264752,0.954637187261178,1.6185439584019
"29",63.5468470831738,62.2001693039982,8.27572914064131,1.29173989574371,2.19008627778366
"30",66.1892608596525,64.1399496982329,8.53381689558769,1.27907518680282,2.16861383944297
"31",102.100084542567,101.744356203111,13.5370810763912,2.7465020312401,4.65656935296616
"32",19.2429070706577,18.2728498692596,2.43120167519021,0.3354037111128,0.568661746568522
"33",165.124150978663,163.969876583991,21.8161745709479,3.65676312325677,6.19987565897623
"34",69.0670043641301,69.2855278990771,9.21843543034908,1.60990988023664,2.72952902421939
"35",33.3992805630669,32.5083775852409,4.3252378673412,0.638170272740592,1.081988689692
"36",28.7468592736904,27.9466686522473,3.71830262072499,0.73201615863961,1.2411001235117
"37",19.9445181307495,18.8125806291246,2.50301285272324,0.373515564645545,0.63327866187631
"38",72.0679570279019,71.0062233155685,9.44737420149807,1.39797723408292,2.37020685596785
"39",10.6494823798458,10.1137931252305,1.34563963496631,0.194432974178077,0.329652269856469
"40",101.871917280012,102.005990648519,13.571891249144,2.34562017193589,3.97689238241857
"41",75.7114708925503,74.4337806366735,9.90341049136653,1.71803602099657,2.91285198105328
"42",60.4272080567485,57.3111961539104,7.62525160304294,1.15226875559685,1.95361929926194
"43",95.1170913220847,94.6190482241001,12.589059289799,2.04441787684721,3.46621758210913
"44",55.887892220604,54.6234272811383,7.26764408757928,1.26184251095868,2.13939662085268
"45",106.078445922929,104.58615833612,13.9151827524827,2.48201276472112,4.20813982382264
"46",140.111884325589,139.605483887912,18.5745002230907,3.17257429165171,5.37895550357313
"47",66.7877796600378,64.8611447215552,8.62977185780646,1.20989369381453,2.05131976269463
"48",41.4601462541781,40.479066326283,5.38573759187203,0.786646468540556,1.33372333075285
"49",60.1665029094391,59.1258073254752,7.86668533440918,1.28463236222216,2.17803577776758
"50",0.999413961148856,0.970716277268171,0.129153733373241,0.0223482948245882,0.0378905180435145
"51",67.4557720815465,67.2207133010624,8.94371215059723,1.63379459082683,2.77002446535639
"52",72.808587612114,72.5656101941053,9.65484903721229,1.33534875458253,2.26402311572402
"53",99.7691847326896,99.4426496818424,13.2308390397141,2.16893447389474,3.67732981255789
"54",42.3891083605842,41.1051675396775,5.46904033889624,0.995887534172077,1.68848204657356
"55",76.5895428121564,75.791900495492,10.084108320133,1.90426174032955,3.22858922337693
"56",71.2298449372395,69.4657183476608,9.24241009418453,1.56740835399217,2.65746961835946
"57",74.290120715766,71.7935974106924,9.55213431902194,1.62958731990278,2.76289122874426
"58",143.233197446762,140.736864698372,18.7250302790459,3.21322372014705,5.44787476188569
"59",52.3856116488495,51.891850377804,6.90420763033416,1.20074039625948,2.03580076274903
"60",26.5387670574735,25.5575065429238,3.40042488627045,0.615972537148844,1.04435343798418
"61",28.8564413607788,27.6575527332162,3.67983589814252,0.542136522377557,0.919167831121951
"62",93.8890892617919,92.2990412907057,12.2803825144145,2.19049926540485,3.71389193634549
"63",65.1940175026463,62.7708830494185,8.35166264458213,0.685154196810097,1.16164779731894
"64",71.0056224484667,69.19308022166,9.20613563422051,0.962495214138818,1.6318668857899
"65",28.430185933862,26.5666252672928,3.5346880792736,0.40836456053005,0.69236355035322
"66",63.5475337622788,61.6952164345579,8.20854526294805,0.83639292373512,1.41806618433273
"67",107.537987089096,107.028524598033,14.2401393707087,2.47854182623809,4.20225500539458
"68",112.445972407498,111.967255098365,14.8972371688471,2.78936876437423,4.72924795050722
"69",93.9467161776792,94.088591496158,12.5184820027953,2.50325229562642,4.24415048303934
"70",61.3596499004024,59.8678722317352,7.96541719358725,1.56133969971142,2.64718049087437
"71",60.7633926711239,60.1515911890346,8.00316593318116,1.50048459857234,2.54400343303401
"72",42.3524374443854,41.2670306317341,5.49057615350766,0.954641682289269,1.61855157951772
"73",50.8513273166531,49.6335484663999,6.6037409655888,1.00790626381668,1.7088592563801
"74",68.6542088400157,68.6261196150972,9.13070148570642,1.93341843287195,3.27802307027836
"75",14.9656115736885,14.4549019111972,1.92322386414069,0.322979539588323,0.547597128483839
"76",68.457488637892,68.3189885929293,9.08983693949357,1.74326503097493,2.9556266206984
"77",102.669816393623,103.214662258043,13.7327051478159,2.67560715088754,4.53637030582296
"78",87.0204205651204,84.7373216961858,11.2742961393722,1.77448339256585,3.00855593375938
"79",32.7378888158002,30.7024117528712,4.08495425215656,0.495226717224848,0.839634388749398
"80",109.462958801456,108.109370803338,14.3839459279504,2.33037392088757,3.95104305677756
"81",98.3785855436486,98.0845627801842,13.0501457904751,2.36327310094412,4.00682212114618
"82",128.251846307313,125.564000868961,16.7062830810719,2.94109076001419,4.98648569766042
"83",55.3685302232572,54.3289146111318,7.2284590352118,0.472494421431182,0.801092814517414
"84",97.0809098040937,96.6489774992511,12.8591412384523,2.5500243089732,4.3234503056682
"85",85.2539294667952,85.3211864475481,11.3519789850586,1.96580626693573,3.33293517075921
"86",3.7717510608033,3.69424545869227,0.491519153936921,0.116147073319117,0.19692208340014
"87",58.1630595134493,56.4984648041064,7.51711773480492,1.17613434814013,1.9940823266194
"88",37.2191725518828,36.1920957649765,4.81535637482775,0.81770588586538,1.3863831610354
"89",6.32397747707378,6.00378911561861,0.798803819999031,0.110780092275418,0.187822610994229
"90",28.5695580568801,26.2455357031267,3.49196713065735,0.181396758909612,0.307549959424025
"91",87.9184952298663,87.7879163147857,11.6801775356565,2.08298980789578,3.53161453793239
"92",86.0282141959067,85.7910358050284,11.4144923414036,1.8224852573146,3.08994091353794
"93",139.666929696225,141.707251176126,18.8541402103741,3.56180203412759,6.03887344877085
"94",18.3171572515808,17.4686118777615,2.32419785804378,0.302156262649842,0.51229220894723
"95",55.439001632139,55.1433749886376,7.33682278099398,1.62044294985488,2.74738736498123
"96",66.8829011735082,66.3885395325127,8.83299158252213,1.58634044395372,2.68956811633972
"97",74.233864025168,73.5350653438564,9.78383648882127,1.63465635413188,2.77148554586905
"98",34.9151606237788,34.2542909734122,4.5575314201862,0.745913229329508,1.26466197518139
"99",37.465452100597,36.452296204801,4.84997605922473,0.603047432313755,1.02243951024105
"100",60.5585563154331,58.4853414721755,7.78147157295873,1.19869921680522,2.03234003576521
"101",135.09940674282,134.962576325323,17.9567624233884,3.10180640712056,5.25897177207259
"102",46.6514319871358,46.0279794792225,6.12401972493447,0.938653905848073,1.59144503127878
"103",55.7374280633048,53.8983142450887,7.171167846253,1.03572719691218,1.75602838385565
"104",15.8452784039409,14.2599410466009,1.89728439854862,0.05542223524545,0.0939658806661494
"105",118.205770516162,119.737960851603,15.9311279221677,3.18968041752066,5.40795816243275
"106",89.0892903960206,86.5540844797387,11.516016333301,1.84357290873338,3.12569406798887
"107",33.2880888602379,31.5847946923836,4.20235525442853,0.406912117574961,0.689900999343001
"108",57.0312243352863,55.9636251302883,7.44595720207396,0.968028367819689,1.64124809634883
"109",96.4502730838995,96.2379403962333,12.8044528100413,2.32947755689669,3.94952331237485
"110",15.1723919346191,14.0889302278512,1.87453141740402,0.284559167366171,0.482457133761734
"111",78.7732476000235,76.2271130288632,10.1420133372466,1.41339541411159,2.39634767938011
"112",95.5561331503172,95.3687948470119,12.6888129559298,2.32012391300057,3.93366463431461
"113",165.747776321011,163.671476657897,21.7764692199605,3.38472876549084,5.73865377058219
"114",82.5903313403542,81.3287882438944,10.8207909259022,1.83243161164614,3.10680450520005
"115",180.251480909706,183.736760183379,24.4461448113744,4.75462601784153,8.06125229388586
"116",34.652102159721,33.6979227233288,4.48350678738798,0.964198911178457,1.63475542667984
"117",75.4477145342155,74.4916449168623,9.91110935552047,1.64051327658379,2.78141569166252
"118",82.7398791981715,82.0067866912436,10.9109986021166,1.83323957521352,3.10817437070292
"119",57.265248879926,55.5609568609935,7.39238233684763,0.802603890835056,1.3607784149158
"120",154.433081226079,153.846891626345,20.4693155235516,3.83881004207724,6.50852793497641
"121",17.6809705364129,16.9784925522099,2.25898749308389,0.294804668857975,0.499827915836475
"122",89.6865167808723,87.1291834896775,11.5925332265736,1.55002267485474,2.62799298964008
"123",80.7186171187649,80.8583233387333,10.7581951610148,1.91868046090699,3.25303550871958
"124",90.5790731773972,88.4114016799733,11.7631322879804,2.07706948087627,3.52157689257659
"125",10.5156015796495,9.98068786338426,1.32792998927795,0.200408310916627,0.339783181690464
"126",1.72396793745753,1.64139300189401,0.218387249828581,0.0425744074541656,0.0721829726381993
"127",134.654154763994,134.305547108132,17.8693448188255,3.46322595620494,5.87174218938385
"128",23.2794970505087,22.4367967718841,2.98521460967553,0.547752327719787,0.928689173815821
