"","age1_orange.R","age2_no_comorbid_orange.R","age2_comorbid_orange.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"1",778.486427395063,850.992343785174,97.4362423426112,32.5754353534242,33.0502443716493
"2",767.195496028236,823.298464011588,89.3800922692108,31.0548935036284,29.6180208092009
"3",735.631225476854,780.665464278129,79.0428208047388,26.2588018960274,23.3556871663214
"4",719.067880907682,751.946282339671,78.3305155042645,20.7021017585089,19.3866698578969
"5",773.079324117273,869.21328714622,98.1976176098899,34.8287108529329,35.1534514903709
"6",737.963426505101,759.989219007245,80.8169089182016,19.6896038138247,17.8781203959069
"7",783.081220745143,848.237072843406,99.4026642826091,34.6571675343329,37.4513026894625
"8",736.436587109451,787.780262293415,81.5561529400549,26.9218851190671,23.448718015596
"9",741.703738662121,750.010904136279,85.1668863610347,24.3769577421373,24.8221578188908
"10",727.513035457395,793.197700596483,80.7813992228617,25.6668563523461,22.9923282764257
"11",748.943952828306,829.499359889231,84.892862962773,31.1983513452427,26.530378764236
"12",780.372979705394,862.677394643631,98.65353421086,34.1430036266304,35.5866731595045
"13",750.69419836267,793.202947027053,87.958457529437,29.5008243388099,29.5699203942981
"14",741.607410368355,762.136096205588,85.7665349947411,30.2503112422697,30.3124710324354
"15",762.391471339183,820.931296624922,91.0224634704096,30.9593176741768,30.1801489115169
"16",759.726370062441,812.611892378958,91.8940747137677,30.4146789356142,31.5249588900956
"17",733.808859562978,776.318443123071,78.3868333673256,26.0665643106109,22.2690939099419
"18",761.885666598789,827.083449518992,90.7021164371144,32.8950980020169,31.9490147656791
"19",747.391739602999,807.769792450249,85.6287130401034,29.1461820597308,26.6439362916394
"20",776.674476626697,850.899461640495,91.360683972933,33.0276221869397,29.8769428014883
"21",724.944396070939,788.529104199536,80.0298587576635,28.6304522167247,24.4117353024776
"22",763.068530143577,823.461773140083,92.5958793062631,31.2709205334002,31.9927320522906
"23",756.666702077362,800.689563800083,88.3709701086091,30.1298408288259,28.8963841841442
"24",765.924468495098,807.871917726705,87.3657859074592,29.3922602469228,27.4526244446643
"25",748.310776014553,807.237860120291,87.2031661060341,30.3091442907963,29.3499938192694
"26",680.044365645366,647.019232780939,67.4638185807025,8.30846702797894,7.53153190843028
"27",782.452136142275,865.547911749746,101.323465768904,34.992328473121,38.5276789494905
"28",760.942318319669,819.669145949596,90.3128068417443,30.1954306000937,28.8871603285932
"29",747.362468278133,793.546271509439,83.5994715666432,27.874489075673,25.7550965871668
"30",752.681105847521,797.908299581159,88.6861603671027,28.5125572129808,27.6373726857301
"31",745.486293776349,826.752449065488,88.06065308324,32.0521022965237,29.7513200715295
"32",737.208385439565,752.953908489021,83.9864682171011,25.5071634221253,25.5987574571408
"33",774.729076783479,854.087211892275,94.4849166330427,32.303183840315,31.5608088843949
"34",748.851847667633,823.613494145813,84.9026933472954,29.3674008692958,25.8660753254732
"35",734.255307742013,781.585597894103,82.7193015967019,26.1930024768025,24.7524243253634
"36",770.738309448082,818.980407040622,95.5935991276875,33.7909141696915,36.387851347426
"37",736.068348060455,751.493872604674,82.014945302773,26.9532227083583,25.6433280565752
"38",734.927584132839,787.781352821192,78.5765869985718,25.7575346185446,20.9767085321395
"39",753.744919306556,775.658784561233,90.078977914058,28.1452919586469,30.6912772493204
"40",709.88960622324,778.442456120681,76.2165522166483,25.9205632703752,22.7609118333247
"41",753.54243324434,810.90756516951,88.5118144392263,30.431359970561,29.9901016968242
"42",741.390597664281,773.064041076375,84.2664161857257,28.5478532815426,27.4186487911971
"43",764.387078943381,831.214297001664,86.3699260273935,29.8458060729157,24.9236917882736
"44",768.212421908368,826.164116436689,90.7725642593656,32.4933791778679,31.2222835480076
"45",757.751721778739,828.785998321781,90.5447683039981,31.9877283354314,31.1771406258095
"46",768.078867071386,843.19391046188,92.7572084181933,31.6648769027698,31.0150477974564
"47",749.274593386207,792.875632174418,79.0765491175551,27.5404852096439,23.6547470120497
"48",580.924951976406,617.025087211916,51.9935602295306,16.8218739958862,16.2753225609558
"49",743.479661368177,794.046093220641,82.6317545874413,27.661124954139,23.4856387462458
"50",768.113073647961,808.296355497548,91.0275688320767,30.7302610041239,31.2140561438042
"51",757.093582761414,830.688471827854,89.3231020303708,31.1375435513475,28.971960169268
"52",740.559971370592,801.314592038254,83.842864750597,25.6401333404121,23.3909164000399
"53",725.179241467945,789.692277187219,79.06861990571,26.4900603069512,23.341828893068
"54",748.322232574796,795.754967287628,84.4027085390435,30.4371575938923,27.3551789887539
"55",778.889358896716,853.445723601778,97.8108763806214,35.222684501746,36.2298454220399
"56",757.947207484557,808.532246609386,91.0274862962333,30.4377555146859,29.6766310053736
"57",738.747002433132,784.729757237301,83.5929580527513,29.2556346479926,27.1941164000191
"58",780.005662959605,856.120359155332,98.8033848321125,34.229623392149,36.0832666194163
"59",776.793574408282,846.353995594907,98.8909638573011,33.0665448682256,36.2420615771147
"60",746.3267484303,793.853597219356,86.9293533259588,30.7654855918865,30.535292594984
"61",743.233227456456,771.674908167261,85.401034186696,26.9905369181913,26.8263259800032
"62",764.218419731191,829.089268676676,92.4538362499698,32.4896602984141,32.424528158668
"63",716.548104179939,734.114714787988,71.8627726264462,18.0659899812982,15.6555685589884
"64",716.344382966992,757.97478636268,76.621710545245,21.0612601597494,19.5894997824038
"65",729.0390898721,727.610993483763,81.527617136018,23.4175774396127,24.2342342426892
"66",723.357749007755,759.562788149091,75.7905584144327,20.9455323515965,18.2946984932712
"67",758.149046658545,834.629838196682,90.3538037044614,30.932000778019,29.0872972440538
"68",727.1452350327,803.225507525916,79.7699438654871,28.7597099301473,23.6268935830222
"69",754.995837252729,841.673085649604,88.5090796801972,32.7635328484966,29.3389481807495
"70",757.486098509964,815.230598984199,91.738310581117,33.0257093447503,33.5217254906939
"71",768.332787581838,838.624635945581,94.2681988482601,33.2353656349621,33.5246129854821
"72",742.270129921413,791.254128834517,84.112146769074,28.9869040870625,27.3133810643302
"73",732.434710514131,776.198845041633,76.0309193766379,26.547666430026,23.0676417353486
"74",780.10619853975,875.12550327821,101.954686502042,37.1883761434664,40.2653271662817
"75",756.032118932052,791.475040479634,87.0284245335635,29.3851285991133,28.0958314458813
"76",777.387589700704,851.434624172814,99.0649797792855,34.1756800305406,36.5565923847335
"77",764.536929380478,849.63460379793,94.52453361817,33.5082055336071,33.305387265192
"78",745.471446729075,795.165628655616,85.4895911911754,28.477198335373,26.8358540297848
"79",751.773963997439,754.745927590997,87.2299337961245,26.2341782838782,27.7556009415092
"80",756.457560565637,818.310471035566,86.3360071831588,29.9084054569879,27.8186206618118
"81",724.495989213727,797.777439050536,80.9994511614757,28.2945061756279,25.7091101380421
"82",766.087062717745,839.183304096021,94.8069424814418,33.2645857071822,34.0179081444742
"83",725.490596643461,748.64897732377,68.3936209415917,16.1069972305106,13.0144626867533
"84",771.512132796173,853.122096242709,97.0391171461301,35.1810420201189,36.6226306619785
"85",768.243363388382,843.672102908733,94.3031362678922,31.7407484961837,31.7075076771484
"86",747.939572644558,821.576926543418,88.740617617066,33.1669500521137,31.2672925176057
"87",739.173608581581,784.503320263516,82.5070342491851,27.7888383771306,26.3626116345842
"88",749.532964072171,796.463065477203,87.7481480678944,29.3976866952847,28.2371475840024
"89",750.454046539894,768.524091624176,87.4261585300051,26.9392284162061,27.3318418376265
"90",710.636016098053,687.68700135143,75.5418689095277,13.5196840013409,13.0593171363329
"91",707.26068462004,776.045095503155,71.7851232710856,26.0331724029589,20.663914994586
"92",747.168626386524,811.547447062717,84.4501980069324,27.8477433252227,24.623520332609
"93",758.542411085603,842.023469534538,87.670492529132,31.4054826069294,27.425726216384
"94",684.339474549344,701.400550565518,67.4070009357988,20.4794790576665,17.471198537053
"95",710.249366161185,784.740590604488,74.9723597658159,28.2285254015946,22.4496746423635
"96",759.537749090103,831.964242637835,88.4334135652684,31.529066927481,29.6009929225708
"97",764.390184406893,829.034949786827,89.7547313962339,30.6925466603994,28.6092083671348
"98",756.598206582761,811.73934991499,89.1264028235111,29.360714464588,28.5293691282293
"99",734.856585664287,768.237654762763,74.0934223381435,23.6155278765311,19.0481212858127
"100",750.989834859716,793.818233088715,88.3876484987501,28.8599573780098,28.6661037952253
"101",761.694668421121,838.531892609454,91.2970641929372,31.2314598539708,29.947892895886
"102",730.312177094396,779.209678891207,77.3050803480386,25.3306729080198,20.2164875172566
"103",769.180134469971,817.616116416856,92.6318473707076,29.9904683677698,29.9181614751773
"104",628.518240135476,591.847382026008,57.135874675359,6.33757657577047,5.57381796586245
"105",750.430408167608,840.493752656856,90.7024034773104,32.000624341375,31.0479994421993
"106",773.384398109891,825.983137607018,97.0090833403521,32.128919953285,35.0571215631509
"107",725.667561349708,740.386312985203,77.5639037305126,20.8054008809263,18.865407061747
"108",750.409879183046,795.410629677034,83.346380640136,25.4883008193945,23.4261596154973
"109",760.10765610273,836.570752568301,88.5565117769109,31.9903884200329,29.2240346278879
"110",652.115782368371,645.737700843847,58.4518248739962,18.2363676890316,15.7397986976934
"111",775.536758187271,825.001447022711,93.5540930275586,30.1229376000931,31.0670683191339
"112",757.531420995892,834.649548118366,91.9787732565727,31.6682615304963,31.1525673375219
"113",731.552261298003,808.008243291637,81.8718009544889,27.0763422456188,24.2045574385902
"114",747.46722372913,805.199587007816,83.1827089587402,29.2667873940532,25.5866191987928
"115",757.416386424202,851.329365632865,91.1189487820318,32.1871870167851,30.0978188370531
"116",756.144175636219,816.324851130035,90.4946751992182,33.6833783092903,32.8688670732854
"117",753.047003126029,817.338189190479,88.5832959421563,29.5698103784011,27.7204494786132
"118",753.504227101855,824.734353939583,88.4988784523057,30.1261770042315,27.9948113823002
"119",679.65965481184,711.859012097657,66.1878256456174,18.7445977812383,15.8734149665078
"120",761.259144004702,849.593889790863,93.1349122897515,33.0642516415097,31.9262041625802
"121",683.921656902519,709.730361140044,69.1109072193087,20.8105923232815,19.1891488571201
"122",756.282552275945,810.172173835377,90.1552829416581,27.8033130651727,27.5730927648013
"123",743.902749223219,814.433266488187,83.4618182162942,29.0491146880796,25.4674981053156
"124",768.000401027449,831.035709645447,93.672952993124,33.5896534023534,34.3472373987398
"125",676.963360720071,697.471645677889,66.6627614945936,21.723890471471,18.1176438142609
"126",732.295927067402,758.462389841537,82.2802648241755,29.1486692108105,28.4283146926902
"127",783.286771422097,871.943080835299,102.775100673678,36.4301598587992,40.1136668391443
"128",766.980273468697,809.283275310083,94.5352303149825,32.8360579233303,35.3909363532597
"129",751.753709582808,827.959814863455,88.8475826683068,32.4309954380834,29.5900284988185
"130",716.022757419319,746.711872188256,74.6658776141124,22.1465478449309,19.060403859599
"131",775.999480454782,826.028779518465,86.8445814976596,27.9886538098537,25.2255822708336
"132",723.039891228155,770.530730223028,78.4429954193724,25.9414249135747,21.5529979448039
"133",770.928901365655,848.480375406598,95.5119356684607,33.6065714450644,33.5779149723122
"134",752.338770802513,787.533712316752,87.5790194230083,31.6335580619773,30.4661297928921
"135",748.652175397726,816.513667726821,88.6980316653037,29.7629657226469,28.4590793006544
"136",695.482698949137,688.708494664506,71.1141717145798,14.2490094381118,12.9131028202072
"137",720.832225095619,734.821692945637,78.2374802934722,22.6232121259217,20.6542810934216
"138",675.388667380014,704.203235402969,65.6831000133401,16.4634286114305,13.8066585665535
"139",734.54260119487,787.024516663139,83.1122096978545,26.3694953376217,25.5549885324075
"140",739.910541936684,755.459988125283,80.1591902824779,24.3876779010645,22.639733215511
"141",747.654554409561,825.551744877535,82.2110092929536,30.1974294849147,25.4252872399424
"142",756.868647135016,781.904250617488,84.1692768377866,26.8524615772655,25.3332707890275
"143",721.283973727003,718.30875834117,78.0794672622955,23.2170425257025,22.5834192876782
"144",774.594462223026,843.339802970595,95.6897279929776,33.3120744181858,33.8635070431953
"145",740.8744383188,784.237158961573,81.8725796043173,26.0582462686296,23.1377045462057
"146",767.077766062541,854.96507806129,95.7153324811226,34.0292946521161,33.9991799064505
"147",742.290784916902,810.415960726218,86.535849963366,29.5982113812708,28.5784778225606
"148",745.518167999218,783.311118275809,86.9434390529937,28.3251594417012,28.4873679730651
"149",778.927338166618,860.95316618586,96.6296469729132,34.8616723716222,34.0012413534534
"150",744.595046976497,770.925680539131,83.7901158276012,26.524008931202,25.74466115745
"151",719.578796728182,769.819335332919,75.551300837657,23.7251918339286,19.5485058598941
"152",758.534577255423,785.097051152981,90.500782008724,32.1308731926835,34.2750292247186
"153",781.193024884319,850.999931049386,96.0055430760977,31.7714246184744,32.6163879616733
"154",771.722627006751,847.345443813899,94.5137316916339,31.7464390713595,32.1778041404358
"155",638.997069269849,710.125609559896,61.0658069679513,22.2653973017861,18.4750194899484
"156",756.859275015161,787.214380463933,86.2663833827317,28.668443570685,27.9134610784112
"157",753.107469320948,825.581411317221,89.5327666599425,31.7833244350104,30.6330095107043
"158",775.597407931636,825.737786722027,96.6861520698483,33.356553745856,36.4595615689962
"159",741.866438955179,820.258910433404,83.7375813732441,29.5805258706303,25.2982390966524
"160",747.135533137794,770.406033006491,86.1256091422972,29.2411694950299,29.6772344233118
"161",737.584873014136,818.075656634497,84.9880726778254,30.9997170263242,28.2870857900987
"162",754.449660850408,775.972496900526,90.6437143801001,31.3896642955542,34.5796537596361
"163",761.89751185022,813.539427987814,91.08877537587,31.2476330253502,30.6194457430153
"164",722.084650925459,724.080275352138,79.1134020391273,23.8435074864388,23.483335331606
"165",755.011599735572,808.189175300479,87.864485922109,28.7694991148535,27.1043948149483
"166",762.215889774269,797.285433692796,85.4476337114054,27.9635304956605,26.0294645549706
"167",750.971619390475,808.289705544806,83.8353628060837,28.6858731303579,25.0507195422512
"168",763.539173997621,795.498205992558,93.1482112293988,31.29701381502,34.3294704688026
"169",768.276493413099,848.145636900717,94.5963247180687,32.755020308474,33.3774435711719
"170",773.627311999066,842.104681968524,94.917833675502,32.7229566913071,33.2199807594557
"171",758.13627169816,787.15082709769,89.8140363927541,29.1718312135507,29.9524465594147
"172",770.283357216424,832.851631556679,91.7087141269307,31.3899166508353,30.2640693801969
"173",783.430488888755,863.898652059128,100.611087272636,36.2965790146364,38.7572859615669
"174",749.830999430377,828.197500768541,88.5064813176021,31.3391583281312,29.3425649837439
"175",789.73114245939,881.999503087952,103.694871535964,37.4052524766416,41.5275359639238
"176",780.94505285569,869.322801170635,96.1799228570113,34.5819394264286,32.3919336848365
"177",760.360044042889,810.646239361828,91.2315050965473,32.2510101664875,32.7128486719747
"178",753.717254629338,809.566348466362,86.8533014837821,29.1097418642847,26.4271710146943
"179",746.270733287671,823.451685848317,87.0473912284333,31.4894242689392,29.0938007428482
"180",729.340780916675,764.189970584751,80.0932371002712,25.578997682466,22.5937697359504
"181",643.273919888903,577.506234132808,66.0161053109975,3.04700857172954,3.04593901089354
"182",775.835078654366,843.345954170841,97.6175926307583,34.1850916607973,36.1865464322899
"183",781.807566519703,859.587388023135,97.0641976439304,33.3898782571014,33.8896051690083
"184",695.783129409608,766.10232914294,73.4811288198254,26.7761183056971,24.1070034047256
"185",779.003504561493,877.194761460865,100.754758314666,35.7867406025126,37.7258779068726
"186",776.095540349681,838.205096809213,90.2872206578366,31.621756507735,29.2793152834795
"187",722.833876584499,705.55196461466,79.4181608527661,19.8104373690148,19.6371338928919
"188",685.940409838886,693.772969731875,67.3797141212461,21.9226858680163,18.2275667879846
"189",728.468641147085,788.969656791226,78.9783065330235,28.2418362932842,24.1898025354869
"190",725.561817727136,759.311439485663,78.0627246835106,20.2204868691533,18.5105037748058
"191",759.464658057,798.54372240831,90.8315607361053,27.9563449313992,28.5741224345606
"192",781.305654469369,862.66966719626,99.081291216148,35.0841545263192,36.4508291863818
"193",718.433543902324,788.2769073803,78.8775290259924,28.7623705578144,25.2212671783871
"194",784.572596691859,857.203336777932,100.499840830645,35.3360973506966,38.2966457392058
"195",711.748588474191,710.114284184488,73.9637134463603,20.3468506284927,17.969191224162
"196",766.09676370322,799.751253420805,93.8024174127089,28.8914083907324,31.7871419968174
"197",695.842758589345,761.127465140431,71.5923334582265,24.4055346241868,19.5425012183457
"198",736.504047785249,792.443837202261,81.7557180322294,26.917948656181,23.5547210020248
"199",744.738460812398,833.779098318195,87.3135365777591,31.887129252218,29.7411383888649
"200",770.618559514192,826.830888293548,93.0234393353929,30.9682002059777,31.0969431823861
