"","age1_orange.D","age2_no_comorbid_orange.D","age2_comorbid_orange.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",29.7232132137469,42.5900700750799,21.3218003941603,5.53797947102603,31.5693176215196
"2",38.3158633022987,57.7937326712857,27.7161276850044,7.33973046980011,35.4781219942866
"3",67.2850076090812,89.8567657690022,36.6470656937448,9.76607164991646,37.722643566377
"4",74.2709851918399,86.1978373459614,33.0514651376558,7.45189578778746,28.3471082134902
"5",39.6401939946621,53.2048280422945,24.3970136564248,7.04122109351408,35.8351149448014
"6",51.0885364711661,65.7174223340129,28.9102658917194,5.62507491127854,25.0417870924731
"7",22.6461386066714,33.7901100357935,17.8179555844889,4.73036399811506,29.3284328340718
"8",66.7544578178262,83.8103326898573,34.2758794636123,9.31699993525069,37.992659595799
"9",34.5483242015283,42.8967913919394,20.1963903575781,4.6366261965953,24.3612215696087
"10",80.4435499496894,99.1261578232898,37.809192779429,10.14154207913,37.7191836086541
"11",63.1297470406073,87.4825146507166,36.9784765553437,10.852151995225,44.7643058432117
"12",30.2316800035316,44.1724902730244,21.8697448450008,5.88350591780132,32.2764543003608
"13",46.6836079381016,57.6464574607193,25.1139605756907,6.95468644911646,32.238421403758
"14",42.3923754941929,49.9657976906145,22.1505285068087,6.49081478975455,31.9777512045038
"15",42.0573819581192,55.6958156912418,25.4796772967916,6.95784369591584,34.1066691977171
"16",41.5143702459849,51.6115644364287,22.9577603480486,6.28445491473135,30.696742020445
"17",67.794783870932,89.2395006164262,36.6425550985271,9.78297498724797,38.5117320832054
"18",45.1015581305452,60.6029989712703,27.2714561114213,7.93539974330061,37.2760355770312
"19",58.555928823634,75.2207212191817,31.7200779390621,8.83871445337582,37.7577281305197
"20",34.3089507643915,58.35823182272,29.4829501827168,7.82378458806363,39.3845702427192
"21",82.0427326524581,99.1568535975467,37.9436607554837,11.5221875224169,43.6652040287926
"22",41.3713055356097,53.128132196751,23.9013110742652,6.59675214545601,32.2101738285332
"23",42.262700806535,55.3640652945128,25.393869803269,6.92500890390653,33.9283033555263
"24",34.9727996793589,55.101673252201,27.3197545102632,6.84702238199791,33.9890581015225
"25",56.407803411525,70.502859225969,29.4471400136939,8.50568646224784,36.458694126367
"26",56.2502175749924,65.0653185203413,27.1459425604969,2.67835457475665,11.0570851893645
"27",27.6495273487589,38.2648233531188,18.7957206656103,5.16336733625269,29.55447789994
"28",43.7100147731003,57.7968011693401,26.3009408499153,7.06230414682583,34.2814702034562
"29",54.5479483993083,73.1524762364508,31.5817008138105,8.40278193017844,35.7510410133546
"30",45.6414940973094,56.0855620906039,24.8046276043111,6.58578377431751,31.8702447759808
"31",65.2160153251746,80.7074005500532,32.5437792707521,10.0290788502236,41.5952488537571
"32",44.1728266096987,52.460164614765,23.0407812438386,5.78040322546197,27.4297616792681
"33",36.1015248620537,54.1853013291808,26.2276430431806,6.90090061007221,34.9079342965784
"34",62.0671152912327,85.2259557288024,35.8852972205066,9.94545895971152,40.7870915593909
"35",66.127730782401,79.5416284722033,31.7205801683097,8.46981378643253,34.0167892511534
"36",28.1915509353999,37.0744609115734,18.1714053758587,5.12448867681067,29.5884185458587
"37",46.7793484803608,57.6378240087278,25.5069339446732,6.79695458080024,31.5753718799692
"38",70.8100830552793,94.2903328266591,38.6499539611515,10.1510089655869,39.9045939269413
"39",30.9887483627546,38.3588634781862,18.092976940929,4.58755683152068,24.8037344198986
"40",99.6177868044143,121.977343603641,43.4512043460308,12.6033927275323,42.5547042241864
"41",50.6726618888329,64.7645877779991,27.8632690189354,7.86038856258317,34.9316363960273
"42",50.9743817382262,62.1702880306349,26.7284169544558,7.46785567874843,33.6440370639698
"43",45.4110642904592,70.841144101063,33.5154525337765,8.71245119599084,40.4500807271124
"44",37.2151577161249,54.5682488753406,26.2757753757035,7.23260932926834,36.1303715983839
"45",50.5920575600973,65.4725267887309,28.3032309871077,8.20780453528405,36.9725465936115
"46",41.6999760754129,58.7519896496273,27.1135957199154,7.31045142428229,35.0658497274038
"47",55.7305729335668,86.0629802381822,37.7331346758399,9.95702878308494,39.9200550025633
"48",221.958059656525,253.368239494548,63.6791756910322,18.4283510404,43.4897643361017
"49",59.7400986956921,77.6568370492621,33.2152240190809,8.96408211147718,38.6106356772774
"50",29.7807183933588,44.2604121834439,22.2720138123244,5.70492920693998,30.5559952812455
"51",52.4010560638447,69.6603035312652,30.3352047442916,8.56760120093598,38.3463075800666
"52",65.6469602831813,82.8230840469008,33.6585561270206,8.5266866532096,34.537371066231
"53",83.2277662691245,104.887136086834,39.8220735500879,11.1371960105273,40.4534734863319
"54",53.3937017206468,70.218912066091,30.682011294861,8.86991938462244,39.2845651817285
"55",29.8372646559614,42.7782940832946,21.2986309020099,5.9717400138433,33.6133033215501
"56",42.2023124201565,51.7660545326866,23.3021070110027,6.4475215926323,32.8605632037945
"57",61.0467725823563,74.3161828973325,30.5700082812957,8.928950632601,37.5453477121296
"58",28.9197687740814,41.1470977091258,20.4449526805647,5.5416845926907,31.3471781621423
"59",29.7313282439585,39.2116852622878,18.8004529793468,5.0790180949067,28.4319997608659
"60",53.3609961736441,64.8210351927164,27.184210794336,8.05366928894678,35.2804899187152
"61",46.7578342185191,56.6778857654392,24.6782110618313,6.43952918331306,29.8509463232524
"62",42.0500949185783,55.3233217359318,25.0841619186707,7.13307532721552,34.7539410108824
"63",74.9099296482619,98.4564379163911,38.7777250601776,7.78164236751181,28.1682651846695
"64",83.3694801530156,100.791340097342,37.5040270029638,8.69722496823133,30.8646627401539
"65",39.5816474778739,47.883868608093,21.5188825799993,5.00780874878266,23.9263179141551
"66",75.6636643057383,96.8057564572654,38.0161809955385,8.5538505296653,31.7201694387074
"67",51.7683023236797,68.1095677944048,29.622576348763,8.26821746139214,37.3748909425342
"68",83.9757561315742,106.936202338284,41.1939733222193,12.3568591348915,46.0843794685532
"69",57.5093404638229,78.8399545034167,33.8320632208654,10.0816445258631,43.3028314878659
"70",45.3611472059776,55.0252018704902,23.9161217677235,7.23110220263208,34.729532222201
"71",39.3638610352515,52.4280118376257,24.1532586445364,6.86442671225571,34.4627484362194
"72",59.4029787994664,74.5609370913728,30.9514517686108,8.79555890099259,36.7446322449401
"73",72.2070971565612,101.223626033574,40.5770428339335,11.1766287398928,40.8914477448886
"74",32.0438803845721,42.4566949721416,19.9964965776523,5.96214248667936,32.8938750567109
"75",39.6424478501364,53.8801874370669,25.3129936385342,6.69701048334762,33.0771142534019
"76",30.4817980272625,40.4603283167771,19.4685463116989,5.41426344316977,30.5663417410347
"77",46.5223465238147,60.1195297076717,26.3851555580772,7.72979433837789,36.6117667236532
"78",55.9703767027283,69.7954549339537,29.4603850734145,8.10294677945127,35.1840879236832
"79",22.0989461398775,32.5932357859578,17.3924500090291,3.8987409116094,23.3232562333104
"80",51.2204893089861,72.6523423663384,32.0734978447847,8.73307657478253,37.6962401853241
"81",85.3556325798446,104.584019217948,38.9266429673156,11.5969205793264,41.9249903735671
"82",41.9011860623246,53.296956290852,23.8044587935838,6.90280024433581,34.0840666033619
"83",76.6336696411635,118.850900360437,46.8941417522946,8.36937672104259,28.4848174515214
"84",38.5684245753741,50.5667290697597,23.0635705476931,6.83835396559503,34.6187180814264
"85",40.9234217272663,54.8841505779987,25.116675566898,6.81465739761139,33.6614303082141
"86",60.6517819091886,73.9465353969732,30.2755095699051,9.59750342714193,41.232695223972
"87",61.7213798519205,78.4622801383386,32.177443076264,8.88925225736543,35.8232812201356
"88",49.6380578135378,60.4195337761073,26.1269862844503,7.28204003442571,33.9515513511895
"89",33.0968017877793,42.4146225855535,20.3361443357215,4.97808344003497,26.7786190797702
"90",38.389857370932,47.8001099082739,22.1816014025823,3.10928207466277,15.0701300981851
"91",104.465709287739,138.320980184936,49.7381845667645,14.7708873991576,48.5175132319936
"92",60.8121508168763,80.8957254451634,34.1562687284344,9.09067703964239,38.0038918343085
"93",53.9349515156619,78.2504778727466,34.6388573278168,9.71987692526863,42.3004515207478
