"","age1_orange.S","age2_no_comorbid_orange.S","age2_comorbid_orange.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",0.711346362552342,5.13987114008984,5.14533327732692,13.3786014810931,13.3786014810931
"2",1.042830535573,6.46579649217291,6.47266768929531,12.7389474396595,12.7389474396595
"3",1.3616421228913,7.58787365102892,7.59593727871332,18.1241341243174,18.1241341243174
"4",2.53822282327831,11.0250403204881,11.0367566226353,36.0106236392873,36.0106236392872
"5",0.157307357255867,2.07875634941454,2.08096544224071,4.84106375612447,4.84106375612447
"6",3.06486936433089,12.3453669983692,12.3584864106948,42.4562536702098,42.4562536702095
"7",1.01629491959756,6.3665410945549,6.37330681304007,10.4828392041396,10.4828392041396
"8",1.32788145851042,7.47445913103099,7.48240223318935,17.6388726191708,17.6388726191708
"9",4.6373384633156,15.8272078606006,15.8440274226204,34.0201172756267,34.0201172756265
"10",0.742434225173651,5.27347575161503,5.27907987037339,18.6172761726655,18.6172761726656
"11",0.236646154478022,2.65585182841269,2.65867420017508,4.43061114416736,4.43061114416737
"12",0.417117971876232,3.73143472222166,3.7354001151252,9.03065992894068,9.03065992894069
"13",2.04203853461823,9.67628401222927,9.68656699205098,17.1456588366241,17.1456588366241
"14",3.68552986260119,13.7896075735138,13.8042617792243,16.493147864245,16.493147864245
"15",1.173359545758,6.9397969939022,6.94717191100517,13.8246189462231,13.8246189462231
"16",1.56747662048713,8.25653324634064,8.26530745807957,16.5928434222715,16.5928434222715
"17",1.52289391946571,8.11486793710366,8.12349160122388,18.5213092541182,18.5213092541182
"18",0.861517160191139,5.76576316449336,5.77189043671917,7.20174529009335,7.20174529009334
"19",0.989229923010812,6.26427668049269,6.27093372266113,13.6706865193719,13.6706865193719
"20",0.370585232840828,3.47582683221782,3.47952059080679,7.15557953689091,7.15557953689091
"21",0.861532084528819,5.76582185053405,5.77194918512548,8.74392353706572,8.74392353706574
"22",1.17446736119672,6.94374677912629,6.95112589366311,13.9370692218579,13.9370692218579
"23",1.85142470529553,9.12381856164958,9.13351443684792,15.784161420091,15.7841614200911
"24",1.60967219480532,8.38921534334324,8.39813055624799,17.6368045724764,17.6368045724764
"25",1.14022365653225,6.82157968239962,6.82882897005358,11.784207954744,11.784207954744
"26",9.54611166160375,24.4071429802591,24.433080432948,73.9549351044887,73.9549351044887
"27",0.478911119037494,4.05384977676431,4.05815779990647,8.73705477336504,8.73705477336505
"28",1.14836202596913,6.85074870403749,6.85802898958906,15.3224797548274,15.3224797548274
"29",1.48520679136384,7.99376348844319,8.00225845495588,17.5501814694506,17.5501814694506
"30",1.92597052246494,9.34247752840959,9.35240577232927,20.2309482964919,20.2309482964919
"31",0.4051211587605,3.66668131783997,3.67057789734883,4.36073070900153,4.36073070900152
"32",4.00722157050788,14.4995660936287,14.5149747717298,28.7904461414927,28.7904461414928
"33",0.389360977207386,3.58041260918747,3.58421751100382,10.8998080636439,10.8998080636439
"34",0.378505779009122,3.52022825110197,3.52396919504576,10.652591239591,10.652591239591
"35",1.67284538975709,8.5852201294333,8.59434363647838,21.2207424359479,21.2207424359479
"36",1.85136843353024,9.12368684839293,9.13338258361969,11.5512492762221,11.551249276222
"37",3.82706426488021,14.1049153165486,14.119904599563,23.2851938938637,23.2851938938637
"38",1.01502860094896,6.36181681010539,6.36857750809701,18.3896622317436,18.3896622317435
"39",3.5953724883458,13.5862368370824,13.6006749208626,25.5993501561884,25.5993501561885
"40",0.551917318466978,4.41403399952033,4.41872479016806,12.4455524949983,12.4455524949983
"41",1.20207676061828,7.0411727079445,7.04865535694338,12.9728278244645,12.9728278244645
"42",2.65786493103692,11.3339353192007,11.3459798838332,18.1454180070006,18.1454180070006
"43",0.516198619921228,4.24039903367957,4.24490530257827,12.367596909922,12.3675969099219
"44",1.05312160252116,6.50399248729826,6.51090427527625,9.71213559379773,9.71213559379775
"45",0.69486740065373,5.06809711538138,5.0734829784158,8.64649601135472,8.64649601135475
"46",0.518569637985093,4.25202758901027,4.25654621556607,11.4197081680728,11.4197081680728
