"time" "age1_orange.S" "age2_no_comorbid_orange.S" "age2_comorbid_orange.S" "age3_no_comorbid_green.S" "age3_comorbid_green.S" "age1_orange.E" "age2_no_comorbid_orange.E" "age2_comorbid_orange.E" "age3_no_comorbid_green.E" "age3_comorbid_green.E" "age1_orange.P" "age2_no_comorbid_orange.P" "age2_comorbid_orange.P" "age3_no_comorbid_green.P" "age3_comorbid_green.P" "age1_orange.A" "age2_no_comorbid_orange.A" "age2_comorbid_orange.A" "age3_no_comorbid_green.A" "age3_comorbid_green.A" "age1_orange.I" "age2_no_comorbid_orange.I" "age2_comorbid_orange.I" "age3_no_comorbid_green.I" "age3_comorbid_green.I" "age1_orange.H" "age2_no_comorbid_orange.H" "age2_comorbid_orange.H" "age3_no_comorbid_green.H" "age3_comorbid_green.H" "age1_orange.R" "age2_no_comorbid_orange.R" "age2_comorbid_orange.R" "age3_no_comorbid_green.R" "age3_comorbid_green.R" "age1_orange.D" "age2_no_comorbid_orange.D" "age2_comorbid_orange.D" "age3_no_comorbid_green.D" "age3_comorbid_green.D"
0 814 941 125.2 44 74.6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 813.969355461982 940.978747344667 125.197172335337 43.9999966166472 74.5999942636792 0.0279882135230103 0.780705328896648 0.00258255823237269 3.08242989389218e-06 5.22611977464448e-06 0.00237759331224064 0.192204545763978 0.000219387168119852 2.68844909515702e-07 4.55814323860714e-07 4.28594912880213e-05 0.00728201690238364 3.95475854507146e-06 4.93089343860604e-09 8.36010569363661e-09 0.000227936895540845 0.0387424293578427 2.1054643592306e-05 2.62479180041825e-08 4.45943156679295e-08 3.2379462071988e-07 9.85658498795203e-05 9.2982191063194e-08 1.07805910017937e-10 4.4523137706384e-10 7.56501937152831e-06 0.00218005824349299 5.59455876302321e-07 7.42494602014322e-10 6.96959399709755e-10 4.59816791582275e-08 3.97103184343713e-05 5.74220538926516e-08 4.88804139749474e-11 2.90165832391235e-10
2 813.885612011817 940.920667802993 125.189444855404 43.9999884242878 74.5999803739062 0.095560502676767 0.645844530507704 0.00881785745657587 9.59224683029169e-06 1.626321848954e-05 0.015117117534987 0.277434939923596 0.0013949185315353 1.58229422026098e-06 2.68270792798794e-06 0.00055346685615967 0.0222705757858277 5.10703303476488e-05 5.97658466132277e-08 1.01330276303336e-07 0.00294484699508119 0.118592154359164 0.000272313561561324 3.18600984513352e-07 5.42459297832897e-07 8.55064192843447e-06 0.000633819404981707 2.45762242542388e-06 2.70130101715959e-09 1.11756709846782e-08 0.000202171397976715 0.0142839027821059 1.49614215344769e-05 1.88297810661227e-08 1.76913405290198e-08 1.3320800261028e-06 0.000272274243428757 1.56567246236375e-06 1.27320743783094e-09 7.51081435729435e-09
3 813.756240222525 940.830938423004 125.177506366164 43.999976827061 74.5999607113354 0.18684673556739 0.570813378841661 0.0172419306419169 1.75156628392152e-05 2.96970101773967e-05 0.0411294208609333 0.309708646770131 0.00379527138412228 4.03948699193208e-06 6.84876658177576e-06 0.00228156977801476 0.0388783953596582 0.000210531745159038 2.33246542638792e-07 3.95458910928498e-07 0.0121453916723084 0.20722312156696 0.00112435063498235 1.24523478950372e-06 2.12488104282332e-06 5.40291097905552e-05 0.00173591749329301 1.55430718856989e-05 1.62937742847371e-08 6.75300744472832e-08 0.00129342897412946 0.0399063173268593 9.57849328107708e-05 1.15023439094751e-07 1.08171161767303e-07 9.20151283999633e-06 0.000795799637398719 1.02214253550556e-05 7.99057285768034e-09 4.6846724377329e-08
4 813.583591001005 940.711183892606 125.161573032258 43.9999619872484 74.5999355511076 0.294215898454432 0.53996857708087 0.0271511645561139 2.63904988109733e-05 4.47438911658775e-05 0.0798280066233847 0.31929127092416 0.00736648665908201 7.46648644893315e-06 1.26590883884185e-05 0.00593017835055986 0.0545162330077666 0.000547219052249168 5.79351040482867e-07 9.82263355000497e-07 0.031582965508116 0.290849791542192 0.00292706157847018 3.09758988856179e-06 5.29759913562844e-06 0.000190761007987584 0.00337263154322742 5.49281526397145e-05 5.52708362875263e-08 2.29484957469758e-07 0.00462579850541498 0.0791672023403349 0.000342803230683829 3.95339591527791e-07 3.72141685472292e-07 3.53905456480931e-05 0.00165040095507837 3.73045132504277e-05 2.82149553873659e-08 1.64423750375648e-07
5 813.36611839035 940.560324082555 125.141501142546 43.9999434063656 74.5999040480654 0.415250258519067 0.543755458921421 0.0383231313826193 3.6435541609565e-05 6.17748046380352e-05 0.129817836543131 0.322858177320083 0.0119800717974997 1.1741184430315e-05 1.99066445113976e-05 0.0120331679795892 0.0684350170701091 0.00111041714593424 1.13428641354709e-06 1.92313105569576e-06 0.0641166977893681 0.365452598345026 0.00594893531054303 6.07355462086062e-06 1.04102285655531e-05 0.000491361591907485 0.00545564233398926 0.000141613083863607 1.37687103329948e-07 5.72705324567122e-07 0.0120733545817759 0.130870268461878 0.000895342672074709 9.98219385369667e-07 9.40533793178133e-07 9.89326456831198e-05 0.00284875499191923 9.93460612827356e-05 7.31607965791876e-08 4.23886730292607e-07
6 813.099168686224 940.375120161618 125.116859770706 43.9999202014586 74.5998647052002 0.550817135289907 0.576781028432022 0.0508387677080154 4.81503424164539e-05 8.16367169151697e-05 0.190090510767759 0.329494949912042 0.0175432993169593 1.68713698118843e-05 2.86046406356038e-05 0.0209704530297049 0.08080370213527 0.00193521959976547 1.92567905997106e-06 3.26490131531457e-06 0.111789588520085 0.431894226558368 0.0103837498799022 1.03257521403256e-05 1.77366974291671e-05 0.0010398810933767 0.00789365262049253 0.000299972062786523 2.83667201394085e-07 1.18199366826663e-06 0.0258973645627734 0.193618553014094 0.00192184281008057 2.08491399029025e-06 1.96625522055926e-06 0.000226380512311221 0.00439372570949925 0.000217377916220446 1.56816831866121e-07 9.03594641669574e-07
7 812.775410126679 940.15047084038 125.086970190452 43.9998912155644 74.5998155609342 0.703915360982133 0.636566064824539 0.0649760821038812 6.21539252577672e-05 0.000105379155096124 0.260459003150905 0.344188136259426 0.0240393592149492 2.29876018707291e-05 3.89744340808271e-05 0.0330314698140705 0.0922152576074265 0.0030483914305338 2.9822603943295e-06 5.05628694129501e-06 0.176164284460526 0.493301020010426 0.0163812230399293 1.60128674746597e-05 2.75618530565077e-05 0.00192667235703026 0.0106164744319134 0.000556283106929325 5.14917905465352e-07 2.14927471860336e-06 0.0486412750277915 0.266353715650063 0.00361213887069949 3.83696001723021e-06 3.62185482922466e-06 0.000451807529196337 0.00628849083597843 0.000416331780788294 2.95902660077612e-07 1.69620705667548e-06
8 812.384983671058 939.879514428645 125.050919454268 43.9998550404985 74.5997542277543 0.879039130055855 0.72276340278681 0.0811516570719513 7.91375304249812e-05 0.000134174085675082 0.341648092781659 0.369845366135735 0.0315357662543309 3.03183290900528e-05 5.14033488663169e-05 0.048485564604218 0.103433961803588 0.00447487167152673 4.34098238211436e-06 7.35993831149389e-06 0.258696557776432 0.553721792116695 0.0240813662975848 2.33376149250911e-05 4.02461849941209e-05 0.00324603825345843 0.0135842055631056 0.000938050763066547 8.55129574373323e-07 3.57524689627991e-06 0.0830840648192135 0.348594345092222 0.00617403702879693 6.4597030553489e-06 6.10285865868613e-06 0.00081688065196968 0.00854249785626133 0.000724796644489079 5.10212058522154e-07 2.91058234079547e-06
9 811.915436627887 939.553579221728 125.007553792307 43.999809991988 74.5996778500523 1.08188318488355 0.836695310173264 0.0998937249117746 9.98698829656508e-05 0.000169324847028126 0.435254378442784 0.408452783981478 0.0401807635181262 3.91704469213921e-05 6.64117122803602e-05 0.06764382778251 0.115278372122048 0.00624349076357944 6.05166724210778e-06 1.026032673321e-05 0.361064154889944 0.617505418908181 0.0336449215430895 3.25717742076623e-05 5.62690811932339e-05 0.00509640361883465 0.0167891696556597 0.00147405319987438 1.33094708327379e-06 5.57340998850283e-06 0.132250245334602 0.440524560200406 0.00983407706362465 1.01900196838783e-05 9.63506708308565e-06 0.00137117716156371 0.0111751632302163 0.00117517669340755 8.23273946426757e-07 4.67550339710008e-06
