"","age1_orange.D","age2_no_comorbid_orange.D","age2_comorbid_orange.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",3.6515003948092,4.52123886147345,17.0301920081153,12.5863169796046,42.3181201360852
"2",4.70710851379591,6.13521578251441,22.1374821765211,16.6812056131821,47.5578042818855
"3",8.26597145074708,9.53893479501085,29.2708192442051,22.1956173861738,50.566546335626
"4",9.12419965501718,9.15051351867955,26.398933816019,16.936126790426,37.9988045757241
"5",4.86980270204694,5.64807091744103,19.4864326329271,16.002775212532,48.0363471109939
"6",6.27623298171574,6.97637179766591,23.0912666866768,12.7842611619967,33.5680792124304
"7",2.78208090991049,3.58706051335387,14.2315939173234,10.7508272684433,39.3142531287826
"8",8.20079334371329,8.89706291824388,27.3769005300418,21.1749998528425,50.9284981176931
"9",4.24426587242362,4.5537995108216,16.1313022025384,10.5377868104439,32.6557929887517
"10",9.88249999381934,10.5229466903705,30.1990357663171,23.0489592707499,50.5619083225927
"11",7.75549717943578,9.28689115188074,29.5355244052266,24.6639818073295,60.0057719077905
"12",3.71396560239946,4.68922402049091,17.4678473202882,13.3716043586394,43.2660245313147
"13",5.73508697028275,6.11958147141394,20.0590739422449,15.8061055661738,43.2150420961903
"14",5.20790853737014,5.30422480792086,17.6921154207737,14.7518517948967,42.8656182366002
"15",5.16675454030949,5.91250697359255,20.3511799495141,15.8132811270814,45.7193957073956
"16",5.10004548476472,5.47893465354869,18.3368692875787,14.2828520789349,41.1484477485858
"17",8.32859752714153,9.47340770875013,29.2672165323699,22.2340340619272,51.6243057415622
"18",5.54073195706944,6.43343938123888,21.7823131880361,18.0349994165923,49.967876108621
"19",7.19360304958649,7.98521456679212,25.335525510433,20.0879873940359,50.613576582466
"20",4.21485881626432,6.19514138245435,23.5486822545662,17.7813286092355,52.794330084074
"21",10.0789597853143,10.5262052651323,30.306438303102,26.1867898236749,58.5324450788104
"22",5.08246996751961,5.63992910793535,19.0905040529275,14.9926185124,43.1771767138514
"23",5.19197798606081,5.87728930939626,20.2826436128346,15.7386565997876,45.4802994041908
"24",4.29641273702198,5.8494345278345,21.8208901839163,15.5614145045407,45.5617400824698
"25",6.92970557881142,7.48437996029395,23.5200798831421,19.3311055960178,48.8722441372212
"26",6.91034613943395,6.90714633973899,21.6820627480007,6.08716948808329,14.8218300125529
"27",3.39674783154286,4.06208315850518,15.0125564421808,11.7349257642107,39.6172626004558
"28",5.36978068465606,6.13554152540766,21.007141253926,16.050691242786,45.9537134094587
"29",6.70122216207718,7.7656556514279,25.2250006500084,19.0972316594965,47.9236474709848
"30",5.60706315691762,5.95388132596644,19.8120028788427,14.9676903961762,42.7215077426016
"31",8.01179549449319,8.56766460191647,25.993433922326,22.7933610232354,55.7577062382803
"32",5.42663717563866,5.56901959817038,18.4031799072194,13.1372800578681,36.769117532531
"33",4.43507676438006,5.75215513048629,20.9485966798567,15.6838650228914,46.7934776093544
"34",7.62495273848068,9.04734137248434,28.6623779716507,22.6033158175262,54.6743854683524
"35",8.12379985041781,8.44390960426786,25.3359266520046,19.2495767873467,45.5989132052995
"36",3.46333549574938,3.93571771885068,14.5139020573951,11.6465651745697,39.6627594448508
"37",5.74684870766103,6.11866496907939,20.3729504350425,15.4476240472733,42.3262357640337
"38",8.69902740236846,10.0095894720445,30.8705702565108,23.0704749217883,53.4914127706989
"39",3.80697154333594,4.07206618664397,14.4512595374832,10.4262655261834,33.2489737532153
"40",12.2380573469796,12.94876259062,34.7054347811748,28.6440743807553,57.0438394426091
"41",6.22514273818586,6.87522163248398,22.2550072036225,17.8645194604163,46.8252498606264
"42",6.26220905875015,6.59981826227547,21.3485758422171,16.9723992698828,45.0992453940614
"43",5.57875482683774,7.52029130584533,26.7695307777768,19.8010254454337,54.222628320526
"44",4.57188669731265,5.79280773623573,20.987041034907,16.4377484756099,48.432133509898
"45",6.21524048649844,6.95037439370817,22.6064145264439,18.6541012165547,49.5610544150289
"46",5.12284718371166,6.23694157639355,21.656226613351,16.6146623279143,47.0051604924984
"47",6.84650773139641,9.13619747751403,30.1382864823002,22.6296108706476,53.5121380731411
"48",27.267574896379,26.8968407106739,50.8619614145625,41.8826160009091,58.2972712280183
"49",7.33907846384424,8.24382558909365,26.5297316446333,20.3729138897209,51.7568842858946
"50",3.65856491318904,4.69855755662886,17.7891484123997,12.9657481975909,40.95977919738
"51",6.4374761749195,7.3949366806014,24.2293967606163,19.4718209112181,51.4025570778372
"52",8.06473713552596,8.79225945296187,26.8838307723807,19.3788333027491,46.2967440566099
"53",10.2245413107033,11.1345155081565,31.8067680112523,25.3118091148347,54.2271762551366
"54",6.55942281580427,7.45423694969119,24.5063987978123,20.1589076923237,52.6602750425315
"55",3.66551162849649,4.54122017869369,17.0116860239696,13.5721363950984,45.0580473479224
"56",5.1845592653755,5.49533487608138,18.6119065583088,14.6534581650734,44.0490123375261
"57",7.49960351134598,7.889191390375,24.4169395218017,20.2930696195477,50.3288843326134
"58",3.55279714669304,4.36805708164818,16.3298344093968,12.5947377106607,42.020346061853
"59",3.65249732726763,4.16259928474393,15.0163362454846,11.5432229429698,38.112600215638
"60",6.55540493533711,6.88121392703995,21.7126284299808,18.3037938385154,47.2928819285727
"61",5.74420567795075,6.01676069696806,19.7110311995458,14.6352935984388,40.0146733555662
"62",5.16585932660667,5.87296409086325,20.0352730979798,16.2115348345807,46.587052293408
"63",9.20269405998303,10.4518511588526,30.9726238499821,17.6855508352541,37.7590686121575
"64",10.2419508787489,10.6997176324142,29.9552931333577,19.7664203823439,41.3735425471232
"65",4.86261025526706,5.08321322803535,17.1876058945681,11.3813835199606,32.0728122173661
"66",9.29529045525041,10.2766195814507,30.3643618175227,19.440569385603,42.5203343682404
"67",6.35974230020635,7.23031505248458,23.6602047514081,18.7914033213458,50.100390003397
"68",10.3164319571959,11.352038464786,32.9025346024116,28.0837707611171,61.7753075985968
"69",7.06502954101019,8.36942192180645,27.0224147131513,22.9128284678708,58.0466910025011
"70",5.57262250687686,5.84131654676117,19.1023336802903,16.4343231878002,46.5543327375348
"71",4.83585516403581,5.56560635218957,19.2917401314188,15.6009698005812,46.1967137214737
"72",7.29766324317769,7.91517378889307,24.7216068439384,19.989906593165,49.2555392023325
"73",8.8706507563343,10.7456078591905,32.4097786213527,25.4014289543018,54.8142731164726
"74",3.93659464183933,4.50708014566259,15.9716426339075,13.5503238333622,44.0936662958591
"75",4.87007958846885,5.71976512070774,20.2180460371679,15.2204783712446,44.339295245847
"76",3.74469263234183,4.29515162598483,15.5499571179704,12.3051441890222,40.9736484464272
"77",5.71527598572663,6.38211568021992,21.0744053978252,17.5677144054043,49.0774352863983
"78",6.87596765389782,7.40928396326473,23.5306590043247,18.4157881351165,47.1636567341598
"79",2.7148582481422,3.46000379893394,13.8917332340488,8.86077479911227,31.2644185433115
"80",6.29244340405235,7.71256288390004,25.6178097801794,19.8479013063239,50.5311530634372
"81",10.4859499483839,11.1023374965975,31.0915678652681,26.3566376802872,56.1997189994197
"82",5.14756585532243,5.65785098629002,19.013146001265,15.6881823734905,45.6890973235415
"83",9.41445572987266,12.6168684034434,37.4553847861778,19.0213107296423,38.1834014095461
"84",4.73813569722041,5.3680179479575,18.4213822265919,15.5417135581705,46.405788312904
"85",5.02744738664205,5.82634294883214,20.0612424655735,15.4878577218441,45.1225607348714
"86",7.45107885862268,7.8499506790842,24.1817169088699,21.8125077889589,55.2717094155121
"87",7.58247909728753,8.32932910173446,25.7008331280064,20.2028460394669,48.020484209297
"88",6.09804150043462,6.41396324587127,20.8681999077079,16.5500909873312,45.5114629372513
"89",4.06594616557486,4.5026138625853,16.24292678572,11.3138260000795,35.896272224893
"90",4.71619869421769,5.07432164631358,17.7169340276217,7.06655016968811,20.201246780409
"91",12.833625219624,14.6837558582735,39.7269844782464,33.5701986344491,65.0368810080344
"92",7.47078019863345,8.58765662899824,27.281364799069,20.6606296355509,50.943554737679
"93",6.62591541961449,8.30684478479264,27.6668189519303,22.0906293756105,56.7030181243268
"94",12.5758805831401,12.5123584966198,33.1177120466544,24.3122753224379,47.4263075548625
"95",12.4258228732498,13.5122272662277,36.9321162815002,33.1922305320629,67.2437143297412
"96",6.20608690118096,7.59833699388387,25.2792030740649,20.2573706810673,52.2347133779471
"97",5.31024733066098,6.5420083103328,22.855090430036,17.3545187878855,48.7601599674558
"98",5.74292120671402,6.41790029251962,21.3947082931402,16.2886130741198,44.7743546220799
"99",8.23333743343709,10.4386053033593,32.803937107658,22.8122573407771,50.9501726964801
"100",5.66909282833361,5.97016162184549,19.6320774235103,15.1371532013654,42.3014857890317
"101",5.94246264299449,6.9080109567527,22.9988262294619,18.0741422043782,48.9101042155275
"102",9.07633500037728,10.2308116384925,31.1966967559265,23.4513308140899,53.9211106397686
"103",3.85503483994925,4.68616329517644,17.4857786829138,12.4801999729353,40.5355776633657
"104",11.8632434377337,10.7089156996982,27.8739200481184,7.35421243354865,14.2175167928118
"105",7.58415770733933,8.19642701899825,24.9720668344998,21.2563530742543,52.3657425350722
"106",3.33142498827317,3.77599566809205,13.9676116767915,10.535546396482,36.5623243986687
"107",7.20659654793035,7.70416489305513,24.3348807904543,15.0804360792218,37.0758187110473
"108",6.37307054850606,7.71790468673618,25.5774734529029,17.4369668406631,43.9625420333936
"109",6.24673636163127,7.69736595898563,25.7695494070366,20.8581195134587,54.3892165155339
"110",14.9393700456108,14.9950752072291,36.8392794783644,25.8160536103906,45.4157332329986
"111",3.2355460069053,4.41206227071493,17.2596069688137,11.7949076768863,38.6112635015247
"112",6.36474071568962,6.88427328742111,22.0179908166444,18.0671034149214,48.2809512163683
"113",9.76075063819643,10.7631248015314,31.1424564843906,24.4743469869042,53.5657010030296
"114",7.26479684097934,8.56891697470337,27.6003900014004,21.9684947996436,54.1853563758937
"115",6.84176858436163,7.95233848786291,25.5465147780659,20.9601125721463,53.7672086793121
"116",5.9121417059743,6.32348738525998,20.6943684252231,18.2164595944692,50.6867537690396
"117",6.55258888102426,7.17585959720959,23.1822527528913,18.1535795362324,48.1989137691672
"118",6.78847530103201,7.60894885425465,24.4692182413705,19.4167273074643,50.358754574922
"119",14.492718783576,14.8432767483446,37.5363095871337,25.6993984788786,47.022710855225
"120",6.21910458746876,6.99872853484223,22.797268040842,19.0034413786186,51.3529474967936
"121",13.1857067549951,12.9772110230813,33.1073194959085,24.5477173380692,46.1193349050965
"122",5.62283033858167,6.05713108871901,20.0452227832025,14.5267513903783,40.7548478855444
"123",8.11687595301742,9.40918661014092,29.1998843625239,23.3819878447567,55.2639645668016
"124",4.61975430479633,5.35689203399263,18.7517595164982,15.3205767643795,45.617624695824
"125",13.5651023828231,13.1240316524527,33.9069513362792,27.1744335050976,52.2584854646994
"126",6.92382873972769,7.02116976057634,21.8050386976867,18.461782933561,46.5758504616427
"127",3.39746162671047,3.93273305048988,14.4032302175285,11.742209803104,40.76635572157
"128",3.56430871652232,3.93688553003595,14.3299003370671,11.4148884399253,38.6008901806086
"129",7.11502621455782,7.78867035944449,24.7133816758984,21.3154574477044,55.3571964244293
"130",9.71049783545827,10.2687624146678,29.8891377658207,20.8678466229669,45.6507357534385
"131",3.7443929342396,6.29813314340598,24.6158914837862,15.9496210977284,45.7457401388489
"132",9.5815381303887,9.86590481608934,29.0002130643337,23.0250723313401,53.0911662579134
"133",4.73948210361494,5.51423952114525,19.2942873975826,15.529745842823,46.8977072711353
"134",5.12048398671113,5.59195461307887,19.2314458126993,15.9383300187431,46.9192673306961
"135",7.15750762641151,7.519588971417,23.3470836220499,18.8695933547543,48.3637973547909
"136",8.51796546890677,8.33879944107055,24.6299348016456,11.6887724370222,26.7235528385602
