"","age1_orange.I","age2_no_comorbid_orange.I","age2_comorbid_orange.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1",23.9573361435215,21.0523347837953,22.4011158675217,11.8485612328775,13.9540297707039
"2",18.3683393450371,15.7778963465977,15.7796289044839,8.39111953305658,8.32883440027097
"3",16.5051534524373,14.0653216672916,12.9665091127567,6.07441010576748,5.12812116173236
"4",15.562148573309,13.1878464051588,12.4949661158959,3.7839333002623,3.39302171630637
"5",26.4253607015687,23.8801928048783,24.9028150411123,16.2151418036039,17.9905411508822
"6",17.0381394843235,14.2508128752067,14.0870424637806,3.47672199155836,3.37585107698635
"7",21.6153720943546,18.781983381883,20.3601193345929,11.4480819416563,14.1875640658797
"8",20.1679131345324,17.3228322524331,16.7412044619845,8.06534263973942,7.4862377041538
"9",14.1659179856848,11.7007142580705,12.3788508613931,4.28051363660098,4.91832552295437
"10",22.2048963626487,19.4233789564491,18.199549373023,8.49619973095443,7.41611217219736
"11",21.7691207826481,19.2695395867916,18.4682580765663,11.8751276176636,10.7803061897939
"12",22.7217144057882,20.1776412382184,21.230932531463,12.4608965330331,14.1200821601596
"13",16.1843843436356,13.7652806488043,14.031481065013,7.02093037144566,7.35421463413674
"14",16.5419482589159,13.6926391191549,14.3311279467285,7.5322068712335,8.43889756612568
"15",20.9855139013346,18.1142630663047,18.6161591671801,9.78506499857771,10.462996155313
"16",18.9993588731161,16.3130519268056,16.9366616371032,8.40922037909212,9.25079457414328
"17",16.1686239342337,13.7568238111872,12.8470670382023,6.06473918243653,5.24622959264521
"18",19.8105673121849,17.0985899800055,17.293179563322,10.0476922303576,10.3062685840139
"19",22.7612752989118,19.6392535450584,19.3193709201463,9.95903058115934,9.58693583409346
"20",24.376195941131,21.3921299375946,21.4230640727884,12.3790793273,12.2890921417935
"21",21.4887133852669,18.5672300548168,17.6270169569144,9.98634697231354,8.98130443592005
"22",18.049697396166,15.6501094478935,16.1836115433299,8.70982143123558,9.45060836125387
"23",19.9380254308755,16.926976036729,17.391068812593,8.65006680294351,9.22358916975968
"24",18.9091404190139,16.0052135139258,16.0263165178607,7.52090901010254,7.46923303018302
"25",16.5651319425466,14.313808747183,14.1655905745475,7.99914726686889,7.83110795950782
"26",10.8658737555345,8.56611136886722,8.19658583579808,0.77216849902552,0.703100428822221
"27",23.1929453297914,20.5764170927585,22.0275422483186,12.9355598682721,15.5091453977659
"28",16.2278351457729,14.074282480679,14.4535939849335,7.60296377901679,8.08707669852337
